gene	log2_fold_change	p_value	fdr
CCDC82	0.01571027163511373	0.91457211684831285	0.96252220927660281
RPS3	-0.013308057628615037	0.93476835098115429	0.97218629807283075
LAMTOR1	-0.19031348993865432	0.11582036466536616	0.34558122943517788
FERMT3	-0.30198731878095186	0.064979931574539615	0.24565164608470133
FAU	-0.1776583947018365	0.039134728716168882	0.18893083559258558
PPP4C	-0.29284235441488526	0.032343258624071371	0.16992101681543378
ALDOA	-0.49011184594813106	0.0019367613438346087	0.03503331595366653
TMEM219	0.03092894285476935	0.85751291231110105	0.93512184492856765
DCUN1D2	0.41343045612645307	0.0059212498132373923	0.060010397043377545
SAP18	-0.26098381954624594	0.040408542171439403	0.19152005937999977
PDCD4	-0.0091273618086123685	0.94845518625612912	0.97379992213130295
PIP4K2A	0.047367436981578484	0.78025636039746038	0.91174317527399251
RILPL2	0.013275160104945536	0.92837560556151144	0.96835674477912392
UBC	-0.033373815651538782	0.72789751130343494	0.88978187742898751
FAM177A1	0.15870511940550416	0.26441057910669041	0.53011600715038665
UPF2	-0.32457134722311026	0.024917122372277379	0.14643614070943733
ADAM17	-0.22500379679831503	0.28327509031276188	0.55024770613280449
ZNF385D	0.25219548747633735	0.060593652364858988	0.2367086036720894
CACUL1	0.066303611697087844	0.68954183712739314	0.86662733971419947
RABGAP1L	-0.050276653950190167	0.71889452147334598	0.88608512879901558
TGOLN2	-0.065862734140846493	0.54121656725010481	0.76726039146865066
USP12	0.18795977404571076	0.3133554021463747	0.58305321571246027
TMEM123	-0.26943107176984959	0.17463275330048245	0.43100208025283143
MBNL1	0.21172531410314904	0.068521651575333187	0.25118658380735576
HNRNPDL	-0.11017412067588346	0.22296780469212274	0.48130059351215015
UTRN	0.077073245174176103	0.58467699925071548	0.79058744109190893
CARHSP1	-0.42225162680517897	0.024456818189702915	0.14561997163785609
CAST	-0.017876489741377406	0.90826374756318407	0.95999178644067307
HNRNPU	-0.14378974601648978	0.15140386019687224	0.3977134489362692
AHCTF1	0.1897860770801722	0.28153327730130551	0.54960526402126442
NR4A2	0.994661684038607	0.00011227892637560367	0.0068092498359198792
CYRIB	-0.077594838241756114	0.5085028443998123	0.74084873438240684
ASAP1	-0.032001158735013309	0.7968505716874964	0.91756604910671424
CMIP	0.46642109229592554	0.0032305038140312808	0.043550848587270756
TRIP12	-0.19470584799290594	0.19767779408086139	0.4578307418825785
SREK1	-0.047017000256802395	0.76365611212719564	0.90220298357302842
CHD1	0.41118391575561275	0.0028518755098709448	0.041164950541470506
ATP5PF	-0.33654108906811103	0.019707772164446035	0.12952519861169187
VOPP1	-0.049233338290478802	0.80566265915726087	0.92028804887013227
AZIN1	0.039183284888089531	0.84320059977257567	0.93183250485573121
DBI	-0.28496902126086227	0.048144530295793915	0.21043986244685564
HYCC2	-0.1027422267265653	0.49016998232778131	0.7311616959774524
ELMO1	0.048309733413432913	0.79189540843696538	0.91549592285274095
TMBIM4	-0.23896313049996298	0.096869281025820694	0.30629456585309511
BACH1	0.04226555706976251	0.84144033923503259	0.93183250485573121
ATP5MJ	-0.24647538175577188	0.031430404080986761	0.16824876644360912
UQCRB	-0.28766439621742462	0.011375342077897511	0.090812088431930421
RPL30	-0.040109626892933757	0.67350477035713707	0.85550072608031014
EEF1A1	0.037357521220802416	0.71928533898310576	0.88608512879901558
FBRS	0.0047708811733158914	0.97472533577859377	0.98787880206324086
EIF4A2	0.00073744276112146386	0.99529326585225231	0.99808707151078491
SMG1	-0.16561922352334191	0.33083086924660376	0.5999313240993307
TSC22D3	0.33627155310759355	0.10504483659502271	0.32561620714595979
DYRK1A	0.13402780268711467	0.23965705419934691	0.50586400362018724
BRAF	0.13850285853082953	0.3854361050981262	0.63896542248865695
SPPL3	0.050799874169248506	0.75001846349436163	0.89922366887125205
WIPI2	0.057478842914651107	0.74763990097553257	0.89922366887125205
WASF2	0.063242254317687971	0.56298794018792808	0.78217904368376767
CUL4B	0.13633797955144697	0.35693799402592252	0.62080615532055772
TAGLN2	0.12798327384291761	0.42365985121277228	0.67451521445457352
NDUFS2	-0.22541674236051376	0.11718655764726495	0.34814883758407822
CDC42SE2	0.064005737506838037	0.59914729604457284	0.79913312547263726
EPB41	-0.052100238616940971	0.70543851896174448	0.8765868678386618
SON	-0.052699227947605662	0.58865708095925484	0.79282843420431215
SNF8	-0.11343123506197181	0.40084836156873327	0.65539165753057194
MORC3	-0.053368867628620795	0.72908077184196762	0.88978187742898751
ADIPOR1	-0.068937814586022245	0.70247418242109361	0.8765868678386618
PSMD4	-0.33531049719317468	0.035141152319202444	0.17678291813548994
GPBP1L1	0.022998632670874125	0.87363480907301438	0.9476020346027193
ATP6V0D1	-0.052788641732981333	0.63937314116564159	0.82611555354798227
CALM3	-0.14687818372452296	0.33124269749081314	0.5999313240993307
BSDC1	0.14513266506739567	0.33116821382810202	0.5999313240993307
SSU72	-0.21191431771082833	0.071582232024673814	0.25765997371097954
U2AF1	-0.00094961085958325986	0.99741744857895476	0.99817832340707002
ZNF66	0.19565337774996161	0.18939327243620652	0.44820560870530302
PRMT2	-0.055601750189080347	0.75914840177526832	0.90220298357302842
SHKBP1	-0.50109457614839836	0.0015954322149833412	0.032174165158169427
TAOK1	-0.067034803738456633	0.72248051113190825	0.88848937212349133
MED27	0.21459224559456638	0.17360484583766667	0.43069674427435012
PCSK7	0.1485613317839814	0.28526477378397685	0.5511522293805533
ADAR	0.021801873454591288	0.89232083212353075	0.9537221160093684
IER2	0.52286774661572122	0.0040803284500691775	0.048589911292907122
ORAI2	0.25382188692575441	0.14440206773782407	0.3857019715838329
SQSTM1	0.32946279508545984	0.18943225760460791	0.44820560870530302
RPL8	-0.41676057886581802	0.0033566261037489618	0.044255892589537292
AP2M1	-0.096264549315512288	0.4400485158181926	0.68846898406947299
PCYT1A	0.065454556434598354	0.75783241899046849	0.90220298357302842
SAP30BP	0.02681801450123205	0.86516492887807817	0.94137031470063703
PRPSAP1	0.31981754856451872	0.04265534342042173	0.19662737337994404
SRSF2	0.31046006789038572	0.031325354573474892	0.16824876644360912
EMC10	-0.40884364852098332	0.067181613885120825	0.24947453843337963
MED11	0.045575748396521884	0.78391338992742277	0.91274081819658004
RNASEK-C17orf49	-0.21724057366693875	0.25778404175056413	0.52400198529382092
EIF4A1	-0.017560666918294374	0.90013408300448039	0.95706220581354362
RPL26	-0.23747109110194495	0.18131191603117036	0.4370753653881323
CYB561A3	0.23304407810500058	0.059939946685294725	0.23596193887957623
UBXN1	-0.11640244141640739	0.21940293868839478	0.47720974031311436
RPL29	-0.18464358236252165	0.10682153573015089	0.32934419650413477
JAK1	0.026693301608730492	0.82420786710664395	0.92959198271143972
LAPTM5	-0.16588676625872179	0.13171639596618331	0.37124066666871181
FAAP20	-0.28628398856663878	0.039755096176016122	0.18961452962151773
ARPC5	-0.13017317111611151	0.35927690024499737	0.62080615532055772
TRIM58	0.10773468158655464	0.37113874061486851	0.62838537954815998
BROX	-0.23515196301767965	0.13399153310611672	0.3727119979026961
MAPKAPK2	0.14285439191462751	0.36475388422277588	0.62427834782395752
WDR26	0.11320178223374391	0.47688044716702371	0.71905048616763123
REL	0.3269627749525707	0.024367903607258212	0.14561997163785609
H3-3A	-0.11713052474436321	0.38145671184913066	0.63657597500587959
CTSS	-0.017287151481520172	0.88616692410478148	0.9519820947079467
CGGBP1	-0.0015544910133615144	0.98822473016677648	0.99347679778836162
HIPK1	0.3506284171443812	0.010637473460724533	0.0873617791688239
ATP1A1	0.074121239031304728	0.5063637806631166	0.74084873438240684
LRRC58	0.1638139119072726	0.19224445058794648	0.45109576336646229
TMEM183A	-0.26658086357666849	0.1426024822871336	0.38393214769615785
ARPC2	-0.24173510159257702	0.0046048951070271323	0.05306770248340139
STT3B	0.26446967668250659	0.039807109087792385	0.18961452962151773
IFI16	-0.6455901886577825	0.0035776810657447517	0.044968477362335953
PPP4R2	-0.40381602733778182	0.0022613712728378633	0.0368819360346717
THOC7	-0.4168501266325827	0.013498600718649563	0.10370699154274315
ATXN7	0.29805412828727434	0.16239196391313249	0.41513079862587893
PSMD6	-0.23490276613747307	0.099866007069377802	0.31364510791679312
CCNL1	0.17145519610960733	0.21658867231360157	0.47269498220685563
SLMAP	-0.025581506466231571	0.85686022321811772	0.93512184492856765
SNRK	0.046597053554402315	0.73829300606330273	0.89712645039494876
ZNF148	-0.24234386416562714	0.1800934414543558	0.4370753653881323
NMNAT3	0.2226630710587576	0.13442244935787692	0.3727119979026961
TKT	-0.35956550027862977	0.010000105375613813	0.084231453095227199
PBRM1	-0.0045645687876501497	0.9823267895537936	0.99105413212533711
H2AZ1	-0.2346606079034762	0.083749971473789805	0.28494930770487054
SHISA5	-0.39887070880857389	0.061615044762926417	0.23926059501690719
HSPA4L	0.25524591334899599	0.095365134550883468	0.3035117533924554
C4orf3	-0.32882600435154796	0.023369980535995365	0.14271667600827936
HMGB2	-0.48313101837011485	0.051043787761748248	0.21657364899875031
ANXA5	-0.43645826216352035	0.0055555643947814218	0.058586585140822052
NIPBL	0.14575466190093805	0.252624709271426	0.51942548136527733
CMBL	0.50884525422203286	0.0025860716935561896	0.038150990038284545
RICTOR	-0.034778571027606751	0.78720621283048864	0.91530818434267547
ACSL6	-0.097267219837666133	0.61419348037434673	0.80892394788473865
CREBRF	0.16181873253788065	0.21222012986301786	0.46799778638001932
STK17A	-0.35911578017118456	0.05662185199708792	0.22601292319507998
TRA2A	0.46028263013800735	0.0001063401016622826	0.0068092498359198792
RPS14	-0.07286773422082013	0.50595337273574326	0.74084873438240684
SLU7	-0.17827423398795952	0.27653103122977851	0.54430143750324167
CAMLG	-0.046818208374552354	0.76168449782332526	0.90220298357302842
BRI3	-0.50534113711968542	0.004073818549024188	0.048589911292907122
RAD21	-0.1588957753652952	0.29310353164271685	0.56372132801809205
YWHAZ	0.17307390612217938	0.14284293765877384	0.38393214769615785
TP53INP1	-0.46896075415942096	0.026512013736562742	0.15338326975525571
PSIP1	-0.22620602607569634	0.14979014477479974	0.39492641491363251
HNRNPK	-0.064711422635803109	0.45959346282290492	0.70851993288971427
DYNLT3	-0.098611233891397462	0.59149100497387652	0.79439910348465193
GAPVD1	-0.24892361502016583	0.15497715636185819	0.40236862174725418
ATP7A	0.26704771062012772	0.1810573309543233	0.4370753653881323
VCP	-0.09267407007519371	0.43860059575210775	0.68799149432465645
RPL36AL	-0.095407472048335662	0.51569613199366593	0.74524053940396739
BEND7	0.00048896554339271391	0.99817832340707002	0.99817832340707002
FAM204A	-0.2669249639601381	0.020989279932058142	0.13504735623201233
NSD1	-0.27429051563817969	0.054175166039642342	0.22118946363042544
GHITM	0.030673190165159386	0.79513225278613442	0.91706536661128835
DDX21	0.1481731685470476	0.49270023337943847	0.73341946872979291
CCDC186	-0.33577040499265742	0.034433568885960372	0.17484115677268652
TCP11L2	0.38534672347202148	0.048577107226290279	0.21099296725340064
RAB8B	-0.13725914134906872	0.42434512091998711	0.67451521445457352
COPS2	-0.044136302618951746	0.79753775885700762	0.91761792061728165
ARIH1	0.49786060361084872	0.00070017765122719821	0.019517520589779947
BORCS7	0.071084844151606819	0.62745813111229987	0.8218493761315091
ANAPC16	-0.033184727685533058	0.77742210518899912	0.91041300980977724
TAF10	-0.14251708545971628	0.4077958365497647	0.66371326928202024
ATP9B	0.084544979710767743	0.53626244136753898	0.76326596485479403
RPL27A	0.02641737844624472	0.81005444709836105	0.92028804887013227
TMEM41B	0.080750933945457792	0.56284500534927018	0.78217904368376767
PRKCB	0.090855715822684507	0.36478125992512567	0.62427834782395752
B2M	-0.72181212877822942	0.0021969982840679475	0.036774074222055565
GOLM2	-0.14142262626142688	0.36412557003356416	0.62427834782395752
TERF2IP	0.033410310780226174	0.73535645166955321	0.89512445370127613
YWHAB	-0.1600098570607941	0.055276462289800897	0.22377488525333153
TSC22D4	-0.38030691155315555	0.049609969161176659	0.21417717804024605
CCNDBP1	-0.013370984644460978	0.92141005462584757	0.96602712256811163
PDIA3	0.0123549154588745	0.90300178563729139	0.95797294111038556
GOLGA2	-0.33010956311934198	0.063848541195901817	0.24385902821258237
CERCAM	0.62633667648439495	0.00065096544662942267	0.018984278025172347
ATP5MG	-0.077573430815985028	0.35920502155591472	0.62080615532055772
TPM4	-0.00044933774998296962	0.99780746863934511	0.99817832340707002
RAB8A	-0.16232612181681166	0.16360267308482124	0.41532421465313779
GPX4	0.07083554887580415	0.66460044889376646	0.84644745228983265
MIDN	0.52545766303504315	0.00081573384255420535	0.020815779660892132
GATAD2A	0.031950131546906443	0.82189836805774019	0.92771940596722813
ANKRD11	0.061826930691236792	0.61818822503136972	0.81233815806037291
SPATA33	0.1962616766579709	0.41392100572120227	0.66835380471818995
RPL13	-0.16804023891779329	0.20172761423821328	0.45902668908663496
TUBA1A	0.32053572073831527	0.11188629644465238	0.33660108972507002
ZNF526	0.33085954468270745	0.0095564068034565113	0.082873261912697962
EEF2	0.059269153240736082	0.57434305694967058	0.79051819900364939
SEMA6B	0.10957409052599591	0.58234037217610024	0.79058744109190893
OTUB1	-0.24418700558544623	0.03203571459027757	0.1695519857389135
SRRM2	0.10956080040269819	0.24042824718682909	0.50614672701498364
FTH1	-0.085831505394868529	0.42388436036438282	0.67451521445457352
C2CD3	0.061297594217952681	0.65286117715935876	0.83795203212018132
SF1	0.047937609516516447	0.60202510788459618	0.80130233504719162
MAP4K2	0.32286097371271677	0.044796935030551092	0.20073101540814781
PAFAH1B2	-0.28682626463055083	0.038785823685072288	0.18893083559258558
HOOK3	0.088348718460933132	0.49971800523384058	0.73800186451034633
MAPK1IP1L	0.17735126278425384	0.25448646980101153	0.52135755253013583
LMBRD1	-0.034644788594325251	0.83708445940943121	0.93183250485573121
DNAJC7	-0.060684611032209845	0.52358198435143555	0.75195844787758936
PCMTD1	0.30736634199276741	0.13458319868284899	0.3727119979026961
MPLKIP	-0.36620096513537181	0.04775035818666553	0.21043986244685564
IRF2	-0.29369900027575785	0.20816821156649667	0.46591918473612293
ARF4	0.078968460880559949	0.53060972071856594	0.75824129090683068
SEPTIN2	0.015332684000232973	0.90175190209260148	0.95735770289028777
TMUB2	-0.53175883990976958	0.0069667171005331026	0.066162189813931183
STAT3	0.033720971038303356	0.76093394213483023	0.90220298357302842
DNAJC21	-0.63408633947739357	5.5278739949483842e-06	0.00087770354875347123
TET2	0.13966548617999305	0.3393210328291919	0.60814607915788332
C2orf68	-0.39746207271029538	0.091491487841184049	0.2971394002842091
ATP5ME	-0.26201565016694844	0.065657483713278508	0.24755816418542215
MECP2	-0.083469886486318187	0.40290065235056893	0.65724318745315413
PRELID1	-0.54504799646884139	0.00031408595517702604	0.013600873634786976
SLC50A1	-0.18046089801948925	0.38221286672851273	0.63657597500587959
SH3TC2	0.34664408188518386	0.092782385279955207	0.29837369965406924
SNUPN	0.40796204935602909	0.027728898558971798	0.15600234661720747
ZEB2	0.092842901337031394	0.65441180395110032	0.83795203212018132
PCBP1	-0.1557365299210253	0.17660226126796053	0.43231244458511703
HINT1	-0.24264020285432805	0.043301214633888994	0.19817764009725186
C15orf40	0.38523111939094684	0.0036303961042255619	0.045111617677724591
SPNS1	0.29715424594467454	0.12724351511110016	0.36439074768288998
CNBP	-0.26177574074773974	0.042256474656624257	0.19541910124374132
LIMS1	-0.30237895416703503	0.085443112374551211	0.28727296258585117
UGP2	-0.51396972154711129	0.006036871400719783	0.060751332617102603
HNRNPF	-0.29605525319557863	0.06363518460949906	0.24379270457633823
TRIM56	0.1354092924893889	0.32908303106789438	0.5999313240993307
SYAP1	0.12399832231054873	0.37685274345550557	0.63213157511472207
MAP3K2	0.12991812660149191	0.42572451653353882	0.67473230996290623
SF3B5	-0.1149843567182971	0.33678170566496868	0.60555023965901567
TMEM154	0.16029367213230628	0.42589821104726477	0.67473230996290623
UBE2E3	0.23469408853055143	0.10763032873858008	0.32934419650413477
TRAPPC1	-0.23735382579875663	0.13275644731621836	0.37125041725024666
HNRNPA3	-0.076206223682985463	0.53314419865217344	0.7603423751237085
USP47	0.008315817700843697	0.95346177664501586	0.97379992213130295
GABARAP	-0.32463955911787495	0.022393802900976739	0.13913367106737287
UBB	-0.029454107566115436	0.82807922162251746	0.93183250485573121
FOS	-0.046921311204481467	0.84878316957625655	0.93183250485573121
ARL6IP1	-0.036349854011523824	0.74996888061262612	0.89922366887125205
KIF5B	-0.40859847887416156	0.0050036885826798176	0.055387018307302846
AKAP13	-0.0083286758733229754	0.94111736928988865	0.97379992213130295
LSM3	-0.26225900462826507	0.029036596254127352	0.16020577624381463
MFN1	0.34647331331121356	0.040628532181699747	0.19161113032227373
TADA3	-0.45362627261937499	0.0030540776346186299	0.04260553663205513
BBLN	-0.14932555772520423	0.16827229717541248	0.42409367312815599
SCAND1	-0.39234329296746606	0.0017754999439857813	0.033829192266075753
JUNB	0.48655352237442906	0.00038998823511851691	0.016390976117187078
PGAM1	-0.36407087583470404	0.0031422396209192711	0.042764384936129884
BPTF	-0.031351121017790584	0.84815761446277405	0.93183250485573121
RPS21	-0.14737384929967581	0.41470334416429921	0.66886126276612146
PTEN	-0.30845107448152032	0.10037187194546639	0.31454255484664795
RPS7	-0.14841468971160868	0.27144092961710076	0.54023549919615177
JMJD1C	0.14698350544372304	0.45109711768810301	0.70296377445616054
BSG	-0.10169431598095537	0.47061927409821169	0.71696688985751011
GNB2	0.06724393500279402	0.60430372164946133	0.80181060189143949
ZNF24	-0.080253160707512261	0.53764736186177209	0.76371578538814355
PPP1CA	-0.15497195372654426	0.19136465358445121	0.45051085662632745
ZMAT3	-0.47182305469263386	0.052890631068737877	0.21887359117062538
CFL1	-0.39074175512389403	2.9366505608461732e-06	0.0005596566400189177
DCP2	-0.25217975102202883	0.088065370253074177	0.29130882891584026
RPL38	0.02036252791626196	0.84481809976195887	0.93183250485573121
DCAKD	0.42206854729091264	0.0050442971774386789	0.055387018307302846
GRK2	-0.036538600686837133	0.81632579995915056	0.92479627469459369
MRPL57	0.06142799132087947	0.61849119382063378	0.81233815806037291
MAB21L3	-0.035954873962891959	0.78435670031168669	0.91274081819658004
GOLGB1	0.27523589388805136	0.024021586217636566	0.14483901563292259
MAP3K11	0.54349051364248424	0.00073320935913946282	0.019517520589779947
EHBP1L1	0.0099157745699548789	0.9428534203548109	0.97379992213130295
NABP1	0.31050001128855137	0.20958086115566521	0.46649696353807724
CHD2	0.13507799761537631	0.25260543512319833	0.51942548136527733
UQCRH	-0.28530492455991002	0.038997510072656144	0.18893083559258558
FAUP4	0.22629493179445451	0.28095416736632006	0.54922504126740268
AGFG1	-0.26772612416465291	0.14280708763701011	0.38393214769615785
STAT5B	0.24691414720885929	0.092256263502057873	0.29826742204624596
EIF1	0.069195828380505364	0.60708820326520452	0.80297537907194627
RNF213	-0.059746351289387163	0.72566908879282455	0.88965821381660726
ATP5MK	-0.27832302957739236	0.0064808390893864899	0.064313326796758996
RBM4	0.017643175465441328	0.88567177476253645	0.9519820947079467
GNG5	-0.51737708417737982	0.011735263076002315	0.092141158986853336
RPL4	0.081173944647277493	0.49276304418867478	0.73341946872979291
AKIRIN1	-0.097180846292007114	0.35454148111162975	0.61936402996151463
TMEM167A	-0.36427779025011237	0.0047630195799805812	0.05401869031581151
RESF1	-0.20188424339247615	0.19940831612398635	0.4587046451688383
RPL15	-0.11368034529802343	0.41722903475746376	0.67066399400271737
FAM241A	0.3130543031505077	0.028076772061842507	0.15611559251506982
PACS1	0.22918575130046429	0.1636301839396197	0.41532421465313779
CTDSP2	0.14433418353442845	0.56606124478487974	0.782992302430497
TMEM9B	-0.33377318949405532	0.040475197993533892	0.19152005937999977
SMAD2	-0.077614062014857599	0.6152761085380809	0.80960364558095543
DRAP1	-0.25649905259405664	0.032293520571778637	0.16992101681543378
UCP2	-0.25812467368485659	0.09458212476362006	0.30169164349824346
SLC35E3	0.38569613239551687	0.030179326316200621	0.165234702321267
CCDC57	0.18709070544811671	0.2110544570499221	0.46725160757341311
ZBTB8OS	-0.18424715668267561	0.13946786945866721	0.37961825801225796
COX8A	-0.44308480970119057	0.00043675181655017994	0.016457878186755995
KCMF1	-0.28287546315200041	0.029017741429019094	0.16020577624381463
ANKLE2	0.32112654640805377	0.01270076938087606	0.098638040463434176
FAM89B	-0.38720817683053199	0.030331501883158495	0.1654340312634866
RHOG	-0.28100875874906056	0.050343278893361154	0.21575102230176341
TALDO1	0.043075188947758643	0.80068670467904468	0.91902112529024493
RPS6KA3	0.35845548061392302	0.0011897912900367944	0.026289528343267601
CHD9	-0.046817751105374922	0.72913546428925424	0.88978187742898751
GATD1	0.4737807670503828	0.0050668368970807794	0.055387018307302846
TBL1XR1	-0.062346253035264261	0.65825323170245209	0.84136303050340255
RPLP2	-0.14351987087622889	0.20716233877257784	0.46484903542663653
PNPLA2	0.26380380042730894	0.079123709883828511	0.27577507664388035
AP3S1	-0.096789778094836729	0.52002563817292335	0.75062286560515912
GRB2	-0.10467324554770624	0.34002158895228107	0.60814607915788332
RPS27	-0.16304599142106291	0.22239545743201261	0.48130059351215015
ASB8	-0.24954471685976121	0.07008840964836438	0.25420390199876319
PDE4DIP	-0.30577584762522386	0.1658169703436182	0.41938486835580602
ERN1	0.33626705169788929	0.0093945967902842424	0.082361219713596209
SUZ12	-0.0091604860870888438	0.94076121370747845	0.97379992213130295
TAF7	-0.098250837777590999	0.37340435019756169	0.62850433883586709
CYBC1	-0.056378892903243445	0.76281232118437026	0.90220298357302842
ZBTB7A	0.28656372468789787	0.041044790641886209	0.19287983989774574
MRFAP1	0.13989661629348343	0.47174446314593221	0.71715195514418839
SAMD4B	0.32427328606533767	0.017457457521084754	0.1199360903732217
PTPN11	0.084056492514882578	0.5840109044591445	0.79058744109190893
MAF1	-0.19723986956275838	0.20929279150139279	0.46649696353807724
MYADM	0.71798720663514981	0.014246393830755485	0.10603175408411243
R3HDM2	0.015155814206873409	0.91276858946642869	0.96190731146572761
TRNAU1AP	0.41916409691582174	0.0022712458859699856	0.0368819360346717
OAZ2	-0.10675293022757752	0.53288838686921258	0.7603423751237085
HCLS1	0.019559101083920286	0.8733408446299562	0.9476020346027193
PAK2	-0.12423371931308119	0.28285352010643772	0.55024770613280449
ARHGAP45	0.087986724754154921	0.58216415169026137	0.79058744109190893
MIGA1	0.06012560044908543	0.7412363253351768	0.8976497533084471
PCGF5	0.33367370478498765	0.12824920591903533	0.366536230516603
TRAPPC5	-0.26797784654469076	0.18850415370066365	0.44820560870530302
TMEM45A	0.26845338900845139	0.08837806868402466	0.29166803729670032
YIPF6	0.39993831934392349	0.0027001465687915838	0.039372545375542585
SIAH2	-0.22908721965322615	0.18534818843798395	0.44292220689705847
RNF41	-0.024609551825699467	0.905996823868084	0.95901441578332736
ZNF101	0.24114585949873613	0.18806948630907583	0.44820560870530302
IDH2	-0.39954658419883116	0.029755734296981671	0.16354209350148774
NOP10	-0.55673883961658532	0.003587408271033099	0.044968477362335953
IST1	-0.034646337878523469	0.81015652646272662	0.92028804887013227
ATP6AP2	0.11877242523950164	0.3948607377504012	0.65006450949922046
AP1S2	-0.13037058714683852	0.47701879698174554	0.71905048616763123
EXOC7	0.095717550788613825	0.59737609211548248	0.79913312547263726
GLRX5	-0.17617529263320392	0.2792223609073845	0.54808894744045666
TSPAN10	0.74537792750531473	0.00073290021346237677	0.019517520589779947
TTC3	0.18073526874033358	0.17095534963504155	0.42679349888223722
HAPSTR1	0.3171207331527488	0.015995795176761095	0.11460023286507043
RPL35A	-0.10543694037030858	0.35797053385612621	0.62080615532055772
EWSR1	0.12438465588140636	0.2416676924178659	0.50614672701498364
DAZAP2	-0.084182043077729002	0.43452170415064439	0.68384528109170795
SELENOF	-0.0068942772283586548	0.95471916788380362	0.97379992213130295
TANGO2	0.20940388151462339	0.17113553174214269	0.42679349888223722
NDUFB1	-0.17056842986985071	0.38298559077839522	0.63660054963072987
TRIM52	0.41549724200563104	0.0080149405078540712	0.073892580553054629
TMEM50A	-0.31458848193401379	0.043407698635717168	0.19817764009725186
TBK1	0.088189177493422227	0.45185114247240565	0.70337176753057473
KREMEN1	0.040164755193584437	0.80155927684810568	0.91928427497266696
PRKX	0.3351442555723731	0.0093943652795309262	0.082361219713596209
PTP4A2	-0.052980563718513007	0.63117966793799396	0.824456805743504
ACTG1	-0.60752118603603278	4.3724137551954971e-05	0.003675399562455509
UQCR10	-0.33932857541017436	0.018383563895276907	0.12391562644505047
PPP1R2	-0.11882921096146368	0.35394669438819137	0.61908179471325031
KRBA2	-0.016209497101448561	0.92302164532961639	0.96629885067840426
MED12	0.4769745689441019	0.00046016083619172463	0.016860764997896783
SEPTIN9	0.075234539110027768	0.55300343533166962	0.77703235898619072
SUMO3	-0.16266745851042824	0.19650600879722302	0.45761875687826065
FMNL1	0.16370523531205644	0.15472993427966505	0.40236862174725418
RPS27L	-0.5313750573293361	0.0041444965474263552	0.048946161704729436
IFITM2	-0.5911190046376843	0.019134722669052334	0.12659036432442494
UBALD2	-0.35809694163466821	0.023737942876505699	0.1443468951937304
TNFAIP8L1	0.43441143684863059	0.021350305199629632	0.13506806771004068
P4HB	-0.2436717621318413	0.13708147218651967	0.37526709531520425
PSMD13	-0.44693554683175668	0.00052230548080461783	0.017357547257437184
ZFP36L1	0.11968261998777753	0.63360655118582154	0.82567729438808235
UBE2L3	-0.40366258784239406	0.0025711005814505255	0.038150990038284545
BRWD1	0.32061760609438039	0.022296230336999259	0.1391323718409255
MORF4L1	-0.11717551643424763	0.25624242835196698	0.521610299309061
BCAP31	-0.2292095623354149	0.081720998760626773	0.28071948853109535
EVI2B	-0.16326744535358095	0.24851852257974549	0.51554758407746881
ATP6V0C	-0.34018764674684349	0.098294343920438232	0.30938902524737055
LAMP1	-0.1715014868667567	0.13812727875805406	0.37668679646041842
IRS2	0.15992929954348017	0.25916288053531578	0.52561109686427288
NDUFA13	-0.64083799009841191	0.00026251853202558987	0.012101257492405417
POLR1D	-0.17316256544072295	0.17782746258341209	0.43290535610169656
TMEM212	0.55406792987448372	8.0206660065819071e-05	0.0060323851175818656
CCDC30	0.25860049795834089	0.13202994238116864	0.37124066666871181
KPNA4	0.14702879642494693	0.21489443436555622	0.47243714878212278
RPS23	-0.20597024080322665	0.24168880167873008	0.50614672701498364
UBE2H	0.022811155246554443	0.85199263908158396	0.93294826149240107
LYRM7	0.3746573979921442	0.021246125407361913	0.13506806771004068
RPS19BP1	-0.26076586484111303	0.071080307226335085	0.25649939148089101
NAP1L1	0.082748187850266428	0.67944600636710462	0.85998967502089674
FNBP1	-0.026782372280248747	0.81801433954791214	0.92479627469459369
PTMA	0.013538008966748179	0.90559588415540171	0.95901441578332736
USP7	0.11625397858566669	0.52294315007233649	0.75195844787758936
GABRD	0.5011021053267618	0.003536355812986306	0.044968477362335953
TCEA1	-0.054324563090463102	0.77295412862181812	0.90685669113347944
SECISBP2	0.070590763873263518	0.63210188545084423	0.82490739206324781
H1-2	-1.505465202213502	1.7234675336515186e-05	0.0016418900703920136
CCDC157	0.051333161435622679	0.81717642850242933	0.92479627469459369
LAMTOR4	0.026406049451649129	0.7924901725464244	0.91549592285274095
TUBB4B	0.18668807661340334	0.26391046264269835	0.53011600715038665
COMMD6	-0.11743118779043818	0.35620802333012125	0.62075764065700401
SRSF10	-0.12042843675994055	0.31605316707689024	0.58654542305568325
HBA2	-1.3342031100353402	0.0099855414364135794	0.084231453095227199
NBR1	-0.04117491529376785	0.83756860195401139	0.93183250485573121
SUMO2	-0.2383830791226017	0.0039464436240753348	0.048200580673535498
TMEM120B	0.3796313165842779	0.0056638828241693494	0.058649917070565216
RPL14	-0.24752888459443859	0.17738812333691234	0.43290535610169656
MSL1	0.050064366919437164	0.77663071543411522	0.91041300980977724
FAM120AOS	-0.074921406196026386	0.58458216078555669	0.79058744109190893
