gene_id	log2_fold_change	p_value	fdr
YPL179W	0.9677316256	0.2365645637	0.9991078244
YPR103W	0.05943034349	0.8837779739	0.9991078244
YPL244C	-0.5751095991	0.4218346042	0.9991078244
YPR156C	0.1881272698	0.8041336527	0.9991078244
YPL240C	0.1154920915	0.7304217302	0.9991078244
YPL111W	-0.1995828535	0.7347005993	0.9991078244
YPR119W	-0.1771381596	0.8064313061	0.9991078244
YPL218W	-0.02562355279	0.9347782403	0.9991078244
YPL198W	-0.6604446077	0.02994352356	0.9991078244
YPL006W	0.339702706	0.6719284788	0.9991078244
YPR161C	0.6998222792	0.3969065917	0.9991078244
YPL145C	-0.2167921302	0.6830742178	0.9991078244
YPR181C	-0.1948185195	0.6176266607	0.9991078244
YPR171W	-0.5443273505	0.4804299393	0.9991078244
YPR122W	0.3757084894	0.5129987201	0.9991078244
YPL091W	-0.3467291332	0.3231669059	0.9991078244
YPL137C	-1.039234727	0.1714181278	0.9991078244
YPL163C	-0.1135951959	0.8426311681	0.9991078244
YPR069C	-0.4082763202	0.3643914602	0.9991078244
YPR072W	-0.1576425418	0.7952394263	0.9991078244
YPL175W	-0.5764679938	0.2643850752	0.9991078244
YPL125W	-0.1506045377	0.7674582517	0.9991078244
YPL090C	-0.09056444775	0.5652185769	0.9991078244
YPR198W	-0.5227838994	0.5645475202	0.9991078244
YPR106W	-0.9123787951	0.3777389982	0.9991078244
YPL270W	-0.6810219813	0.2813402096	0.9991078244
YPR058W	0.2700867296	0.6657743944	0.9991078244
YPL004C	-0.2172848524	0.5266439914	0.9991078244
YPR110C	0.08150404525	0.8302765875	0.9991078244
YPR149W	0.4783426917	0.2186350521	0.9991078244
YPR009W	0.9555498175	0.3163930688	0.9991078244
YPR118W	-0.1560610872	0.6723757933	0.9991078244
YPR019W	-0.512410401	0.4071979706	0.9991078244
YPL144W	0.5578657696	0.4986380128	0.9991078244
YPL045W	0.0391418537	0.9272308796	0.9991078244
YPL263C	-0.08645181364	0.8693018252	0.9991078244
YPR124W	0.02415105931	0.9694116524	0.9991078244
YPR004C	-0.2394834356	0.7374623504	0.9991078244
YPR080W	0.1637595853	0.5105538428	0.9991078244
YPR033C	0.1241686352	0.7565118323	0.9991078244
YPL210C	0.05834843213	0.8929177895	0.9991078244
YPL155C	-0.08025684517	0.9147618321	0.9991078244
YPL225W	-0.006478025329	0.9875676203	0.9991078244
YPL081W	0.2347611306	0.4692996866	0.9991078244
YPL266W	-0.2092302855	0.7313716943	0.9991078244
YPR108W	0.516081685	0.3297447689	0.9991078244
YPL058C	0.4597549801	0.3827269489	0.9991078244
YPR088C	0.2974362863	0.5606842847	0.9991078244
YPL254W	-0.03158996159	0.9720061387	0.9991078244
YPR129W	-0.380606052	0.6417362399	0.9991078244
YPR113W	-0.4121536966	0.4167354367	0.9991078244
YPL160W	0.02762884914	0.9009644362	0.9991078244
YPL169C	-0.8007928437	0.2534430341	0.9991078244
YPR115W	-0.5174511406	0.4822740506	0.9991078244
YPL184C	-0.345040456	0.5320360613	0.9991078244
YPR189W	-0.5052146762	0.3330042737	0.9991078244
YPL246C	0.02821324716	0.9679257966	0.9991078244
YPL020C	-0.05991381001	0.9410129685	0.9991078244
YPL061W	0.1448487213	0.5593752417	0.9991078244
YPR112C	0.1683819441	0.6878773393	0.9991078244
YPR148C	0.3624069522	0.4630379393	0.9991078244
YPL131W	-0.08526889398	0.6380369837	0.9991078244
YPL012W	0.5570680239	0.1610505429	0.9991078244
YPL010W	0.4354517503	0.3465688017	0.9991078244
YPR173C	-0.153899259	0.7784204626	0.9991078244
YPR024W	0.2458534145	0.5669639998	0.9991078244
YPR191W	-0.1861012594	0.786958679	0.9991078244
YPL063W	0.05854082256	0.9014722104	0.9991078244
YPR166C	0.03127284722	0.9687695488	0.9991078244
YPL231W	-0.1866499847	0.3523427273	0.9991078244
YPL129W	0.1054552059	0.8796031364	0.9991078244
YPR164W	0.243865179	0.6888412229	0.9991078244
YPL019C	-1.393478219	1.029440084e-09	1.300182827e-06
YPL022W	-0.1121052032	0.8167423025	0.9991078244
YPL211W	0.4149946393	0.4995465252	0.9991078244
YPL040C	0.3043654734	0.6991370134	0.9991078244
YPR159W	0.7631004232	0.07787589706	0.9991078244
YPL227C	0.004337326948	0.9953198974	0.9991078244
YPL234C	0.007477373972	0.9852148961	0.9991078244
YPL015C	-0.2379217726	0.731349199	0.9991078244
YPR035W	-0.3889359835	0.09720936572	0.9991078244
YPR037C	-0.1511930996	0.8233429413	0.9991078244
YPL135W	0.2321460842	0.727347823	0.9991078244
YPL112C	0.6083696305	0.4144778029	0.9991078244
YPL154C	0.1441830323	0.7427590996	0.9991078244
YPR074C	-0.07932034961	0.7286401507	0.9991078244
YPR133C	0.1500796888	0.7360787383	0.9991078244
YPR070W	0.07654842069	0.9247119723	0.9991078244
YPL176C	-0.09877362428	0.8322674013	0.9991078244
YPL220W	-0.5891890045	0.03979654595	0.9991078244
YPL032C	-0.08182593743	0.8934602383	0.9991078244
YPR185W	-0.8742944001	0.1186919168	0.9991078244
YPR145W	-0.3780771925	0.04186858123	0.9991078244
YPL178W	0.1078614443	0.8788995091	0.9991078244
YPL013C	0.1050116893	0.870983866	0.9991078244
YPR028W	-0.1426468762	0.7160626902	0.9991078244
YPR089W	0.3821846423	0.5950704279	0.9991078244
YPL075W	0.4862602059	0.4545374249	0.9991078244
YPR062W	0.1043708569	0.8547950779	0.9991078244
YPR125W	0.01934816147	0.9781551453	0.9991078244
YPL221W	-0.4147598727	0.4713597788	0.9991078244
YPR073C	1.419433907	0.1285934382	0.9991078244
YPL262W	-0.5822260881	0.2263893872	0.9991078244
snR45	-0.6014635286	0.2557099062	0.9991078244
YPR036W	-0.25643088	0.4661488253	0.9991078244
YPL031C	0.5159772172	0.522003199	0.9991078244
YPL237W	0.03078895118	0.9218884193	0.9991078244
YPL053C	0.2632214258	0.5831750384	0.9991078244
YPL085W	0.5214415817	0.4321289116	0.9991078244
YPR104C	0.406288769	0.5443591503	0.9991078244
YPR190C	-0.4937561959	0.4133865588	0.9991078244
YPL043W	0.04571145542	0.9058415501	0.9991078244
YPL105C	-0.1104701545	0.8348246435	0.9991078244
YPR132W	0.04458933482	0.8327620719	0.9991078244
YPR137W	0.3501676628	0.5455212453	0.9991078244
YPL190C	0.8454092053	0.1840354796	0.9991078244
YPL241C	0.003469883373	0.9963842428	0.9993030297
YPR043W	-0.26216763	0.3111181921	0.9991078244
YPL157W	-0.02751243191	0.9542669959	0.9991078244
YPL177C	1.914343353	0.04663848599	0.9991078244
YPR165W	0.1065350958	0.8054791297	0.9991078244
YPL037C	0.09119689378	0.7770397637	0.9991078244
YPL101W	0.6990692386	0.3065432009	0.9991078244
YPL256C	-0.01155363194	0.9823694412	0.9991078244
YPR023C	0.1829732514	0.7986577232	0.9991078244
YPL093W	-0.4282368443	0.2053589835	0.9991078244
YPL118W	-0.6673389899	0.2618407667	0.9991078244
YPL239W	0.2242058756	0.7043798353	0.9991078244
YPL128C	-0.3745385708	0.7030523828	0.9991078244
YPL188W	0.8629937268	0.2816642273	0.9991078244
YPL207W	0.1919412641	0.6502577174	0.9991078244
YPR021C	0.4501921152	0.4836602816	0.9991078244
YPL143W	-0.4080327896	0.03448424226	0.9991078244
YPL126W	0.002541671524	0.9933959682	0.9991078244
YPR187W	0.2000602366	0.7010004164	0.9991078244
YPR182W	0.02984572236	0.9694923179	0.9991078244
YPL242C	0.03237293456	0.9210748099	0.9991078244
YPR086W	-0.01076843483	0.9849140839	0.9991078244
YPR117W	0.7638424811	0.285329865	0.9991078244
YPL086C	-0.114210643	0.7654302462	0.9991078244
YPR105C	0.4006521139	0.3633365129	0.9991078244
YPL094C	-0.07527335152	0.9083822345	0.9991078244
YPR176C	-0.276480755	0.7213866669	0.9991078244
YPR163C	-0.08273302993	0.7847636419	0.9991078244
YPR160W	1.097733509	0.1232464887	0.9991078244
YPL235W	-0.1069011628	0.8787976308	0.9991078244
YPR144C	-0.5246049796	0.1809016964	0.9991078244
YPL249C-A	0.3002874978	0.2423331168	0.9991078244
YPL260W	-0.04898800306	0.9285993956	0.9991078244
YPR095C	-0.5086094824	0.47937275	0.9991078244
YPR010C	0.1242072817	0.6145059995	0.9991078244
YPL268W	0.1485571238	0.8230886368	0.9991078244
YPL206C	-0.5646847533	0.3435759219	0.9991078244
YPR055W	-0.08019998423	0.9136820927	0.9991078244
YPL243W	-0.3636400719	0.3436165898	0.9991078244
YPL232W	-0.1825299062	0.7002605053	0.9991078244
YPR041W	0.04411915474	0.8351866859	0.9991078244
YPL048W	0.2053937584	0.5874436679	0.9991078244
YPL117C	-0.276761563	0.6706054897	0.9991078244
YPL273W	-0.1600375651	0.7209618951	0.9991078244
YPR097W	-0.1448091324	0.8175573615	0.9991078244
YPL274W	0.05888509564	0.9409054461	0.9991078244
YPL050C	0.4418545861	0.4354017035	0.9991078244
YPR114W	-0.3060609758	0.6885267881	0.9991078244
YPR175W	1.3182579	0.1975619403	0.9991078244
YPL079W	-0.004411838814	0.9827918613	0.9991078244
YPL150W	0.343636791	0.6569850327	0.9991078244
YPL226W	-0.1809732651	0.4558757112	0.9991078244
YPL115C	0.1393912181	0.8363562388	0.9991078244
YPL170W	0.1600091926	0.8210801954	0.9991078244
YPL245W	-0.7181921138	0.08893428346	0.9991078244
YPR048W	0.3721987165	0.5619641796	0.9991078244
YPR102C	0.04727890511	0.8898293879	0.9991078244
YPR133W-A	-0.1276241569	0.8543890944	0.9991078244
YPL146C	0.7884981117	0.09388772404	0.9991078244
YPL082C	-0.38479793	0.3843901826	0.9991078244
YPR183W	0.02100153753	0.9652290049	0.9991078244
YPL249C	-0.4474282481	0.5868531026	0.9991078244
YPR016C	0.2955898607	0.5479685247	0.9991078244
YPR029C	-0.003915426518	0.9925718514	0.9991078244
YPL106C	-0.2505286281	0.2648071313	0.9991078244
YPL212C	0.2673574764	0.649317604	0.9991078244
YPL078C	0.4546449526	0.330265776	0.9991078244
YPL195W	-0.4540652382	0.3470229847	0.9991078244
YPR060C	-0.3015988052	0.6854280681	0.9991078244
YPL199C	0.4046323818	0.5526266727	0.9991078244
YPL228W	0.5179872121	0.4884954644	0.9991078244
YPL259C	-0.1840856409	0.7967278007	0.9991078244
YPL028W	-0.07135039926	0.7813778502	0.9991078244
YPR031W	0.192693946	0.7428781259	0.9991078244
YMR027W	0.4093892964	0.4410961527	0.9991078244
YMR290C	0.00600078058	0.9816308835	0.9991078244
YMR091C	-0.008633121813	0.9876752915	0.9991078244
YML088W	0.6608613096	0.4323419531	0.9991078244
YML125C	0.1172310544	0.7665475356	0.9991078244
YMR318C	0.06426325332	0.8251240792	0.9991078244
YMR266W	-0.2459858406	0.5706963501	0.9991078244
YML057W	0.1351137516	0.8445665512	0.9991078244
YMR105C	0.3778902396	0.6292940637	0.9991078244
YMR012W	0.3292774167	0.3173706513	0.9991078244
YMR202W	0.2368367919	0.5351371708	0.9991078244
YMR083W	-0.02814623822	0.9434287293	0.9991078244
YML085C	0.4174433485	0.3218338025	0.9991078244
YMR304W	-0.4042077213	0.4674640918	0.9991078244
YMR308C	0.03132397762	0.9200517146	0.9991078244
YML001W	0.03607465516	0.951829165	0.9991078244
YMR319C	-0.3554257752	0.5376532379	0.9991078244
YML075C	-0.4490772773	0.4553731912	0.9991078244
YML073C	-0.2627126682	0.2126399204	0.9991078244
YMR149W	0.5615432539	0.3420102394	0.9991078244
YMR260C	-0.4378048561	0.1790671599	0.9991078244
YML056C	-0.6282330257	0.01633384706	0.9991078244
YML091C	0.8149775552	0.2721571348	0.9991078244
YMR199W	-1.400692587	0.03572664718	0.9991078244
YML127W	-0.2584626898	0.6311722198	0.9991078244
YMR246W	-0.09702687052	0.7017498533	0.9991078244
YMR120C	-0.07852055531	0.7559962122	0.9991078244
YML049C	0.9932653754	0.1688660002	0.9991078244
YMR302C	-0.7551226707	0.2697528431	0.9991078244
YML060W	0.3265145535	0.6041199296	0.9991078244
YMR080C	-0.6693013543	0.1024994019	0.9991078244
YMR079W	-0.7905916111	0.2735094792	0.9991078244
YMR100W	-0.6214744855	0.3876788897	0.9991078244
YMR183C	-0.08011237096	0.8819859902	0.9991078244
YML074C	-0.001529153078	0.9969424602	0.9993030297
YMR157C	-0.1399079773	0.8532106254	0.9991078244
YMR110C	-1.072965618	0.08383417953	0.9991078244
YMR300C	-0.2459027939	0.5399441344	0.9991078244
YMR031C	-0.2814576245	0.5948920553	0.9991078244
YMR200W	0.3859062555	0.6384380495	0.9991078244
YMR297W	-0.2464439635	0.3641087161	0.9991078244
YML026C	-0.05010911919	0.809986426	0.9991078244
YMR143W	0.3268294363	0.3595323653	0.9991078244
YML069W	0.2326998645	0.5824617418	0.9991078244
YMR211W	0.7821128443	0.3807553301	0.9991078244
YMR142C	-0.05074636716	0.7747486466	0.9991078244
YMR203W	-0.5381834115	0.1963081263	0.9991078244
YMR089C	0.440767122	0.4076935991	0.9991078244
YMR099C	-0.1308036522	0.7864050689	0.9991078244
YML115C	0.176453035	0.7828201736	0.9991078244
snR11	-0.7035906723	0.3011901472	0.9991078244
YML012W	0.1053467444	0.8198573293	0.9991078244
YML100W	1.759611963	0.04787027897	0.9991078244
YML099C	0.4719035204	0.4719833456	0.9991078244
YML123C	-1.925796118	6.076795813e-15	1.534998622e-11
YMR207C	1.063535484	0.1835542736	0.9991078244
YMR011W	-0.2939438105	0.3612241982	0.9991078244
YML008C	0.05144283064	0.8795169535	0.9991078244
YMR109W	0.04022705075	0.946107417	0.9991078244
YMR004W	0.01581530027	0.9829688746	0.9991078244
YMR216C	0.5805638785	0.3460160628	0.9991078244
YMR272C	0.5843296482	0.09629490568	0.9991078244
YML104C	1.079691197	0.1388845555	0.9991078244
YML058W	0.2023505496	0.6377025297	0.9991078244
YML063W	0.1357813226	0.3626760568	0.9991078244
YMR008C	-0.4065424732	0.4607853821	0.9991078244
YMR014W	0.01009284662	0.9871170246	0.9991078244
YMR208W	0.9600387321	0.2178248875	0.9991078244
YML028W	0.01743534631	0.9237610978	0.9991078244
YMR285C	-0.09913171484	0.8983065759	0.9991078244
YMR189W	0.8095650983	0.1019775492	0.9991078244
YML128C	0.6500521214	0.4760283784	0.9991078244
YML022W	-0.4672333153	0.4307716584	0.9991078244
YMR119W	-0.1199296697	0.8384810869	0.9991078244
YMR215W	-0.2487331156	0.599463558	0.9991078244
YMR277W	-0.2585346621	0.6921359419	0.9991078244
YMR033W	0.2486726639	0.632377916	0.9991078244
YMR305C	0.2130870983	0.5002193674	0.9991078244
YMR237W	0.9056229405	0.1880968947	0.9991078244
YMR162C	0.09570032476	0.8507313735	0.9991078244
YMR158W	-0.2423796689	0.7504269548	0.9991078244
YMR241W	-0.2228025476	0.6989726974	0.9991078244
YMR205C	-0.3401876687	0.1147862092	0.9991078244
YMR235C	-0.3604652931	0.3071561205	0.9991078244
YMR047C	0.3089003723	0.6230612575	0.9991078244
YMR259C	0.0403344549	0.9308595785	0.9991078244
YMR261C	0.06817475915	0.9207165895	0.9991078244
YML010W	0.7585781749	0.09902046781	0.9991078244
YMR126C	1.147583655	0.189589499	0.9991078244
YML081W	-0.5423147176	0.3171345499	0.9991078244
YMR221C	-0.1315714838	0.8511523179	0.9991078244
YML097C	0.7045161564	0.3840533732	0.9991078244
YMR295C	-0.5718185456	0.3530370645	0.9991078244
YML080W	0.7456424814	0.2934428933	0.9991078244
YMR058W	-0.3683016916	0.3773900411	0.9991078244
YMR076C	-0.1334263076	0.8354358777	0.9991078244
YMR242C	-0.2033717976	0.2207196498	0.9991078244
YMR309C	-0.03301677121	0.9053529621	0.9991078244
YML096W	-0.5352403551	0.4972619109	0.9991078244
YML016C	0.4666581036	0.5114331393	0.9991078244
YMR178W	-0.774324177	0.3226874851	0.9991078244
YML109W	0.6977578309	0.42904216	0.9991078244
YML106W	0.06307012423	0.8566263851	0.9991078244
YML052W	0.3890935186	0.4970031908	0.9991078244
YMR218C	0.5258077475	0.442078126	0.9991078244
YMR315W	0.0240138813	0.9720604102	0.9991078244
YML121W	0.9917357617	0.1802353017	0.9991078244
YMR217W	-0.3844835458	0.1519222148	0.9991078244
YMR298W	0.3844840681	0.5264323396	0.9991078244
YMR289W	-0.6398726053	0.4168925798	0.9991078244
YML048W	0.07400325163	0.9050186463	0.9991078244
snR77	0.09612553373	0.8746873743	0.9991078244
YML046W	-0.5414620758	0.3619204302	0.9991078244
YML004C	-0.4012689321	0.4621895981	0.9991078244
YMR229C	-0.1873681635	0.4343880303	0.9991078244
YMR301C	0.1282576166	0.843256825	0.9991078244
YMR276W	-0.3219493285	0.6343716378	0.9991078244
YMR002W	0.3877334373	0.5785152824	0.9991078244
YMR176W	0.2212689233	0.6757974515	0.9991078244
YMR198W	0.2631190871	0.7466935332	0.9991078244
YMR006C	0.389622915	0.3877307845	0.9991078244
tQ(CUG)M	-0.3501062655	0.6380120003	0.9991078244
YML093W	0.02977892533	0.9453890334	0.9991078244
YMR116C	-0.2573786068	0.02678296517	0.9991078244
YMR196W	0.9904854214	0.1532183381	0.9991078244
YML053C	1.135143652	0.247861809	0.9991078244
YMR070W	-0.5333832767	0.5082749556	0.9991078244
YMR219W	0.4905686475	0.451515654	0.9991078244
YMR123W	0.02092565895	0.9770777349	0.9991078244
YMR019W	-0.4233704384	0.6043306311	0.9991078244
YMR010W	-0.00741037992	0.9928068244	0.9991078244
YML126C	-0.1119998445	0.7116493018	0.9991078244
YMR270C	-0.1543328905	0.8271345154	0.9991078244
YMR108W	-0.01290684442	0.9707319562	0.9991078244
YML111W	-0.1664090962	0.7955690834	0.9991078244
YMR278W	1.073838047	0.1736772191	0.9991078244
YMR185W	0.230532256	0.6744934941	0.9991078244
YMR258C	0.4543346167	0.5133259046	0.9991078244
YMR029C	0.4082262859	0.5344092771	0.9991078244
YMR092C	0.3474964785	0.4241765226	0.9991078244
YMR122W-A	0.6811805762	0.3526024819	0.9991078244
YMR220W	-0.1233086472	0.8400270574	0.9991078244
YML031W	0.08498329437	0.8332816594	0.9991078244
YMR078C	0.393081475	0.6073428754	0.9991078244
YMR223W	-0.04604009082	0.9496626098	0.9991078244
YMR214W	-0.4421704929	0.495323299	0.9991078244
YML117W	0.3235225471	0.5101719724	0.9991078244
snR24	-0.5101343018	0.356091048	0.9991078244
YMR226C	-0.01137756135	0.9604943888	0.9991078244
YML110C	0.2278938724	0.627509675	0.9991078244
YML007W	-0.1898589853	0.7727198683	0.9991078244
YMR264W	0.4012706822	0.5003389551	0.9991078244
YMR037C	0.781310584	0.4053515265	0.9991078244
YML024W	-0.2824519176	0.09486634402	0.9991078244
YMR130W	0.6133981357	0.4763259567	0.9991078244
YMR054W	-0.1928078424	0.7674665628	0.9991078244
YMR194W	-0.1114102401	0.797474141	0.9991078244
YMR074C	-0.2045949216	0.7130226678	0.9991078244
YML065W	-0.06072530847	0.9143902993	0.9991078244
YMR243C	-0.732834268	0.0193209662	0.9991078244
YMR145C	-0.1891541121	0.5422098041	0.9991078244
YML071C	-0.3778160437	0.6104379663	0.9991078244
YMR015C	-0.4076994229	0.4199230422	0.9991078244
YML070W	0.6892887691	0.4014124622	0.9991078244
YMR125W	-0.2192729909	0.5444085629	0.9991078244
YML072C	-0.05440422414	0.8723337349	0.9991078244
YML105C	-0.5408542413	0.4734591017	0.9991078244
YML124C	0.145431404	0.7627457473	0.9991078244
YMR102C	0.5223070576	0.4833246348	0.9991078244
YMR128W	-0.04889447373	0.9162318802	0.9991078244
YMR039C	0.7040728199	0.2748554909	0.9991078244
YMR230W	-0.3021775541	0.3002316852	0.9991078244
YMR267W	0.3857527725	0.6172583766	0.9991078244
YMR247C	-0.04556289419	0.9169304492	0.9991078244
YMR152W	0.6376191076	0.4149240616	0.9991078244
YMR251W-A	1.091648457	0.03470937834	0.9991078244
YMR146C	-0.3859347611	0.2401393114	0.9991078244
YMR032W	0.827099321	0.329374261	0.9991078244
YMR153W	0.4818348274	0.583864644	0.9991078244
YMR282C	0.2815941285	0.6554758107	0.9991078244
YMR062C	0.3274841954	0.6120251522	0.9991078244
YMR038C	-0.1962198229	0.7492168555	0.9991078244
YMR049C	0.06952977359	0.8547846524	0.9991078244
snR54	-1.402554168	3.58545303e-06	0.001509475726
YML051W	-0.04190596851	0.9605985541	0.9991078244
YMR314W	0.01538338518	0.9688487858	0.9991078244
YML034W	0.07761649365	0.8882435201	0.9991078244
YMR131C	0.177918445	0.5803877845	0.9991078244
YML103C	0.1330552877	0.6683750127	0.9991078244
YMR186W	-0.186713416	0.142228769	0.9991078244
YML059C	0.06736249111	0.900263734	0.9991078244
YML086C	-0.5178893789	0.3296965514	0.9991078244
YMR212C	-0.6148107214	0.1407626796	0.9991078244
YMR296C	0.05673088984	0.9385762314	0.9991078244
YMR061W	-0.2978735895	0.6221831131	0.9991078244
YMR288W	1.019796634	0.2251911373	0.9991078244
YML130C	-0.350281366	0.4462589984	0.9991078244
YML035C	-0.3612729386	0.4988736772	0.9991078244
YMR093W	-0.4051366456	0.4920003496	0.9991078244
YMR307W	-0.1011080214	0.4549205589	0.9991078244
YMR129W	0.06832262821	0.8818397459	0.9991078244
YBL055C	-0.2389882035	0.7327232256	0.9991078244
YBR115C	0.1648954363	0.7391349368	0.9991078244
YBR031W	-0.3941101474	0.09400605025	0.9991078244
YBL037W	-0.5596680255	0.4836726695	0.9991078244
YBL022C	0.2224145448	0.5262358925	0.9991078244
YBR234C	-0.07010943753	0.915183358	0.9991078244
YBR247C	0.3889571038	0.5981754262	0.9991078244
YBR227C	0.6085051254	0.4575299889	0.9991078244
YBR218C	-0.680934033	0.0383057109	0.9991078244
YBR244W	-0.5706306307	0.3995511801	0.9991078244
YBR160W	0.2087963187	0.7917967744	0.9991078244
YBR083W	0.07503255529	0.9201265645	0.9991078244
YBR158W	-0.0908546484	0.7783569513	0.9991078244
YBR229C	-0.0247349144	0.964736435	0.9991078244
YBR042C	-0.4463570705	0.500964833	0.9991078244
YBR143C	0.1225554794	0.6317490886	0.9991078244
YBR039W	-0.2876685476	0.5782513027	0.9991078244
YBL067C	-0.4899835616	0.4616794461	0.9991078244
YBR087W	0.6496669597	0.3747083954	0.9991078244
YBR121C	0.3913670056	0.09967537341	0.9991078244
YBR026C	-0.01834504307	0.9801151313	0.9991078244
YBR177C	-0.4384400525	0.4455357893	0.9991078244
YBR271W	-0.04957247367	0.949693663	0.9991078244
YBR084W	0.0336836819	0.9047982998	0.9991078244
YBR245C	-0.2111722636	0.6730842076	0.9991078244
YBR059C	-0.4546083604	0.3879914603	0.9991078244
YBR068C	-0.1912758765	0.640165969	0.9991078244
YBR041W	-0.5902009079	0.2913632282	0.9991078244
YBL082C	-0.4930366586	0.4984638707	0.9991078244
YBL002W	-0.1336320049	0.7131946969	0.9991078244
YBL098W	1.984453807	1.506356176e-05	0.004536899237
YBR207W	-0.1577556011	0.7930695934	0.9991078244
YBR155W	0.3036682244	0.6198467654	0.9991078244
YBR237W	-0.430246259	0.5874034395	0.9991078244
YBR149W	-0.2802249814	0.5893779081	0.9991078244
YBR246W	-0.1827249612	0.8051303529	0.9991078244
YBR023C	-0.2329480748	0.6326212498	0.9991078244
YBL064C	0.5891395953	0.4306255403	0.9991078244
YBL007C	-0.1052557384	0.8068446996	0.9991078244
YBL091C	0.2293739747	0.7025583821	0.9991078244
YBR142W	0.3714669597	0.4052131583	0.9991078244
YBR067C	0.9283312038	0.0311908566	0.9991078244
YBR010W	0.3047227212	0.3506572246	0.9991078244
YBL054W	-0.2233976931	0.6759477885	0.9991078244
YBR025C	0.1006107004	0.728403008	0.9991078244
YBL027W	0.04242194282	0.8316036239	0.9991078244
YBR034C	-0.3288636937	0.3740488535	0.9991078244
YBR101C	0.02270964104	0.9643824358	0.9991078244
YBL010C	-0.2986410793	0.7430469167	0.9991078244
YBR053C	-0.4306075576	0.4206668811	0.9991078244
YBL042C	-0.1674809404	0.7244788974	0.9991078244
YBL039C	0.179319964	0.6156496062	0.9991078244
YBL003C	-0.0672342188	0.806845738	0.9991078244
YBR069C	-0.09720984697	0.7976791332	0.9991078244
YBR009C	0.2510334931	0.5071059297	0.9991078244
YBR081C	0.1494829772	0.7986988815	0.9991078244
YBR146W	-0.5210820811	0.4084951953	0.9991078244
YBL028C	-0.1353246634	0.8366331262	0.9991078244
YBR043C	0.3026682922	0.6519807169	0.9991078244
YBR092C	-0.02938684088	0.9480538746	0.9991078244
YBR126C	-0.1021696417	0.8291943279	0.9991078244
YBR086C	0.2238299102	0.5207055568	0.9991078244
YBR281C	0.02338187849	0.9693246902	0.9991078244
YBR159W	-0.1148947982	0.8078580796	0.9991078244
YBR118W	0.1892281677	0.3458654983	0.9991078244
YBL004W	-0.1797322986	0.6368070689	0.9991078244
YBL015W	-0.2595355823	0.6927116859	0.9991078244
YBR038W	0.05375179426	0.947360593	0.9991078244
YBR058C	0.4955833368	0.4118870766	0.9991078244
YBL087C	-0.1888081813	0.3803486427	0.9991078244
YBR003W	0.7708359244	0.3535753248	0.9991078244
LSR1	0.0908693283	0.8161273159	0.9991078244
YBR200W	-0.2334595211	0.771149798	0.9991078244
YBR248C	0.02466561556	0.9585756894	0.9991078244
YBL047C	-0.2788396868	0.499023691	0.9991078244
YBL092W	0.2416085227	0.2354262067	0.9991078244
YBR199W	-0.1720884795	0.6895899484	0.9991078244
YBR139W	0.5152567688	0.4762266138	0.9991078244
YBR054W	0.8371252281	0.2404589661	0.9991078244
YBR111C	-0.08814330793	0.8926169684	0.9991078244
YBL001C	0.8044156781	0.0599118402	0.9991078244
YBR110W	-0.4679395281	0.5597453425	0.9991078244
YBL036C	0.3265410639	0.6060873632	0.9991078244
YBL076C	0.08999722684	0.6255024931	0.9991078244
YBR256C	0.1044894739	0.8543702887	0.9991078244
YBR189W	-0.2077635574	0.1067542529	0.9991078244
YBR011C	-0.01649305703	0.9559689951	0.9991078244
YBL041W	0.8029433579	0.2544667546	0.9991078244
YBL040C	-0.5797033618	0.4792950268	0.9991078244
YBR082C	0.1050797682	0.8228782263	0.9991078244
YBR061C	0.1818484917	0.8285247989	0.9991078244
YBL016W	-0.009119155756	0.9900105335	0.9991078244
YBR175W	-0.4822766306	0.5253338771	0.9991078244
YBR029C	-0.2728800577	0.6179262436	0.9991078244
YBR222C	0.9405708727	0.1571615009	0.9991078244
YBR162C	-0.3625650516	0.2140470763	0.9991078244
YBL033C	-0.1435094218	0.8644987707	0.9991078244
YBR263W	-0.2702815799	0.4464689942	0.9991078244
YBR272C	0.5406298677	0.437252062	0.9991078244
YBR084C-A	0.332125512	0.1578549593	0.9991078244
YBR106W	0.4034345087	0.2257349928	0.9991078244
YBR166C	0.1643117773	0.8367841129	0.9991078244
YBR109C	0.02064570591	0.9630855287	0.9991078244
YBR255W	0.1147583316	0.8780654157	0.9991078244
YBR205W	-0.3036912737	0.6249196951	0.9991078244
YBR130C	0.01267694336	0.9856487506	0.9991078244
YBR122C	0.5502305993	0.4607165318	0.9991078244
YBR202W	-1.145329783	0.09108568063	0.9991078244
YBR001C	0.2423533081	0.7483985497	0.9991078244
YBR288C	0.1669222598	0.6981556112	0.9991078244
YBL072C	-0.02360305015	0.8934596211	0.9991078244
YBR103W	0.3541796116	0.5863990108	0.9991078244
YBL024W	-0.1130324831	0.8236555388	0.9991078244
YBR102C	-0.3662640589	0.627644506	0.9991078244
YBL051C	0.07662700447	0.9063159608	0.9991078244
YBR196C	-0.1389203497	0.4022529142	0.9991078244
YBR236C	0.03156126135	0.9673409347	0.9991078244
YBR276C	-0.1513132635	0.8061246307	0.9991078244
YBR036C	-0.1151925284	0.8052480627	0.9991078244
YBR079C	-0.017731487	0.9515962003	0.9991078244
YBR017C	0.2271378137	0.6680247061	0.9991078244
YBL023C	0.05256120651	0.9156407589	0.9991078244
