Celltype	Celltype_Str	Cytokine	Cytokine_Str	Gene	Avg_log2FC	FDR	Pct_Cytokine	Pct_PBS
Mast cell	Mast_cell	M-CSF	M-CSF	Nr2c2	1.19618866706545	0.016945854318567	0.667	0.054
Mast cell	Mast_cell	M-CSF	M-CSF	Cd151	1.18284282662821	0.00139253636338163	0.5	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Cbr2	1.13739692521554	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Ppp1r15b	1.12520282363694	0.0281336128592637	0.667	0.054
Mast cell	Mast_cell	M-CSF	M-CSF	Med29	1.06675529122258	0.0266200904763176	0.833	0.107
Mast cell	Mast_cell	M-CSF	M-CSF	Tsc22d1	0.959532766370422	0.0161301576179992	0.667	0.036
Mast cell	Mast_cell	M-CSF	M-CSF	Fblim1	0.923518567495799	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Sart3	0.87806009026755	0.00139253636338163	0.5	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Abcb9	0.820842851424545	0.016945854318567	0.5	0.018
Mast cell	Mast_cell	M-CSF	M-CSF	Nup188	0.710822117785019	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Cmtm8	0.710822117785019	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Wdr7	0.710822117785019	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Nat10	0.692519401483369	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	AC162302.1	0.692519401483369	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Cdpf1	0.692519401483369	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Prnp	0.689491091136586	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Asb17	0.689491091136586	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Aasdh	0.689491091136586	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Ifi209	0.673828039498669	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Hddc3	0.670913986017852	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Rtl6	0.651938737935498	0.016945854318567	0.333	0.0
Mast cell	Mast_cell	SCF	SCF	Car8	1.97276927328038	0.00580380068281547	0.571	0.018
Mast cell	Mast_cell	SCF	SCF	Gas2l3	1.83506967835954	0.00580380068281547	0.429	0.0
Mast cell	Mast_cell	SCF	SCF	Smcr8	1.31883979237992	0.00580380068281547	0.429	0.0
Mast cell	Mast_cell	SCF	SCF	Cdk16	0.884135471163551	0.00580380068281547	0.429	0.0
Mast cell	Mast_cell	FGF-β	FGF-basic	Tmx1	1.64536712613379	0.0258647250125496	1.0	0.196
Mast cell	Mast_cell	FGF-β	FGF-basic	Smg1	1.53336558921233	0.0494856048179535	0.667	0.071
Mast cell	Mast_cell	FGF-β	FGF-basic	Clcn3	1.24692591786789	0.0258647250125496	0.5	0.018
Mast cell	Mast_cell	FGF-β	FGF-basic	Gp1ba	1.09956130291974	0.0258647250125496	0.667	0.036
Mast cell	Mast_cell	FGF-β	FGF-basic	Gaa	1.07320260617397	0.0371691998302772	0.667	0.054
Mast cell	Mast_cell	FGF-β	FGF-basic	Tmem40	0.985270477893445	0.0258647250125496	0.333	0.0
Mast cell	Mast_cell	FGF-β	FGF-basic	Gatsl3	0.965975189018955	0.0258647250125496	0.333	0.0
Mast cell	Mast_cell	FGF-β	FGF-basic	Rhbdd3	0.965975189018955	0.0258647250125496	0.333	0.0
Mast cell	Mast_cell	FGF-β	FGF-basic	Mfn1	0.875255620255724	0.0258647250125496	0.5	0.018
Mast cell	Mast_cell	FGF-β	FGF-basic	Cog6	0.778253942540983	0.0258647250125496	0.333	0.0
Mast cell	Mast_cell	FGF-β	FGF-basic	Dusp5	0.778253942540983	0.0258647250125496	0.333	0.0
Mast cell	Mast_cell	IGF-1	IGF-I	Klhl28	1.29581126508145	0.0442590844790147	0.4	0.0
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Ctla2a	4.85798590198823	0.00155800855001442	0.75	0.071
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Car8	1.49480507647216	0.0114594192952593	0.5	0.018
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Adamts5	1.28291912907697	0.00106713734199408	0.5	0.0
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Phf14	1.25373170998659	0.014238292108827	1.0	0.214
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Fblim1	1.23665667667069	0.0127518535551325	0.375	0.0
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Kctd15	1.09455804117731	0.0127518535551325	0.375	0.0
Mast cell	Mast_cell	TGF-β1	TGF-beta-1	Fgd2	1.09455804117731	0.0127518535551325	0.375	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Tbc1d22a	1.44524831696232	0.0273016541799135	0.5	0.018
Mast cell	Mast_cell	AdipoQ	Adiponectin	Exoc2	1.39970669816187	0.0273016541799135	0.5	0.018
Mast cell	Mast_cell	AdipoQ	Adiponectin	H2afx	1.29028066190997	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Orc5	1.2842296733663	0.00278507272676327	0.5	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Man1c1	1.20747852568629	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Lig1	1.15923674789391	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Hsh2d	1.06830813346935	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Zkscan8	0.958313812739267	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Lss	0.938284065899393	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Glmn	0.795250181943579	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	AdipoQ	Adiponectin	Pcbp4	0.768826948729691	0.0273016541799135	0.333	0.0
Mast cell	Mast_cell	Noggin	Noggin	Hpgd	1.80391259523662	0.0295845868271239	0.6	0.036
Mast cell	Mast_cell	Noggin	Noggin	Tmem44	1.20780915597551	0.0495661669632615	0.6	0.036
Mast cell	Mast_cell	Noggin	Noggin	Ctps	1.13284360747529	0.0433034990189659	0.6	0.036
Mast cell	Mast_cell	Noggin	Noggin	Armc5	0.946338505766141	0.0116467850613028	0.4	0.0
Mast cell	Mast_cell	Noggin	Noggin	Fam171a1	0.826433575533997	0.0116467850613028	0.4	0.0
Mast cell	Mast_cell	Noggin	Noggin	Cstf1	0.826433575533997	0.0116467850613028	0.4	0.0
Mast cell	Mast_cell	TPO	TPO	Dhrs3	1.20222691864999	0.0401136451067335	0.5	0.018
