gene	rho	p
IGFBP5 (3488)	-0.15054354926878077	5.093675863948508e-07
IGFBP6 (3489)	-0.07323455708552133	0.01498527203236996
IGFBP7 (3490)	0.04283775300844602	0.15510083625903176
IGFBPL1 (347252)	-0.17257215137653847	8.012268718676567e-09
IGFL1 (374918)	0.030827823140028528	0.3063462662198803
IGFL2 (147920)	0.03217936773899169	0.2856161488111334
IGFL3 (388555)	-0.059923856535377414	0.046625159597986535
IGFL4 (444882)	-0.03455302838939352	0.2515481477478205
IGFLR1 (79713)	-0.03348746401216135	0.26647467954714665
IGFN1 (91156)	-0.06197280493925107	0.039604454938146995
IGHMBP2 (3508)	-0.0846490118356461	0.004905439225907247
IGIP (492311)	0.030512629439859995	0.3113204606258944
IGLL1 (3543)	-0.011289464867031411	0.7080128436149574
IGLL5 (100423062)	0.0694804693425224	0.021014739923076727
IGLON5 (402665)	-0.003169498153248816	0.9162611337947747
IGSF1 (3547)	0.05349332948525029	0.07575799592706585
IGSF10 (285313)	0.0037101559747201402	0.9020434746046316
IGSF11 (152404)	0.05596224100849868	0.06317816914806826
IGSF21 (84966)	-0.07240829228109118	0.016162957227780158
IGSF22 (283284)	0.017621457983796426	0.5588060299859218
IGSF23 (147710)	0.0033844506591246253	0.9106050739499405
IGSF3 (3321)	0.11552081507993729	0.00012048238172055328
IGSF5 (150084)	0.00046166791633256416	0.9877806572412465
IGSF6 (10261)	0.021474071604136443	0.4761809507076005
IGSF8 (93185)	0.04364185742130389	0.1474896231521464
IGSF9 (57549)	0.09569543753908101	0.0014632003410719378
IGSF9B (22997)	-0.047445689993698324	0.11529335317324053
IHH (3549)	0.03263079341980435	0.278908165619009
IHO1 (339834)	0.03387455531948177	0.2609833890043497
IK (3550)	0.16272598480732844	5.495099947041024e-08
IKBIP (121457)	0.041887015746772165	0.164479979680056
IKBKB (3551)	-0.01744369158195321	0.562779919460348
IKBKE (9641)	-0.0013800757271052989	0.9634837192378359
IKBKG (8517)	-0.022781343845622373	0.44974421446909363
IKZF1 (10320)	-0.24481683754368458	1.6198643929899337e-16
IKZF2 (22807)	-0.14182818254164417	2.25737919389618e-06
IKZF3 (22806)	-0.162512182793258	5.722542720167973e-08
IKZF4 (64375)	0.011046250555317244	0.7140239903754902
IKZF5 (64376)	-0.017327435981843303	0.5653861068688582
IL10 (3586)	-0.061445873255962784	0.0413184232243584
IL10RA (3587)	-0.01148986593951235	0.7030734415262357
IL10RB (3588)	-0.025990703940437454	0.3884917893155626
IL11 (3589)	-0.05478403487863018	0.0689480784989581
IL11RA (3590)	0.0036082691011514244	0.9047205321294747
IL12A (3592)	-0.068077537182997	0.02375844397569222
IL12B (3593)	-0.030562852026713157	0.31052433561678316
IL12RB1 (3594)	0.09879510251797259	0.0010182030778230708
IL12RB2 (3595)	0.034411332104423216	0.2534987612402641
IL13 (3596)	-0.011478579006297517	0.7033513071034092
IL13RA1 (3597)	0.027036798982248145	0.36967783932513215
IL13RA2 (3598)	0.0094096113888823	0.7549194234973998
IL15 (3600)	0.02214579444194751	0.4624917848751838
IL15RA (3601)	-0.00555874902439535	0.8536948234130793
IL16 (3603)	-0.0868676706469044	0.003887010479100592
IL17A (3605)	-0.011607956606190677	0.7001686263270033
IL17B (27190)	0.005230563793024327	0.862243656719379
IL17C (27189)	-0.03220894625202069	0.2851733193830959
IL17D (53342)	0.014912500425693295	0.6207895820471471
IL17F (112744)	-0.030320608144374938	0.31437675460265796
IL17RA (23765)	-0.03635246922031211	0.22768341963960004
IL17RB (55540)	0.02717520991587269	0.36723159308311726
IL17RC (84818)	0.04058808831486381	0.17797519149616775
IL17RD (54756)	0.03913017106837904	0.19408354053797874
IL17RE (132014)	0.057776127734807455	0.05507863029448962
IL17REL (400935)	0.0325895083865652	0.2795171590143149
IL18 (3606)	0.0942698013836969	0.0017228323261622655
IL18BP (10068)	-0.025616138736927665	0.39536746201955875
IL18R1 (8809)	-0.060216594697213126	0.04556217122013338
IL18RAP (8807)	-0.027229462288437464	0.3662755022522509
IL19 (29949)	0.029167969213351953	0.3331353230192253
IL1A (3552)	-0.10760643575316081	0.00034344618232503405
IL1B (3553)	-0.02860237680546027	0.34259858710493096
IL1F10 (84639)	0.003349095038236836	0.9115350857496662
IL1R1 (3554)	-0.06357089958123724	0.03477034084384182
IL1R2 (7850)	-0.01151055554568223	0.7025642005960585
IL1RAP (3556)	-0.03860486058396846	0.2001420439515763
IL1RAPL1 (11141)	-0.004698573327501268	0.8761352334687861
IL1RAPL2 (26280)	-0.04874720199480046	0.10564292814755719
IL1RL1 (9173)	-0.0012279351621632703	0.9675069400873637
IL1RL2 (8808)	-0.043850535184456	0.14556177419888314
IL1RN (3557)	-0.03249530419776293	0.2809101381617752
IL2 (3558)	0.07063988415316763	0.018959619815209564
IL20 (50604)	-0.04528024344703504	0.13286792972003103
IL20RA (53832)	0.03309947882593494	0.2720578011539595
IL20RB (53833)	0.0385542608149447	0.20073282194209616
IL21 (59067)	-0.027815243474871312	0.35605123429603275
IL21R (50615)	0.04707551118664886	0.11816100161676961
IL22 (50616)	0.07131521739888283	0.01784530399371325
IL22RA1 (58985)	-0.01653645882668119	0.5832700559314351
IL22RA2 (116379)	-0.012177131622466073	0.6862299688220792
IL23A (51561)	0.0788947267545913	0.008758908001162627
IL23R (149233)	-0.019839353948485777	0.5104023818323394
IL24 (11009)	0.06852759732745689	0.02284626131123551
IL25 (64806)	-0.00404118945456757	0.8933534659091318
IL26 (55801)	0.031100087675250847	0.30209212561842447
IL27 (246778)	0.03244767676425939	0.28161618416297296
IL27RA (9466)	-0.025666234106687988	0.39444365945289256
IL2RA (3559)	-0.06054059305778546	0.04440952225733541
IL2RB (3560)	-0.036646378047486834	0.22394393238413088
IL2RG (3561)	-0.03949561020039358	0.18994887542725442
IL3 (3562)	0.014208833004427435	0.6373661196115741
IL31 (386653)	-0.04341921747579666	0.14956788551693423
IL31RA (133396)	0.0040904622469661615	0.8920610652239155
IL32 (9235)	-0.00520103402133064	0.863013678242837
IL33 (90865)	-0.0012821429595456975	0.9660733634500562
IL34 (146433)	-0.05109751278391598	0.08984685755068185
IL36A (27179)	-0.06976174769115626	0.020499118701835396
IL36B (27177)	-0.0753267309545577	0.012334442421001216
IL36G (56300)	-0.10211291991840195	0.0006829011667745273
IL36RN (26525)	-0.048156439827156526	0.10994089044109873
IL37 (27178)	0.003714428029012634	0.9019312512990735
IL4 (3565)	0.06030236480751826	0.04525461386195191
IL4I1 (259307)	0.05366793518234561	0.07480588431185389
IL4R (3566)	-0.030444891007199763	0.3123963731526652
IL5 (3567)	-0.029495061730558936	0.3277401910790753
IL5RA (3568)	0.03160029247394442	0.2943791904922311
IL6 (3569)	-0.017232071371913387	0.567528280419535
IL6R (3570)	-0.016818505000276537	0.5768628497602759
IL6ST (3572)	-0.0402842794799845	0.1812471897245856
IL7 (3574)	-0.08176548942869868	0.006587235818564977
IL7R (3575)	-0.014216519660710115	0.6371840399636025
IL9 (3578)	0.0847520351747893	0.0048532692399737955
IL9R (3581)	-0.033689322978383285	0.26360127346745815
ILDR1 (286676)	-0.06283984361606043	0.036915432717098136
ILDR2 (387597)	0.023906647601770366	0.42766865668364523
ILF2 (3608)	-0.011368440780552037	0.7060647995207211
ILF3 (3609)	-0.10468210437066672	0.0004971762356199789
ILK (3611)	-0.22998030206096862	1.0487375957676816e-14
ILKAP (80895)	-0.0646903613067569	0.031691939099779104
ILRUN (64771)	-0.05811565310712166	0.05366296272695678
ILVBL (10994)	0.01701187059520091	0.572489420350215
IMMP1L (196294)	0.05097336692047255	0.09063079046568501
IMMP2L (83943)	-0.07370843774088812	0.014344479331109475
IMMT (10989)	-0.04308363639999162	0.1527424733617977
IMP3 (55272)	-0.006480178947499715	0.8297873322002476
IMP4 (92856)	-0.026201619117378946	0.3846523489304146
IMPA1 (3612)	-0.08027071536784001	0.007648877212062468
IMPA2 (3613)	0.0296450925334154	0.3252846018091165
IMPACT (55364)	-0.13048279129265983	1.3788269040913206e-05
IMPDH1 (3614)	0.029674333256105287	0.3248074074404493
IMPDH2 (3615)	-0.12483078760881902	3.2191658875213405e-05
IMPG1 (3617)	-0.12187226458470776	4.94735784220184e-05
IMPG2 (50939)	0.010485671715069365	0.7279460792748612
INA (9118)	-0.23063866281664874	8.7680312359493e-15
INAFM1 (255783)	-0.06691038570450734	0.02627239659375592
INAVA (55765)	-0.015282057348221618	0.6121595100928612
INCA1 (388324)	0.012447536330514547	0.6796447777305192
INCENP (3619)	0.11259167356999418	0.00017895326678159793
INF2 (64423)	0.039946048318899585	0.18494213158250444
ING1 (3621)	0.021343441040185623	0.478868617531193
ING2 (3622)	-0.058186677773059255	0.053370691710153614
ING3 (54556)	0.1042780857215583	0.0005228672759712544
ING4 (51147)	-0.011075649665083787	0.7132964274222735
ING5 (84289)	-0.1766697417720404	3.476972447439804e-09
INHA (3623)	0.021652246154827623	0.4725284355490127
INHBA (3624)	-0.07143893326129772	0.017647500657719455
INHBB (3625)	-0.0554687148308023	0.06554463448300529
INHBC (3626)	-0.019734465599589458	0.5126411508477722
INHBE (83729)	0.016255653570109795	0.5896817909584657
INIP (58493)	0.0689020548682539	0.022110621798704495
INKA1 (389119)	0.09880996229565071	0.0010164097258352728
INKA2 (55924)	0.048601786068831344	0.10668831757063874
INMT (11185)	0.028078012443736446	0.3515238097762457
INO80 (54617)	0.003835115685801387	0.8987617040772061
INO80B (83444)	0.17604986991794902	3.950023590099882e-09
INO80C (125476)	0.10484191335408342	0.0004873425181534079
INO80D (54891)	-0.05628041787827861	0.06169022735911253
INO80E (283899)	-0.023877457784719842	0.4282332060361181
INPP1 (3628)	-0.05301565056673577	0.07841329147752962
INPP4A (3631)	0.05846009161837914	0.05225794179995859
INPP4B (8821)	0.08659223621092679	0.0040020567060175625
INPP5A (3632)	-0.09609033597966922	0.0013979395914016225
INPP5B (3633)	-0.005517813010103742	0.8547602429879296
INPP5E (56623)	-0.04309675404309832	0.15261742681251195
INPP5F (22876)	-0.033455702604437886	0.2669287466024189
INPP5J (27124)	-0.005302405104343997	0.8603708621210939
INPP5K (51763)	-0.03665671223739623	0.22381325034208488
INPPL1 (3636)	0.007742106503342264	0.7973031873794942
INS (3630)	-0.09233446222925863	0.0021431459386441927
INSC (387755)	0.023992577863661258	0.42600922614134884
INSIG1 (3638)	0.012715925478301499	0.6731327173155348
INSIG2 (51141)	0.030767951590089732	0.3072870530484548
INSL3 (3640)	0.0023319814205118956	0.9383365569366137
INSL4 (3641)	0.02480526995575451	0.41050153167698883
INSL5 (10022)	0.043711715818890204	0.14684208483944508
INSL6 (11172)	-0.05053429436741661	0.09344753771749131
INSM1 (3642)	-0.056265626782449334	0.061758749523175185
INSM2 (84684)	-0.07377430327580077	0.014257352429089737
INSR (3643)	-0.18497580040989234	6.022607071315223e-10
INSRR (3645)	-0.005424494533866008	0.8571899784450356
INSYN1 (388135)	0.013747249078729944	0.648339744994162
INSYN2A (642938)	0.02261865128005703	0.4529883547898315
INSYN2B (100131897)	0.008724853435439654	0.7722432086331775
INTS1 (26173)	-0.009780764117183377	0.7455801557181578
INTS10 (55174)	0.20054513043268993	1.801894136631883e-11
INTS11 (54973)	-0.1227335588121527	4.369920666228807e-05
INTS12 (57117)	0.009132159536049206	0.7619244391395448
INTS13 (55726)	0.11956278274414081	6.873079628616666e-05
INTS14 (81556)	0.09883485366311838	0.0010134122517035543
INTS2 (57508)	0.04166440264939806	0.16673649133858914
INTS3 (65123)	0.03383953245746057	0.26147698476445325
INTS4 (92105)	0.0206939658195236	0.7279481428777342
INTS5 (80789)	0.004147912584799586	0.8905545332943331
INTS6 (26512)	-0.02898824900653866	0.3361238950542127
INTS6L (203522)	0.03573211444998423	0.23572175616454122
INTS7 (25896)	0.06466509725057458	0.03175874937638759
INTS8 (55656)	-0.02777874877577194	0.3566829173259068
INTS9 (55756)	0.153959245586813	2.7756828447955383e-07
INTU (27152)	-0.022447537221867063	0.45641461362790936
INVS (27130)	0.05413694092971654	0.07229667074445001
IP6K1 (9807)	0.00689847169331318	0.8189846093223347
IP6K2 (51447)	-0.0631812151578144	0.03590015134550097
IP6K3 (117283)	-0.013814253584267059	0.6467419762725679
IPCEF1 (26034)	-0.07924298277259394	0.008465153168616223
IPMK (253430)	0.026166476587376083	0.38529045971404124
IPO11 (51194)	0.01967410242434326	0.5139318742901278
IPO13 (9670)	0.15045560642230854	5.17300795623797e-07
IPO4 (79711)	-0.03503633944024504	0.24497356489122343
IPO5 (3843)	-0.0411917218600684	0.1716047400343193
IPO7 (10527)	0.012589922130787832	0.6761869890706421
IPO8 (10526)	-0.07929852886604238	0.008419122359113924
IPO9 (55705)	0.1584026885212332	1.2350027132928754e-07
IPP (3652)	-0.02002803052745473	0.5063881001821444
IPPK (64768)	0.10467153751280119	0.0004978329276107206
IQCA1 (79781)	0.017909108953296844	0.5524046970275207
IQCB1 (9657)	-0.03115776114646278	0.301196039211079
IQCC (55721)	-0.04919034804749051	0.10250715232236346
IQCD (115811)	-0.05025397096581231	0.0952822650001064
IQCE (23288)	0.025303502424435374	0.401162197954318
IQCF1 (132141)	-0.09370131588460136	0.0018376815610270138
IQCF2 (389123)	0.03968009247761399	0.18788637903654243
IQCF3 (401067)	0.08538542389845974	0.004543395905424256
IQCF5 (389124)	0.050103457407836324	0.09627920537236165
IQCF6 (440956)	-0.022941724244298828	0.4465590935799637
IQCG (84223)	-0.012606000763342822	0.675796951704635
IQCH (64799)	-0.10553932591497371	0.0004465109204356094
IQCJ (654502)	-0.1070885593347441	0.0003669445189727628
IQCK (124152)	-0.04887061665296087	0.10476208573751145
IQCN (80726)	0.05851100317077437	0.05205289473403636
IQGAP1 (8826)	0.09770047158725573	0.0011586449787456513
IQGAP2 (10788)	-0.10393398383899233	0.000545717046176725
IQGAP3 (128239)	-0.11134305419028039	0.00021122652123911078
IQSEC1 (9922)	-0.09202439895182424	0.002218613642301281
IQSEC2 (23096)	0.006357554329887349	0.832960402379907
IQSEC3 (440073)	0.03285860243211242	0.2755639805456556
IQUB (154865)	0.00967263659296927	0.7482971718315126
IRAG1 (10335)	0.03648580480647346	0.2259814812085823
IRAG2 (4033)	-0.028107570100253682	0.35101682948109386
IRAK1 (3654)	-0.011834220207556534	0.6946152036851497
IRAK1BP1 (134728)	-0.02425748433795948	0.4209171912686613
IRAK2 (3656)	0.030710274750287325	0.3081951581784505
IRAK3 (11213)	0.06744128743667452	0.02510174536971835
IRAK4 (51135)	0.01595372215717005	0.596611881834679
IREB2 (3658)	-0.07548020336892168	0.012157416383448156
IRF1 (3659)	-0.01110950077976582	0.7124590096959511
IRF2 (3660)	-0.18190805275887004	1.161864048759588e-09
IRF2BP1 (26145)	-0.043062975920749993	0.15293958134939936
IRF2BP2 (359948)	-0.21113276274817983	1.3997330906729284e-12
IRF2BPL (64207)	-0.0026714325666796564	0.9293825683049122
IRF3 (3661)	0.052870233446385105	0.07923648434003444
IRF4 (3662)	-0.19359728002344465	8.944655052781312e-11
IRF5 (3663)	0.06842862702988681	0.02304420566790927
IRF6 (3664)	0.016257176481121096	0.5896469303961971
IRF7 (3665)	-0.021832720777946495	0.46884453102076473
IRF8 (3394)	-0.09558800766137762	0.0014814330736504684
IRF9 (10379)	0.18058904759476746	1.5358756074525626e-09
IRGC (56269)	-0.03263280857292209	0.27887846328718124
IRGM (345611)	-0.004747164332450321	0.874864753582946
IRGQ (126298)	-0.011748526215762077	0.6967165745876962
IRS1 (3667)	-0.34055172838597475	2.3681915566250364e-31
IRS2 (8660)	-0.4045136675981827	1.1271870187398662e-44
IRS4 (8471)	-0.04466297944664335	0.13823924200534224
IRX1 (79192)	-0.1539501116088674	2.7802423024164615e-07
IRX2 (153572)	-0.09190813258110515	0.002247533669252407
IRX3 (79191)	-0.08293413792985069	0.005851509698992854
IRX4 (50805)	-0.07667015563170951	0.010859447826810956
IRX5 (10265)	-0.1344413520946715	7.454423213210289e-06
IRX6 (79190)	-0.04555590209813918	0.13052195476785927
ISCA1 (81689)	0.1024106421255633	0.0006584779365451457
ISCA2 (122961)	0.03432659771289986	0.2546702411370063
ISCU (23479)	-0.05709193887003078	0.05802593051574215
ISG15 (9636)	-0.1278216175969525	2.0644539810842992e-05
ISG20 (3669)	0.02994023129981293	0.3204889739674196
ISG20L2 (81875)	-0.03802690100389736	0.20696579475472382
ISL1 (3670)	-0.02993139019343541	0.32063195671101286
ISL2 (64843)	-0.07856116578913731	0.00904876142449269
ISLR (3671)	0.12817797713753892	1.9567233615772144e-05
ISLR2 (57611)	0.03675570540138463	0.22256418109498352
ISM1 (140862)	-0.06308178830299012	0.0361933752925335
ISM2 (145501)	-0.08491407074070512	0.004772229711119066
ISOC1 (51015)	-0.044785058521771504	0.13716388603672489
ISOC2 (79763)	-0.019333670787514745	0.5212426849661327
IST1 (9798)	0.06827822885632193	0.023347855100267666
ISX (91464)	0.006248479575810819	0.8357851395740153
ISY1 (57461)	0.16900531337681987	1.630673635982482e-08
ISYNA1 (51477)	0.030902757484226814	0.3051714800588624
ITCH (83737)	-0.07181016707325319	0.017065426533892633
ITFG1 (81533)	-0.04814139563471237	0.11005211662785844
ITFG2 (55846)	-0.004213235766257985	0.8888420297755932
ITGA1 (3672)	-0.0031119164571689357	0.9177770160908043
ITGA10 (8515)	0.03476279757786501	0.2486796694459961
ITGA11 (22801)	0.008906813009458366	0.7676283172989219
ITGA2 (3673)	0.06542642355442545	0.029797595032093057
ITGA2B (3674)	0.016618531204707625	0.5814022134952211
ITGA3 (3675)	-0.09839350418088934	0.0010677917433218735
ITGA4 (3676)	0.21065928485637803	1.5738113341607534e-12
ITGA5 (3678)	0.022622375566262468	0.452913944104777
ITGA6 (3655)	0.040133949349687295	0.18288263034713603
ITGA7 (3679)	0.08364038621239732	0.005443597228036852
ITGA8 (8516)	-0.10307776258105084	0.0006066671016393362
ITGA9 (3680)	-0.06658435364486535	0.02701441578028078
ITGAD (3681)	0.05148059370374051	0.08746216254174034
ITGAE (3682)	-0.06343041415998707	0.03517410416779893
ITGAL (3683)	0.04617364654411741	0.12538131329918686
ITGAM (3684)	0.010545666413335633	0.7264517122255574
ITGAV (3685)	-0.47302631744411794	1.4105708058652636e-62
ITGAX (3687)	-0.060708423545876015	0.04382217735317083
ITGB1 (3688)	-0.0771768681366716	0.010345149404994997
ITGB1BP1 (9270)	0.038041223191343766	0.20679468556013117
ITGB1BP2 (26548)	-0.004352276319511998	0.885198696045035
ITGB2 (3689)	-0.05246384052347206	0.08157430516896297
ITGB3 (3690)	-0.30079534761330956	1.6808070223972693e-24
ITGB3BP (23421)	0.04049193527981816	0.17900596825949738
ITGB4 (3691)	0.1071805867503819	0.0003626620724162719
ITGB5 (3693)	-0.4334897631844105	9.514406102611194e-52
ITGB6 (3694)	-0.03260226880922158	0.2793288343632281
ITGB7 (3695)	-0.05426850462846591	0.07160529043946028
ITGB8 (3696)	-0.011999699746203967	0.6905639853216369
ITGBL1 (9358)	-0.05286233871076012	0.07928137581028209
ITIH1 (3697)	0.04442348777902004	0.14036768199535424
ITIH2 (3698)	0.04197678639355957	0.16357654898424523
ITIH3 (3699)	-0.03428151089919717	0.25529511114411274
ITIH4 (3700)	0.03280685961515061	0.2763211448345423
ITIH6 (347365)	-0.014830510453551604	0.6227113936907542
ITK (3702)	-0.12119351004953172	5.452552807518151e-05
ITLN1 (55600)	0.05085168965976154	0.09140445767919694
ITLN2 (142683)	-0.04113357764500759	0.17221084467081874
ITM2A (9452)	0.06761492892975689	0.024728777791549354
ITM2B (9445)	-0.0389429793658772	0.1962268500871906
ITM2C (81618)	0.012472588435390517	0.679035905620917
ITPA (3704)	0.02343184727232567	0.4369052146316268
ITPK1 (3705)	0.029140364127390638	0.3335932519812919
ITPKA (3706)	-0.01680277775903746	0.5772192497258397
ITPKB (3707)	-0.033469580045158584	0.2667302867691724
ITPKC (80271)	-0.07602316043416292	0.0115490458594752
ITPR1 (3708)	-0.10117313404879817	0.0007656215841386892
ITPR2 (3709)	0.03218591403849574	0.28551810208130984
ITPR3 (3710)	0.011538174632889099	0.7018846095375677
ITPRID1 (223075)	0.01870800891096429	0.534816896511623
ITPRID2 (6744)	-0.09919416718096782	0.0009710434303245556
ITPRIP (85450)	0.08813238384492202	0.0033963168088771136
ITPRIPL1 (150771)	0.07380444391136128	0.014217638139395142
ITPRIPL2 (162073)	0.07678485261804627	0.01074108685899897
ITSN1 (6453)	-0.019534720821196665	0.5169186570879548
ITSN2 (50618)	-0.15212817983801055	3.849757934917474e-07
IVD (3712)	0.05082296031816629	0.09158790051552644
IVL (3713)	-0.004869674352215918	0.8716629942774202
IVNS1ABP (10625)	-0.067175160280316	0.025682801020184613
IWS1 (55677)	0.0003725725899467474	0.9901386819468736
IYD (389434)	0.010798012428009878	0.7201776317758231
IZUMO1 (284359)	-0.06810815114746491	0.02369541031276472
IZUMO2 (126123)	-0.17849589105387498	2.381494233063351e-09
IZUMO3 (100129669)	0.004091666316381302	0.8920294866548625
IZUMO4 (113177)	-0.01313744372073117	0.6629545892344767
JADE1 (79960)	-0.04871728853782941	0.10585730921619009
JADE2 (23338)	-0.08307298643677839	0.005769205187488052
JADE3 (9767)	-0.04640749470470886	0.12347695038620637
JAG1 (182)	-0.12022880709463885	6.255142813081021e-05
JAG2 (3714)	0.09165812599543807	0.002310891929308
JAGN1 (84522)	0.05737002212265841	0.056812604909131405
JAK1 (3716)	-0.06454841376725572	0.03206888343070677
JAK2 (3717)	-0.10633112356213589	0.00040402785035460384
JAK3 (3718)	0.01221798686140158	0.6852334752329611
JAKMIP1 (152789)	-0.10293538365155681	0.0006173958766983901
JAKMIP2 (9832)	-0.017733808421799193	0.5563015252443199
JAKMIP3 (282973)	-0.04175808726915125	0.1657840438718161
JAM2 (58494)	0.042224839729923504	0.16109962187514182
JAM3 (83700)	-0.13726903815622132	4.752918041617402e-06
JAML (120425)	-0.05366837381450176	0.07480350483177525
JARID2 (3720)	-0.09360314227302084	0.0018582124095603064
JAZF1 (221895)	0.02024104078840416	0.5018761009319281
JCAD (57608)	-0.04931608591641234	0.10163100962007117
JCHAIN (3512)	0.00015738265407587868	0.9958342807047437
JDP2 (122953)	-0.14616121789077027	1.0885090226888861e-06
JHY (79864)	-0.0019260602107115112	0.9490540170563572
JKAMP (51528)	-0.0723148638782776	0.016301103869503925
JMJD1C (221037)	-0.06258310262685664	0.037695009691503294
JMJD4 (65094)	-0.059081743227969094	0.04979988000406704
JMJD6 (23210)	-0.03768566367927254	0.21107299837778862
JMJD7 (100137047)	-0.07076779554412797	0.018744013930361
JMJD8 (339123)	-0.07454244497765733	0.013275162569530844
JMY (133746)	0.017524694448175487	0.5609674477039027
JOSD1 (9929)	-0.07767240800616301	0.009863243681246218
JOSD2 (126119)	0.006160107830044568	0.8380752793993131
JPH1 (56704)	-0.029384161504118024	0.32956302287458467
JPH2 (57158)	0.05137294752731625	0.08812705451806054
JPH3 (57338)	-0.007033316621520191	0.8155093343295708
JPH4 (84502)	-0.04902250597551602	0.10368601697098594
JPT1 (51155)	-0.05698553723147831	0.058495832204262424
JPT2 (90861)	-0.09936387152368951	0.0009516075297946035
JRKL (8690)	-0.0812920739316739	0.006908196877276165
JSRP1 (126306)	-0.014604294468965377	0.6280271013942276
JTB (10899)	0.1827440938509889	9.724505341784695e-10
JUN (3725)	-0.354878075441447	4.436676790659953e-34
JUNB (3726)	-0.2978203608910746	4.9821626091873934e-24
JUND (3727)	0.050512908002949455	0.09358650748220636
JUP (3728)	0.02763653111328455	0.35915127115511897
KALRN (8997)	-0.03370290363819605	0.26340872591099584
KANK1 (23189)	-0.058389342802970264	0.05254400336309425
KANK2 (25959)	0.07848491643234151	0.009116208698364874
KANK3 (256949)	-0.04735921338987372	0.11595831619302496
KANK4 (163782)	0.023947657734466082	0.4268762266526064
KANSL1 (284058)	-0.11664658861538416	0.00010323040971733613
KANSL1L (151050)	0.015021385764266485	0.6182413459242806
KANSL2 (54934)	0.0058661213935549345	0.8457036499941964
KANSL3 (55683)	0.05171894249926677	0.08600434750320808
KARS1 (3735)	-0.01641269048666212	0.5860921058652105
KASH5 (147872)	-0.0239458825639496	0.42691051018668563
KAT14 (57325)	0.07926469740514747	0.008447131655496706
KAT2A (2648)	-0.09877347624849164	0.0010208182698214592
KAT2B (8850)	0.04029323782077532	0.1811500753543315
KAT5 (10524)	-0.01986564497732338	0.5098420193738694
KAT6A (7994)	-0.10586540260320829	0.00042853481855464984
KAT6B (23522)	-0.16291521036821832	5.301119366208357e-08
KAT7 (11143)	-0.09116418671795237	0.0024408953870322866
KAT8 (84148)	-0.04526477253134047	0.13300055391978963
KATNA1 (11104)	0.019023083124425307	0.5279589222762692
KATNAL1 (84056)	-0.04606634349339582	0.12626276081830143
KATNAL2 (83473)	-0.012505929481991248	0.6782259015228094
KATNB1 (10300)	0.08985806278395649	0.0028175140047701904
KATNBL1 (79768)	0.005565182607613236	0.8535274041881048
KATNIP (23247)	0.030373750337986366	0.31352895527591446
KAZALD1 (81621)	0.0144188056040816	0.6324002284284846
KAZN (23254)	0.08268127357171134	0.006004118502761643
KBTBD11 (9920)	-0.13051780949790323	1.3714508432942506e-05
KBTBD12 (166348)	-0.003738081937690208	0.9013099183116334
KBTBD13 (390594)	-0.009821289219099744	0.7445626570674312
KBTBD2 (25948)	-0.17956931752586325	1.903011761753781e-09
KBTBD3 (143879)	-0.07858160054960617	0.009030761380887823
KBTBD4 (55709)	0.05417434017995771	0.07209958091773695
KBTBD6 (89890)	-0.03480005786559555	0.24817255436077776
KBTBD7 (84078)	0.01018665057152183	0.7371517396158658
KBTBD8 (84541)	-0.028469749219152015	0.3448422605666096
KCMF1 (56888)	-0.17664730599678838	3.493090135441535e-09
KCNA1 (3736)	0.08288906946965809	0.005878451037749533
KCNA10 (3744)	0.06798525054093502	0.02394934047347384
KCNA2 (3737)	0.04970905790018427	0.09893111314397106
KCNA3 (3738)	0.048649756194827296	0.10634256101411534
KCNA4 (3739)	-0.04733848247988536	0.11611817325895918
KCNA5 (3741)	0.0406717159042945	0.1770822828101048
KCNA6 (3742)	-0.07570059286331961	0.011907136516365432
KCNA7 (3743)	0.024715740356641574	0.4121933270694752
KCNAB1 (7881)	0.02459853675094902	0.41441429304986016
KCNAB2 (8514)	-0.09607550360114517	0.0014003415283493415
KCNAB3 (9196)	-0.011951646484591133	0.6917395047776005
KCNB1 (3745)	-0.03698175617998599	0.21973063518903102
KCNB2 (9312)	-0.005588717392218808	0.8529150216626487
KCNC1 (3746)	-0.005885124845555834	0.8452101027468516
KCNC2 (3747)	0.12032185258413595	6.173117832837664e-05
KCNC3 (3748)	-0.1384534019405924	3.925880939358259e-06
KCNC4 (3749)	0.05183918437744213	0.08527638605639935
KCND1 (3750)	-0.03015920074453693	0.31696097483158275
KCND2 (3751)	-0.02961149597788138	0.325833443239856
KCND3 (3752)	0.03998901311629199	0.18446970858173783
KCNE1 (3753)	-0.05722712757248314	0.05743341916422541
KCNE2 (9992)	-0.02805099592062773	0.3519876089084861
KCNE3 (10008)	-0.038438103565340304	0.20209382202622855
KCNE4 (23704)	0.08146165331967921	0.17022929378205634
KCNE5 (23630)	0.044140463092733416	0.14291536168938282
KCNF1 (3754)	0.043871520682690214	0.14536897298373946
KCNG1 (3755)	0.057613072171450425	0.05576947114190324
KCNG2 (26251)	-0.04947056998756372	0.10056272673882818
KCNG3 (170850)	0.0026693377819024056	0.9294377980125792
KCNG4 (93107)	0.012044323857041043	0.68947301957415
KCNH1 (3756)	-0.10213068332836628	0.0006814206989629311
KCNH2 (3757)	0.0021216662733854756	0.9438881983020695
KCNH3 (23416)	0.06523989855787109	0.0302682013508803
KCNH4 (23415)	-0.057304679058894754	0.05709579651211282
