# Constructed from biom file
#OTU ID	hFMT_cecal_1296_1	hFMT_cecal_1296_2	hFMT_cecal_1296_3	hFMT_cecal_1297_1	hFMT_cecal_1297_2	hFMT_cecal_1297_4	mFMT_cecal_1191_2	mFMT_cecal_1191_3	mFMT_cecal_1275_1	mFMT_cecal_1275_2	mFMT_cecal_1275_4	noFMT_cecal_1192_1	noFMT_cecal_1192_3	noFMT_cecal_1294_1	noFMT_cecal_1294_2	noFMT_cecal_1294_3	noFMT_cecal_1295_4
7336c26b56d9b43830aa348bc7d7cf04	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a1988fabeb4f9cb20c22ce18b98234d	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cab7e0199209ce26cd0b37cf4fc5f0f	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f4239b447b7b533a2e272217b262e0e	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23a7464ec7a0c05a5c20f9e547b32289	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6772c3521c2a042a26809ab4dc89b349	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93071dbb41acb9cf147b050bbfc81526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0d96e45ac43d5a14c3c63dd22cfc9f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
981525908b1742d69d73861138e49891	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fc9db45b4d57c814792dfa43480803e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e04f35564380302e2f7451cd5058262c	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929837adc7c24e353f62ba26454875c0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d91046a5faa408dea512a9c4449f8c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5ee1d85ad16f8c94333754ffe9430ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10811264e300c3b72a2776972246caef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
372af485a6be02863ec0544e85481795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
871b99772b7ead3ed8a217f566729af6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
b851ba646818f68e06524e758c641f79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
