geneID	WL2
ENSMUSG00000033987	3
ENSMUSG00000033991	329
ENSMUSG00000033998	0
ENSMUSG00000034000	0
ENSMUSG00000034006	275
ENSMUSG00000034007	190
ENSMUSG00000034009	0
ENSMUSG00000034021	394
ENSMUSG00000034022	647
ENSMUSG00000034023	15
ENSMUSG00000034024	2253
ENSMUSG00000034028	22
ENSMUSG00000034031	0
ENSMUSG00000034032	246
ENSMUSG00000034035	28
ENSMUSG00000034037	0
ENSMUSG00000034039	0
ENSMUSG00000034040	3
ENSMUSG00000034041	64
ENSMUSG00000034042	865
ENSMUSG00000034055	29
ENSMUSG00000034057	4
ENSMUSG00000034059	0
ENSMUSG00000034063	5
ENSMUSG00000034064	598
ENSMUSG00000034066	56
ENSMUSG00000034071	3
ENSMUSG00000034075	3195
ENSMUSG00000034083	283
ENSMUSG00000034087	0
ENSMUSG00000034088	4589
ENSMUSG00000034098	0
ENSMUSG00000034101	154
ENSMUSG00000034105	254
ENSMUSG00000034107	0
ENSMUSG00000034108	151
ENSMUSG00000034109	426
ENSMUSG00000034110	87
ENSMUSG00000034111	378
ENSMUSG00000034112	0
ENSMUSG00000034115	0
ENSMUSG00000034116	4919
ENSMUSG00000034117	0
ENSMUSG00000034118	1965
ENSMUSG00000034120	2174
ENSMUSG00000034121	34
ENSMUSG00000034126	159
ENSMUSG00000034127	0
ENSMUSG00000034135	1658
ENSMUSG00000034139	0
ENSMUSG00000034145	0
ENSMUSG00000034151	0
ENSMUSG00000034152	1189
ENSMUSG00000034154	939
ENSMUSG00000034156	160
ENSMUSG00000034157	521
ENSMUSG00000034158	1256
ENSMUSG00000034159	0
ENSMUSG00000034160	3480
ENSMUSG00000034161	3
ENSMUSG00000034163	905
ENSMUSG00000034164	0
ENSMUSG00000034165	1048
ENSMUSG00000034168	419
ENSMUSG00000034171	21
ENSMUSG00000034173	19
ENSMUSG00000034175	142
ENSMUSG00000034177	0
ENSMUSG00000034185	0
ENSMUSG00000034187	981
ENSMUSG00000034189	522
ENSMUSG00000034190	496
ENSMUSG00000034192	156
ENSMUSG00000034194	58
ENSMUSG00000034201	625
ENSMUSG00000034203	225
ENSMUSG00000034205	695
ENSMUSG00000034206	31
ENSMUSG00000034209	0
ENSMUSG00000034210	847
ENSMUSG00000034211	365
ENSMUSG00000034212	8
ENSMUSG00000034216	916
ENSMUSG00000034218	545
ENSMUSG00000034219	0
ENSMUSG00000034220	7779
ENSMUSG00000034224	1
ENSMUSG00000034226	173
ENSMUSG00000034227	2
ENSMUSG00000034235	140
ENSMUSG00000034239	0
ENSMUSG00000034243	2667
ENSMUSG00000034245	1
ENSMUSG00000034247	1251
ENSMUSG00000034248	4919
ENSMUSG00000034252	811
ENSMUSG00000034254	1823
ENSMUSG00000034255	305
ENSMUSG00000034258	8
ENSMUSG00000034259	178
ENSMUSG00000034263	629
ENSMUSG00000034265	12
ENSMUSG00000034266	1442
ENSMUSG00000034269	1974
ENSMUSG00000034271	390
ENSMUSG00000034274	430
ENSMUSG00000034275	1
ENSMUSG00000034278	147
ENSMUSG00000034282	2
ENSMUSG00000034285	9
ENSMUSG00000034290	1802
ENSMUSG00000034292	94
ENSMUSG00000034295	48
ENSMUSG00000034297	3152
ENSMUSG00000034300	1418
ENSMUSG00000034303	3
ENSMUSG00000034308	26
ENSMUSG00000034310	0
ENSMUSG00000034311	48
ENSMUSG00000034312	2280
ENSMUSG00000034317	25
ENSMUSG00000034320	580
ENSMUSG00000034321	194
ENSMUSG00000034324	0
ENSMUSG00000034327	181
ENSMUSG00000034329	74
ENSMUSG00000034330	2061
ENSMUSG00000034333	190
ENSMUSG00000034334	44
ENSMUSG00000034336	0
ENSMUSG00000034341	2111
ENSMUSG00000034342	4168
ENSMUSG00000034343	1918
ENSMUSG00000034345	284
ENSMUSG00000034349	641
ENSMUSG00000034353	89
ENSMUSG00000034354	1005
ENSMUSG00000034359	0
ENSMUSG00000034361	1808
ENSMUSG00000034362	0
ENSMUSG00000034371	78
ENSMUSG00000034377	970
ENSMUSG00000034379	30
ENSMUSG00000034382	2
ENSMUSG00000034384	0
ENSMUSG00000034387	0
ENSMUSG00000034390	2186
ENSMUSG00000034391	0
ENSMUSG00000034394	361
ENSMUSG00000034401	438
ENSMUSG00000034402	0
ENSMUSG00000034403	367
ENSMUSG00000034412	226
ENSMUSG00000034413	5
ENSMUSG00000034416	1
ENSMUSG00000034422	43515
ENSMUSG00000034424	97
ENSMUSG00000034427	0
ENSMUSG00000034429	23
ENSMUSG00000034430	158
ENSMUSG00000034432	885
ENSMUSG00000034435	3
ENSMUSG00000034438	270
ENSMUSG00000034442	186
ENSMUSG00000034445	368
ENSMUSG00000034449	125
ENSMUSG00000034450	0
ENSMUSG00000034452	0
ENSMUSG00000034453	651
ENSMUSG00000034456	0
ENSMUSG00000034457	32
ENSMUSG00000034459	62494
ENSMUSG00000034460	26
ENSMUSG00000034462	312
ENSMUSG00000034463	71
ENSMUSG00000034467	0
ENSMUSG00000034471	90
ENSMUSG00000034472	0
ENSMUSG00000034473	116
ENSMUSG00000034480	2522
ENSMUSG00000034482	0
ENSMUSG00000034484	7952
ENSMUSG00000034485	333
ENSMUSG00000034486	5
ENSMUSG00000034487	91
ENSMUSG00000034488	38
ENSMUSG00000034493	0
ENSMUSG00000034501	70
ENSMUSG00000034509	105
ENSMUSG00000034518	319
ENSMUSG00000034520	28
ENSMUSG00000034522	13
ENSMUSG00000034525	699
ENSMUSG00000034528	0
ENSMUSG00000034532	0
ENSMUSG00000034533	1
ENSMUSG00000034538	12
ENSMUSG00000034543	441
ENSMUSG00000034544	331
ENSMUSG00000034551	5
ENSMUSG00000034552	1
ENSMUSG00000034555	0
ENSMUSG00000034557	85
ENSMUSG00000034560	2635
ENSMUSG00000034563	17
ENSMUSG00000034566	1236
ENSMUSG00000034570	10
ENSMUSG00000034573	93
ENSMUSG00000034574	1548
ENSMUSG00000034575	2328
ENSMUSG00000034579	1
ENSMUSG00000034583	0
ENSMUSG00000034584	0
ENSMUSG00000034586	1
ENSMUSG00000034591	985
ENSMUSG00000034593	2933
ENSMUSG00000034595	3937
ENSMUSG00000034601	23
ENSMUSG00000034602	1045
ENSMUSG00000034607	0
ENSMUSG00000034610	503
ENSMUSG00000034612	1468
ENSMUSG00000034613	1872
ENSMUSG00000034614	104
ENSMUSG00000034616	1425
ENSMUSG00000034617	165
ENSMUSG00000034620	545
ENSMUSG00000034621	703
ENSMUSG00000034623	0
ENSMUSG00000034634	8
ENSMUSG00000034636	546
ENSMUSG00000034639	26
ENSMUSG00000034640	2935
ENSMUSG00000034641	1677
ENSMUSG00000034645	0
ENSMUSG00000034647	1068
ENSMUSG00000034648	0
ENSMUSG00000034652	257
ENSMUSG00000034653	145
ENSMUSG00000034656	8
ENSMUSG00000034659	506
ENSMUSG00000034660	0
ENSMUSG00000034663	1150
ENSMUSG00000034664	49
ENSMUSG00000034667	932
ENSMUSG00000034673	657
ENSMUSG00000034674	872
ENSMUSG00000034675	333
ENSMUSG00000034677	0
ENSMUSG00000034681	1473
ENSMUSG00000034683	2
ENSMUSG00000034684	12
ENSMUSG00000034685	13
ENSMUSG00000034686	7
ENSMUSG00000034687	1
ENSMUSG00000034689	0
ENSMUSG00000034690	0
ENSMUSG00000034701	1
ENSMUSG00000034706	3
ENSMUSG00000034707	18335
ENSMUSG00000034708	30337
ENSMUSG00000034709	697
ENSMUSG00000034714	742
ENSMUSG00000034723	322
ENSMUSG00000034724	626
ENSMUSG00000034729	254
ENSMUSG00000034730	7
ENSMUSG00000034731	896
ENSMUSG00000034732	0
ENSMUSG00000034738	31
ENSMUSG00000034739	0
ENSMUSG00000034744	433
ENSMUSG00000034748	426
ENSMUSG00000034751	337
ENSMUSG00000034755	0
ENSMUSG00000034757	623
ENSMUSG00000034758	19
ENSMUSG00000034761	162
ENSMUSG00000034762	4
ENSMUSG00000034765	219
ENSMUSG00000034768	0
ENSMUSG00000034771	37
ENSMUSG00000034773	8
ENSMUSG00000034774	2
ENSMUSG00000034777	0
ENSMUSG00000034780	12
ENSMUSG00000034781	258
ENSMUSG00000034783	0
ENSMUSG00000034785	0
ENSMUSG00000034786	689
ENSMUSG00000034789	584
ENSMUSG00000034792	629
ENSMUSG00000034793	173
ENSMUSG00000034795	154
ENSMUSG00000034796	0
ENSMUSG00000034799	7
ENSMUSG00000034800	20
ENSMUSG00000034801	776
ENSMUSG00000034807	2837
ENSMUSG00000034810	1
ENSMUSG00000034813	0
ENSMUSG00000034818	0
ENSMUSG00000034820	749
ENSMUSG00000034825	4
ENSMUSG00000034826	413
ENSMUSG00000034829	0
ENSMUSG00000034832	1907
ENSMUSG00000034833	2
ENSMUSG00000034837	1
ENSMUSG00000034839	2
ENSMUSG00000034842	30
ENSMUSG00000034845	2
ENSMUSG00000034848	67
ENSMUSG00000034850	2435
ENSMUSG00000034853	62
ENSMUSG00000034854	6285
ENSMUSG00000034855	61582
ENSMUSG00000034858	28
ENSMUSG00000034863	225
ENSMUSG00000034867	544
ENSMUSG00000034868	33
ENSMUSG00000034871	0
ENSMUSG00000034872	13
ENSMUSG00000034875	414
ENSMUSG00000034880	128
ENSMUSG00000034881	0
ENSMUSG00000034883	7
ENSMUSG00000034889	411
ENSMUSG00000034891	0
ENSMUSG00000034892	3735
ENSMUSG00000034893	541
ENSMUSG00000034898	79
ENSMUSG00000034902	3968
ENSMUSG00000034903	35
ENSMUSG00000034906	31
ENSMUSG00000034908	1796
ENSMUSG00000034910	4
ENSMUSG00000034911	1
ENSMUSG00000034912	4
ENSMUSG00000034913	0
ENSMUSG00000034917	20
ENSMUSG00000034918	0
ENSMUSG00000034919	0
ENSMUSG00000034923	2
ENSMUSG00000034926	701
ENSMUSG00000034928	1235
ENSMUSG00000034930	22
ENSMUSG00000034931	918
ENSMUSG00000034932	854
ENSMUSG00000034936	2
ENSMUSG00000034940	341
ENSMUSG00000034947	6568
ENSMUSG00000034949	41
ENSMUSG00000034951	392
ENSMUSG00000034957	620
ENSMUSG00000034958	0
ENSMUSG00000034959	238
ENSMUSG00000034968	6
ENSMUSG00000034973	430
ENSMUSG00000034974	671
ENSMUSG00000034981	19
ENSMUSG00000034987	355
ENSMUSG00000034990	0
ENSMUSG00000034993	9416
ENSMUSG00000034994	17171
ENSMUSG00000034997	72
ENSMUSG00000034998	1036
ENSMUSG00000035000	8
ENSMUSG00000035004	13555
ENSMUSG00000035007	370
ENSMUSG00000035011	5079
ENSMUSG00000035020	0
ENSMUSG00000035021	2217
ENSMUSG00000035024	99
ENSMUSG00000035027	1974
ENSMUSG00000035031	2
ENSMUSG00000035032	2
ENSMUSG00000035033	0
ENSMUSG00000035041	21
ENSMUSG00000035042	132199
ENSMUSG00000035045	0
ENSMUSG00000035047	1047
ENSMUSG00000035048	304
ENSMUSG00000035049	163
ENSMUSG00000035051	284
ENSMUSG00000035057	0
ENSMUSG00000035062	15
ENSMUSG00000035064	18
ENSMUSG00000035067	4
ENSMUSG00000035069	237
ENSMUSG00000035078	525
ENSMUSG00000035085	5
ENSMUSG00000035086	1539
ENSMUSG00000035093	1892
ENSMUSG00000035095	12
ENSMUSG00000035104	2
ENSMUSG00000035105	29
ENSMUSG00000035107	4832
ENSMUSG00000035109	3
ENSMUSG00000035112	1
ENSMUSG00000035121	3
ENSMUSG00000035125	62
ENSMUSG00000035126	25
ENSMUSG00000035131	1
ENSMUSG00000035133	293
ENSMUSG00000035139	518
ENSMUSG00000035142	19
ENSMUSG00000035148	21
ENSMUSG00000035150	1306
ENSMUSG00000035151	432
ENSMUSG00000035152	3189
ENSMUSG00000035158	3185
ENSMUSG00000035161	303
ENSMUSG00000035164	2815
ENSMUSG00000035165	26
ENSMUSG00000035168	350
ENSMUSG00000035171	221
ENSMUSG00000035172	25
ENSMUSG00000035173	479
ENSMUSG00000035177	0
ENSMUSG00000035179	21
ENSMUSG00000035181	1293
ENSMUSG00000035183	14
ENSMUSG00000035184	27
ENSMUSG00000035186	63
ENSMUSG00000035187	0
ENSMUSG00000035189	0
ENSMUSG00000035191	0
ENSMUSG00000035198	179
ENSMUSG00000035199	1503
ENSMUSG00000035200	0
ENSMUSG00000035201	0
ENSMUSG00000035202	2274
ENSMUSG00000035203	1406
ENSMUSG00000035206	381
ENSMUSG00000035208	19465
ENSMUSG00000035211	2
ENSMUSG00000035212	1098
ENSMUSG00000035215	151
ENSMUSG00000035226	0
ENSMUSG00000035227	1206
ENSMUSG00000035228	4
ENSMUSG00000035232	460
ENSMUSG00000035234	38
ENSMUSG00000035235	213
ENSMUSG00000035236	29
ENSMUSG00000035237	19
ENSMUSG00000035238	1
ENSMUSG00000035239	21
ENSMUSG00000035242	2935
ENSMUSG00000035245	126
ENSMUSG00000035246	1
ENSMUSG00000035247	2464
ENSMUSG00000035248	4699
ENSMUSG00000035258	24
ENSMUSG00000035262	2
ENSMUSG00000035266	26
ENSMUSG00000035268	388
ENSMUSG00000035270	11
ENSMUSG00000035273	764
ENSMUSG00000035274	150
ENSMUSG00000035275	1
ENSMUSG00000035277	0
ENSMUSG00000035278	678
ENSMUSG00000035279	208
ENSMUSG00000035283	4
ENSMUSG00000035284	558
ENSMUSG00000035285	11
ENSMUSG00000035293	88
ENSMUSG00000035295	9
ENSMUSG00000035296	1
ENSMUSG00000035297	607
ENSMUSG00000035298	10
ENSMUSG00000035299	519
ENSMUSG00000035305	4
ENSMUSG00000035310	259
ENSMUSG00000035311	3602
ENSMUSG00000035314	14
ENSMUSG00000035325	1582
ENSMUSG00000035329	509
ENSMUSG00000035337	5
ENSMUSG00000035342	141
ENSMUSG00000035351	34
ENSMUSG00000035352	476
ENSMUSG00000035354	948
ENSMUSG00000035355	8
ENSMUSG00000035356	3757
ENSMUSG00000035357	71
ENSMUSG00000035365	14
ENSMUSG00000035367	221
ENSMUSG00000035370	2
ENSMUSG00000035371	0
ENSMUSG00000035372	284
ENSMUSG00000035373	1388
ENSMUSG00000035376	203
ENSMUSG00000035378	82
ENSMUSG00000035382	1374
ENSMUSG00000035383	0
ENSMUSG00000035385	6633
ENSMUSG00000035387	0
ENSMUSG00000035390	17
ENSMUSG00000035392	3493
ENSMUSG00000035394	8
ENSMUSG00000035395	0
ENSMUSG00000035397	316
ENSMUSG00000035399	569
ENSMUSG00000035401	353
ENSMUSG00000035403	0
ENSMUSG00000035407	0
ENSMUSG00000035413	9
ENSMUSG00000035420	1
ENSMUSG00000035427	0
ENSMUSG00000035429	0
ENSMUSG00000035431	0
ENSMUSG00000035435	2
ENSMUSG00000035437	878
ENSMUSG00000035439	242
ENSMUSG00000035441	154
ENSMUSG00000035443	341
ENSMUSG00000035448	13
ENSMUSG00000035451	0
ENSMUSG00000035454	0
ENSMUSG00000035455	26
ENSMUSG00000035456	0
ENSMUSG00000035458	23
ENSMUSG00000035459	5
ENSMUSG00000035469	812
ENSMUSG00000035472	0
ENSMUSG00000035473	101
ENSMUSG00000035476	204
ENSMUSG00000035478	845
ENSMUSG00000035486	0
ENSMUSG00000035491	0
ENSMUSG00000035493	13245
ENSMUSG00000035495	955
ENSMUSG00000035498	1
ENSMUSG00000035504	1
ENSMUSG00000035505	276
ENSMUSG00000035506	0
ENSMUSG00000035509	0
ENSMUSG00000035513	2543
ENSMUSG00000035517	3307
ENSMUSG00000035521	180
ENSMUSG00000035522	0
ENSMUSG00000035523	0
ENSMUSG00000035528	0
ENSMUSG00000035529	559
ENSMUSG00000035530	3797
ENSMUSG00000035539	17
ENSMUSG00000035540	0
ENSMUSG00000035545	2083
ENSMUSG00000035547	1452
ENSMUSG00000035551	2
ENSMUSG00000035557	0
ENSMUSG00000035559	280
ENSMUSG00000035560	6
ENSMUSG00000035561	3952
ENSMUSG00000035566	5
ENSMUSG00000035569	3545
ENSMUSG00000035572	266
ENSMUSG00000035575	636
ENSMUSG00000035576	4
ENSMUSG00000035578	1
ENSMUSG00000035580	0
ENSMUSG00000035582	0
ENSMUSG00000035585	532
ENSMUSG00000035592	0
ENSMUSG00000035594	16
ENSMUSG00000035595	82
ENSMUSG00000035596	742
ENSMUSG00000035597	725
ENSMUSG00000035601	38
ENSMUSG00000035606	4
ENSMUSG00000035614	291
ENSMUSG00000035615	1
ENSMUSG00000035620	155
ENSMUSG00000035621	905
ENSMUSG00000035623	661
ENSMUSG00000035626	0
ENSMUSG00000035629	456
ENSMUSG00000035632	654
ENSMUSG00000035637	20
ENSMUSG00000035638	0
ENSMUSG00000035640	25
ENSMUSG00000035642	24
ENSMUSG00000035649	424
ENSMUSG00000035651	0
ENSMUSG00000035653	0
ENSMUSG00000035666	370
ENSMUSG00000035671	992
ENSMUSG00000035673	4100
ENSMUSG00000035674	887
ENSMUSG00000035678	251
ENSMUSG00000035681	0
ENSMUSG00000035683	20
ENSMUSG00000035686	0
ENSMUSG00000035692	29473
ENSMUSG00000035694	0
ENSMUSG00000035696	670
ENSMUSG00000035697	774
ENSMUSG00000035699	1
ENSMUSG00000035704	220
ENSMUSG00000035711	911
ENSMUSG00000035713	91
ENSMUSG00000035722	1096
ENSMUSG00000035725	5509
ENSMUSG00000035726	1209
ENSMUSG00000035735	119
ENSMUSG00000035745	4
ENSMUSG00000035754	573
ENSMUSG00000035757	250
ENSMUSG00000035759	21
ENSMUSG00000035762	147
ENSMUSG00000035764	275
ENSMUSG00000035765	327
ENSMUSG00000035769	9
ENSMUSG00000035770	1176
ENSMUSG00000035772	378
ENSMUSG00000035773	12
ENSMUSG00000035775	0
ENSMUSG00000035776	170
ENSMUSG00000035778	1923
ENSMUSG00000035780	0
ENSMUSG00000035781	591
ENSMUSG00000035783	3184
ENSMUSG00000035785	0
ENSMUSG00000035790	37
ENSMUSG00000035798	268
ENSMUSG00000035799	24
ENSMUSG00000035804	0
ENSMUSG00000035805	0
ENSMUSG00000035811	0
ENSMUSG00000035818	4
ENSMUSG00000035824	312
ENSMUSG00000035828	369
ENSMUSG00000035829	71
ENSMUSG00000035831	0
ENSMUSG00000035834	11
ENSMUSG00000035835	5
ENSMUSG00000035836	0
ENSMUSG00000035840	97
ENSMUSG00000035842	26
ENSMUSG00000035845	278
ENSMUSG00000035847	1072
ENSMUSG00000035849	29
ENSMUSG00000035851	1005
ENSMUSG00000035852	119
ENSMUSG00000035860	0
ENSMUSG00000035861	0
ENSMUSG00000035863	159
ENSMUSG00000035864	1
ENSMUSG00000035868	51
ENSMUSG00000035873	34
ENSMUSG00000035875	12
ENSMUSG00000035877	44
ENSMUSG00000035878	5
ENSMUSG00000035885	2893
ENSMUSG00000035890	787
ENSMUSG00000035891	649
ENSMUSG00000035896	0
ENSMUSG00000035898	622
ENSMUSG00000035900	89
ENSMUSG00000035901	1990
ENSMUSG00000035910	0
ENSMUSG00000035914	240
ENSMUSG00000035916	0
ENSMUSG00000035919	7
ENSMUSG00000035923	0
ENSMUSG00000035929	11470
ENSMUSG00000035930	0
ENSMUSG00000035932	0
ENSMUSG00000035933	254
ENSMUSG00000035934	10
ENSMUSG00000035936	1
ENSMUSG00000035941	380
ENSMUSG00000035944	33
ENSMUSG00000035946	0
ENSMUSG00000035948	0
ENSMUSG00000035949	708
ENSMUSG00000035951	0
ENSMUSG00000035953	1414
ENSMUSG00000035954	1473
ENSMUSG00000035958	81
ENSMUSG00000035960	353
ENSMUSG00000035963	0
ENSMUSG00000035964	0
ENSMUSG00000035967	97
ENSMUSG00000035969	2272
ENSMUSG00000035984	0
ENSMUSG00000035992	1419
ENSMUSG00000036002	2000
ENSMUSG00000036006	58
ENSMUSG00000036009	52
ENSMUSG00000036013	0
ENSMUSG00000036019	207
ENSMUSG00000036022	26
ENSMUSG00000036023	363
ENSMUSG00000036026	814
ENSMUSG00000036027	0
ENSMUSG00000036030	2
ENSMUSG00000036036	7
ENSMUSG00000036040	0
ENSMUSG00000036046	2810
ENSMUSG00000036052	240
ENSMUSG00000036053	3679
ENSMUSG00000036054	355
ENSMUSG00000036057	1756
ENSMUSG00000036061	166
ENSMUSG00000036062	1
ENSMUSG00000036067	13021
ENSMUSG00000036073	159
ENSMUSG00000036078	916
ENSMUSG00000036083	0
ENSMUSG00000036086	487
ENSMUSG00000036087	852
ENSMUSG00000036091	0
ENSMUSG00000036093	1743
ENSMUSG00000036095	0
ENSMUSG00000036097	1053
ENSMUSG00000036098	362
ENSMUSG00000036099	1031
ENSMUSG00000036103	926
ENSMUSG00000036104	606
ENSMUSG00000036106	5
ENSMUSG00000036109	3
ENSMUSG00000036110	0
ENSMUSG00000036111	3
ENSMUSG00000036112	2319
ENSMUSG00000036114	112
ENSMUSG00000036117	0
ENSMUSG00000036120	56
ENSMUSG00000036123	0
ENSMUSG00000036131	1
ENSMUSG00000036136	12
ENSMUSG00000036138	2554
ENSMUSG00000036139	25
ENSMUSG00000036144	3
ENSMUSG00000036151	8
ENSMUSG00000036155	863
ENSMUSG00000036158	9
ENSMUSG00000036160	435
ENSMUSG00000036167	1134
ENSMUSG00000036168	0
ENSMUSG00000036169	0
ENSMUSG00000036172	14
ENSMUSG00000036180	2138
ENSMUSG00000036181	188
ENSMUSG00000036185	0
ENSMUSG00000036186	0
ENSMUSG00000036188	147
ENSMUSG00000036192	1
ENSMUSG00000036196	0
ENSMUSG00000036197	500
ENSMUSG00000036198	0
ENSMUSG00000036199	936
ENSMUSG00000036202	269
ENSMUSG00000036206	664
ENSMUSG00000036208	221
ENSMUSG00000036211	0
ENSMUSG00000036214	43
ENSMUSG00000036216	0
ENSMUSG00000036218	2
ENSMUSG00000036223	8
ENSMUSG00000036225	57
ENSMUSG00000036231	0
ENSMUSG00000036241	2426
ENSMUSG00000036242	5
ENSMUSG00000036244	0
ENSMUSG00000036246	1905
ENSMUSG00000036249	1540
ENSMUSG00000036251	1
ENSMUSG00000036256	638
ENSMUSG00000036257	476
ENSMUSG00000036264	0
ENSMUSG00000036270	406
ENSMUSG00000036273	2881
ENSMUSG00000036275	5701
ENSMUSG00000036278	72
ENSMUSG00000036281	224
ENSMUSG00000036282	206
ENSMUSG00000036285	113
ENSMUSG00000036291	235
ENSMUSG00000036292	3
ENSMUSG00000036295	0
ENSMUSG00000036298	7
ENSMUSG00000036299	1072
ENSMUSG00000036304	5
ENSMUSG00000036306	0
ENSMUSG00000036309	969
ENSMUSG00000036315	168
ENSMUSG00000036322	0
ENSMUSG00000036323	1839
ENSMUSG00000036327	120
ENSMUSG00000036330	77
ENSMUSG00000036333	2103
ENSMUSG00000036334	95
ENSMUSG00000036339	323
ENSMUSG00000036352	268
ENSMUSG00000036353	29
ENSMUSG00000036356	19
ENSMUSG00000036357	0
ENSMUSG00000036362	484
ENSMUSG00000036368	79
ENSMUSG00000036371	3620
ENSMUSG00000036372	394
ENSMUSG00000036376	189
ENSMUSG00000036377	2
ENSMUSG00000036381	6570
ENSMUSG00000036390	219
ENSMUSG00000036391	489
ENSMUSG00000036395	2
ENSMUSG00000036398	1088
ENSMUSG00000036401	0
ENSMUSG00000036402	6739
ENSMUSG00000036403	282
ENSMUSG00000036411	1
ENSMUSG00000036412	0
ENSMUSG00000036422	0
ENSMUSG00000036427	3324
ENSMUSG00000036430	123
ENSMUSG00000036432	190
ENSMUSG00000036435	1089
ENSMUSG00000036437	2
ENSMUSG00000036438	1996
ENSMUSG00000036442	243
ENSMUSG00000036446	15
ENSMUSG00000036449	0
ENSMUSG00000036450	575
ENSMUSG00000036452	60
ENSMUSG00000036459	73
ENSMUSG00000036461	1143
ENSMUSG00000036463	0
ENSMUSG00000036466	0
ENSMUSG00000036469	6175
ENSMUSG00000036473	272
ENSMUSG00000036478	4465
ENSMUSG00000036480	0
ENSMUSG00000036492	0
ENSMUSG00000036499	3046
ENSMUSG00000036500	0
ENSMUSG00000036501	871
ENSMUSG00000036502	0
ENSMUSG00000036503	1928
ENSMUSG00000036504	1
ENSMUSG00000036510	0
ENSMUSG00000036513	205
ENSMUSG00000036521	0
ENSMUSG00000036523	3
ENSMUSG00000036526	55
ENSMUSG00000036528	2477
ENSMUSG00000036529	1432
ENSMUSG00000036533	112
ENSMUSG00000036534	883
ENSMUSG00000036537	10
ENSMUSG00000036545	362
ENSMUSG00000036550	2274
ENSMUSG00000036551	0
ENSMUSG00000036552	153
ENSMUSG00000036553	2737
ENSMUSG00000036555	154
ENSMUSG00000036557	0
ENSMUSG00000036560	10
ENSMUSG00000036561	151
ENSMUSG00000036564	26
ENSMUSG00000036565	685
ENSMUSG00000036568	201
ENSMUSG00000036570	3
ENSMUSG00000036572	263
ENSMUSG00000036574	0
ENSMUSG00000036578	0
ENSMUSG00000036580	342
ENSMUSG00000036585	7
ENSMUSG00000036586	0
ENSMUSG00000036587	10
ENSMUSG00000036591	635
ENSMUSG00000036594	18636
ENSMUSG00000036596	0
ENSMUSG00000036598	0
ENSMUSG00000036599	184
ENSMUSG00000036602	0
ENSMUSG00000036606	3816
ENSMUSG00000036611	66
ENSMUSG00000036613	206
ENSMUSG00000036615	128
ENSMUSG00000036617	16
ENSMUSG00000036620	1123
ENSMUSG00000036622	2981
ENSMUSG00000036632	374
ENSMUSG00000036634	237
ENSMUSG00000036636	17864
ENSMUSG00000036639	23
ENSMUSG00000036641	6
ENSMUSG00000036644	3186
ENSMUSG00000036646	784
ENSMUSG00000036647	0
ENSMUSG00000036655	0
ENSMUSG00000036658	0
ENSMUSG00000036661	3657
ENSMUSG00000036667	48
ENSMUSG00000036672	125
ENSMUSG00000036676	361
ENSMUSG00000036678	91
ENSMUSG00000036686	550
ENSMUSG00000036687	0
ENSMUSG00000036693	468
ENSMUSG00000036698	1855
ENSMUSG00000036699	0
ENSMUSG00000036707	1975
ENSMUSG00000036712	1184
ENSMUSG00000036718	1379
ENSMUSG00000036721	34
ENSMUSG00000036731	0
ENSMUSG00000036733	1
ENSMUSG00000036737	691
ENSMUSG00000036743	10
ENSMUSG00000036744	0
ENSMUSG00000036745	15
ENSMUSG00000036748	662
ENSMUSG00000036749	0
ENSMUSG00000036751	2506
ENSMUSG00000036752	1907
ENSMUSG00000036760	0
ENSMUSG00000036764	67
ENSMUSG00000036766	5
ENSMUSG00000036768	49
ENSMUSG00000036769	204
ENSMUSG00000036770	0
ENSMUSG00000036775	199
ENSMUSG00000036777	76
ENSMUSG00000036779	723
ENSMUSG00000036781	1017
ENSMUSG00000036782	1
ENSMUSG00000036790	0
ENSMUSG00000036792	261
ENSMUSG00000036800	0
ENSMUSG00000036805	0
ENSMUSG00000036810	472
ENSMUSG00000036813	0
ENSMUSG00000036814	8
ENSMUSG00000036815	1
ENSMUSG00000036816	0
ENSMUSG00000036817	417
ENSMUSG00000036819	95
ENSMUSG00000036820	427
ENSMUSG00000036822	721
ENSMUSG00000036825	63
ENSMUSG00000036826	0
ENSMUSG00000036832	0
ENSMUSG00000036833	720
ENSMUSG00000036834	0
ENSMUSG00000036835	583
ENSMUSG00000036840	111
ENSMUSG00000036845	180
ENSMUSG00000036850	206
ENSMUSG00000036853	19
ENSMUSG00000036854	30
ENSMUSG00000036855	0
ENSMUSG00000036856	0
ENSMUSG00000036858	0
ENSMUSG00000036860	183
ENSMUSG00000036862	2
ENSMUSG00000036863	7
ENSMUSG00000036864	15
ENSMUSG00000036867	189
ENSMUSG00000036872	0
ENSMUSG00000036873	286
ENSMUSG00000036875	112
ENSMUSG00000036879	304
ENSMUSG00000036880	161
ENSMUSG00000036882	5
ENSMUSG00000036885	0
ENSMUSG00000036887	2005
ENSMUSG00000036890	175
ENSMUSG00000036892	0
ENSMUSG00000036893	429
ENSMUSG00000036894	3566
ENSMUSG00000036896	4455
ENSMUSG00000036898	60
ENSMUSG00000036899	0
ENSMUSG00000036902	43
ENSMUSG00000036904	32
ENSMUSG00000036905	10554
ENSMUSG00000036907	1
ENSMUSG00000036908	13997
ENSMUSG00000036912	61
ENSMUSG00000036913	0
ENSMUSG00000036915	0
