geneID	KL2
ENSMUSG00000037295	1853
ENSMUSG00000037296	133
ENSMUSG00000037300	346
ENSMUSG00000037306	1004
ENSMUSG00000037307	0
ENSMUSG00000037313	77
ENSMUSG00000037315	306
ENSMUSG00000037316	124
ENSMUSG00000037318	28
ENSMUSG00000037321	5974
ENSMUSG00000037325	40
ENSMUSG00000037326	1049
ENSMUSG00000037331	6891
ENSMUSG00000037334	0
ENSMUSG00000037335	0
ENSMUSG00000037336	19
ENSMUSG00000037337	129
ENSMUSG00000037339	186
ENSMUSG00000037341	82
ENSMUSG00000037343	357
ENSMUSG00000037344	303
ENSMUSG00000037346	1
ENSMUSG00000037347	11
ENSMUSG00000037348	142
ENSMUSG00000037349	39
ENSMUSG00000037351	1378
ENSMUSG00000037353	343
ENSMUSG00000037355	150
ENSMUSG00000037358	0
ENSMUSG00000037361	650
ENSMUSG00000037362	8
ENSMUSG00000037363	42
ENSMUSG00000037364	1404
ENSMUSG00000037366	645
ENSMUSG00000037369	706
ENSMUSG00000037370	91
ENSMUSG00000037373	1592
ENSMUSG00000037375	28
ENSMUSG00000037376	349
ENSMUSG00000037379	1
ENSMUSG00000037386	1
ENSMUSG00000037390	0
ENSMUSG00000037393	0
ENSMUSG00000037395	236
ENSMUSG00000037400	1630
ENSMUSG00000037405	5522
ENSMUSG00000037406	61
ENSMUSG00000037408	131
ENSMUSG00000037410	658
ENSMUSG00000037411	3861
ENSMUSG00000037415	1278
ENSMUSG00000037416	1052
ENSMUSG00000037418	103
ENSMUSG00000037419	864
ENSMUSG00000037424	0
ENSMUSG00000037426	150
ENSMUSG00000037428	1
ENSMUSG00000037432	0
ENSMUSG00000037434	3248
ENSMUSG00000037437	0
ENSMUSG00000037440	2
ENSMUSG00000037443	166
ENSMUSG00000037446	0
ENSMUSG00000037447	237
ENSMUSG00000037451	0
ENSMUSG00000037455	10
ENSMUSG00000037458	2433
ENSMUSG00000037461	169
ENSMUSG00000037463	1
ENSMUSG00000037465	721
ENSMUSG00000037466	5
ENSMUSG00000037469	0
ENSMUSG00000037470	1179
ENSMUSG00000037474	8
ENSMUSG00000037475	990
ENSMUSG00000037477	15
ENSMUSG00000037482	19
ENSMUSG00000037486	1012
ENSMUSG00000037487	1963
ENSMUSG00000037490	0
ENSMUSG00000037492	0
ENSMUSG00000037493	130
ENSMUSG00000037499	332
ENSMUSG00000037503	1002
ENSMUSG00000037509	46
ENSMUSG00000037514	489
ENSMUSG00000037519	1716
ENSMUSG00000037523	908
ENSMUSG00000037525	77
ENSMUSG00000037526	154
ENSMUSG00000037529	0
ENSMUSG00000037531	72
ENSMUSG00000037533	318
ENSMUSG00000037536	559
ENSMUSG00000037537	0
ENSMUSG00000037541	2
ENSMUSG00000037542	0
ENSMUSG00000037544	32
ENSMUSG00000037548	2
ENSMUSG00000037552	185
ENSMUSG00000037553	4273
ENSMUSG00000037563	1582
ENSMUSG00000037568	22
ENSMUSG00000037570	340
ENSMUSG00000037572	44
ENSMUSG00000037573	113
ENSMUSG00000037577	0
ENSMUSG00000037578	0
ENSMUSG00000037579	1
ENSMUSG00000037580	3632
ENSMUSG00000037583	0
ENSMUSG00000037593	15
ENSMUSG00000037594	84
ENSMUSG00000037600	0
ENSMUSG00000037601	61
ENSMUSG00000037605	123
ENSMUSG00000037606	192
ENSMUSG00000037608	3057
ENSMUSG00000037610	0
ENSMUSG00000037613	1029
ENSMUSG00000037617	75
ENSMUSG00000037621	8
ENSMUSG00000037622	2951
ENSMUSG00000037624	0
ENSMUSG00000037625	0
ENSMUSG00000037627	0
ENSMUSG00000037628	6
ENSMUSG00000037636	216
ENSMUSG00000037638	272
ENSMUSG00000037640	64
ENSMUSG00000037643	324
ENSMUSG00000037646	788
ENSMUSG00000037649	504
ENSMUSG00000037652	543
ENSMUSG00000037653	0
ENSMUSG00000037656	237
ENSMUSG00000037660	0
ENSMUSG00000037661	62
ENSMUSG00000037664	12186
ENSMUSG00000037669	841
ENSMUSG00000037674	346
ENSMUSG00000037679	1933
ENSMUSG00000037681	32
ENSMUSG00000037683	8
ENSMUSG00000037685	756
ENSMUSG00000037686	0
ENSMUSG00000037689	0
ENSMUSG00000037692	123
ENSMUSG00000037697	5077
ENSMUSG00000037703	19
ENSMUSG00000037705	3
ENSMUSG00000037706	5996
ENSMUSG00000037708	0
ENSMUSG00000037709	1250
ENSMUSG00000037710	160
ENSMUSG00000037712	202
ENSMUSG00000037716	0
ENSMUSG00000037720	993
ENSMUSG00000037722	86
ENSMUSG00000037725	12
ENSMUSG00000037727	0
ENSMUSG00000037730	219
ENSMUSG00000037731	5592
ENSMUSG00000037736	3
ENSMUSG00000037737	0
ENSMUSG00000037738	0
ENSMUSG00000037740	141
ENSMUSG00000037742	35156
ENSMUSG00000037747	0
ENSMUSG00000037750	458
ENSMUSG00000037752	1571
ENSMUSG00000037754	2
ENSMUSG00000037759	342
ENSMUSG00000037761	71
ENSMUSG00000037762	429
ENSMUSG00000037771	1
ENSMUSG00000037772	260
ENSMUSG00000037773	214
ENSMUSG00000037780	0
ENSMUSG00000037784	22
ENSMUSG00000037787	97
ENSMUSG00000037788	2015
ENSMUSG00000037790	0
ENSMUSG00000037791	666
ENSMUSG00000037795	227
ENSMUSG00000037797	0
ENSMUSG00000037798	0
ENSMUSG00000037801	0
ENSMUSG00000037805	1973
ENSMUSG00000037808	287
ENSMUSG00000037813	4
ENSMUSG00000037815	4354
ENSMUSG00000037816	1137
ENSMUSG00000037818	16
ENSMUSG00000037820	4482
ENSMUSG00000037822	295
ENSMUSG00000037824	506
ENSMUSG00000037826	105
ENSMUSG00000037833	9
ENSMUSG00000037843	0
ENSMUSG00000037845	82
ENSMUSG00000037846	1
ENSMUSG00000037847	32
ENSMUSG00000037849	14836
ENSMUSG00000037851	575
ENSMUSG00000037852	86
ENSMUSG00000037855	17
ENSMUSG00000037857	1832
ENSMUSG00000037860	1660
ENSMUSG00000037868	2165
ENSMUSG00000037872	0
ENSMUSG00000037876	826
ENSMUSG00000037885	994
ENSMUSG00000037887	29
ENSMUSG00000037890	100
ENSMUSG00000037892	40
ENSMUSG00000037894	879
ENSMUSG00000037896	745
ENSMUSG00000037902	30268
ENSMUSG00000037904	84
ENSMUSG00000037905	645
ENSMUSG00000037907	487
ENSMUSG00000037913	31
ENSMUSG00000037916	500
ENSMUSG00000037921	3787
ENSMUSG00000037922	7
ENSMUSG00000037924	0
ENSMUSG00000037926	137
ENSMUSG00000037933	1272
ENSMUSG00000037935	1093
ENSMUSG00000037936	1341
ENSMUSG00000037938	101
ENSMUSG00000037940	1
ENSMUSG00000037942	0
ENSMUSG00000037944	20
ENSMUSG00000037946	1886
ENSMUSG00000037949	333
ENSMUSG00000037953	0
ENSMUSG00000037957	339
ENSMUSG00000037958	1145
ENSMUSG00000037960	2475
ENSMUSG00000037962	0
ENSMUSG00000037965	2452
ENSMUSG00000037966	5147
ENSMUSG00000037971	97
ENSMUSG00000037972	1253
ENSMUSG00000037973	0
ENSMUSG00000037974	0
ENSMUSG00000037977	0
ENSMUSG00000037979	4
ENSMUSG00000037984	0
ENSMUSG00000037989	443
ENSMUSG00000037990	4
ENSMUSG00000037991	23
ENSMUSG00000037992	163
ENSMUSG00000037993	2140
ENSMUSG00000037994	4
ENSMUSG00000037995	77
ENSMUSG00000037996	0
ENSMUSG00000037997	1957
ENSMUSG00000037999	761
ENSMUSG00000038000	153
ENSMUSG00000038002	604
ENSMUSG00000038005	285
ENSMUSG00000038007	178
ENSMUSG00000038009	0
ENSMUSG00000038010	37
ENSMUSG00000038011	4
ENSMUSG00000038013	850
ENSMUSG00000038014	4550
ENSMUSG00000038015	2
ENSMUSG00000038020	5
ENSMUSG00000038022	25
ENSMUSG00000038023	1359
ENSMUSG00000038024	1314
ENSMUSG00000038025	478
ENSMUSG00000038026	0
ENSMUSG00000038028	472
ENSMUSG00000038034	5152
ENSMUSG00000038037	1091
ENSMUSG00000038039	734
ENSMUSG00000038042	7
ENSMUSG00000038044	0
ENSMUSG00000038045	0
ENSMUSG00000038046	52
ENSMUSG00000038047	105
ENSMUSG00000038048	0
ENSMUSG00000038055	68
ENSMUSG00000038056	996
ENSMUSG00000038057	1
ENSMUSG00000038058	1404
ENSMUSG00000038059	786
ENSMUSG00000038060	3
ENSMUSG00000038064	0
ENSMUSG00000038065	694
ENSMUSG00000038067	33
ENSMUSG00000038068	68
ENSMUSG00000038069	120
ENSMUSG00000038070	96
ENSMUSG00000038071	0
ENSMUSG00000038072	146
ENSMUSG00000038074	42
ENSMUSG00000038077	0
ENSMUSG00000038079	156
ENSMUSG00000038080	157
ENSMUSG00000038084	1169
ENSMUSG00000038085	40
ENSMUSG00000038086	0
ENSMUSG00000038092	0
ENSMUSG00000038094	106
ENSMUSG00000038095	2178
ENSMUSG00000038102	679
ENSMUSG00000038112	0
ENSMUSG00000038115	0
ENSMUSG00000038116	592
ENSMUSG00000038119	17
ENSMUSG00000038121	1117
ENSMUSG00000038122	55
ENSMUSG00000038126	28
ENSMUSG00000038127	4736
ENSMUSG00000038128	0
ENSMUSG00000038132	0
ENSMUSG00000038135	0
ENSMUSG00000038141	684
ENSMUSG00000038143	14
ENSMUSG00000038145	168
ENSMUSG00000038146	38
ENSMUSG00000038147	7750
ENSMUSG00000038148	0
ENSMUSG00000038150	246
ENSMUSG00000038151	681
ENSMUSG00000038155	0
ENSMUSG00000038156	3
ENSMUSG00000038160	682
ENSMUSG00000038167	0
ENSMUSG00000038168	41
ENSMUSG00000038170	343
ENSMUSG00000038172	323
ENSMUSG00000038173	6
ENSMUSG00000038174	98
ENSMUSG00000038175	1286
ENSMUSG00000038178	6450
ENSMUSG00000038179	22308
ENSMUSG00000038180	0
ENSMUSG00000038181	5513
ENSMUSG00000038187	283
ENSMUSG00000038188	2192
ENSMUSG00000038192	0
ENSMUSG00000038193	5
ENSMUSG00000038195	84
ENSMUSG00000038199	0
ENSMUSG00000038201	1
ENSMUSG00000038203	0
ENSMUSG00000038204	1
ENSMUSG00000038205	65
ENSMUSG00000038206	144
ENSMUSG00000038208	57
ENSMUSG00000038209	0
ENSMUSG00000038210	5
ENSMUSG00000038212	1154
ENSMUSG00000038213	1344
ENSMUSG00000038214	43
ENSMUSG00000038215	28
ENSMUSG00000038216	0
ENSMUSG00000038217	99
ENSMUSG00000038224	2
ENSMUSG00000038225	111
ENSMUSG00000038227	13
ENSMUSG00000038233	0
ENSMUSG00000038235	380
ENSMUSG00000038236	3
ENSMUSG00000038239	41
ENSMUSG00000038240	36
ENSMUSG00000038241	875
ENSMUSG00000038242	0
ENSMUSG00000038244	769
ENSMUSG00000038246	0
ENSMUSG00000038248	18
ENSMUSG00000038250	433
ENSMUSG00000038252	50
ENSMUSG00000038253	11
ENSMUSG00000038255	0
ENSMUSG00000038256	2145
ENSMUSG00000038257	0
ENSMUSG00000038259	0
ENSMUSG00000038260	757
ENSMUSG00000038264	104
ENSMUSG00000038267	64
ENSMUSG00000038268	64
ENSMUSG00000038271	191
ENSMUSG00000038274	4253
ENSMUSG00000038276	7
ENSMUSG00000038279	464
ENSMUSG00000038280	1073
ENSMUSG00000038286	46
ENSMUSG00000038290	379
ENSMUSG00000038291	115
ENSMUSG00000038292	0
ENSMUSG00000038295	17
ENSMUSG00000038296	22
ENSMUSG00000038298	1
ENSMUSG00000038299	288
ENSMUSG00000038300	0
ENSMUSG00000038301	4611
ENSMUSG00000038302	95
ENSMUSG00000038304	0
ENSMUSG00000038305	14
ENSMUSG00000038312	3733
ENSMUSG00000038319	4
ENSMUSG00000038323	50
ENSMUSG00000038324	2303
ENSMUSG00000038327	0
ENSMUSG00000038330	0
ENSMUSG00000038331	66
ENSMUSG00000038332	37
ENSMUSG00000038335	340
ENSMUSG00000038342	1716
ENSMUSG00000038344	170
ENSMUSG00000038346	1074
ENSMUSG00000038347	9
ENSMUSG00000038349	1
ENSMUSG00000038351	104
ENSMUSG00000038352	490
ENSMUSG00000038354	5
ENSMUSG00000038357	37
ENSMUSG00000038365	177
ENSMUSG00000038366	8030
ENSMUSG00000038368	94
ENSMUSG00000038369	1672
ENSMUSG00000038370	12
ENSMUSG00000038371	1097
ENSMUSG00000038372	93
ENSMUSG00000038374	845
ENSMUSG00000038375	1183
ENSMUSG00000038379	13
ENSMUSG00000038383	430
ENSMUSG00000038384	1318
ENSMUSG00000038387	651
ENSMUSG00000038388	904
ENSMUSG00000038390	2
ENSMUSG00000038393	2749
ENSMUSG00000038398	441
ENSMUSG00000038400	211
ENSMUSG00000038402	309
ENSMUSG00000038403	1
ENSMUSG00000038406	1581
ENSMUSG00000038412	261
ENSMUSG00000038415	14
ENSMUSG00000038416	357
ENSMUSG00000038417	442
ENSMUSG00000038418	54
ENSMUSG00000038421	3
ENSMUSG00000038422	6
ENSMUSG00000038425	30
ENSMUSG00000038429	1456
ENSMUSG00000038437	3011
ENSMUSG00000038446	508
ENSMUSG00000038451	264
ENSMUSG00000038453	5
ENSMUSG00000038456	1371
ENSMUSG00000038457	0
ENSMUSG00000038459	1332
ENSMUSG00000038462	993
ENSMUSG00000038463	124
ENSMUSG00000038467	11878
ENSMUSG00000038473	11
ENSMUSG00000038481	313
ENSMUSG00000038482	334
ENSMUSG00000038485	400
ENSMUSG00000038486	2
ENSMUSG00000038489	247
ENSMUSG00000038495	650
ENSMUSG00000038496	0
ENSMUSG00000038497	2125
ENSMUSG00000038498	0
ENSMUSG00000038500	117
ENSMUSG00000038502	411
ENSMUSG00000038503	499
ENSMUSG00000038506	402
ENSMUSG00000038507	7006
ENSMUSG00000038508	336
ENSMUSG00000038510	487
ENSMUSG00000038515	17
ENSMUSG00000038517	483
ENSMUSG00000038518	1000
ENSMUSG00000038520	310
ENSMUSG00000038521	62
ENSMUSG00000038522	0
ENSMUSG00000038523	2
ENSMUSG00000038524	197
ENSMUSG00000038525	363
ENSMUSG00000038526	1
ENSMUSG00000038527	116
ENSMUSG00000038528	5
ENSMUSG00000038530	2
ENSMUSG00000038533	246
ENSMUSG00000038534	88
ENSMUSG00000038535	168
ENSMUSG00000038537	0
ENSMUSG00000038538	2308
ENSMUSG00000038539	1126
ENSMUSG00000038540	71
ENSMUSG00000038541	0
ENSMUSG00000038542	289
ENSMUSG00000038543	798
ENSMUSG00000038544	428
ENSMUSG00000038545	167
ENSMUSG00000038546	951
ENSMUSG00000038550	43
ENSMUSG00000038552	0
ENSMUSG00000038555	3
ENSMUSG00000038560	0
ENSMUSG00000038563	173
ENSMUSG00000038564	287
ENSMUSG00000038567	0
ENSMUSG00000038569	6
ENSMUSG00000038570	1
ENSMUSG00000038572	0
ENSMUSG00000038576	0
ENSMUSG00000038578	8
ENSMUSG00000038580	0
ENSMUSG00000038582	601
ENSMUSG00000038583	17
ENSMUSG00000038587	179
ENSMUSG00000038591	0
ENSMUSG00000038593	96
ENSMUSG00000038594	612
ENSMUSG00000038598	0
ENSMUSG00000038599	0
ENSMUSG00000038600	0
ENSMUSG00000038602	1
ENSMUSG00000038604	536
ENSMUSG00000038605	87
ENSMUSG00000038607	17
ENSMUSG00000038608	2517
ENSMUSG00000038611	861
ENSMUSG00000038612	12116
ENSMUSG00000038615	5769
ENSMUSG00000038618	11
ENSMUSG00000038619	2720
ENSMUSG00000038622	67
ENSMUSG00000038623	1099
ENSMUSG00000038624	0
ENSMUSG00000038628	275
ENSMUSG00000038630	0
ENSMUSG00000038633	5508
ENSMUSG00000038637	41
ENSMUSG00000038641	0
ENSMUSG00000038642	105047
ENSMUSG00000038644	76
ENSMUSG00000038646	364
ENSMUSG00000038648	168
ENSMUSG00000038650	3877
ENSMUSG00000038651	0
ENSMUSG00000038656	0
ENSMUSG00000038658	1302
ENSMUSG00000038663	0
ENSMUSG00000038664	1713
ENSMUSG00000038665	8
ENSMUSG00000038668	202
ENSMUSG00000038670	0
ENSMUSG00000038671	300
ENSMUSG00000038676	0
ENSMUSG00000038677	158
ENSMUSG00000038679	751
ENSMUSG00000038683	954
ENSMUSG00000038685	105
ENSMUSG00000038690	1638
ENSMUSG00000038691	0
ENSMUSG00000038692	66
ENSMUSG00000038695	212
ENSMUSG00000038696	536
ENSMUSG00000038697	315
ENSMUSG00000038700	0
ENSMUSG00000038702	216
ENSMUSG00000038704	0
ENSMUSG00000038705	264
ENSMUSG00000038708	2930
ENSMUSG00000038709	0
ENSMUSG00000038712	4170
ENSMUSG00000038717	1272
ENSMUSG00000038718	36
ENSMUSG00000038721	1
ENSMUSG00000038722	761
ENSMUSG00000038725	0
ENSMUSG00000038729	0
ENSMUSG00000038732	4
ENSMUSG00000038733	5865
ENSMUSG00000038736	95
ENSMUSG00000038738	1
ENSMUSG00000038740	565
ENSMUSG00000038742	12
ENSMUSG00000038745	0
ENSMUSG00000038750	0
ENSMUSG00000038751	2
ENSMUSG00000038754	0
ENSMUSG00000038756	0
ENSMUSG00000038759	497
ENSMUSG00000038760	0
ENSMUSG00000038762	2102
ENSMUSG00000038763	4
ENSMUSG00000038764	228
ENSMUSG00000038765	0
ENSMUSG00000038766	531
ENSMUSG00000038768	0
ENSMUSG00000038770	0
ENSMUSG00000038773	1266
ENSMUSG00000038774	3130
ENSMUSG00000038775	220
ENSMUSG00000038776	2997
ENSMUSG00000038777	3
ENSMUSG00000038780	1656
ENSMUSG00000038781	22
ENSMUSG00000038782	7
ENSMUSG00000038784	535
ENSMUSG00000038791	0
ENSMUSG00000038793	6
ENSMUSG00000038797	24
ENSMUSG00000038801	0
ENSMUSG00000038803	1822
ENSMUSG00000038805	1
ENSMUSG00000038806	748
ENSMUSG00000038807	58
ENSMUSG00000038811	686
ENSMUSG00000038812	556
ENSMUSG00000038816	4
ENSMUSG00000038822	151
ENSMUSG00000038827	161
ENSMUSG00000038828	964
ENSMUSG00000038831	384
ENSMUSG00000038836	3
ENSMUSG00000038838	38
ENSMUSG00000038840	0
ENSMUSG00000038843	211
ENSMUSG00000038844	555
ENSMUSG00000038845	660
ENSMUSG00000038848	1462
ENSMUSG00000038855	1705
ENSMUSG00000038859	3
ENSMUSG00000038860	26
ENSMUSG00000038861	778
ENSMUSG00000038866	7759
ENSMUSG00000038871	49
ENSMUSG00000038872	584
ENSMUSG00000038876	442
ENSMUSG00000038879	0
ENSMUSG00000038880	167
ENSMUSG00000038883	0
ENSMUSG00000038884	486
ENSMUSG00000038886	384
ENSMUSG00000038888	185
ENSMUSG00000038891	0
ENSMUSG00000038893	17
ENSMUSG00000038894	296
ENSMUSG00000038895	130
ENSMUSG00000038900	5218
ENSMUSG00000038902	419
ENSMUSG00000038903	3
ENSMUSG00000038909	1109
ENSMUSG00000038910	1248
ENSMUSG00000038914	1040
ENSMUSG00000038916	11
ENSMUSG00000038925	0
ENSMUSG00000038930	16
ENSMUSG00000038932	3
ENSMUSG00000038936	77
ENSMUSG00000038943	79
ENSMUSG00000038949	186
ENSMUSG00000038954	134
ENSMUSG00000038957	285
ENSMUSG00000038963	331
ENSMUSG00000038965	4380
ENSMUSG00000038967	39
ENSMUSG00000038968	1
ENSMUSG00000038970	491
ENSMUSG00000038973	0
ENSMUSG00000038975	375
ENSMUSG00000038976	3326
ENSMUSG00000038980	0
ENSMUSG00000038982	126
ENSMUSG00000038984	0
ENSMUSG00000038987	4
ENSMUSG00000038990	529
ENSMUSG00000038991	1478
ENSMUSG00000038994	0
ENSMUSG00000038997	3
ENSMUSG00000039000	597
ENSMUSG00000039001	1558
ENSMUSG00000039004	13
ENSMUSG00000039005	1684
ENSMUSG00000039007	390
ENSMUSG00000039013	183
ENSMUSG00000039016	375
ENSMUSG00000039018	55
ENSMUSG00000039021	8
ENSMUSG00000039031	45
ENSMUSG00000039032	0
ENSMUSG00000039033	40
ENSMUSG00000039037	0
ENSMUSG00000039041	1351
ENSMUSG00000039043	309
ENSMUSG00000039046	410
ENSMUSG00000039047	854
ENSMUSG00000039048	336
ENSMUSG00000039050	359
ENSMUSG00000039055	28
ENSMUSG00000039057	6
ENSMUSG00000039058	4
ENSMUSG00000039059	0
ENSMUSG00000039062	20208
ENSMUSG00000039063	10
ENSMUSG00000039065	96
ENSMUSG00000039067	2499
ENSMUSG00000039068	670
ENSMUSG00000039069	107
ENSMUSG00000039070	0
ENSMUSG00000039079	0
ENSMUSG00000039081	329
ENSMUSG00000039084	0
ENSMUSG00000039086	112
ENSMUSG00000039087	1214
ENSMUSG00000039089	202
ENSMUSG00000039092	0
ENSMUSG00000039095	0
ENSMUSG00000039096	33
ENSMUSG00000039097	0
ENSMUSG00000039099	1
ENSMUSG00000039100	892
ENSMUSG00000039103	39
ENSMUSG00000039105	2622
ENSMUSG00000039106	0
ENSMUSG00000039108	438
ENSMUSG00000039109	106
ENSMUSG00000039110	5
ENSMUSG00000039114	0
ENSMUSG00000039115	40
ENSMUSG00000039116	347
ENSMUSG00000039117	277
ENSMUSG00000039126	157
ENSMUSG00000039128	386
ENSMUSG00000039130	106
ENSMUSG00000039131	74
ENSMUSG00000039137	17
ENSMUSG00000039145	450
ENSMUSG00000039146	0
ENSMUSG00000039148	860
ENSMUSG00000039153	1511
ENSMUSG00000039154	0
ENSMUSG00000039155	3
ENSMUSG00000039156	890
ENSMUSG00000039157	118
ENSMUSG00000039158	1913
ENSMUSG00000039159	372
ENSMUSG00000039163	170
ENSMUSG00000039164	205
ENSMUSG00000039166	92
ENSMUSG00000039167	0
ENSMUSG00000039168	5916
ENSMUSG00000039174	0
ENSMUSG00000039176	306
ENSMUSG00000039178	78
ENSMUSG00000039179	0
ENSMUSG00000039182	65
ENSMUSG00000039183	459
ENSMUSG00000039187	15
ENSMUSG00000039191	5188
ENSMUSG00000039193	506
ENSMUSG00000039194	0
ENSMUSG00000039195	1388
ENSMUSG00000039196	129
ENSMUSG00000039197	80
ENSMUSG00000039198	0
ENSMUSG00000039199	222
ENSMUSG00000039200	27
ENSMUSG00000039201	57
ENSMUSG00000039202	1681
ENSMUSG00000039205	836
ENSMUSG00000039206	348
ENSMUSG00000039208	381
ENSMUSG00000039209	45
ENSMUSG00000039210	278
ENSMUSG00000039215	0
ENSMUSG00000039217	265
ENSMUSG00000039218	8872
ENSMUSG00000039219	629
ENSMUSG00000039220	1223
ENSMUSG00000039221	115
ENSMUSG00000039224	0
ENSMUSG00000039230	686
ENSMUSG00000039231	182
ENSMUSG00000039232	547
ENSMUSG00000039233	557
ENSMUSG00000039234	980
ENSMUSG00000039236	3237
ENSMUSG00000039238	3
ENSMUSG00000039239	96
ENSMUSG00000039242	477
ENSMUSG00000039244	372
ENSMUSG00000039246	4
ENSMUSG00000039252	5
ENSMUSG00000039253	28
ENSMUSG00000039254	157
ENSMUSG00000039257	0
ENSMUSG00000039262	1868
ENSMUSG00000039263	628
ENSMUSG00000039264	0
ENSMUSG00000039269	0
ENSMUSG00000039270	355
ENSMUSG00000039275	632
ENSMUSG00000039278	0
ENSMUSG00000039285	3471
ENSMUSG00000039286	953
ENSMUSG00000039294	1267
ENSMUSG00000039296	0
ENSMUSG00000039298	388
ENSMUSG00000039304	848
ENSMUSG00000039307	30
ENSMUSG00000039308	546
ENSMUSG00000039313	0
ENSMUSG00000039315	0
ENSMUSG00000039316	1670
ENSMUSG00000039318	936
ENSMUSG00000039321	0
ENSMUSG00000039323	1
ENSMUSG00000039328	13
ENSMUSG00000039329	0
ENSMUSG00000039330	0
ENSMUSG00000039335	0
ENSMUSG00000039337	0
ENSMUSG00000039342	0
ENSMUSG00000039345	96
ENSMUSG00000039347	2
ENSMUSG00000039349	3
ENSMUSG00000039354	204
ENSMUSG00000039356	114
ENSMUSG00000039357	144
ENSMUSG00000039358	0
ENSMUSG00000039361	4820
ENSMUSG00000039364	0
ENSMUSG00000039367	1571
ENSMUSG00000039372	0
ENSMUSG00000039375	0
ENSMUSG00000039376	8
ENSMUSG00000039377	689
ENSMUSG00000039382	43
ENSMUSG00000039384	63
ENSMUSG00000039385	8
ENSMUSG00000039391	0
ENSMUSG00000039395	65
ENSMUSG00000039396	4
ENSMUSG00000039405	65
ENSMUSG00000039410	27
ENSMUSG00000039414	496
ENSMUSG00000039419	0
ENSMUSG00000039427	221
ENSMUSG00000039428	530
ENSMUSG00000039431	160
ENSMUSG00000039438	6
ENSMUSG00000039449	304
ENSMUSG00000039450	178
ENSMUSG00000039452	6
ENSMUSG00000039456	2206
ENSMUSG00000039457	0
ENSMUSG00000039458	330
ENSMUSG00000039461	94
ENSMUSG00000039462	7
ENSMUSG00000039463	918
ENSMUSG00000039470	36
ENSMUSG00000039473	580
ENSMUSG00000039474	6509
ENSMUSG00000039476	12
ENSMUSG00000039477	1535
ENSMUSG00000039478	38
ENSMUSG00000039480	262
ENSMUSG00000039481	0
ENSMUSG00000039483	684
ENSMUSG00000039485	3
ENSMUSG00000039488	0
ENSMUSG00000039492	0
ENSMUSG00000039496	4
ENSMUSG00000039497	1257
ENSMUSG00000039501	21614
ENSMUSG00000039508	0
ENSMUSG00000039509	175
ENSMUSG00000039512	705
ENSMUSG00000039515	1056
ENSMUSG00000039518	21
ENSMUSG00000039519	21
ENSMUSG00000039521	0
ENSMUSG00000039523	474
ENSMUSG00000039529	148
ENSMUSG00000039530	816
ENSMUSG00000039531	1355
ENSMUSG00000039533	0
ENSMUSG00000039536	1576
ENSMUSG00000039539	0
ENSMUSG00000039540	0
ENSMUSG00000039542	56
ENSMUSG00000039543	6
ENSMUSG00000039546	0
ENSMUSG00000039552	0
ENSMUSG00000039555	0
ENSMUSG00000039556	17
ENSMUSG00000039568	487
ENSMUSG00000039577	3
ENSMUSG00000039578	6
ENSMUSG00000039579	4
ENSMUSG00000039585	814
ENSMUSG00000039599	210
ENSMUSG00000039601	1
ENSMUSG00000039607	38
ENSMUSG00000039608	0
ENSMUSG00000039611	1
ENSMUSG00000039615	590
ENSMUSG00000039616	1517
ENSMUSG00000039620	0
ENSMUSG00000039621	3467
ENSMUSG00000039623	580
ENSMUSG00000039628	1
ENSMUSG00000039629	1
ENSMUSG00000039630	7024
ENSMUSG00000039632	0
ENSMUSG00000039633	139
ENSMUSG00000039634	37
ENSMUSG00000039637	1161
ENSMUSG00000039639	0
ENSMUSG00000039640	540
ENSMUSG00000039646	297
ENSMUSG00000039648	10
ENSMUSG00000039652	52
ENSMUSG00000039653	0
ENSMUSG00000039656	289
ENSMUSG00000039660	208
ENSMUSG00000039661	0
ENSMUSG00000039662	383
ENSMUSG00000039670	4
ENSMUSG00000039671	870
ENSMUSG00000039672	0
ENSMUSG00000039676	0
ENSMUSG00000039678	6232
ENSMUSG00000039680	31
ENSMUSG00000039682	3978
ENSMUSG00000039683	11
ENSMUSG00000039686	151
ENSMUSG00000039691	3
ENSMUSG00000039693	1145
ENSMUSG00000039697	606
ENSMUSG00000039699	1157
ENSMUSG00000039701	891
ENSMUSG00000039703	2012
ENSMUSG00000039704	363
ENSMUSG00000039706	0
ENSMUSG00000039710	0
ENSMUSG00000039713	27
ENSMUSG00000039714	0
ENSMUSG00000039715	41
ENSMUSG00000039716	1
ENSMUSG00000039717	0
ENSMUSG00000039720	0
ENSMUSG00000039725	210
ENSMUSG00000039728	0
ENSMUSG00000039735	342
ENSMUSG00000039737	255
ENSMUSG00000039738	440
ENSMUSG00000039740	246
ENSMUSG00000039741	90
ENSMUSG00000039742	0
ENSMUSG00000039745	774
ENSMUSG00000039747	588
ENSMUSG00000039748	14
ENSMUSG00000039753	1976
ENSMUSG00000039754	95
ENSMUSG00000039756	937
ENSMUSG00000039759	69
ENSMUSG00000039760	0
ENSMUSG00000039763	25
ENSMUSG00000039765	32
ENSMUSG00000039768	735
ENSMUSG00000039770	2073
ENSMUSG00000039771	275
ENSMUSG00000039774	16
ENSMUSG00000039775	0
ENSMUSG00000039781	25
ENSMUSG00000039782	412
ENSMUSG00000039783	11
ENSMUSG00000039785	0
ENSMUSG00000039787	171
