geneID	WL3
ENSMUSG00000040197	0
ENSMUSG00000040204	275
ENSMUSG00000040205	0
ENSMUSG00000040209	392
ENSMUSG00000040212	1868
ENSMUSG00000040213	85
ENSMUSG00000040219	93
ENSMUSG00000040220	237
ENSMUSG00000040225	7299
ENSMUSG00000040229	3
ENSMUSG00000040231	0
ENSMUSG00000040234	241
ENSMUSG00000040236	232
ENSMUSG00000040242	1154
ENSMUSG00000040247	0
ENSMUSG00000040249	9470
ENSMUSG00000040250	168
ENSMUSG00000040253	10910
ENSMUSG00000040254	10
ENSMUSG00000040258	0
ENSMUSG00000040260	0
ENSMUSG00000040263	562
ENSMUSG00000040264	913
ENSMUSG00000040265	4
ENSMUSG00000040268	1189
ENSMUSG00000040269	84
ENSMUSG00000040270	2
ENSMUSG00000040272	45
ENSMUSG00000040274	1183
ENSMUSG00000040276	58
ENSMUSG00000040280	0
ENSMUSG00000040282	46
ENSMUSG00000040283	7
ENSMUSG00000040284	0
ENSMUSG00000040287	4
ENSMUSG00000040289	6
ENSMUSG00000040296	11425
ENSMUSG00000040297	1147
ENSMUSG00000040298	17
ENSMUSG00000040302	60
ENSMUSG00000040310	0
ENSMUSG00000040312	48
ENSMUSG00000040314	7
ENSMUSG00000040321	100
ENSMUSG00000040322	460
ENSMUSG00000040325	323
ENSMUSG00000040327	375
ENSMUSG00000040328	2691
ENSMUSG00000040329	50
ENSMUSG00000040331	233
ENSMUSG00000040339	6026
ENSMUSG00000040340	0
ENSMUSG00000040345	342
ENSMUSG00000040350	13
ENSMUSG00000040351	2828
ENSMUSG00000040354	245
ENSMUSG00000040356	1123
ENSMUSG00000040359	278
ENSMUSG00000040363	498
ENSMUSG00000040364	0
ENSMUSG00000040365	571
ENSMUSG00000040367	2
ENSMUSG00000040370	243
ENSMUSG00000040372	0
ENSMUSG00000040373	0
ENSMUSG00000040374	227
ENSMUSG00000040380	2
ENSMUSG00000040383	879
ENSMUSG00000040385	3887
ENSMUSG00000040387	0
ENSMUSG00000040389	109
ENSMUSG00000040390	131
ENSMUSG00000040396	435
ENSMUSG00000040405	37
ENSMUSG00000040407	890
ENSMUSG00000040410	83
ENSMUSG00000040412	0
ENSMUSG00000040413	2
ENSMUSG00000040414	254
ENSMUSG00000040415	76
ENSMUSG00000040420	0
ENSMUSG00000040423	920
ENSMUSG00000040424	0
ENSMUSG00000040428	627
ENSMUSG00000040429	20
ENSMUSG00000040430	349
ENSMUSG00000040432	1
ENSMUSG00000040433	308
ENSMUSG00000040434	0
ENSMUSG00000040435	2985
ENSMUSG00000040441	0
ENSMUSG00000040446	214
ENSMUSG00000040447	4
ENSMUSG00000040451	348
ENSMUSG00000040452	0
ENSMUSG00000040455	465
ENSMUSG00000040456	0
ENSMUSG00000040459	601
ENSMUSG00000040462	2725
ENSMUSG00000040463	1195
ENSMUSG00000040464	68
ENSMUSG00000040466	5681
ENSMUSG00000040471	0
ENSMUSG00000040472	141
ENSMUSG00000040473	0
ENSMUSG00000040478	0
ENSMUSG00000040479	2186
ENSMUSG00000040481	1830
ENSMUSG00000040482	202
ENSMUSG00000040483	4429
ENSMUSG00000040485	0
ENSMUSG00000040488	5
ENSMUSG00000040489	2
ENSMUSG00000040490	0
ENSMUSG00000040495	1
ENSMUSG00000040498	0
ENSMUSG00000040502	4
ENSMUSG00000040505	0
ENSMUSG00000040506	869
ENSMUSG00000040511	1106
ENSMUSG00000040514	0
ENSMUSG00000040520	246
ENSMUSG00000040521	119
ENSMUSG00000040522	1633
ENSMUSG00000040524	461
ENSMUSG00000040525	0
ENSMUSG00000040528	1877
ENSMUSG00000040532	163
ENSMUSG00000040533	1
ENSMUSG00000040536	0
ENSMUSG00000040537	21
ENSMUSG00000040541	0
ENSMUSG00000040543	0
ENSMUSG00000040548	262
ENSMUSG00000040549	948
ENSMUSG00000040550	448
ENSMUSG00000040552	2186
ENSMUSG00000040554	3
ENSMUSG00000040557	33
ENSMUSG00000040560	503
ENSMUSG00000040562	359
ENSMUSG00000040563	6
ENSMUSG00000040564	6
ENSMUSG00000040565	1560
ENSMUSG00000040569	0
ENSMUSG00000040570	8
ENSMUSG00000040576	0
ENSMUSG00000040583	1
ENSMUSG00000040584	341
ENSMUSG00000040586	155
ENSMUSG00000040591	51
ENSMUSG00000040592	2
ENSMUSG00000040594	0
ENSMUSG00000040596	591
ENSMUSG00000040599	522
ENSMUSG00000040600	0
ENSMUSG00000040601	0
ENSMUSG00000040605	0
ENSMUSG00000040606	10
ENSMUSG00000040610	0
ENSMUSG00000040612	0
ENSMUSG00000040613	3360
ENSMUSG00000040614	0
ENSMUSG00000040616	170
ENSMUSG00000040618	70
ENSMUSG00000040620	676
ENSMUSG00000040621	19
ENSMUSG00000040624	1567
ENSMUSG00000040627	2
ENSMUSG00000040629	0
ENSMUSG00000040631	19
ENSMUSG00000040632	0
ENSMUSG00000040640	0
ENSMUSG00000040648	1337
ENSMUSG00000040649	0
ENSMUSG00000040650	0
ENSMUSG00000040651	599
ENSMUSG00000040652	332
ENSMUSG00000040653	0
ENSMUSG00000040658	1
ENSMUSG00000040659	9919
ENSMUSG00000040660	5
ENSMUSG00000040661	543
ENSMUSG00000040663	305
ENSMUSG00000040666	0
ENSMUSG00000040667	1427
ENSMUSG00000040669	109
ENSMUSG00000040675	102
ENSMUSG00000040680	4
ENSMUSG00000040681	228
ENSMUSG00000040687	586
ENSMUSG00000040688	210
ENSMUSG00000040690	4
ENSMUSG00000040693	1
ENSMUSG00000040694	0
ENSMUSG00000040697	523
ENSMUSG00000040699	288
ENSMUSG00000040701	642
ENSMUSG00000040703	1
ENSMUSG00000040706	0
ENSMUSG00000040710	633
ENSMUSG00000040711	5874
ENSMUSG00000040712	2743
ENSMUSG00000040713	3877
ENSMUSG00000040714	2
ENSMUSG00000040715	0
ENSMUSG00000040717	59
ENSMUSG00000040720	999
ENSMUSG00000040721	551
ENSMUSG00000040722	56
ENSMUSG00000040723	355
ENSMUSG00000040724	62
ENSMUSG00000040725	2305
ENSMUSG00000040726	2
ENSMUSG00000040728	0
ENSMUSG00000040729	1
ENSMUSG00000040731	3293
ENSMUSG00000040732	4
ENSMUSG00000040734	36
ENSMUSG00000040738	312
ENSMUSG00000040740	3
ENSMUSG00000040746	210
ENSMUSG00000040747	12882
ENSMUSG00000040749	31
ENSMUSG00000040751	1465
ENSMUSG00000040752	0
ENSMUSG00000040759	0
ENSMUSG00000040760	2348
ENSMUSG00000040761	2164
ENSMUSG00000040767	119
ENSMUSG00000040770	0
ENSMUSG00000040771	144
ENSMUSG00000040774	3390
ENSMUSG00000040782	1061
ENSMUSG00000040785	270
ENSMUSG00000040794	0
ENSMUSG00000040795	89
ENSMUSG00000040797	0
ENSMUSG00000040808	0
ENSMUSG00000040809	5702
ENSMUSG00000040811	354
ENSMUSG00000040812	2
ENSMUSG00000040813	759
ENSMUSG00000040818	645
ENSMUSG00000040820	133
ENSMUSG00000040822	395
ENSMUSG00000040824	375
ENSMUSG00000040828	0
ENSMUSG00000040829	757
ENSMUSG00000040836	6
ENSMUSG00000040838	0
ENSMUSG00000040841	8
ENSMUSG00000040842	2516
ENSMUSG00000040843	366
ENSMUSG00000040848	660
ENSMUSG00000040850	3187
ENSMUSG00000040852	1
ENSMUSG00000040855	19
ENSMUSG00000040856	0
ENSMUSG00000040857	292
ENSMUSG00000040859	759
ENSMUSG00000040860	21
ENSMUSG00000040865	1391
ENSMUSG00000040866	0
ENSMUSG00000040867	1
ENSMUSG00000040875	5
ENSMUSG00000040877	47
ENSMUSG00000040883	85
ENSMUSG00000040888	203
ENSMUSG00000040891	0
ENSMUSG00000040896	0
ENSMUSG00000040899	0
ENSMUSG00000040901	0
ENSMUSG00000040907	2244
ENSMUSG00000040913	203
ENSMUSG00000040918	77
ENSMUSG00000040919	0
ENSMUSG00000040928	225
ENSMUSG00000040929	35
ENSMUSG00000040935	0
ENSMUSG00000040936	1
ENSMUSG00000040938	0
ENSMUSG00000040940	1534
ENSMUSG00000040943	1951
ENSMUSG00000040945	1005
ENSMUSG00000040950	2225
ENSMUSG00000040952	2643
ENSMUSG00000040957	9
ENSMUSG00000040963	13
ENSMUSG00000040964	339
ENSMUSG00000040966	0
ENSMUSG00000040969	0
ENSMUSG00000040972	0
ENSMUSG00000040978	14
ENSMUSG00000040985	0
ENSMUSG00000040987	250
ENSMUSG00000040990	3880
ENSMUSG00000040997	482
ENSMUSG00000040998	2
ENSMUSG00000041000	82
ENSMUSG00000041009	0
ENSMUSG00000041012	1
ENSMUSG00000041014	0
ENSMUSG00000041020	1
ENSMUSG00000041025	279
ENSMUSG00000041028	6533
ENSMUSG00000041035	214
ENSMUSG00000041037	333
ENSMUSG00000041040	446
ENSMUSG00000041044	0
ENSMUSG00000041046	14
ENSMUSG00000041052	0
ENSMUSG00000041057	1346
ENSMUSG00000041058	369
ENSMUSG00000041062	1
ENSMUSG00000041064	5
ENSMUSG00000041068	0
ENSMUSG00000041073	0
ENSMUSG00000041075	914
ENSMUSG00000041078	44
ENSMUSG00000041079	98
ENSMUSG00000041084	653
ENSMUSG00000041096	284
ENSMUSG00000041112	803
ENSMUSG00000041115	1680
ENSMUSG00000041117	0
ENSMUSG00000041119	0
ENSMUSG00000041120	13
ENSMUSG00000041124	528
ENSMUSG00000041126	41
ENSMUSG00000041130	373
ENSMUSG00000041132	578
ENSMUSG00000041133	971
ENSMUSG00000041134	0
ENSMUSG00000041135	2457
ENSMUSG00000041138	8
ENSMUSG00000041141	0
ENSMUSG00000041143	553
ENSMUSG00000041144	0
ENSMUSG00000041147	39
ENSMUSG00000041153	676
ENSMUSG00000041161	90
ENSMUSG00000041164	2220
ENSMUSG00000041165	1
ENSMUSG00000041168	486
ENSMUSG00000041180	30
ENSMUSG00000041187	77
ENSMUSG00000041189	0
ENSMUSG00000041193	9
ENSMUSG00000041199	112
ENSMUSG00000041202	4
ENSMUSG00000041203	2018
ENSMUSG00000041205	1
ENSMUSG00000041215	232
ENSMUSG00000041216	8
ENSMUSG00000041219	649
ENSMUSG00000041220	4
ENSMUSG00000041225	449
ENSMUSG00000041229	584
ENSMUSG00000041231	291
ENSMUSG00000041235	779
ENSMUSG00000041236	1285
ENSMUSG00000041237	0
ENSMUSG00000041238	1155
ENSMUSG00000041241	505
ENSMUSG00000041245	0
ENSMUSG00000041247	0
ENSMUSG00000041248	0
ENSMUSG00000041255	0
ENSMUSG00000041258	794
ENSMUSG00000041261	0
ENSMUSG00000041263	47
ENSMUSG00000041264	371
ENSMUSG00000041268	567
ENSMUSG00000041272	0
ENSMUSG00000041278	954
ENSMUSG00000041287	0
ENSMUSG00000041293	7
ENSMUSG00000041297	1023
ENSMUSG00000041298	74
ENSMUSG00000041301	0
ENSMUSG00000041303	467
ENSMUSG00000041308	496
ENSMUSG00000041309	0
ENSMUSG00000041313	663
ENSMUSG00000041319	362
ENSMUSG00000041323	1
ENSMUSG00000041324	49247
ENSMUSG00000041328	1378
ENSMUSG00000041329	2
ENSMUSG00000041333	0
ENSMUSG00000041341	262
ENSMUSG00000041343	7
ENSMUSG00000041346	79
ENSMUSG00000041347	0
ENSMUSG00000041351	11
ENSMUSG00000041353	64
ENSMUSG00000041354	141
ENSMUSG00000041355	1380
ENSMUSG00000041358	0
ENSMUSG00000041359	0
ENSMUSG00000041360	689
ENSMUSG00000041361	2
ENSMUSG00000041362	5239
ENSMUSG00000041372	0
ENSMUSG00000041375	604
ENSMUSG00000041377	0
ENSMUSG00000041378	0
ENSMUSG00000041380	0
ENSMUSG00000041390	4076
ENSMUSG00000041396	6
ENSMUSG00000041399	0
ENSMUSG00000041406	39
ENSMUSG00000041408	1784
ENSMUSG00000041415	621
ENSMUSG00000041417	2208
ENSMUSG00000041420	215
ENSMUSG00000041423	0
ENSMUSG00000041426	9
ENSMUSG00000041429	7
ENSMUSG00000041431	142
ENSMUSG00000041438	211
ENSMUSG00000041439	350
ENSMUSG00000041440	113
ENSMUSG00000041444	14
ENSMUSG00000041445	0
ENSMUSG00000041453	1485
ENSMUSG00000041459	1531
ENSMUSG00000041460	0
ENSMUSG00000041468	0
ENSMUSG00000041471	68
ENSMUSG00000041476	0
ENSMUSG00000041477	120
ENSMUSG00000041479	0
ENSMUSG00000041481	2304
ENSMUSG00000041482	0
ENSMUSG00000041483	537
ENSMUSG00000041488	1181
ENSMUSG00000041491	102
ENSMUSG00000041498	33
ENSMUSG00000041505	0
ENSMUSG00000041506	232
ENSMUSG00000041515	4808
ENSMUSG00000041523	0
ENSMUSG00000041528	415
ENSMUSG00000041530	1918
ENSMUSG00000041534	0
ENSMUSG00000041536	0
ENSMUSG00000041538	29
ENSMUSG00000041540	8
ENSMUSG00000041544	0
ENSMUSG00000041548	0
ENSMUSG00000041550	1
ENSMUSG00000041552	165
ENSMUSG00000041556	0
ENSMUSG00000041559	0
ENSMUSG00000041560	1249
ENSMUSG00000041565	0
ENSMUSG00000041566	1
ENSMUSG00000041567	0
ENSMUSG00000041570	607
ENSMUSG00000041571	4013
ENSMUSG00000041577	0
ENSMUSG00000041578	0
ENSMUSG00000041583	0
ENSMUSG00000041592	0
ENSMUSG00000041594	96
ENSMUSG00000041598	532
ENSMUSG00000041605	0
ENSMUSG00000041607	262
ENSMUSG00000041608	1
ENSMUSG00000041609	23
ENSMUSG00000041616	0
ENSMUSG00000041617	2
ENSMUSG00000041620	0
ENSMUSG00000041623	139
ENSMUSG00000041624	0
ENSMUSG00000041625	4
ENSMUSG00000041629	942
ENSMUSG00000041632	186
ENSMUSG00000041633	162
ENSMUSG00000041638	532
ENSMUSG00000041642	783
ENSMUSG00000041644	0
ENSMUSG00000041645	2468
ENSMUSG00000041649	97
ENSMUSG00000041650	441
ENSMUSG00000041653	0
ENSMUSG00000041654	419
ENSMUSG00000041658	2
ENSMUSG00000041660	0
ENSMUSG00000041669	0
ENSMUSG00000041670	0
ENSMUSG00000041671	103
ENSMUSG00000041673	0
ENSMUSG00000041679	33
ENSMUSG00000041681	0
ENSMUSG00000041684	133
ENSMUSG00000041685	1247
ENSMUSG00000041688	10
ENSMUSG00000041695	55
ENSMUSG00000041696	2
ENSMUSG00000041697	2945
ENSMUSG00000041698	0
ENSMUSG00000041700	0
ENSMUSG00000041702	888
ENSMUSG00000041703	3
ENSMUSG00000041707	26
ENSMUSG00000041708	0
ENSMUSG00000041710	0
ENSMUSG00000041712	334
ENSMUSG00000041716	19
ENSMUSG00000041718	150
ENSMUSG00000041720	3332
ENSMUSG00000041722	0
ENSMUSG00000041729	0
ENSMUSG00000041730	0
ENSMUSG00000041731	2
ENSMUSG00000041733	258
ENSMUSG00000041734	10
ENSMUSG00000041735	0
ENSMUSG00000041736	5636
ENSMUSG00000041737	0
ENSMUSG00000041740	3100
ENSMUSG00000041741	1
ENSMUSG00000041747	392
ENSMUSG00000041750	5
ENSMUSG00000041754	70
ENSMUSG00000041757	31
ENSMUSG00000041762	115
ENSMUSG00000041763	1642
ENSMUSG00000041765	402
ENSMUSG00000041769	505
ENSMUSG00000041771	0
ENSMUSG00000041773	59
ENSMUSG00000041774	7
ENSMUSG00000041775	79
ENSMUSG00000041777	183
ENSMUSG00000041779	304
ENSMUSG00000041781	1392
ENSMUSG00000041782	4626
ENSMUSG00000041791	0
ENSMUSG00000041794	0
ENSMUSG00000041797	9
ENSMUSG00000041798	0
ENSMUSG00000041801	116
ENSMUSG00000041805	0
ENSMUSG00000041809	1
ENSMUSG00000041815	2426
ENSMUSG00000041817	1
ENSMUSG00000041827	38614
ENSMUSG00000041828	0
ENSMUSG00000041831	3
ENSMUSG00000041836	4188
ENSMUSG00000041837	160
ENSMUSG00000041840	37
ENSMUSG00000041841	2472
ENSMUSG00000041842	11
ENSMUSG00000041845	12
ENSMUSG00000041846	1256
ENSMUSG00000041849	84
ENSMUSG00000041852	1183
ENSMUSG00000041857	1
ENSMUSG00000041859	603
ENSMUSG00000041870	3776
ENSMUSG00000041872	0
ENSMUSG00000041879	587
ENSMUSG00000041881	616
ENSMUSG00000041885	0
ENSMUSG00000041886	229
ENSMUSG00000041889	6
ENSMUSG00000041890	1154
ENSMUSG00000041891	936
ENSMUSG00000041895	201
ENSMUSG00000041907	8
ENSMUSG00000041911	1
ENSMUSG00000041912	35
ENSMUSG00000041915	896
ENSMUSG00000041920	582
ENSMUSG00000041921	48
ENSMUSG00000041923	0
ENSMUSG00000041926	2701
ENSMUSG00000041930	4
ENSMUSG00000041935	908
ENSMUSG00000041936	820
ENSMUSG00000041939	85
ENSMUSG00000041945	98
ENSMUSG00000041949	12
ENSMUSG00000041954	0
ENSMUSG00000041957	120
ENSMUSG00000041958	806
ENSMUSG00000041959	2060
ENSMUSG00000041961	133
ENSMUSG00000041966	148
ENSMUSG00000041974	206
ENSMUSG00000041975	32
ENSMUSG00000041977	670
ENSMUSG00000041984	0
ENSMUSG00000041986	0
ENSMUSG00000041991	0
ENSMUSG00000041992	113
ENSMUSG00000041995	73
ENSMUSG00000041997	813
ENSMUSG00000042002	0
ENSMUSG00000042010	9
ENSMUSG00000042015	544
ENSMUSG00000042029	222
ENSMUSG00000042031	0
ENSMUSG00000042032	721
ENSMUSG00000042035	22
ENSMUSG00000042041	0
ENSMUSG00000042042	280
ENSMUSG00000042043	752
ENSMUSG00000042045	0
ENSMUSG00000042046	331
ENSMUSG00000042050	21
ENSMUSG00000042055	821
ENSMUSG00000042063	228
ENSMUSG00000042064	1
ENSMUSG00000042066	53
ENSMUSG00000042073	18
ENSMUSG00000042078	0
ENSMUSG00000042079	2865
ENSMUSG00000042082	525
ENSMUSG00000042092	0
ENSMUSG00000042096	1
ENSMUSG00000042097	4
ENSMUSG00000042099	36
ENSMUSG00000042102	0
ENSMUSG00000042104	4
ENSMUSG00000042105	276
ENSMUSG00000042106	16
ENSMUSG00000042109	1
ENSMUSG00000042111	366
ENSMUSG00000042115	1
ENSMUSG00000042116	0
ENSMUSG00000042118	0
ENSMUSG00000042121	1105
ENSMUSG00000042124	0
ENSMUSG00000042129	15419
ENSMUSG00000042133	2372
ENSMUSG00000042138	165
ENSMUSG00000042148	143
ENSMUSG00000042155	0
ENSMUSG00000042156	0
ENSMUSG00000042157	0
ENSMUSG00000042165	18
ENSMUSG00000042167	2901
ENSMUSG00000042178	352
ENSMUSG00000042179	0
ENSMUSG00000042182	162
ENSMUSG00000042184	0
ENSMUSG00000042185	344
ENSMUSG00000042189	1
ENSMUSG00000042190	2649
ENSMUSG00000042195	0
ENSMUSG00000042197	618
ENSMUSG00000042198	127
ENSMUSG00000042200	0
ENSMUSG00000042202	179
ENSMUSG00000042203	543
ENSMUSG00000042207	323
ENSMUSG00000042208	380
ENSMUSG00000042210	25
ENSMUSG00000042211	1230
ENSMUSG00000042212	0
ENSMUSG00000042213	58
ENSMUSG00000042215	46
ENSMUSG00000042216	8
ENSMUSG00000042219	0
ENSMUSG00000042225	349
ENSMUSG00000042228	7803
ENSMUSG00000042229	347
ENSMUSG00000042240	0
ENSMUSG00000042243	0
ENSMUSG00000042244	3
ENSMUSG00000042246	8
ENSMUSG00000042248	0
ENSMUSG00000042249	1089
ENSMUSG00000042250	0
ENSMUSG00000042251	2
ENSMUSG00000042254	0
ENSMUSG00000042256	0
ENSMUSG00000042258	0
ENSMUSG00000042262	0
ENSMUSG00000042265	317
ENSMUSG00000042268	9
ENSMUSG00000042269	0
ENSMUSG00000042271	207
ENSMUSG00000042272	402
ENSMUSG00000042275	40
ENSMUSG00000042279	1
ENSMUSG00000042282	0
ENSMUSG00000042284	309
ENSMUSG00000042286	497
ENSMUSG00000042289	2
ENSMUSG00000042292	1337
ENSMUSG00000042293	59
ENSMUSG00000042298	136
ENSMUSG00000042302	111
ENSMUSG00000042303	98
ENSMUSG00000042305	802
ENSMUSG00000042306	0
ENSMUSG00000042308	207
ENSMUSG00000042312	322
ENSMUSG00000042320	13
ENSMUSG00000042323	1175
ENSMUSG00000042328	161
ENSMUSG00000042331	765
ENSMUSG00000042333	777
ENSMUSG00000042340	0
ENSMUSG00000042345	0
ENSMUSG00000042348	51
ENSMUSG00000042349	5128
ENSMUSG00000042350	4031
ENSMUSG00000042351	6
ENSMUSG00000042353	0
ENSMUSG00000042354	464
ENSMUSG00000042357	0
ENSMUSG00000042359	0
ENSMUSG00000042363	23
ENSMUSG00000042364	1750
ENSMUSG00000042367	0
ENSMUSG00000042369	353
ENSMUSG00000042371	0
ENSMUSG00000042372	0
ENSMUSG00000042377	0
ENSMUSG00000042379	0
ENSMUSG00000042380	183
ENSMUSG00000042385	0
ENSMUSG00000042386	0
ENSMUSG00000042388	60
ENSMUSG00000042389	26
ENSMUSG00000042390	1118
ENSMUSG00000042396	2687
ENSMUSG00000042401	0
ENSMUSG00000042404	1269
ENSMUSG00000042406	5115
ENSMUSG00000042408	103
ENSMUSG00000042410	1194
ENSMUSG00000042414	0
ENSMUSG00000042417	3
ENSMUSG00000042419	388
ENSMUSG00000042423	2588
ENSMUSG00000042425	0
ENSMUSG00000042426	274
ENSMUSG00000042428	0
ENSMUSG00000042429	0
ENSMUSG00000042433	0
ENSMUSG00000042436	0
ENSMUSG00000042439	96
ENSMUSG00000042444	1002
ENSMUSG00000042446	424
ENSMUSG00000042447	151
ENSMUSG00000042448	0
ENSMUSG00000042451	0
ENSMUSG00000042453	2
ENSMUSG00000042459	0
ENSMUSG00000042460	327
ENSMUSG00000042462	62
ENSMUSG00000042472	238
ENSMUSG00000042473	141
ENSMUSG00000042474	1
ENSMUSG00000042476	24
ENSMUSG00000042477	0
ENSMUSG00000042485	10
ENSMUSG00000042487	297
ENSMUSG00000042489	126
ENSMUSG00000042492	2679
ENSMUSG00000042496	269
ENSMUSG00000042498	180
ENSMUSG00000042499	0
ENSMUSG00000042500	97
ENSMUSG00000042501	0
ENSMUSG00000042502	760
ENSMUSG00000042505	8
ENSMUSG00000042506	830
ENSMUSG00000042507	450
ENSMUSG00000042508	352
ENSMUSG00000042510	6
ENSMUSG00000042514	0
ENSMUSG00000042515	1
ENSMUSG00000042520	3153
ENSMUSG00000042523	10
ENSMUSG00000042524	1735
ENSMUSG00000042525	0
ENSMUSG00000042529	0
ENSMUSG00000042532	1
ENSMUSG00000042535	1090
ENSMUSG00000042540	0
ENSMUSG00000042541	1627
ENSMUSG00000042548	530
ENSMUSG00000042554	0
ENSMUSG00000042557	646
ENSMUSG00000042558	231
ENSMUSG00000042564	2
ENSMUSG00000042567	2
ENSMUSG00000042569	116
ENSMUSG00000042570	397
ENSMUSG00000042572	2273
ENSMUSG00000042581	0
ENSMUSG00000042589	0
ENSMUSG00000042590	179
ENSMUSG00000042594	1164
ENSMUSG00000042595	122
ENSMUSG00000042596	0
ENSMUSG00000042599	1845
ENSMUSG00000042604	0
ENSMUSG00000042605	598
ENSMUSG00000042606	44
ENSMUSG00000042607	18
ENSMUSG00000042608	1826
ENSMUSG00000042613	2296
ENSMUSG00000042616	2
ENSMUSG00000042622	600
ENSMUSG00000042625	1699
ENSMUSG00000042626	3313
ENSMUSG00000042628	526
ENSMUSG00000042631	0
ENSMUSG00000042632	110
ENSMUSG00000042638	0
ENSMUSG00000042641	1
ENSMUSG00000042642	298
ENSMUSG00000042644	64
ENSMUSG00000042647	59
ENSMUSG00000042650	1442
ENSMUSG00000042655	0
ENSMUSG00000042659	733
ENSMUSG00000042660	203
ENSMUSG00000042662	0
ENSMUSG00000042670	85
ENSMUSG00000042671	0
ENSMUSG00000042672	1
ENSMUSG00000042675	88
ENSMUSG00000042677	3039
ENSMUSG00000042678	2
ENSMUSG00000042680	0
ENSMUSG00000042682	947
ENSMUSG00000042684	43
ENSMUSG00000042686	2
ENSMUSG00000042688	3913
ENSMUSG00000042694	79
ENSMUSG00000042699	1886
ENSMUSG00000042700	1361
ENSMUSG00000042705	196
ENSMUSG00000042707	2
ENSMUSG00000042708	0
ENSMUSG00000042709	213
ENSMUSG00000042712	132
ENSMUSG00000042717	0
ENSMUSG00000042719	3144
ENSMUSG00000042724	20
ENSMUSG00000042726	7684
ENSMUSG00000042729	136
ENSMUSG00000042734	6
ENSMUSG00000042737	96
ENSMUSG00000042742	1078
ENSMUSG00000042743	44
ENSMUSG00000042744	896
ENSMUSG00000042745	9
ENSMUSG00000042747	394
ENSMUSG00000042750	0
ENSMUSG00000042751	5
ENSMUSG00000042757	2
ENSMUSG00000042759	642
ENSMUSG00000042761	0
ENSMUSG00000042763	1
ENSMUSG00000042766	11
ENSMUSG00000042770	125
ENSMUSG00000042772	2079
ENSMUSG00000042774	0
ENSMUSG00000042784	2
ENSMUSG00000042787	52
ENSMUSG00000042788	0
ENSMUSG00000042790	831
ENSMUSG00000042793	1
ENSMUSG00000042796	0
ENSMUSG00000042797	1
ENSMUSG00000042800	0
ENSMUSG00000042801	0
ENSMUSG00000042804	4
ENSMUSG00000042807	3
ENSMUSG00000042808	0
ENSMUSG00000042810	2
ENSMUSG00000042812	7
ENSMUSG00000042814	0
ENSMUSG00000042816	0
ENSMUSG00000042817	4
ENSMUSG00000042821	3
ENSMUSG00000042826	0
ENSMUSG00000042828	6
ENSMUSG00000042831	135
ENSMUSG00000042834	1
ENSMUSG00000042842	745
ENSMUSG00000042845	0
ENSMUSG00000042846	0
ENSMUSG00000042848	0
ENSMUSG00000042849	0
ENSMUSG00000042851	129
ENSMUSG00000042854	55
ENSMUSG00000042861	0
ENSMUSG00000042863	0
ENSMUSG00000042869	0
ENSMUSG00000042870	212
ENSMUSG00000042873	0
ENSMUSG00000042888	0
ENSMUSG00000042894	0
ENSMUSG00000042895	0
ENSMUSG00000042901	4039
ENSMUSG00000042903	47
ENSMUSG00000042909	0
ENSMUSG00000042918	0
ENSMUSG00000042942	1
ENSMUSG00000042961	0
ENSMUSG00000042978	14
ENSMUSG00000042985	8
ENSMUSG00000042988	6
ENSMUSG00000042992	48
ENSMUSG00000042993	1
ENSMUSG00000042997	935
ENSMUSG00000043003	0
ENSMUSG00000043004	353
ENSMUSG00000043008	339
ENSMUSG00000043013	1
ENSMUSG00000043015	20
ENSMUSG00000043017	1780
ENSMUSG00000043019	687
ENSMUSG00000043020	0
ENSMUSG00000043029	2
ENSMUSG00000043036	12
ENSMUSG00000043050	19
ENSMUSG00000043051	47
ENSMUSG00000043059	898
ENSMUSG00000043060	0
ENSMUSG00000043061	201
ENSMUSG00000043065	36
ENSMUSG00000043066	0
ENSMUSG00000043067	897
ENSMUSG00000043068	6
ENSMUSG00000043073	0
ENSMUSG00000043079	40
ENSMUSG00000043085	6
ENSMUSG00000043087	0
ENSMUSG00000043088	0
ENSMUSG00000043089	0
ENSMUSG00000043090	101
ENSMUSG00000043091	1490
ENSMUSG00000043099	1
ENSMUSG00000043102	0
ENSMUSG00000043110	0
ENSMUSG00000043119	0
ENSMUSG00000043122	0
ENSMUSG00000043131	5741
ENSMUSG00000043140	67
ENSMUSG00000043144	0
ENSMUSG00000043153	15
ENSMUSG00000043154	67
ENSMUSG00000043155	0
ENSMUSG00000043157	336
ENSMUSG00000043162	34
ENSMUSG00000043164	0
ENSMUSG00000043165	0
ENSMUSG00000043183	86
ENSMUSG00000043190	70
ENSMUSG00000043207	812
ENSMUSG00000043219	0
ENSMUSG00000043226	0
ENSMUSG00000043230	0
ENSMUSG00000043241	710
ENSMUSG00000043243	18
ENSMUSG00000043251	3
ENSMUSG00000043252	73
ENSMUSG00000043257	296
ENSMUSG00000043259	0
ENSMUSG00000043262	133
ENSMUSG00000043263	18519
ENSMUSG00000043267	0
ENSMUSG00000043274	0
ENSMUSG00000043279	3409
ENSMUSG00000043282	0
ENSMUSG00000043284	396
ENSMUSG00000043286	0
ENSMUSG00000043289	0
ENSMUSG00000043290	29
ENSMUSG00000043298	5
ENSMUSG00000043300	52
ENSMUSG00000043301	0
ENSMUSG00000043308	0
ENSMUSG00000043310	0
