external_id_type	match_type	count
GEO_GSM	GSM595923	1
GEO_GSM	GSM595924	1
GEO_GSM	GSM595925	1
GEO_GSM	GSM595926	1
GEO_GSM	GSM595927	1
GEO_GSM	GSM595928	1
GEO_GSM	GSM595929	1
GEO_GSM	GSM595930	1
GEO_GSM	GSM602257	1
GEO_GSM	GSM602258	1
GEO_GSM	GSM602260	1
GEO_GSM	GSM602261	1
GEO_GSM	GSM605295	1
GEO_GSM	GSM605296	1
GEO_GSM	GSM605297	1
GEO_GSM	GSM605298	1
GEO_GSM	GSM605299	1
GEO_GSM	GSM605300	1
GEO_GSM	GSM605301	1
GEO_GSM	GSM605302	1
GEO_GSM	GSM605303	1
GEO_GSM	GSM605305	1
GEO_GSM	GSM605306	1
GEO_GSM	GSM605307	1
GEO_GSM	GSM605308	1
GEO_GSM	GSM605309	1
GEO_GSM	GSM605310	1
GEO_GSM	GSM605311	1
GEO_GSM	GSM605312	1
GEO_GSM	GSM605317	1
GEO_GSM	GSM605321	1
GEO_GSM	GSM605322	1
GEO_GSM	GSM605323	1
GEO_GSM	GSM605325	1
GEO_GSM	GSM605327	1
GEO_GSM	GSM605328	1
GEO_GSM	GSM605329	1
GEO_GSM	GSM605330	1
GEO_GSM	GSM605332	1
GEO_GSM	GSM613811	1
GEO_GSM	GSM613813	1
GEO_GSM	GSM613814	1
GEO_GSM	GSM613868	1
GEO_GSM	GSM613869	1
GEO_GSM	GSM613870	1
GEO_GSM	GSM613874	1
GEO_GSM	GSM613876	1
GEO_GSM	GSM613879	1
GEO_GSM	GSM613881	1
GEO_GSM	GSM613883	1
GEO_GSM	GSM613884	1
GEO_GSM	GSM613885	1
GEO_GSM	GSM613889	1
GEO_GSM	GSM621391	1
GEO_GSM	GSM621393	1
GEO_GSM	GSM621395	1
GEO_GSM	GSM621399	1
GEO_GSM	GSM621403	1
GEO_GSM	GSM621409	1
GEO_GSM	GSM621415	1
GEO_GSM	GSM621416	1
GEO_GSM	GSM621418	1
GEO_GSM	GSM621421	1
GEO_GSM	GSM621423	1
GEO_GSM	GSM621424	1
GEO_GSM	GSM621425	1
GEO_GSM	GSM621427	1
GEO_GSM	GSM621430	1
GEO_GSM	GSM621431	1
GEO_GSM	GSM621432	1
GEO_GSM	GSM621433	1
GEO_GSM	GSM621435	1
GEO_GSM	GSM621436	1
GEO_GSM	GSM621437	1
GEO_GSM	GSM621438	1
GEO_GSM	GSM621439	1
GEO_GSM	GSM621441	1
GEO_GSM	GSM621445	1
GEO_GSM	GSM621446	1
GEO_GSM	GSM621450	1
GEO_GSM	GSM621451	1
GEO_GSM	GSM621457	1
GEO_GSM	GSM621458	1
GEO_GSM	GSM621459	1
GEO_GSM	GSM621460	1
GEO_GSM	GSM621461	1
GEO_GSM	GSM621630	1
GEO_GSM	GSM621631	1
GEO_GSM	GSM621633	1
GEO_GSM	GSM621635	1
GEO_GSM	GSM621636	1
GEO_GSM	GSM621639	1
GEO_GSM	GSM621642	1
GEO_GSM	GSM621643	1
GEO_GSM	GSM621645	1
GEO_GSM	GSM621646	1
GEO_GSM	GSM621649	1
GEO_GSM	GSM621654	1
GEO_GSM	GSM621656	1
GEO_GSM	GSM621658	1
GEO_GSM	GSM621659	1
GEO_GSM	GSM621661	1
GEO_GSM	GSM621662	1
GEO_GSM	GSM621665	1
GEO_GSM	GSM621667	1
GEO_GSM	GSM621668	1
GEO_GSM	GSM621670	1
GEO_GSM	GSM621671	1
GEO_GSM	GSM621672	1
GEO_GSM	GSM621673	1
GEO_GSM	GSM621674	1
GEO_GSM	GSM621675	1
GEO_GSM	GSM621676	1
GEO_GSM	GSM621678	1
GEO_GSM	GSM621679	1
GEO_GSM	GSM621682	1
GEO_GSM	GSM621683	1
GEO_GSM	GSM621684	1
GEO_GSM	GSM621685	1
GEO_GSM	GSM621686	1
GEO_GSM	GSM621687	1
GEO_GSM	GSM621691	1
GEO_GSM	GSM621692	1
GEO_GSM	GSM621693	1
GEO_GSM	GSM621694	1
GEO_GSM	GSM621737	1
GEO_GSM	GSM621738	1
GEO_GSM	GSM621740	1
GEO_GSM	GSM621741	1
GEO_GSM	GSM621745	1
GEO_GSM	GSM621748	1
GEO_GSM	GSM621749	1
GEO_GSM	GSM621751	1
GEO_GSM	GSM621752	1
GEO_GSM	GSM621755	1
GEO_GSM	GSM621757	1
GEO_GSM	GSM621759	1
GEO_GSM	GSM621760	1
GEO_GSM	GSM663427	1
GEO_GSM	GSM665037	1
GEO_GSM	GSM665798	1
GEO_GSM	GSM665799	1
GEO_GSM	GSM665800	1
GEO_GSM	GSM665801	1
GEO_GSM	GSM665802	1
GEO_GSM	GSM665803	1
GEO_GSM	GSM665804	1
GEO_GSM	GSM665805	1
GEO_GSM	GSM665806	1
GEO_GSM	GSM665807	1
GEO_GSM	GSM665808	1
GEO_GSM	GSM665809	1
GEO_GSM	GSM665810	1
GEO_GSM	GSM665811	1
GEO_GSM	GSM665812	1
GEO_GSM	GSM665813	1
GEO_GSM	GSM665814	1
GEO_GSM	GSM665815	1
GEO_GSM	GSM665816	1
GEO_GSM	GSM665817	1
GEO_GSM	GSM665818	1
GEO_GSM	GSM665819	1
GEO_GSM	GSM665820	1
GEO_GSM	GSM665821	1
GEO_GSM	GSM665822	1
GEO_GSM	GSM665823	1
GEO_GSM	GSM665824	1
GEO_GSM	GSM665825	1
GEO_GSM	GSM665826	1
GEO_GSM	GSM665827	1
GEO_GSM	GSM665828	1
GEO_GSM	GSM665829	1
GEO_GSM	GSM665830	1
GEO_GSM	GSM665831	1
GEO_GSM	GSM665832	1
GEO_GSM	GSM665833	1
GEO_GSM	GSM665834	1
GEO_GSM	GSM665835	1
GEO_GSM	GSM665836	1
GEO_GSM	GSM665837	1
GEO_GSM	GSM665838	1
GEO_GSM	GSM665839	1
GEO_GSM	GSM665840	1
GEO_GSM	GSM667608	1
GEO_GSM	GSM667611	1
GEO_GSM	GSM667612	1
GEO_GSM	GSM667613	1
GEO_GSM	GSM667614	1
GEO_GSM	GSM667621	1
GEO_GSM	GSM667622	1
GEO_GSM	GSM667624	1
GEO_GSM	GSM667625	1
GEO_GSM	GSM667626	1
GEO_GSM	GSM667627	1
GEO_GSM	GSM667628	1
GEO_GSM	GSM667630	1
GEO_GSM	GSM667632	1
GEO_GSM	GSM667633	1
GEO_GSM	GSM667635	1
GEO_GSM	GSM667636	1
GEO_GSM	GSM667637	1
GEO_GSM	GSM667638	1
GEO_GSM	GSM667640	1
GEO_GSM	GSM669885	1
GEO_GSM	GSM669886	1
GEO_GSM	GSM669887	1
GEO_GSM	GSM669889	1
GEO_GSM	GSM669890	1
GEO_GSM	GSM669891	1
GEO_GSM	GSM669892	1
GEO_GSM	GSM669893	1
GEO_GSM	GSM669894	1
GEO_GSM	GSM669896	1
GEO_GSM	GSM669897	1
GEO_GSM	GSM669898	1
GEO_GSM	GSM669904	1
GEO_GSM	GSM669905	1
GEO_GSM	GSM669907	1
GEO_GSM	GSM669908	1
GEO_GSM	GSM669912	1
GEO_GSM	GSM669918	1
GEO_GSM	GSM669921	1
GEO_GSM	GSM669922	1
GEO_GSM	GSM669925	1
GEO_GSM	GSM669928	1
GEO_GSM	GSM669932	1
GEO_GSM	GSM669936	1
GEO_GSM	GSM669938	1
GEO_GSM	GSM669939	1
GEO_GSM	GSM669941	1
GEO_GSM	GSM669942	1
GEO_GSM	GSM669943	1
GEO_GSM	GSM669945	1
GEO_GSM	GSM669949	1
GEO_GSM	GSM669950	1
GEO_GSM	GSM669954	1
GEO_GSM	GSM669955	1
GEO_GSM	GSM669963	1
GEO_GSM	GSM669964	1
GEO_GSM	GSM669966	1
GEO_GSM	GSM669967	1
GEO_GSM	GSM669969	1
GEO_GSM	GSM669970	1
GEO_GSM	GSM669972	1
GEO_GSM	GSM669974	1
GEO_GSM	GSM669975	1
GEO_GSM	GSM669977	1
GEO_GSM	GSM669988	1
GEO_GSM	GSM669992	1
GEO_GSM	GSM669995	1
GEO_GSM	GSM669998	1
GEO_GSM	GSM670013	1
GEO_GSM	GSM670015	1
GEO_GSM	GSM670016	1
GEO_GSM	GSM670021	1
GEO_GSM	GSM670027	1
GEO_GSM	GSM670031	1
GEO_GSM	GSM670032	1
GEO_GSM	GSM670033	1
GEO_GSM	GSM670036	1
GEO_GSM	GSM670038	1
GEO_GSM	GSM670039	1
GEO_GSM	GSM670041	1
GEO_GSM	GSM670045	1
GEO_GSM	GSM693276	1
GEO_GSM	GSM693277	1
GEO_GSM	GSM701488	1
GEO_GSM	GSM701489	1
GEO_GSM	GSM701490	1
GEO_GSM	GSM701491	1
GEO_GSM	GSM701492	1
GEO_GSM	GSM701493	1
GEO_GSM	GSM701494	1
GEO_GSM	GSM701495	1
GEO_GSM	GSM701496	1
GEO_GSM	GSM701497	1
GEO_GSM	GSM701498	1
GEO_GSM	GSM701499	1
GEO_GSM	GSM701501	1
GEO_GSM	GSM701502	1
GEO_GSM	GSM701503	1
GEO_GSM	GSM701505	1
GEO_GSM	GSM701506	1
GEO_GSM	GSM701507	1
GEO_GSM	GSM701508	1
GEO_GSM	GSM701509	1
GEO_GSM	GSM701510	1
GEO_GSM	GSM701511	1
GEO_GSM	GSM701512	1
GEO_GSM	GSM701513	1
GEO_GSM	GSM701515	1
GEO_GSM	GSM701516	1
GEO_GSM	GSM701517	1
GEO_GSM	GSM701518	1
GEO_GSM	GSM701519	1
GEO_GSM	GSM701520	1
GEO_GSM	GSM701521	1
GEO_GSM	GSM701522	1
GEO_GSM	GSM701523	1
GEO_GSM	GSM701524	1
GEO_GSM	GSM701525	1
GEO_GSM	GSM701528	1
GEO_GSM	GSM701529	1
GEO_GSM	GSM701530	1
GEO_GSM	GSM701531	1
GEO_GSM	GSM701532	1
GEO_GSM	GSM701533	1
GEO_GSM	GSM701535	1
GEO_GSM	GSM701536	1
GEO_GSM	GSM701537	1
GEO_GSM	GSM701538	1
GEO_GSM	GSM701539	1
GEO_GSM	GSM701540	1
GEO_GSM	GSM701541	1
GEO_GSM	GSM706062	1
GEO_GSM	GSM706064	1
GEO_GSM	GSM706065	1
GEO_GSM	GSM706067	1
GEO_GSM	GSM706068	1
GEO_GSM	GSM706069	1
GEO_GSM	GSM706070	1
GEO_GSM	GSM706072	1
GEO_GSM	GSM706073	1
GEO_GSM	GSM706074	1
GEO_GSM	GSM706075	1
GEO_GSM	GSM706076	1
GEO_GSM	GSM706079	1
GEO_GSM	GSM706845	1
GEO_GSM	GSM706848	1
GEO_GSM	GSM706849	1
GEO_GSM	GSM706850	1
GEO_GSM	GSM706852	1
GEO_GSM	GSM706853	1
GEO_GSM	GSM706854	1
GEO_GSM	GSM707003	1
GEO_GSM	GSM707004	1
GEO_GSM	GSM707008	1
GEO_GSM	GSM707009	1
GEO_GSM	GSM723021	1
GEO_GSM	GSM723022	1
GEO_GSM	GSM723023	1
GEO_GSM	GSM723024	1
GEO_GSM	GSM723025	1
GEO_GSM	GSM733637	1
GEO_GSM	GSM733638	1
GEO_GSM	GSM733639	1
GEO_GSM	GSM733644	1
GEO_GSM	GSM733646	1
GEO_GSM	GSM733650	1
GEO_GSM	GSM733651	1
GEO_GSM	GSM733652	1
GEO_GSM	GSM733653	1
GEO_GSM	GSM733654	1
GEO_GSM	GSM733660	1
GEO_GSM	GSM733661	1
GEO_GSM	GSM733662	1
GEO_GSM	GSM733666	1
GEO_GSM	GSM733669	1
GEO_GSM	GSM733672	1
GEO_GSM	GSM733673	1
GEO_GSM	GSM733674	1
GEO_GSM	GSM733677	1
GEO_GSM	GSM733680	1
GEO_GSM	GSM733681	1
GEO_GSM	GSM733682	1
GEO_GSM	GSM733683	1
GEO_GSM	GSM733684	1
GEO_GSM	GSM733688	1
GEO_GSM	GSM733691	1
GEO_GSM	GSM733693	1
GEO_GSM	GSM733696	1
GEO_GSM	GSM733699	1
GEO_GSM	GSM733700	1
GEO_GSM	GSM733702	1
GEO_GSM	GSM733704	1
GEO_GSM	GSM733705	1
GEO_GSM	GSM733708	1
GEO_GSM	GSM733712	1
GEO_GSM	GSM733714	1
GEO_GSM	GSM733716	1
GEO_GSM	GSM733717	1
GEO_GSM	GSM733718	1
GEO_GSM	GSM733719	1
GEO_GSM	GSM733721	1
GEO_GSM	GSM733722	1
GEO_GSM	GSM733723	1
GEO_GSM	GSM733727	1
GEO_GSM	GSM733730	1
GEO_GSM	GSM733734	1
GEO_GSM	GSM733736	1
GEO_GSM	GSM733737	1
GEO_GSM	GSM733738	1
GEO_GSM	GSM733739	1
GEO_GSM	GSM733741	1
GEO_GSM	GSM733744	1
GEO_GSM	GSM733746	1
GEO_GSM	GSM733747	1
GEO_GSM	GSM733752	1
GEO_GSM	GSM733754	1
GEO_GSM	GSM733755	1
GEO_GSM	GSM733756	1
GEO_GSM	GSM733760	1
GEO_GSM	GSM733761	1
GEO_GSM	GSM733763	1
GEO_GSM	GSM733764	1
GEO_GSM	GSM733765	1
GEO_GSM	GSM733766	1
GEO_GSM	GSM733767	1
GEO_GSM	GSM733768	1
GEO_GSM	GSM733769	1
GEO_GSM	GSM733771	1
GEO_GSM	GSM733772	1
GEO_GSM	GSM733775	1
GEO_GSM	GSM733776	1
GEO_GSM	GSM733778	1
GEO_GSM	GSM733779	1
GEO_GSM	GSM733783	1
GEO_GSM	GSM733785	1
GEO_GSM	GSM733786	1
GEO_GSM	GSM736501	1
GEO_GSM	GSM736502	1
GEO_GSM	GSM736516	1
GEO_GSM	GSM736519	1
GEO_GSM	GSM736525	1
GEO_GSM	GSM736530	1
GEO_GSM	GSM736534	1
GEO_GSM	GSM736542	1
GEO_GSM	GSM736543	1
GEO_GSM	GSM736546	1
GEO_GSM	GSM736547	1
GEO_GSM	GSM736548	1
GEO_GSM	GSM736554	1
GEO_GSM	GSM736556	1
GEO_GSM	GSM736557	1
GEO_GSM	GSM736560	1
GEO_GSM	GSM736561	1
GEO_GSM	GSM736564	1
GEO_GSM	GSM736567	1
GEO_GSM	GSM736568	1
GEO_GSM	GSM736570	1
GEO_GSM	GSM736571	1
GEO_GSM	GSM736574	1
GEO_GSM	GSM736575	1
GEO_GSM	GSM736577	1
GEO_GSM	GSM736578	1
GEO_GSM	GSM736579	1
GEO_GSM	GSM736580	1
GEO_GSM	GSM736582	1
GEO_GSM	GSM736583	1
GEO_GSM	GSM736584	1
GEO_GSM	GSM736585	1
GEO_GSM	GSM736586	1
GEO_GSM	GSM736587	1
GEO_GSM	GSM736588	1
GEO_GSM	GSM736590	1
GEO_GSM	GSM736592	1
GEO_GSM	GSM736593	1
GEO_GSM	GSM736594	1
GEO_GSM	GSM736596	1
GEO_GSM	GSM736597	1
GEO_GSM	GSM736599	1
GEO_GSM	GSM736600	1
GEO_GSM	GSM736601	1
GEO_GSM	GSM736602	1
GEO_GSM	GSM736603	1
GEO_GSM	GSM736604	1
GEO_GSM	GSM736605	1
GEO_GSM	GSM736607	1
GEO_GSM	GSM736609	1
GEO_GSM	GSM736612	1
GEO_GSM	GSM736613	1
GEO_GSM	GSM736614	1
GEO_GSM	GSM736616	1
GEO_GSM	GSM736617	1
GEO_GSM	GSM736618	1
GEO_GSM	GSM736619	1
GEO_GSM	GSM736620	1
GEO_GSM	GSM736621	1
GEO_GSM	GSM736622	1
GEO_GSM	GSM736624	1
GEO_GSM	GSM736625	1
GEO_GSM	GSM736626	1
GEO_GSM	GSM736627	1
GEO_GSM	GSM736628	1
GEO_GSM	GSM736629	1
GEO_GSM	GSM736630	1
GEO_GSM	GSM736631	1
GEO_GSM	GSM736632	1
GEO_GSM	GSM736633	1
GEO_GSM	GSM736634	1
GEO_GSM	GSM736635	1
GEO_GSM	GSM736636	1
GEO_GSM	GSM736638	1
GEO_GSM	GSM736639	1
GEO_GSM	GSM749673	1
GEO_GSM	GSM749675	1
GEO_GSM	GSM749688	1
GEO_GSM	GSM749695	1
GEO_GSM	GSM749696	1
GEO_GSM	GSM749708	1
GEO_GSM	GSM749717	1
GEO_GSM	GSM749726	1
GEO_GSM	GSM749728	1
GEO_GSM	GSM749730	1
GEO_GSM	GSM749732	1
GEO_GSM	GSM749733	1
GEO_GSM	GSM749736	1
GEO_GSM	GSM749737	1
GEO_GSM	GSM749740	1
GEO_GSM	GSM749743	1
GEO_GSM	GSM749745	1
GEO_GSM	GSM749748	1
GEO_GSM	GSM749750	1
GEO_GSM	GSM749751	1
GEO_GSM	GSM749752	1
GEO_GSM	GSM749753	1
GEO_GSM	GSM749757	1
GEO_GSM	GSM749759	1
GEO_GSM	GSM749762	1
GEO_GSM	GSM749768	1
GEO_GSM	GSM749769	1
GEO_GSM	GSM752962	1
GEO_GSM	GSM752964	1
GEO_GSM	GSM752965	1
GEO_GSM	GSM752966	1
GEO_GSM	GSM752967	1
GEO_GSM	GSM752970	1
GEO_GSM	GSM752971	1
GEO_GSM	GSM752973	1
GEO_GSM	GSM752974	1
GEO_GSM	GSM752975	1
GEO_GSM	GSM752976	1
GEO_GSM	GSM752977	1
GEO_GSM	GSM752978	1
GEO_GSM	GSM752979	1
GEO_GSM	GSM752980	1
GEO_GSM	GSM752982	1
GEO_GSM	GSM752983	1
GEO_GSM	GSM752984	1
GEO_GSM	GSM752985	1
GEO_GSM	GSM752986	1
GEO_GSM	GSM752987	1
GEO_GSM	GSM752988	1
GEO_GSM	GSM753425	1
GEO_GSM	GSM753426	1
GEO_GSM	GSM753427	1
GEO_GSM	GSM753432	1
GEO_GSM	GSM753434	1
GEO_GSM	GSM753435	1
GEO_GSM	GSM753437	1
GEO_GSM	GSM753438	1
GEO_GSM	GSM753439	1
GEO_GSM	GSM753440	1
GEO_GSM	GSM753441	1
GEO_GSM	GSM753442	1
GEO_GSM	GSM753445	1
GEO_GSM	GSM753973	1
GEO_GSM	GSM753974	1
GEO_GSM	GSM767341	1
GEO_GSM	GSM767342	1
GEO_GSM	GSM767343	1
GEO_GSM	GSM767344	1
GEO_GSM	GSM767345	1
GEO_GSM	GSM767346	1
GEO_GSM	GSM767347	1
GEO_GSM	GSM767348	1
GEO_GSM	GSM767349	1
GEO_GSM	GSM767350	1
GEO_GSM	GSM767351	1
GEO_GSM	GSM767352	1
GEO_GSM	GSM772732	1
GEO_GSM	GSM772734	1
GEO_GSM	GSM772735	1
GEO_GSM	GSM772736	1
GEO_GSM	GSM772738	1
GEO_GSM	GSM772741	1
GEO_GSM	GSM772742	1
GEO_GSM	GSM772743	1
GEO_GSM	GSM772744	1
GEO_GSM	GSM772745	1
GEO_GSM	GSM772746	1
GEO_GSM	GSM772747	1
GEO_GSM	GSM772748	1
GEO_GSM	GSM772749	1
GEO_GSM	GSM772750	1
GEO_GSM	GSM772751	1
GEO_GSM	GSM772752	1
GEO_GSM	GSM772756	1
GEO_GSM	GSM772757	1
GEO_GSM	GSM772759	1
GEO_GSM	GSM772760	1
GEO_GSM	GSM772761	1
GEO_GSM	GSM772762	1
GEO_GSM	GSM772763	1
GEO_GSM	GSM772766	1
GEO_GSM	GSM772767	1
GEO_GSM	GSM772768	1
GEO_GSM	GSM772769	1
GEO_GSM	GSM772770	1
GEO_GSM	GSM772771	1
GEO_GSM	GSM772776	1
GEO_GSM	GSM772778	1
GEO_GSM	GSM772779	1
GEO_GSM	GSM772780	1
GEO_GSM	GSM772782	1
GEO_GSM	GSM772785	1
GEO_GSM	GSM772787	1
GEO_GSM	GSM772789	1
GEO_GSM	GSM772793	1
GEO_GSM	GSM772795	1
GEO_GSM	GSM772796	1
GEO_GSM	GSM772797	1
GEO_GSM	GSM772798	1
GEO_GSM	GSM772799	1
GEO_GSM	GSM772800	1
GEO_GSM	GSM772801	1
GEO_GSM	GSM772802	1
GEO_GSM	GSM772803	1
GEO_GSM	GSM772804	1
GEO_GSM	GSM772808	1
GEO_GSM	GSM772810	1
GEO_GSM	GSM772812	1
GEO_GSM	GSM772813	1
GEO_GSM	GSM772814	1
GEO_GSM	GSM772816	1
GEO_GSM	GSM772817	1
GEO_GSM	GSM772818	1
GEO_GSM	GSM772819	1
GEO_GSM	GSM772820	1
GEO_GSM	GSM772821	1
GEO_GSM	GSM772822	1
GEO_GSM	GSM772823	1
GEO_GSM	GSM772828	1
GEO_GSM	GSM772829	1
GEO_GSM	GSM772830	1
GEO_GSM	GSM772831	1
GEO_GSM	GSM772832	1
GEO_GSM	GSM772836	1
GEO_GSM	GSM772837	1
GEO_GSM	GSM772838	1
GEO_GSM	GSM772839	1
GEO_GSM	GSM772842	1
GEO_GSM	GSM772843	1
GEO_GSM	GSM772844	1
GEO_GSM	GSM772845	1
GEO_GSM	GSM772846	1
GEO_GSM	GSM772847	1
GEO_GSM	GSM772848	1
GEO_GSM	GSM772849	1
GEO_GSM	GSM772850	1
GEO_GSM	GSM772851	1
GEO_GSM	GSM772852	1
GEO_GSM	GSM772853	1
GEO_GSM	GSM772856	1
GEO_GSM	GSM772859	1
GEO_GSM	GSM772860	1
GEO_GSM	GSM772861	1
GEO_GSM	GSM772865	1
GEO_GSM	GSM772866	1
GEO_GSM	GSM772867	1
GEO_GSM	GSM772869	1
GEO_GSM	GSM772870	1
GEO_GSM	GSM772873	1
GEO_GSM	GSM772877	1
GEO_GSM	GSM772880	1
GEO_GSM	GSM772884	1
GEO_GSM	GSM772885	1
GEO_GSM	GSM772892	1
GEO_GSM	GSM772894	1
GEO_GSM	GSM772896	1
GEO_GSM	GSM772897	1
GEO_GSM	GSM772898	1
GEO_GSM	GSM772901	1
GEO_GSM	GSM772902	1
GEO_GSM	GSM772903	1
GEO_GSM	GSM772905	1
GEO_GSM	GSM772907	1
GEO_GSM	GSM772908	1
GEO_GSM	GSM772909	1
GEO_GSM	GSM772912	1
GEO_GSM	GSM772922	1
GEO_GSM	GSM772924	1
GEO_GSM	GSM772925	1
GEO_GSM	GSM772928	1
GEO_GSM	GSM772929	1
GEO_GSM	GSM772933	1
GEO_GSM	GSM772935	1
GEO_GSM	GSM772938	1
GEO_GSM	GSM772941	1
GEO_GSM	GSM772942	1
GEO_GSM	GSM772943	1
GEO_GSM	GSM772944	1
GEO_GSM	GSM772945	1
GEO_GSM	GSM772948	1
GEO_GSM	GSM772949	1
GEO_GSM	GSM772951	1
GEO_GSM	GSM772954	1
GEO_GSM	GSM772959	1
GEO_GSM	GSM772960	1
GEO_GSM	GSM772961	1
GEO_GSM	GSM772962	1
GEO_GSM	GSM772963	1
GEO_GSM	GSM772964	1
GEO_GSM	GSM772967	1
GEO_GSM	GSM772969	1
GEO_GSM	GSM772970	1
GEO_GSM	GSM772971	1
GEO_GSM	GSM772972	1
GEO_GSM	GSM772973	1
GEO_GSM	GSM772975	1
GEO_GSM	GSM772976	1
GEO_GSM	GSM772977	1
GEO_GSM	GSM772978	1
GEO_GSM	GSM772982	1
GEO_GSM	GSM772985	1
GEO_GSM	GSM772986	1
GEO_GSM	GSM772987	1
GEO_GSM	GSM772989	1
GEO_GSM	GSM772994	1
GEO_GSM	GSM772995	1
GEO_GSM	GSM772996	1
GEO_GSM	GSM772997	1
GEO_GSM	GSM773002	1
GEO_GSM	GSM773004	1
GEO_GSM	GSM773007	1
GEO_GSM	GSM773008	1
GEO_GSM	GSM773009	1
GEO_GSM	GSM773011	1
GEO_GSM	GSM773012	1
GEO_GSM	GSM773013	1
GEO_GSM	GSM773014	1
GEO_GSM	GSM773015	1
GEO_GSM	GSM773016	1
GEO_GSM	GSM773017	1
GEO_GSM	GSM773020	1
GEO_GSM	GSM773021	1
GEO_GSM	GSM773022	1
GEO_GSM	GSM773023	1
GEO_GSM	GSM773027	1
GEO_GSM	GSM773028	1
GEO_GSM	GSM773029	1
GEO_GSM	GSM773030	1
GEO_GSM	GSM773032	1
GEO_GSM	GSM773033	1
GEO_GSM	GSM773035	1
GEO_GSM	GSM773038	1
GEO_GSM	GSM773041	1
GEO_GSM	GSM773042	1
GEO_GSM	GSM773043	1
GEO_GSM	GSM773047	1
GEO_GSM	GSM773049	1
GEO_GSM	GSM774201	1
GEO_GSM	GSM774202	1
GEO_GSM	GSM774203	1
GEO_GSM	GSM774204	1
GEO_GSM	GSM774205	1
GEO_GSM	GSM774206	1
GEO_GSM	GSM774207	1
GEO_GSM	GSM774209	1
GEO_GSM	GSM774210	1
GEO_GSM	GSM774211	1
GEO_GSM	GSM774212	1
GEO_GSM	GSM774213	1
GEO_GSM	GSM774214	1
GEO_GSM	GSM774215	1
GEO_GSM	GSM774216	1
GEO_GSM	GSM774217	1
GEO_GSM	GSM774219	1
GEO_GSM	GSM774220	1
GEO_GSM	GSM774221	1
GEO_GSM	GSM774222	1
GEO_GSM	GSM774224	1
GEO_GSM	GSM774225	1
GEO_GSM	GSM774226	1
GEO_GSM	GSM774227	1
GEO_GSM	GSM774228	1
GEO_GSM	GSM774229	1
GEO_GSM	GSM774230	1
GEO_GSM	GSM774231	1
GEO_GSM	GSM774232	1
GEO_GSM	GSM774233	1
GEO_GSM	GSM774234	1
GEO_GSM	GSM774235	1
GEO_GSM	GSM774236	1
GEO_GSM	GSM774237	1
GEO_GSM	GSM774238	1
GEO_GSM	GSM774239	1
GEO_GSM	GSM774240	1
GEO_GSM	GSM774241	1
GEO_GSM	GSM774242	1
GEO_GSM	GSM774243	1
GEO_GSM	GSM774244	1
GEO_GSM	GSM777637	1
GEO_GSM	GSM777640	1
GEO_GSM	GSM777641	1
GEO_GSM	GSM788071	1
GEO_GSM	GSM788072	1
GEO_GSM	GSM788073	1
GEO_GSM	GSM788075	1
GEO_GSM	GSM788079	1
GEO_GSM	GSM788080	1
GEO_GSM	GSM788081	1
GEO_GSM	GSM788082	1
GEO_GSM	GSM788083	1
GEO_GSM	GSM788084	1
GEO_GSM	GSM788085	1
GEO_GSM	GSM788086	1
GEO_GSM	GSM788087	1
GEO_GSM	GSM788088	1
GEO_GSM	GSM789280	1
GEO_GSM	GSM789281	1
GEO_GSM	GSM798321	1
GEO_GSM	GSM798322	1
GEO_GSM	GSM803333	1
GEO_GSM	GSM803335	1
GEO_GSM	GSM803336	1
GEO_GSM	GSM803337	1
GEO_GSM	GSM803338	1
GEO_GSM	GSM803340	1
GEO_GSM	GSM803341	1
GEO_GSM	GSM803342	1
GEO_GSM	GSM803343	1
GEO_GSM	GSM803344	1
GEO_GSM	GSM803345	1
GEO_GSM	GSM803347	1
GEO_GSM	GSM803349	1
GEO_GSM	GSM803350	1
GEO_GSM	GSM803353	1
GEO_GSM	GSM803355	1
GEO_GSM	GSM803357	1
GEO_GSM	GSM803358	1
GEO_GSM	GSM803359	1
GEO_GSM	GSM803360	1
GEO_GSM	GSM803361	1
GEO_GSM	GSM803362	1
GEO_GSM	GSM803365	1
GEO_GSM	GSM803366	1
GEO_GSM	GSM803367	1
GEO_GSM	GSM803368	1
GEO_GSM	GSM803369	1
GEO_GSM	GSM803370	1
GEO_GSM	GSM803371	1
GEO_GSM	GSM803374	1
GEO_GSM	GSM803377	1
GEO_GSM	GSM803378	1
GEO_GSM	GSM803379	1
GEO_GSM	GSM803380	1
GEO_GSM	GSM803381	1
GEO_GSM	GSM803382	1
GEO_GSM	GSM803386	1
GEO_GSM	GSM803387	1
GEO_GSM	GSM803388	1
GEO_GSM	GSM803389	1
GEO_GSM	GSM803390	1
GEO_GSM	GSM803391	1
GEO_GSM	GSM803392	1
GEO_GSM	GSM803393	1
GEO_GSM	GSM803396	1
GEO_GSM	GSM803397	1
GEO_GSM	GSM803398	1
GEO_GSM	GSM803399	1
GEO_GSM	GSM803400	1
GEO_GSM	GSM803403	1
GEO_GSM	GSM803404	1
GEO_GSM	GSM803405	1
GEO_GSM	GSM803406	1
GEO_GSM	GSM803407	1
GEO_GSM	GSM803408	1
GEO_GSM	GSM803409	1
GEO_GSM	GSM803410	1
GEO_GSM	GSM803414	1
GEO_GSM	GSM803415	1
GEO_GSM	GSM803416	1
GEO_GSM	GSM803418	1
