guide_id	target_gene	pathway_gene	mean_lognorm_effect	pseudobulk_log2fc	wilcoxon_p_lower	fdr_within_guide
guide_027	MAPK2	IDO1	-0.0219033451055837	-0.0466024915193703	0.223563159928031	0.928889518010169
guide_028	ZNF122	STAT1	-0.0642075357122893	-0.0951354825223174	0.0377373917757062	0.754747835514123
guide_028	ZNF122	ISG15	3.63027166958574e-05	0.00206847754118851	0.432005738270761	0.785464978674111
guide_028	ZNF122	IFIT1	0.0726130601787558	0.102338770107424	0.954914870450094	0.977284412228321
guide_028	ZNF122	IFIT2	0.0302840054754601	0.0378673870927523	0.751435281541288	0.884041507695633
guide_028	ZNF122	IFIT3	0.00692106625035382	0.0121320379123563	0.478785859334176	0.797976432223626
guide_028	ZNF122	MX1	-0.0191602868956404	-0.0446871873932765	0.217612518096579	0.785464978674111
guide_028	ZNF122	MX2	-0.0125457621221226	-0.0228610966841069	0.314710231711977	0.785464978674111
guide_028	ZNF122	OAS1	0.0256327274303922	0.0261480332705008	0.691395471839545	0.884041507695633
guide_028	ZNF122	OAS2	0.0230133647948008	0.0351664389478344	0.71796654841822	0.884041507695633
guide_028	ZNF122	OAS3	0.078864165104485	0.120588961944198	0.977284412228321	0.977284412228321
guide_028	ZNF122	CXCL10	-0.0144277535431296	-0.0347850065592422	0.36159193398635	0.785464978674111
guide_028	ZNF122	CXCL11	-0.0389065616155091	-0.0364121280533261	0.198102992347603	0.785464978674111
guide_028	ZNF122	IRF7	0.0453811090729186	0.0518373178039289	0.74097240927912	0.884041507695633
guide_028	ZNF122	BST2	-0.0305770221609971	-0.0391744851296702	0.286940749565105	0.785464978674111
guide_028	ZNF122	IFI6	-0.00688479684515153	-0.014282333256413	0.355837578708143	0.785464978674111
guide_028	ZNF122	STAT2	0.0297187742613545	0.0544779117277038	0.703448185390127	0.884041507695633
guide_028	ZNF122	EIF2AK2	0.00453331028333759	0.000384360281905394	0.417378665088824	0.785464978674111
guide_028	ZNF122	GBP1	0.00521084896302693	0.00424620847651211	0.31471008340526	0.785464978674111
guide_028	ZNF122	GBP2	-0.00482802165713059	-0.00402489447961587	0.359321224364325	0.785464978674111
guide_028	ZNF122	IDO1	0.0773480995936264	0.100131957752491	0.969255962541921	0.977284412228321
guide_029	MAPK1	STAT1	0.012708900043207	0.0147410256921822	0.567994273870315	0.779741417784335
guide_029	MAPK1	ISG15	0.0511196982574131	0.0624541178308918	0.837496122544928	0.881574865836766
guide_029	MAPK1	IFIT1	0.00577446325116249	0.0325760918724009	0.512471809173399	0.779741417784335
guide_029	MAPK1	IFIT2	0.0289405634580371	0.0456778979926849	0.782799238583735	0.869776931759705
guide_029	MAPK1	IFIT3	-0.00914618749481688	-0.0291871820822974	0.359495692598182	0.779741417784335
guide_029	MAPK1	MX1	-0.0385484368082714	-0.0242605431991447	0.473768015643413	0.779741417784335
guide_029	MAPK1	MX2	-0.0410672343032297	-0.0511537178730427	0.296390456840518	0.779741417784335
guide_029	MAPK1	OAS1	0.000551533621485412	-0.011275971693412	0.562667742666701	0.779741417784335
guide_029	MAPK1	OAS2	-0.0167864885306725	-0.0301135822718569	0.347526263073602	0.779741417784335
guide_029	MAPK1	OAS3	-0.0529688682372567	-0.0613797566461269	0.176526077606932	0.779741417784335
guide_029	MAPK1	CXCL10	0.0231466059203718	0.00934437294328772	0.584806063338251	0.779741417784335
guide_029	MAPK1	CXCL11	-0.00223072638643362	0.00619649469654373	0.700536300987198	0.838519250683103
guide_029	MAPK1	IRF7	0.0345324192757208	0.0455882441226196	0.712741363080638	0.838519250683103
guide_029	MAPK1	BST2	0.00577393247441105	0.0128826205282757	0.52901792392758	0.779741417784335
guide_029	MAPK1	IFI6	-0.0851850970432979	-0.10455647867801	0.0396153239957992	0.392127979684073
guide_029	MAPK1	STAT2	0.0472176763734753	0.0553571135116041	0.90274616509218	0.90274616509218
guide_029	MAPK1	EIF2AK2	-0.0148117617804369	-0.00589542652049282	0.470425043771213	0.779741417784335
guide_029	MAPK1	GBP1	-0.0809618821574509	-0.121364642043054	0.0162647367652454	0.325294735304909
guide_029	MAPK1	GBP2	0.000126586200737133	-0.0106895350799135	0.22918063934621	0.779741417784335
guide_029	MAPK1	IDO1	-0.0767867307404457	-0.108215422437112	0.0588191969526109	0.392127979684073
guide_030	ZNF361	STAT1	-0.0174240741261551	-0.043053030576356	0.291727828997172	0.861311236454741
guide_030	ZNF361	ISG15	-0.013920662561163	-0.0185190904341612	0.359146766067996	0.861311236454741
guide_030	ZNF361	IFIT1	0.0756389000583839	0.103991155249499	0.941180938721275	0.941180938721275
guide_030	ZNF361	IFIT2	0.0362206688966551	0.0371388250176234	0.726882614696621	0.908603268370776
guide_030	ZNF361	IFIT3	0.00276807252111899	-0.0134130667653562	0.369489189717773	0.861311236454741
guide_030	ZNF361	MX1	-0.0898751929017099	-0.125098490378803	0.0442060941071915	0.861311236454741
guide_030	ZNF361	MX2	-0.0342582640883928	-0.0675736924432671	0.104420645455258	0.861311236454741
guide_030	ZNF361	OAS1	0.0236293949993911	0.0277404560310271	0.65522817018524	0.908603268370776
guide_030	ZNF361	OAS2	0.0167928855522321	0.0228915153829328	0.592250490554398	0.908603268370776
guide_030	ZNF361	OAS3	-8.40357665974345e-05	-0.00900901357683621	0.387590056404633	0.861311236454741
guide_030	ZNF361	CXCL10	0.075745572485912	0.106661494911832	0.934081318763889	0.941180938721275
guide_030	ZNF361	CXCL11	0.0105028534516003	0.00699496026976613	0.485667477628249	0.908603268370776
guide_030	ZNF361	IRF7	0.0514512236336953	0.0744001123714576	0.845174239927624	0.939082488808471
guide_030	ZNF361	BST2	0.0448817348912165	0.0446045636099449	0.826002370024547	0.939082488808471
guide_030	ZNF361	IFI6	-0.0525248923449313	-0.0661544653135029	0.226502487530826	0.861311236454741
guide_030	ZNF361	STAT2	-0.0526693741345721	-0.0745434799148049	0.223842063943885	0.861311236454741
guide_030	ZNF361	EIF2AK2	0.0321122764466288	0.0253248996803471	0.690737907921104	0.908603268370776
guide_030	ZNF361	GBP1	0.0139313561294481	0.0176384821982583	0.566526115288645	0.908603268370776
guide_030	ZNF361	GBP2	0.0199239084600134	0.0169382219805254	0.619895376419397	0.908603268370776
guide_030	ZNF361	IDO1	-0.0513489478586107	-0.072411812355638	0.150096434746072	0.861311236454741
guide_031	ZNF329	STAT1	0.023534796159753	0.0127749968677712	0.639980637231029	0.907473937751642
guide_031	ZNF329	ISG15	0.0566415470394341	0.0676171991368554	0.845174161411106	0.907473937751642
guide_031	ZNF329	IFIT1	0.0277565876704045	0.0402197461970249	0.746531034728872	0.907473937751642
guide_031	ZNF329	IFIT2	-0.0263003977674203	-0.0452219870962595	0.229463597800768	0.764878659335893
guide_031	ZNF329	IFIT3	-0.00819125970033152	-0.0138698955782613	0.380104629867446	0.907473937751642
guide_031	ZNF329	MX1	0.0363525244207716	0.0526868827111581	0.728587018940953	0.907473937751642
guide_031	ZNF329	MX2	-0.0472144047144392	-0.0829717757764459	0.0867842469383912	0.578561646255941
guide_031	ZNF329	OAS1	-0.00833697726230165	-0.0181639651842975	0.472282015416224	0.907473937751642
guide_031	ZNF329	OAS2	0.0437137242214414	0.059462110038421	0.788515903233397	0.907473937751642
guide_031	ZNF329	OAS3	0.0156761303737891	0.00503141957487512	0.566893247352845	0.907473937751642
guide_031	ZNF329	CXCL10	0.0627860532188937	0.0862880450798689	0.907473937751642	0.907473937751642
guide_031	ZNF329	CXCL11	0.0494780807681128	0.0615757421798641	0.899825579731668	0.907473937751642
guide_031	ZNF329	IRF7	0.00668370372239702	0.0126156069369849	0.536995995978931	0.907473937751642
guide_031	ZNF329	BST2	-0.0380309624593402	-0.050715498397965	0.194485935105257	0.764878659335893
guide_031	ZNF329	IFI6	0.0339254843820651	0.0477258603401042	0.88011388878949	0.907473937751642
guide_031	ZNF329	STAT2	-0.101388792716031	-0.120565458592759	0.0786083927278991	0.578561646255941
guide_031	ZNF329	EIF2AK2	-0.100427557582876	-0.152440700145593	0.00745314432340129	0.149062886468026
guide_031	ZNF329	GBP1	0.0337287918491405	0.0360474000546102	0.692380782034783	0.907473937751642
guide_031	ZNF329	GBP2	-0.0406782074883569	-0.0579594709078853	0.17640525128996	0.764878659335893
guide_031	ZNF329	IDO1	-0.0336339370423757	-0.0507553790633612	0.30761937091994	0.878912488342687
guide_032	TRIM20	STAT1	0.0289469111727567	0.0514341280852032	0.828032439303543	0.983640244804455
guide_032	TRIM20	ISG15	0.0930351715509437	0.1279221808079	0.983640244804455	0.983640244804455
guide_032	TRIM20	IFIT1	0.0571576285365083	0.0812812817576686	0.932694388246003	0.983640244804455
guide_032	TRIM20	IFIT2	0.0878037338362949	0.113095155734432	0.981406590777542	0.983640244804455
guide_032	TRIM20	IFIT3	0.0593875212726886	0.0900832064073242	0.943338402407862	0.983640244804455
guide_032	TRIM20	MX1	-0.0576011345792415	-0.0861515686749878	0.0797096582319527	0.531397721546351
guide_032	TRIM20	MX2	0.00713353606322631	-0.00901299805684936	0.547178380401557	0.983640244804455
guide_032	TRIM20	OAS1	0.00279404043693265	-0.00777671429139459	0.481017146958031	0.983640244804455
guide_032	TRIM20	OAS2	-0.0463490895795884	-0.053484994484932	0.256766538767286	0.983640244804455
guide_032	TRIM20	OAS3	0.0308823518107122	0.0598228270298488	0.807690570082792	0.983640244804455
guide_032	TRIM20	CXCL10	-0.0705455903350454	-0.111340754883803	0.0618903763700021	0.531397721546351
guide_032	TRIM20	CXCL11	0.017310353784123	0.0290481141951978	0.737333341201201	0.983640244804455
guide_032	TRIM20	IRF7	-0.00748598973568404	-0.0234807131631856	0.403226322303768	0.983640244804455
guide_032	TRIM20	BST2	0.01307528458445	-0.00299913159127432	0.496462689626525	0.983640244804455
guide_032	TRIM20	IFI6	-0.00125917274231924	0.0019129793628357	0.50167558537294	0.983640244804455
guide_032	TRIM20	STAT2	0.0269434397035715	0.0360692541373247	0.680301672267444	0.983640244804455
guide_032	TRIM20	EIF2AK2	0.0348061994651405	0.04198027547472	0.716071741171244	0.983640244804455
guide_032	TRIM20	GBP1	-0.072559828892806	-0.110272067410718	0.0426585956354046	0.531397721546351
guide_032	TRIM20	GBP2	0.0422950530963622	0.0555018517314067	0.806412076359765	0.983640244804455
guide_032	TRIM20	IDO1	-0.00492497716541429	-0.0307021403634813	0.392962782946992	0.983640244804455
guide_033	CD83	STAT1	0.0060201009982821	0.00795717832969938	0.603444059329086	0.862062941898694
guide_033	CD83	ISG15	0.0331487523090352	0.0488547606740912	0.718911596188539	0.879500529200082
guide_033	CD83	IFIT1	-0.0320867828793938	-0.0415361766473331	0.214467405433823	0.643543089522969
guide_033	CD83	IFIT2	-0.00411616612069476	-0.00121475193268121	0.551243046085674	0.84806622474719
guide_033	CD83	IFIT3	0.0320203708430027	0.0398417595489989	0.696307613422364	0.879500529200082
guide_033	CD83	MX1	-0.00688764193520086	-0.021487868422398	0.320032081806582	0.711182404014628
guide_033	CD83	MX2	-0.0248178734119899	-0.0386085950665637	0.225240081333039	0.643543089522969
guide_033	CD83	OAS1	-0.00130389827154387	-0.0157625365599948	0.473768018005031	0.84806622474719
guide_033	CD83	OAS2	-0.0429406036610027	-0.0690513159238062	0.172920956784138	0.643543089522969
guide_033	CD83	OAS3	0.00387131782588934	0.028805746652531	0.515262772711488	0.84806622474719
guide_033	CD83	CXCL10	0.125463675247503	0.172026667227867	0.998829585119796	0.998829585119796
guide_033	CD83	CXCL11	0.0406742301438996	0.0498334869753814	0.863304775052593	0.959227527836214
guide_033	CD83	IRF7	0.0575554846169073	0.0880481077870463	0.963098713314766	0.998829585119796
guide_033	CD83	BST2	-0.0704246397012933	-0.0737133310581813	0.143659682454311	0.643543089522969
guide_033	CD83	IFI6	-0.0445904466533977	-0.0592523002070574	0.175439708126791	0.643543089522969
guide_033	CD83	STAT2	-0.00260178839765368	-0.00447246513057282	0.479715485286229	0.84806622474719
guide_033	CD83	EIF2AK2	-0.0683050773556775	-0.0985109497027394	0.076709108551596	0.643543089522969
guide_033	CD83	GBP1	-0.0190807419299777	-0.035549124559129	0.280459050211212	0.701147625528029
guide_033	CD83	GBP2	-0.0662372487827771	-0.0812742340465096	0.159312792971464	0.643543089522969
guide_033	CD83	IDO1	0.0195112802250219	0.027592224867272	0.74757544982007	0.879500529200082
guide_034	ZNF159	STAT1	0.00241319046778665	0.00641444222412739	0.511727444663828	0.874424029837749
guide_034	ZNF159	ISG15	-0.0318380868316561	-0.0379756723133572	0.323880232514992	0.782650235813455
guide_034	ZNF159	IFIT1	0.0376521112088106	0.0625139023445445	0.853681447469624	0.874424029837749
guide_034	ZNF159	IFIT2	0.043961483928407	0.0515991756832755	0.847275934901577	0.874424029837749
guide_034	ZNF159	IFIT3	0.0667926791662548	0.103873054100995	0.874424029837749	0.874424029837749
guide_034	ZNF159	MX1	0.0252951320878569	0.0441263275328375	0.76224637678	0.874424029837749
guide_034	ZNF159	MX2	-0.0836030391240379	-0.112340408677244	0.031728947241026	0.31728947241026
guide_034	ZNF159	OAS1	0.0238854048208044	0.0305724009500434	0.582439147609899	0.874424029837749
guide_034	ZNF159	OAS2	0.0229153442327248	0.0326605543981213	0.664973419565864	0.874424029837749
guide_034	ZNF159	OAS3	-0.0394591382120666	-0.0551128425722223	0.187750107848644	0.751000431394574
guide_034	ZNF159	CXCL10	0.00888828370554728	0.0106194455963813	0.548287425460991	0.874424029837749
guide_034	ZNF159	CXCL11	0.019410208534862	0.0435094955133114	0.701508376614044	0.874424029837749
guide_034	ZNF159	IRF7	0.0013079825696094	0.00622277983709445	0.559539973881068	0.874424029837749
guide_034	ZNF159	BST2	-0.0629347047986375	-0.103520936583827	0.0711569828362203	0.474379885574802
guide_034	ZNF159	IFI6	-0.088643036696145	-0.126323177115974	0.0290040338593357	0.31728947241026
guide_034	ZNF159	STAT2	-0.0115783680306403	-0.0203582407258828	0.275138504801459	0.782650235813455
guide_034	ZNF159	EIF2AK2	-0.0290842499899449	-0.0332830921439683	0.266945033307014	0.782650235813455
guide_034	ZNF159	GBP1	-0.00157417546612759	-0.0176252322633902	0.352192606116055	0.782650235813455
guide_034	ZNF159	GBP2	0.0282095600338774	0.0508550869091725	0.792544721786935	0.874424029837749
guide_034	ZNF159	IDO1	-0.0621519594877649	-0.089331612890192	0.161931082848394	0.751000431394574
guide_035	CCL8	STAT1	0.0147951064360288	0.0112035729446124	0.505585119549944	0.779918477031606
guide_035	CCL8	ISG15	-0.0566566197646283	-0.0860833751195669	0.102656664833662	0.779918477031606
guide_035	CCL8	IFIT1	0.0126962132986703	0.00716158454305444	0.507074345331975	0.779918477031606
guide_035	CCL8	IFIT2	-0.0186759248691102	-0.0416881476892433	0.23059736259829	0.779918477031606
guide_035	CCL8	IFIT3	-0.00740157663684071	-0.00785088467267837	0.413738852640054	0.779918477031606
guide_035	CCL8	MX1	0.0252804689734774	0.0299154308103897	0.737333292654142	0.797630603529146
guide_035	CCL8	MX2	-0.0570536993445994	-0.0843355351393439	0.126833265019936	0.779918477031606
guide_035	CCL8	OAS1	-0.0365723639576334	-0.0392241984654248	0.287099705162082	0.779918477031606
guide_035	CCL8	OAS2	0.00892255697849098	0.0115467787673785	0.614553005281974	0.779918477031606
guide_035	CCL8	OAS3	0.0337404948329385	0.0526699152937781	0.636307791479097	0.779918477031606
guide_035	CCL8	CXCL10	0.0120585627854619	0.00342828113425344	0.551796896446413	0.779918477031606
guide_035	CCL8	CXCL11	0.0118445597403447	0.017182416954362	0.662930705476865	0.779918477031606
guide_035	CCL8	IRF7	0.000530482407784749	-0.00588197062449146	0.541627774654457	0.779918477031606
guide_035	CCL8	BST2	-0.0172366795274406	-0.0370774734844919	0.374962033724831	0.779918477031606
guide_035	CCL8	IFI6	0.0454938217006782	0.057302587740839	0.757749073352689	0.797630603529146
guide_035	CCL8	STAT2	-0.0551248403789204	-0.0888631087564055	0.0703356665207573	0.779918477031606
guide_035	CCL8	EIF2AK2	0.0650148980708654	0.0799732908621862	0.891551998065135	0.891551998065135
guide_035	CCL8	GBP1	0.00562921115826054	-0.0104256694922128	0.466527545691999	0.779918477031606
guide_035	CCL8	GBP2	-0.0225631879317154	-0.0191590979392153	0.405576809714427	0.779918477031606
guide_035	CCL8	IDO1	-0.0150336508802962	-0.0401614258713891	0.288373000516381	0.779918477031606
guide_036	ZNF324	STAT1	0.0238719535287952	0.035103657405908	0.725639728195616	0.990475708164901
guide_036	ZNF324	ISG15	0.103474524298547	0.138969723964698	0.990475708164901	0.990475708164901
guide_036	ZNF324	IFIT1	0.0638026923106074	0.0930096171025435	0.897760153108184	0.990475708164901
guide_036	ZNF324	IFIT2	-0.0513251656308205	-0.0667021494984884	0.189641781212676	0.990475708164901
guide_036	ZNF324	IFIT3	0.0812857915386687	0.0993597959147206	0.949583879118338	0.990475708164901
guide_036	ZNF324	MX1	0.00658912737296902	0.0014168302478588	0.523444750125111	0.990475708164901
guide_036	ZNF324	MX2	-0.0617115525012495	-0.11482216198228	0.0416931374739846	0.53746373445982
guide_036	ZNF324	OAS1	-0.0135691269926896	-0.014776269950146	0.399436876574232	0.990475708164901
guide_036	ZNF324	OAS2	0.0413332398542026	0.0488535215167344	0.770536410298774	0.990475708164901
guide_036	ZNF324	OAS3	-0.0790135029716277	-0.100599847837349	0.053746373445982	0.53746373445982
guide_036	ZNF324	CXCL10	0.0424664495322244	0.0574605977533551	0.844283471647994	0.990475708164901
guide_036	ZNF324	CXCL11	0.0519221105256134	0.0647817720791488	0.884714655068744	0.990475708164901
guide_036	ZNF324	IRF7	0.0729715219793579	0.09788660159241	0.956011526540392	0.990475708164901
guide_036	ZNF324	BST2	-0.0138190986552464	-0.0396594944783263	0.349424696624618	0.990475708164901
guide_036	ZNF324	IFI6	0.00360375074729591	-0.00503075114337043	0.386339547913338	0.990475708164901
guide_036	ZNF324	STAT2	-0.0244632941243408	-0.0323165104800881	0.304835413470553	0.990475708164901
guide_036	ZNF324	EIF2AK2	-0.00873604387251392	-0.0140376126767374	0.464487286758374	0.990475708164901
guide_036	ZNF324	GBP1	-0.0343967289927902	-0.0566762840619918	0.217475083350789	0.990475708164901
guide_036	ZNF324	GBP2	0.0169556996624802	0.017488682585923	0.712900332806577	0.990475708164901
guide_036	ZNF324	IDO1	-0.00538230501821024	-0.0113896720404935	0.569461506055704	0.990475708164901
guide_037	HOXA1	STAT1	0.00482139170199014	0.00939153400343053	0.508749604122093	0.924999280221988
guide_037	HOXA1	ISG15	0.0172645387867321	0.0477998502526115	0.773497475807782	0.943690613645054
guide_037	HOXA1	IFIT1	0.0769665479967516	0.104931414893791	0.985640045531833	0.985640045531833
guide_037	HOXA1	IFIT2	-0.0411420009755767	-0.0863401405937986	0.0824426629386325	0.563758486337005
guide_037	HOXA1	IFIT3	0.0128131263231537	0.0220046397655163	0.418654269045377	0.860343575943861
guide_037	HOXA1	MX1	-0.0542629746785779	-0.0671410323960835	0.147498988127654	0.563758486337005
guide_037	HOXA1	MX2	-0.00725907871726861	-0.01787799351988	0.422851559741058	0.860343575943861
guide_037	HOXA1	OAS1	-0.0629797450998879	-0.0736519282525833	0.0717936662443984	0.563758486337005
guide_037	HOXA1	OAS2	-0.0320259459629066	-0.0525842145227379	0.15217408116385	0.563758486337005
guide_037	HOXA1	OAS3	-0.014553926974656	0.00642492641264221	0.596593002252549	0.943690613645054
guide_037	HOXA1	CXCL10	-0.0625030465299923	-0.0972097343443305	0.0959761682274343	0.563758486337005
guide_037	HOXA1	CXCL11	0.0488600296447523	0.0581922765615944	0.844506511474954	0.943690613645054
guide_037	HOXA1	IRF7	0.00572806078986021	-0.000466331142582398	0.43017178797193	0.860343575943861
guide_037	HOXA1	BST2	0.0129448082105235	0.00509465955688349	0.670396598756939	0.943690613645054
guide_037	HOXA1	IFI6	0.0293040150881891	0.0328471472054518	0.720012325556965	0.943690613645054
guide_037	HOXA1	STAT2	0.0451759799530387	0.0548004607201046	0.855917188611157	0.943690613645054
guide_037	HOXA1	EIF2AK2	-0.0531583558205346	-0.0717630813209157	0.169127545901102	0.563758486337005
guide_037	HOXA1	GBP1	-0.0153882247663142	-0.0291391597418677	0.251084717498179	0.717384907137654
guide_037	HOXA1	GBP2	0.0607177537755095	0.0747646638462332	0.896506082962802	0.943690613645054
guide_037	HOXA1	IDO1	0.0294378094148899	0.0287265004041004	0.686779668086345	0.943690613645054
guide_038	TRIM33	STAT1	-0.0182750812567281	-0.0209862822576497	0.327747289438486	0.961215397879863
guide_038	TRIM33	ISG15	0.0267617135848939	0.0155665210195535	0.730748615185012	0.961215397879863
guide_038	TRIM33	IFIT1	-0.00903853173464109	0.00640112273246789	0.701346494013272	0.961215397879863
guide_038	TRIM33	IFIT2	0.0629413342227862	0.108010631952485	0.958514383167448	0.961215397879863
guide_038	TRIM33	IFIT3	0.0622433346082976	0.0918614488441178	0.890593550083679	0.961215397879863
guide_038	TRIM33	MX1	0.0434746246012225	0.0365216783750174	0.79307841609405	0.961215397879863
guide_038	TRIM33	MX2	0.00900817211364879	0.0257907655124211	0.701508356769815	0.961215397879863
guide_038	TRIM33	OAS1	0.0705578055864611	0.112470132222635	0.961215397879863	0.961215397879863
guide_038	TRIM33	OAS2	0.0328178832967549	0.0436872381878613	0.833099408542521	0.961215397879863
guide_038	TRIM33	OAS3	0.0196609657920361	0.0337008059484803	0.529946282799035	0.961215397879863
guide_038	TRIM33	CXCL10	0.0111770760403815	-0.00191785132356871	0.674776801178684	0.961215397879863
guide_038	TRIM33	CXCL11	0.00238933731411262	0.0165452473208435	0.485853535222931	0.961215397879863
guide_038	TRIM33	IRF7	-0.0139657632520369	-0.02385285503804	0.36737764388286	0.961215397879863
guide_038	TRIM33	BST2	-0.00617178627040227	-0.00341321623016674	0.531245669352619	0.961215397879863
guide_038	TRIM33	IFI6	-0.0445800502641105	-0.0713268512933825	0.0728860884776591	0.728860884776591
guide_038	TRIM33	STAT2	0.0174592486751077	0.0239387135785205	0.677460457268772	0.961215397879863
guide_038	TRIM33	EIF2AK2	-0.0815324285580181	-0.0855640689945518	0.190274906353213	0.961215397879863
guide_038	TRIM33	GBP1	-0.0192113035784742	-0.00621385524473433	0.431638788039807	0.961215397879863
guide_038	TRIM33	GBP2	-0.00476848781231443	-0.0125528615065896	0.294135244849958	0.961215397879863
guide_038	TRIM33	IDO1	-0.0874759591858383	-0.14361931722557	0.0210108120203306	0.420216240406612
guide_039	ZNF209	STAT1	-0.0224593961264921	-0.0275809867443222	0.189894840383145	0.867271910117064
guide_039	ZNF209	ISG15	-0.0204166634802596	-0.00072219687043384	0.500186176676385	0.867271910117064
guide_039	ZNF209	IFIT1	0.00165444096208933	0.0242543692495359	0.509307992523327	0.867271910117064
guide_039	ZNF209	IFIT2	0.00809074291499234	0.00689338887669369	0.612767293293154	0.867271910117064
guide_039	ZNF209	IFIT3	0.0120175498833799	-0.0202523298465769	0.364042681368045	0.867271910117064
guide_039	ZNF209	MX1	0.0851425946814284	0.12814244078746	0.987888602171854	0.987888602171854
guide_039	ZNF209	MX2	0.0198375938087518	0.0309184024986504	0.737181123599504	0.867271910117064
guide_039	ZNF209	OAS1	-0.00264998984522835	-0.00028991313547677	0.5949658928491	0.867271910117064
guide_039	ZNF209	OAS2	0.0857744736006332	0.0937425471986548	0.96183879305078	0.987888602171854
guide_039	ZNF209	OAS3	0.00775776756152879	0.0177890890404747	0.698750563319079	0.867271910117064
guide_039	ZNF209	CXCL10	-0.0317564176245044	-0.0598524906403585	0.153385757646634	0.867271910117064
guide_039	ZNF209	CXCL11	-0.00957514836098605	0.000256529430856154	0.438067863786577	0.867271910117064
guide_039	ZNF209	IRF7	-0.0669845028842952	-0.0707544902159466	0.080264522437191	0.867271910117064
guide_039	ZNF209	BST2	0.00336958296831691	-0.00511333309932703	0.219126011843728	0.867271910117064
guide_039	ZNF209	IFI6	-0.00205084045142145	-0.000345041801824355	0.326400124446218	0.867271910117064
guide_039	ZNF209	STAT2	0.0135500617557431	0.0174750243018277	0.62627605445529	0.867271910117064
guide_039	ZNF209	EIF2AK2	0.0240542794624297	0.0303905178315498	0.703770853943582	0.867271910117064
guide_039	ZNF209	GBP1	-0.0167244944462355	-0.0345142549831132	0.215558261361256	0.867271910117064
guide_039	ZNF209	GBP2	0.0503404030766359	0.0602714031352721	0.842379768923808	0.935977521026454
guide_039	ZNF209	IDO1	-0.0429946962919461	-0.0280884871771461	0.476741109607448	0.867271910117064
guide_040	ATP9	STAT1	0.0446816698119039	0.0738755599326946	0.777133600708375	0.968171135346855
guide_040	ATP9	ISG15	0.0781580147424568	0.102195146181182	0.968171135346855	0.968171135346855
guide_040	ATP9	IFIT1	0.041445312396228	0.0782295243391005	0.930040945622336	0.968171135346855
guide_040	ATP9	IFIT2	-0.000524106884165043	-0.013168521933062	0.4646727234383	0.968171135346855
guide_040	ATP9	IFIT3	0.0600391857616955	0.0660161152466174	0.894306086195195	0.968171135346855
guide_040	ATP9	MX1	-0.0617533067208043	-0.0966956544989619	0.0545669880599222	0.545669880599222
guide_040	ATP9	MX2	0.0798370268342299	0.113305977320186	0.937308253785151	0.968171135346855
guide_040	ATP9	OAS1	0.0165649843148428	0.00848958248876416	0.494601040805297	0.968171135346855
guide_040	ATP9	OAS2	-0.0453308086438478	-0.041716874531624	0.423947956235621	0.968171135346855
guide_040	ATP9	OAS3	-0.00624267319507421	-0.00927745476021353	0.41210331590462	0.968171135346855
guide_040	ATP9	CXCL10	0.0323091690754413	0.0217091168496936	0.721737675322273	0.968171135346855
guide_040	ATP9	CXCL11	-0.0209479919247513	-0.0377419922825855	0.343569290066617	0.968171135346855
guide_040	ATP9	IRF7	0.0617079253738191	0.0925095709451248	0.939855791655385	0.968171135346855
guide_040	ATP9	BST2	-0.00299756574624244	0.0013402473041802	0.598037809046899	0.968171135346855
guide_040	ATP9	IFI6	-0.0209102932398277	-0.0321891057230432	0.26802007648991	0.968171135346855
guide_040	ATP9	STAT2	0.0327045524811758	0.0352939067327524	0.802286537416833	0.968171135346855
guide_040	ATP9	EIF2AK2	-0.0796120645925829	-0.126169432443554	0.0259937201720891	0.519874403441783
guide_040	ATP9	GBP1	-0.0147672583673835	-0.0402473374804021	0.256766474224676	0.968171135346855
guide_040	ATP9	GBP2	0.0356022469870716	0.0524692289293203	0.724549887137956	0.968171135346855
guide_040	ATP9	IDO1	-0.069686500622439	-0.0554911210331959	0.155382178515997	0.968171135346855
guide_041	ZNF359	STAT1	0.0453562921537882	0.0666520725828294	0.769828198935919	0.935709083300107
guide_041	ZNF359	ISG15	0.0444932592437373	0.0509303624388081	0.725484128942225	0.935709083300107
guide_041	ZNF359	IFIT1	-0.0326329969241854	-0.0162834347660766	0.462262577537955	0.862071957403057
guide_041	ZNF359	IFIT2	0.0157361868264552	0.0224344157441534	0.474139576571681	0.862071957403057
guide_041	ZNF359	IFIT3	0.010592723312326	0.00817911446032272	0.440828263441867	0.862071957403057
guide_041	ZNF359	MX1	0.0517487592341794	0.0686001331053856	0.814379375229036	0.935709083300107
guide_041	ZNF359	MX2	-0.0179248729628365	-0.0315092213683901	0.422668880728292	0.862071957403057
guide_041	ZNF359	OAS1	0.059983828903611	0.071263485791958	0.853574327558833	0.935709083300107
guide_041	ZNF359	OAS2	-0.0223738759945857	-0.0444711857767573	0.262210370041448	0.769289545343809
guide_041	ZNF359	OAS3	0.0600372433368448	0.0792853722650424	0.935915720904741	0.935915720904741
guide_041	ZNF359	CXCL10	-0.0901407889827652	-0.122246607855603	0.038006680019583	0.51328342630217
guide_041	ZNF359	CXCL11	0.035368786156837	0.077608704082351	0.888923629135102	0.935709083300107
guide_041	ZNF359	IRF7	-0.0531563682470795	-0.0900464058155068	0.0894698636251167	0.51328342630217
