X_pca1	X_pca2	X_pca3	X_pca4	X_pca5	X_pca6	X_pca7	X_pca8	X_pca9	X_pca10	X_pca11	X_pca12	X_pca13	X_pca14	X_pca15	X_pca16	X_pca17	X_pca18	X_pca19	X_pca20	X_pca21	X_pca22	X_pca23	X_pca24	X_pca25	X_pca26	X_pca27	X_pca28	X_pca29	X_pca30	X_pca31	X_pca32	X_pca33	X_pca34	X_pca35	X_pca36	X_pca37	X_pca38	X_pca39	X_pca40	X_pca41	X_pca42	X_pca43	X_pca44	X_pca45	X_pca46	X_pca47	X_pca48	X_pca49	X_pca50	X_umap1	X_umap2
1.7632818	-6.506511	2.4356115	-0.16466928	6.3163233	-0.28670454	0.30204508	0.46020052	-0.2022216	-0.8812753	-0.9535844	1.8804853	0.41870746	1.0614526	-0.56277174	-2.2525892	0.08175622	-0.30883792	3.2803159	2.1148574	-0.8709852	-0.16384418	-0.5541135	1.4962082	0.13780445	-0.56047076	-0.24779166	2.3672602	-1.3528825	-1.4557792	-0.009022847	0.23841108	2.034579	1.3458873	-2.2843807	-0.8050211	0.3953097	0.23039295	-1.0830724	-1.8701108	-0.04654734	-2.018343	0.31017348	0.94156593	1.0319059	1.2908953	1.1018063	0.35158572	-0.27914128	1.6433225	-11.594256477395659	-5.37959757617002
4.529797	-6.003289	4.752784	-0.19204731	9.02799	-0.8614918	0.30377892	1.0244794	-1.0989699	-0.15322398	-0.5831958	4.692538	1.1870123	3.2435713	-2.0632212	-1.8251429	-4.49409	-1.8192482	0.5458815	-1.1804749	1.4965855	-1.573419	-0.98873097	-0.5381422	-0.715596	-0.42149398	-2.6760836	-0.07146442	-2.181049	-1.1362413	-2.265158	1.8021163	1.8663297	0.5016087	-3.242938	0.15298682	2.5552218	-1.8791467	0.6019196	0.30514726	-1.8022821	-0.1093734	-0.2718879	1.3552969	-0.4315983	-0.5240615	-1.1067369	-0.829446	-3.6219332	0.26920074	-11.990405737358065	-4.191305237288149
2.9003375	-7.712347	5.016105	0.32800186	9.801503	-1.180615	0.9410104	2.4888089	-0.70577884	-0.7657049	-0.48151225	-0.5233005	-1.5205328	0.19471161	-0.52300835	1.1072694	4.688442	0.42816955	0.373314	2.1648273	1.3893212	1.7356638	-0.08568407	-0.44923574	0.96400404	-1.0955787	1.8485016	0.15334451	2.584544	-0.040953394	-3.3164358	-2.4528842	-1.3942804	2.5192165	1.2147508	2.5427892	-1.7592736	2.4087243	-0.92984766	3.5163243	0.9765701	0.41920424	-1.1126362	1.5861652	-1.3761216	0.679827	0.031337295	-0.31995124	-0.44709668	-1.687362	-12.694501670843053	-6.437933434253231
2.1084309	-6.447924	2.9592984	-0.9687482	7.128829	-0.7869845	-0.16985409	0.30249345	0.36778212	-0.12432136	-0.04531964	-2.031429	0.5668444	-1.2680498	0.6319298	-0.3375953	0.64580935	-0.21432145	0.809418	0.42946416	0.19430055	0.25287318	1.4494075	1.0285586	-1.5181054	0.5016386	-0.7044417	0.8203092	-0.091722764	-0.8471379	0.85444033	-1.5798955	0.07054617	0.034751624	-1.4215968	-0.78229856	0.7136478	0.83650213	-0.42786658	0.761646	0.40717188	0.5416782	0.23410137	-0.5698472	-0.799299	-0.0272104	-1.7779386	1.0398813	0.36834884	-0.43492603	-11.646377958937913	-6.166729004213723
2.2328694	-6.8683934	5.3875117	-0.31898302	8.71478	-1.3851981	0.43943715	0.18638048	-0.491436	-0.49935654	-0.7479407	2.3053207	0.4831953	1.7389643	-0.15269975	-0.7234139	-2.9749935	-0.2916065	-3.5643997	-4.7148995	-0.77868015	-0.23566046	0.46833402	0.127178	1.3444834	0.73416823	-0.7197668	-1.7171111	0.37176248	-1.1427584	1.6486554	3.5088246	0.28074697	-0.12689027	0.086394906	-0.16303232	-0.26782927	-1.7262906	2.0669725	-0.5073842	-1.784335	0.6773777	-0.05307107	-1.8493292	3.1675217	0.36389357	-0.3831508	-0.5199828	2.3246543	1.9227887	-12.578478406466441	-4.384115537221899
3.0306492	-5.3466463	5.371107	0.83280003	5.9574866	-0.95317173	-0.20952964	-0.1856753	-0.5985372	0.46179372	0.23630111	-0.055521972	-0.07618782	0.42730704	-0.27804053	-1.4350474	-0.2015578	-0.13941711	-1.3487408	-0.2154776	-0.9710892	0.5562358	1.0042468	-0.22624394	1.2127694	0.9321381	-0.528894	0.2311175	1.2373027	-1.704814	-1.1382548	1.444257	-0.5550273	1.3638083	-0.0683344	0.6866466	-1.707332	0.25859413	1.6125629	0.4238748	-1.4176234	1.0317156	-1.271326	-0.18679821	-0.09963246	0.16863756	-0.696363	1.2238085	0.5302153	-0.7381129	-12.298605788729668	-4.830184867273327
6.061506	-6.0099015	13.475235	10.573044	-7.8306813	-1.4273226	-3.471177	0.07568544	-0.14191715	0.76217014	-0.25335506	0.19032435	1.1730434	-0.035466462	1.6709136	1.2314656	1.9034661	1.8873038	-0.33110708	3.5730941	-0.43128037	-0.053534564	1.197324	-1.7176384	-3.4020123	-1.0010356	0.13370669	0.5474961	2.5340943	1.9350977	-0.09164278	0.31312424	-0.11384105	-0.12033998	-1.3558133	-0.036956124	-0.82152724	2.0621266	-3.352664	0.951966	-1.9601741	-2.5985813	-0.050005972	-0.73514867	0.17003125	-0.73850226	-2.8922067	-0.6071943	-0.8278655	-1.1136041	-10.9914526462762	-0.6120383657214771
5.601687	-6.0001783	13.978285	9.626107	-6.7158976	-0.37490574	-3.808876	0.33220106	0.7429261	-0.22078088	0.21205413	-1.5265081	-1.0198609	-1.5589652	1.593573	0.4431674	1.3732797	-0.15757346	0.96952695	2.167519	-0.37402508	-0.72594833	0.36031112	1.1710232	0.89740986	-1.3412142	-0.5708846	1.5840986	0.7704739	-1.665331	-0.10715241	-0.20827201	1.537313	-1.3583099	-1.1295788	-0.535253	-1.3226984	1.375022	-0.09639747	-1.5442892	-0.4757759	0.23937812	-2.0296402	-1.3714489	1.0139854	0.972184	-3.006677	0.15176935	-1.0709704	0.91880774	-10.740279294831192	-0.3556651070947945
2.8295257	-7.2136645	3.717428	-1.2743516	10.157377	-1.3887402	0.36835194	1.3367575	-1.1154433	0.40910804	0.2779298	-0.57341444	-0.3266379	-0.7731109	0.15505905	1.3028871	1.9741261	0.94761777	-1.1180115	0.27149028	0.6631206	1.0220209	0.14110073	0.6266819	1.4181608	-2.5016067	0.32735348	0.112139754	-0.64577246	2.206656	-0.79788667	-0.86967105	-0.34392482	-0.7086648	0.20493229	0.9124896	-0.13539736	0.27134523	-0.37963533	-1.054659	-0.9391242	-0.12513067	-0.53353614	2.6461835	-1.4786692	0.0005754404	1.0763462	-0.37940067	2.5395803	-1.1929466	-12.803560057450722	-6.062794660218252
3.2761626	-5.276356	4.2935863	-1.0818801	7.207743	-0.8591997	-0.2692268	-0.9379512	0.42169482	-0.6369065	-1.2143321	0.77758723	2.4757488	2.1418731	-0.53407323	-1.4097091	-1.1501309	-0.096676834	-2.1152208	-3.1359115	-0.7086776	1.3336856	-0.16590518	-0.008194044	0.8351355	-1.2423435	-0.028597672	-0.18727347	0.0628766	-0.35905612	-1.3011706	1.7200685	-0.7045595	0.18327072	-0.046518054	1.3586422	-1.3546913	1.349395	0.6577084	1.2678457	-2.2739222	0.5755763	-2.1012478	2.359279	1.2287489	-0.66334593	0.803096	-0.683768	-0.5210084	1.2453265	-12.30896291858315	-4.506029866131723
5.4579096	-4.3882723	10.360762	5.7052603	-4.19861	-0.904163	-2.4631746	0.84582967	-0.9305109	-1.3655831	-1.2509278	2.030114	-2.3834038	3.3160915	-2.3105142	1.6504227	-0.40250862	0.5059852	1.0366937	0.02928375	0.41060477	0.8818677	-0.46723887	-0.39898854	-1.0402105	2.155065	1.3494462	0.6294927	-0.59643173	-1.1052154	-1.6938356	-0.68176085	0.15756853	-0.10794076	-0.7086326	-0.6653776	-1.4157255	0.024631916	-1.5535618	-1.6886804	-0.6791234	1.8987805	0.8104894	2.488375	-0.5860933	3.8832767	2.702258	1.1633941	-1.6895552	-0.6709498	-10.653911646211748	-1.3606754918942665
2.5046458	-5.8138614	3.5248492	-0.90383565	7.4478965	-0.0770902	-0.28631386	-0.48591176	-0.659248	-1.0121653	-1.9912503	-1.1897482	0.38619587	-0.9922939	-0.022833493	0.9186739	2.3453147	1.3404435	-1.7959114	0.5737087	2.1432004	-1.3515921	2.6592069	-1.957698	0.99417424	0.27307466	1.8921204	-0.44268218	-1.6591947	0.9392084	-2.6485507	1.5384349	0.35944825	-1.5485302	1.5200294	-0.79728705	-0.7893129	1.2505867	0.51939654	-0.25024065	0.49240783	1.8729906	-0.77818024	-0.26788062	1.420734	-2.0104344	1.2168738	1.5041606	1.834862	1.1477872	-11.398638397229226	-5.717663434201725
4.36881	-2.7631884	3.1502788	-2.58182	4.478599	-0.8751093	-1.4339877	-0.466461	-0.70359856	-0.7697821	-2.4640956	4.115284	-0.42624557	1.5168945	0.018409122	0.7350677	-1.7370725	0.43574497	-1.1356364	0.054727256	0.8047692	0.7469334	-1.2242254	-1.3068384	-1.4183673	-0.6969415	-1.3903229	-0.1733514	-1.2521296	-0.9191646	-0.060253743	0.50486416	0.91879463	0.82454944	0.47205776	0.5594858	1.5362693	0.45078668	0.2474535	-1.8919096	-3.5077438	1.7663287	0.043353453	-0.5433541	-0.5650783	0.66855735	-0.32211325	-0.6737265	-1.7207596	1.0050526	-11.461052529043904	-4.764092178257522
3.72882	-9.028501	6.928179	-0.63262933	14.241416	-1.182138	-0.25562644	1.8713273	-0.015610715	-0.9579741	-1.0860081	-1.3888681	-1.0539243	0.08558587	0.8813368	2.4033003	5.0942235	-1.8404917	-0.30793285	2.5309315	1.8143924	1.8988622	-0.72391653	1.5948894	2.8674352	0.44861943	1.8070744	0.4306617	3.406976	2.5478404	0.72191924	-3.0326538	-0.011000224	1.4235816	0.8934353	1.706118	-1.7321103	1.0872008	-1.4595927	0.9349101	0.44987664	-1.852472	0.6040031	0.11067543	-0.67041665	0.8055994	0.91260445	0.15362535	0.8855081	-1.0153751	-12.771390529517568	-6.538266202572463
2.890713	-6.116919	3.9368765	1.2302165	6.590691	-1.4836646	1.7372278	0.006590653	1.3722461	0.1328841	0.61986333	1.9638387	-0.5479984	0.6173674	-0.19503035	-0.9215569	-2.071291	-1.9900026	-3.954712	-3.3882442	-0.9401835	-0.28733003	1.62798	0.9260691	2.074108	1.6887896	-0.48705038	-0.5334375	1.7112688	-1.0795177	0.123956986	2.4336364	-0.6535896	-0.23948972	0.0018922267	-0.11508538	-1.4801463	-0.94518	2.9474075	0.26364642	-1.9469723	1.0072627	0.9058859	-2.421131	1.3487221	0.46674192	-0.12083119	0.8674861	3.6986613	1.0767299	-12.35074674104379	-4.43398639633119
