	eye	predicted_cell_type	predicted_score	score_inflammation	score_astrocyte	score_microglial	score_RPE	score_cone	score_rod	score_horizontal	score_bipolar	score_RGC	score_T	score_macrophage	score_Schwann	score_pericyte	score_B	score_fibroblast	score_muller	score_endothelial
151-0	0	muller glia cell	0.990949062892369	0.1484456275637302	0.44531552823384607	0.028778119363821478	0.28281442969185966	-0.024066666396565267	-0.4786954379081726	-0.08589508692423503	-0.18028204107284546	0.02043637047211329	0.10639047781626382	0.12843532480278125	-0.06143121337890625	0.40296177760414453	-0.0068705338239669796	0.10351604294776917	0.990949062892369	0.3635794595990862
152-0	0	rod cell	1.2274783420562745	-0.0179584115009382	0.05443234109878542	-0.02381316696880655	0.13620645005362375	-0.15486267498105666	1.2274783420562745	-0.03647416750590007	-0.340260130405426	0.03829846680164337	0.035352451006571445	-0.007285914653351792	-0.002542784214019775	-0.009793783908703654	-0.008284745812416077	-0.00508556842803955	-0.10343201364789689	-0.04542099380493164
153-0	0	rod cell	1.5283255863189698	-0.057495415330172064	0.010462052345275863	-0.01765688596695728	-0.04764969253540039	-0.12217385792811977	1.5283255863189698	-0.05005340894063314	-0.4430818481445313	-0.02055392265319824	-0.026426472663879395	0.0	-0.003523529767990112	-0.011784380494950208	-0.00440441220998764	-0.003523529767990112	-0.42546417236328127	-0.04060263442993164
154-0	0	muller glia cell	0.9005162233625139	0.20355778860199863	0.029521372477213537	0.07321721531403984	0.13323828887939454	-0.18624173677884615	0.13580337524414055	-0.09167693456013998	-0.5167154541015625	-0.06376150767008464	0.012477116319868295	-0.01708242203239725	0.07147191532452901	0.09520985973519226	-0.005275275111198425	-0.014790754318237304	0.9005162233625139	0.3786317879813058
155-0	0	horizontal cell	1.3379224840799968	-0.0180801812466706	-0.2348639678955078	0.04598714288465164	-0.08421469879150391	-0.15794162048543975	-1.0186802673339843	1.3379224840799968	-0.4278128662109375	0.03763325999180476	-0.03070072809855143	-0.010784177862129101	-0.026392322540283203	-0.03111677265486191	-0.0037985506653785707	-0.02127188491821289	-0.12637125887189593	-0.07813701629638672
156-0	0	rod cell	0.9934212589263915	-0.023419546958734917	0.022064996401468945	-0.03344305586443181	-0.04750026321411133	-0.07796283174252165	0.9934212589263915	-0.021442975997924805	-0.3639184857209523	0.044227434893449144	-0.04465126991271973	-0.0032724756907596972	-0.0022841880321502685	0.06756116357635096	-0.0028552350401878355	0.0	-0.17804539217267715	-0.051229293823242185
157-0	0	rod cell	0.9064309501647949	-0.0734373562799427	-0.051385016600290934	-0.02614429745748473	0.11596271228790284	-0.12974170697572637	0.9064309501647949	-0.0554051144917806	0.1379691626230875	-0.034224109649658205	-0.02578164259592692	-0.0056059169222768875	-0.01173879051208496	-0.019630082873596397	0.0	-0.007825860023498535	-0.3712991943359375	-0.023784788131713867
158-0	0	rod cell	1.3697016620635987	-0.004207895370666875	0.16266827042897541	-0.022647985105790646	0.03246188218252999	0.01866166129160088	1.3697016620635987	-0.055900802612304686	-0.05552254549662272	-0.037134742736816405	-0.047687352498372394	-0.0019737116586854603	-0.008265904426574707	-0.010566293595227908	0.0	0.0	0.19410931559971395	-0.0686970443725586
159-0	0	rod cell	1.042525339126587	-0.04243716543805384	0.08213418372472125	0.05339269816428936	-0.04522227096557617	-0.02474937693464052	1.042525339126587	-0.02592984676361084	0.2432496808369955	0.0687140922745069	-0.027370481491088866	-0.0022289266217403905	-0.00622316312789917	-0.010406627304179215	0.0	-0.009334744453430176	-0.1578269681930542	-0.04522227096557617
160-0	0	rod cell	1.308379487991333	-0.0699157944184267	0.11389010842641192	-0.01661373406051262	0.02262696245738438	0.029340589392012423	1.308379487991333	-0.01808379650115967	-0.1891614640553792	0.14159200330575308	-0.031538772583007815	-0.003886202686495631	-0.021730226516723634	-0.02535869764245075	-0.003390711843967438	-0.0054251389503479006	-0.24286057703835623	-0.06882537841796875
161-0	0	muller glia cell	0.7113563417707169	0.18337163814997515	0.13711260954538984	0.0034511185146145623	0.3558116226196289	-0.14712350902748747	0.2933974361419678	-0.04212446848551432	-0.05540777079264325	-0.03891955057779948	0.06196865293714736	-0.007798712711279577	-0.02033194923400879	-0.016999957553519053	0.0	0.10050223382314045	0.7113563417707169	0.1484590038572039
162-0	0	rod cell	0.22063054084777822	0.012532821708336542	-0.003938732147216795	-0.03376207160524908	-0.08663029479980469	-0.02907972624203567	0.22063054084777822	0.07758696357409159	0.17319630750020348	-0.04567904472351074	-0.03261876424153646	-0.018595517877179776	-0.02595934295654297	-0.01917015828416499	-0.011369378566741943	0.0	-0.19755717985970633	-0.08359844970703124
163-0	0	muller glia cell	1.602239875793457	0.2966672231689259	0.2651972262064616	0.06503572392063021	0.363690786089216	0.03360076386527208	0.4790441942214966	-0.07957115173339843	-0.27754684178034467	-0.05322274525960286	0.025654704305860733	0.14204161210695448	0.0726855076154073	-0.033503140095484295	0.12460400660832723	0.10965152629216511	1.602239875793457	0.10096142346518382
164-0	0	rod cell	1.2395051670074464	-0.01333248674286349	0.0939356174468994	-0.02800848648649016	-0.050743728637695315	-0.15490577212942883	1.2395051670074464	-0.050450070699055986	-0.261502677599589	-0.03036191940307617	0.056694512367248526	-0.0020500612805429367	-0.0028618855476379395	-0.011964404064676037	-0.007154713869094848	-0.0028618855476379395	-0.1155086097717285	-0.04501995849609375
165-0	0	rod cell	1.2979512119293213	-0.07542300176524924	0.03156853834788004	-0.03164081955805653	0.2515462624686105	-0.03403680360436839	1.2979512119293213	-0.09784660339355469	-0.47287713623046873	-0.034258187611897785	0.03255557219187419	-0.003399672002710381	-0.0133441162109375	-0.009920447167744206	0.0	-0.0023729710578918456	-0.2915143048422677	-0.05078547668457031
166-0	0	rod cell	0.5701143121719361	-0.06111779146060676	0.14164261054992677	0.04393063994597076	0.05374128757204328	-0.1595485011072063	0.5701143121719361	-0.052003059387207035	0.4551541938781738	0.053365409672260285	-0.056027132670084634	-0.004003388492289109	0.1164318819840749	-0.014018554751290924	-0.0034929564595222473	-0.0027943651676177977	-0.29220198753901894	-0.040468738555908206
167-0	0	rod cell	0.7930529689788819	-0.053975367116068075	-0.24955487060546874	-0.01892627427200963	0.045137667179107666	-0.17562146649312813	0.7930529689788819	-0.03192638079325358	-0.330779745499293	-0.026605318387349447	-0.017423704465230307	-0.00228699008509901	-0.003192638158798218	-0.004134827234274567	-0.0039907976984977726	0.0	-0.32887509679794313	-0.06888512420654297
168-0	0	rod cell	1.1054322338104248	-0.021416974211025813	-0.05631254625320434	0.07477881307905081	0.03866267095293317	-0.02995218175443652	1.1054322338104248	-0.04323499043782552	-0.14471992731094363	-0.018195095062255858	-0.0381166934967041	-0.004129416621516974	-0.0028823328018188475	-0.004819954518091718	-0.0036029160022735597	0.0	-0.4012651062011719	-0.05851312255859375
169-0	0	Schwann cell	0.2515896434783936	-0.039698188490116075	-0.21380043029785156	-0.03281621784303661	-0.07408980560302734	-0.17869177470637804	-0.5253614032268524	-0.09003372192382812	-0.2521489896774292	0.02432361006736755	-0.03180311520894368	-0.01363022074658413	0.2515896434783936	-0.03473944010144492	-0.003964122533798218	-0.011260289192199707	0.07684518759591236	-0.06774722290039062
170-0	0	RPE cell	0.22129124995640348	-0.05101851518741829	-0.05758143949508668	0.04426477437657513	0.22129124995640348	-0.18892529337701192	-0.12017179250717169	-0.11398721059163411	0.15637204869588217	0.01804705858230591	0.02000059127807617	-0.014882403321799029	-0.018622108459472656	-0.018535226483807517	-0.0026921582221984862	-0.002153726577758789	-0.2296196528843471	0.09097402627127511
171-0	0	rod cell	0.9825465106964111	-0.03631201314431492	0.07390959342320758	-0.015629814037501414	-0.06519025421142578	-0.17960902440508072	0.9825465106964111	-0.04288647333780925	0.05207967726389562	-0.03184938112894694	-0.0498883310953776	-0.006077439190665084	-0.01403557300567627	-0.009779524244991034	-0.0058481556177139285	-0.007017786979675293	-0.1380953976767404	-0.05713105010986328
172-0	0	rod cell	1.7158020401000977	-0.045926172413185744	-0.0594333392779032	-0.01604465174515688	-0.03232674026489258	-0.027440124530856036	1.7158020401000977	-0.040279779434204105	-0.3224969654083252	0.08404723405838013	-0.034751176834106445	-0.00458710514713495	-0.0064035987854003905	-0.01606253875936553	-0.0040022492408752445	-0.009605398178100586	0.01101876722063333	-0.025923139572143556
173-0	0	muller glia cell	1.4435862186976842	0.07168562971841581	-0.08750303872426352	-0.0437829797145784	0.17533348328726633	-0.1434857167527827	-0.8461464691162109	-0.06151514689127604	-0.42568292236328126	0.03767823497454326	0.048339390224880645	-0.005758549217508311	-0.05387152862548828	0.14960671677238566	-0.011810520887374878	0.11863012091318766	1.4435862186976842	0.4446704213278634
174-0	0	muller glia cell	0.22044840458461218	-0.03417975508659415	-0.2122118225097656	0.019465055837880316	0.03877405915941512	-0.13429623154493478	-0.46451615095138554	0.1687731397151947	0.21968364270528162	-0.04687283833821614	-0.07128363291422526	-0.011250579937822839	0.05659766793251038	0.09670405508483135	-0.00490806519985199	0.07263710904121398	0.22044840458461218	-0.08771379852294922
175-0	0	rod cell	1.0890173149108886	-0.05660280674875141	0.06368798796335859	-0.016769417675672502	-0.04100421142578125	-0.12516317718403794	1.0890173149108886	-0.027647342681884766	-0.425433349609375	-0.020843318303426107	-0.027614558537801107	0.0	-0.00663536262512207	-0.019417864821826336	0.0	0.0	-0.28223086411612375	-0.04100421142578125
176-0	0	rod cell	1.1875694942474366	-0.008807626483604253	0.09660123888651534	0.05191013038966984	0.07076150178909302	-0.05354595367060591	1.1875694942474366	-0.048603477478027346	0.2433598931630453	-0.031109062830607097	0.0555340912606981	-0.006889963559913089	-0.01458104419708252	-0.012191509323375281	0.0	0.0	-0.3926936340332031	-0.043743133544921875
177-0	0	muller glia cell	1.4919859510149276	0.10483602050845106	0.26101070022583006	0.00395174709788506	0.45228835787091937	-0.18531761041851746	-0.695506465435028	-0.08597834904988606	-0.28916109736760454	0.018977248768011726	0.060644490453932026	-0.014010709472918579	0.0684266623655955	0.1100577945792954	-0.009168257713317871	0.08554074279467265	1.4919859510149276	0.5966047799246652
178-0	0	rod cell	1.4002373313903809	-0.02154073280418564	0.1276062418619792	0.03840439388157747	-0.04358493804931641	-0.041207529164211124	1.4002373313903809	-0.063336607615153	-0.24760046688715617	-0.02098368962605794	-0.04835336685180664	-0.006012518972926973	-0.011191301345825196	-0.01773830560537485	-0.006994563341140747	-0.005595650672912598	-0.333811003957476	-0.03076340103149414
179-0	0	cone cell	1.0990177625530673	-0.04959260867927261	-0.2095920715332031	-0.012387528451354572	0.4005526114872524	1.0990177625530673	1.0334749412536621	-0.05527417500813802	-0.4135560913085938	-0.04449600219726563	-0.037080001831054685	0.0	-0.013348800659179687	-0.011161204564531511	0.0	0.0	0.1499013617379325	-0.06845712280273437
180-0	0	rod cell	0.8347381210327149	-0.05432432400200792	0.011005140463511143	-0.026723611062778395	0.045077715260641915	-0.009325899740259519	0.8347381210327149	-0.07722248077392578	-0.07157383855183919	0.07227009286483128	-0.036555026372273765	-0.010371929594985393	-0.004557958126068115	0.0	-0.007239606976509094	-0.008687528610229492	-0.25308279732295447	-0.05834524154663086
181-0	0	rod cell	0.6666184186935424	-0.06277291521519601	0.08649304517110185	-0.02552626127655097	0.12836011750357493	0.6663476610130556	0.6666184186935424	0.12803558667500814	-0.2671474003791809	0.009311301410198213	-0.0047655807601081	-0.0043660620905266794	-0.009939516067504883	-0.014478291157496015	-0.006016906499862671	-0.012814977645874023	-0.2096913138798305	-0.0689276123046875
182-0	0	RGC	0.31200397968292237	0.026334564767046306	-0.15329980472723642	-0.050252736013025906	-0.1307975311279297	-0.2594312840082175	-0.5670596772432327	-0.12165716807047526	0.022872519810994474	0.31200397968292237	-0.05414221445719401	-0.018738693357538697	-0.037503589630126954	0.025643470606775985	-0.014259649515151978	-0.01471732521057129	-0.07027540479387556	-0.09840987396240235
183-0	0	Schwann cell	0.11697207625706992	-0.09894239161917585	-0.06193440882364909	0.04621972734084809	-0.08947312164306641	-0.15553452361919146	-0.4111236286163331	-0.10879483540852865	-0.48562753295898436	0.04764619529247284	-0.05447898864746094	0.03757893200163172	0.11697207625706992	-0.03591799337329673	-0.008281152248382568	-0.01295702075958252	-0.11723406818934845	-0.07745857238769531
184-0	0	cone cell	0.9357852063981718	0.008746727842578031	-0.10756751902898153	0.08728252694924898	0.013905652591160361	0.9357852063981718	-0.0096046733856201	0.04290774703025818	-0.24948396348953245	-0.04676898320515951	-0.04546661376953125	-0.011611169252149696	0.09635463635126751	-0.020329253729370524	-0.0033769148588180544	-0.013507659912109376	-0.1838434156690325	0.016654126712254108
185-0	0	rod cell	1.2242270088195801	0.04444748863751745	0.1319527304967244	0.03689111061100053	-0.05883417510986328	-0.21189468281723584	1.2242270088195801	-0.05572338740030924	-0.17427627007166546	-0.03953477223714193	0.026049999131096735	-0.008553528170872555	-0.016717016220092775	-0.015974215440526855	0.0	-0.0071644349098205565	-0.2121091453007289	-0.046893451690673826
186-0	0	muller glia cell	1.1650573163713729	0.07387853354535322	0.28437175941467285	0.0759708653048577	0.21504274450029642	-0.028674853120493393	-0.1637320566177367	-0.07301001866658528	-0.31819086464246116	-0.04592997868855794	0.10583995554182263	-0.005859577894893963	0.09786145011583963	0.11986766152557321	0.0	0.0	1.1650573163713729	0.15201029573168073
187-0	0	rod cell	0.951513729095459	-0.05885216707218147	0.2796469669342041	-0.02193439458154623	-0.06481327819824219	-0.0037267992528386	0.951513729095459	-0.04361245155334473	-0.15182941325505572	-0.019383312861124675	0.027559063434600836	-0.004165468038323957	-0.002907496690750122	-0.007293052099221526	-0.0036343708634376526	-0.008722490310668945	-0.34010358149664743	-0.058998287200927736
188-0	0	rod cell	0.3252381563186646	-0.05215678855269132	-0.22058660888671874	-0.0181945809277235	-0.053194992065429686	-0.1361651978763848	0.3252381563186646	-0.06727657318115235	0.17344160588582358	0.08969770650068919	-0.05606301625569662	-0.011015010768158046	-0.007688477516174317	-0.01285698581300053	0.0	-0.007688477516174317	-0.2632883086885725	-0.03973871612548828
189-0	0	rod cell	1.571593198776245	-0.04030512043373857	0.06926912339528402	0.07034221663844806	0.10978635951450892	0.05425959951768616	1.571593198776245	-0.050321798324584964	-0.12500263563791914	-0.030242471694946288	-0.04532254854838053	-0.010074327190147772	-0.01406376075744629	-0.018502023307774777	-0.015121235847473144	0.0	-0.008540984017508357	-0.034225410461425784
190-0	0	rod cell	0.9482242679595947	-0.022565871564956617	0.0018723510106404273	-0.031758559042202074	-0.055533161163330076	-0.1807572610402187	0.9482242679595947	-0.05360829035441081	-0.39852930212020876	-0.054783077239990235	0.03452446142832438	-0.006233033614718811	-0.00870131492614746	-0.007493971183547208	-0.005438321828842163	-0.013051973342895509	-0.47253955078125	-0.055533161163330076
191-0	0	bipolar cell	0.5851372057596843	-0.02321852938431579	0.0039025149345398025	-0.03165030107731809	0.07974941035679409	-0.13222092875137242	-0.19759750127792364	0.009352199236551922	0.5851372057596843	0.07627401192982991	-0.037476545969645184	-0.006471088759195497	-0.024677471160888673	-0.02415374130708318	-0.011292049884796143	-0.0077355728149414065	-0.3895624209812709	-0.05645192718505859
192-0	0	rod cell	1.1741281318664551	-0.017272412805052477	0.026993861198425284	0.043329068163334775	0.11307106140681676	-0.12782341182032556	1.1741281318664551	-0.029326737721761066	-0.25413304201761877	-0.03665842374165853	-0.034560349782307945	-0.004201538241695196	-0.028067893981933593	-0.023468138780880932	-0.007331684231758118	-0.002932673692703247	-0.3108870951788766	-0.04264888000488281
193-0	0	rod cell	1.7051051425933839	-0.06508710628043196	-0.09571598736445106	-0.020837106258672702	-0.05937250900268555	0.17811069507131078	1.7051051425933839	-0.049897921880086266	-0.2744901878039042	-0.03118620236714681	-0.015639613469441732	-0.01072304979777951	-0.007484688758850098	-0.00938715185210059	-0.004677930474281311	0.0	-0.2873823191779	-0.05937250900268555
194-0	0	fibroblast	0.3849356009165446	0.016474372019931335	-0.0718007895151774	-0.039884694700517205	0.2119965809413365	-0.14643839450185514	-0.46123697996139523	0.150458992322286	-0.25514902559916175	-0.07044536590576173	-0.06653884251912436	-0.027976689161065656	-0.019349859237670897	0.08864400956941687	-0.021577515602111817	0.3849356009165446	0.3232868603297642	-0.06267134857177735
195-0	0	fibroblast	0.436698486328125	-0.0011628915099171355	-0.06912488484382628	-0.03234956737085015	-0.06897408294677734	-0.20787114682404892	0.25623069286346434	-0.08748971939086914	-0.03180889511108398	-0.048444697062174476	-0.04437806447347005	-0.010151399240794359	-0.017869033813476563	-0.026789620568521046	-0.008857095837593079	0.436698486328125	-0.018710705348423562	-0.06897408294677734
196-0	0	rod cell	0.9808546543121337	-0.04922861143635731	0.038615886370341024	-0.03128994599748029	-0.059085731506347654	-0.13254849047897388	0.9808546543121337	-0.07368581771850585	0.06174362055460608	-0.04246527353922526	-0.04361471811930338	-0.006789409670242266	-0.009478015899658203	-0.009245555935097379	-0.001974586695432663	-0.003159338712692261	-0.29231370408194407	-0.0559263916015625
197-0	0	rod cell	1.4290207958221437	0.05862454760683099	0.1714483807881673	0.07566133547611241	-0.0571903076171875	0.021347869200052633	1.4290207958221437	-0.032735471725463865	-0.13347652800877885	-0.025662317276000976	-0.03640151659647624	-0.006302657304998797	-0.008798509597778321	-0.014713226752137659	0.0	-0.0043992547988891606	0.020168757847377206	-0.048391799926757816
198-0	0	rod cell	1.4335088729858398	-0.06183557376594008	-0.015079035441080718	-0.030433871432773787	0.03339412743704659	-0.15000953801898254	1.4335088729858398	-0.06001089731852213	-0.26370249430338544	0.05024690548578898	0.03721534093221029	-0.001999367273981045	-0.016746700286865233	-0.02100338664740623	-0.0034888958930969238	-0.005582233428955078	-0.2825964649745396	-0.06349749755859375
199-0	0	RGC	0.2708521604537964	0.05471764869402143	-0.2379513397216797	-0.042854623433476305	-0.09864948272705078	-0.2470800087204745	-0.6931547826528549	-0.1159759775797526	-0.45137356567382814	0.2708521604537964	-0.06971282958984375	-0.008675675679072951	-0.03957968521118164	-0.03309338228359669	-0.009878076314926147	0.08868317135175069	-0.15571756444658555	-0.09664436340332032
200-0	0	cone cell	1.405680958376813	-0.0486457992890077	-0.2695436401367188	-0.03254440579488708	0.39087202835083007	1.405680958376813	0.2001126766204835	-0.06315752665201822	-0.4395661926269531	-0.026906684239705405	-0.037288551330566404	-0.007362193569412887	-0.010277622222900391	-0.00859332961780969	-0.004282342791557312	-0.0034258742332458495	-0.1097438692365374	-0.04453636169433594
