gene	dispersion_estimate
PA14_22310	0.8924899249440963
PA14_22320	10.814530978629664
PA14_22330	0.06883661367681805
PA14_22340	0.5855631621783675
PA14_22350	0.5270212733207817
PA14_22370	0.2657139578104636
PA14_22380	0.23892834018095907
PA14_22400	0.6493500017540123
PA14_22410	0.01786516820533216
PA14_22420	0.041891852564845004
PA14_22440	0.01342535254658862
PA14_22450	0.01947486357678236
PA14_22460	0.015063237236499561
PA14_22470	0.015829954277293373
PA14_22480	0.006402351289499643
PA14_22490	0.020052138980856206
PA14_22500	0.00340142263788345
PA14_22510	0.026013634555775815
PA14_22520	0.02103474420181041
PA14_22530	0.023073827880992503
PA14_22540	0.05825718146819575
PA14_22550	0.039216307423352595
PA14_22560	0.03577618658437527
PA14_22570	0.03475785080976135
PA14_22580	0.03135358975396277
PA14_22590	0.24973467658637663
PA14_22600	0.0724068617847764
PA14_22620	0.07980940034930938
PA14_22630	0.05391938216262902
PA14_22640	0.045942302115510536
PA14_22650	0.02759359984108254
PA14_22660	0.04790098669350305
PA14_22670	0.031539520396832076
PA14_22680	0.020069063648146097
PA14_22690	0.037008491576508366
PA14_22700	0.1587487438202144
PA14_22710	0.03203465575409579
PA14_22720	0.021640592678239087
PA14_22730	0.07880110537157471
PA14_22740	1.2129792466010811
PA14_22760	0.05675056604525537
PA14_22770	0.04530488334750535
PA14_22780	0.0314563327611906
PA14_22800	0.04049383025625281
PA14_22820	0.017815007441909725
PA14_22830	0.01015512881966685
PA14_22840	0.05300492822915039
PA14_22860	0.03952831327534836
PA14_22870	0.10066513208361351
PA14_22880	0.4665837844518953
PA14_22890	0.5834387775327926
PA14_22910	0.4905240194483735
PA14_22930	0.41100964707937815
PA14_22940	0.3861897485720254
PA14_22960	0.32735956284154155
PA14_22980	0.5090810391272604
PA14_22990	0.4109467295372637
PA14_23000	0.45173726290795385
PA14_23010	0.5994667053669143
PA14_23030	0.5631157456464783
PA14_23050	0.11734175625086038
PA14_23060	0.17385200863589637
PA14_23070	0.5592991515313963
PA14_23080	0.5685514365601352
PA14_23090	0.4604794131737067
PA14_23100	0.03263150180215598
PA14_23110	0.025066012687024526
PA14_23120	0.020789427428398587
PA14_23130	0.03260751810632691
PA14_23160	0.056895439152076156
PA14_23170	0.021937172398436088
PA14_23190	0.022452345166000958
PA14_23200	0.0937033433572537
PA14_23210	0.0993430969758619
PA14_23220	0.10336654389031238
PA14_23240	0.03206153957264524
PA14_23250	0.1559521083370382
PA14_23260	0.07201763617728356
PA14_23270	0.06877119393496116
PA14_23280	0.04988908765088561
PA14_23290	0.11736057604515186
PA14_23310	0.05915657074230997
PA14_23320	0.010772126577580662
PA14_23330	0.23936283215420215
PA14_23340	0.19730885210303428
PA14_23350	0.49458077100084474
PA14_23360	0.07436364945217667
PA14_23370	0.1019473305799278
PA14_23380	0.09116944586378187
PA14_23390	0.0877154653327478
PA14_23400	0.10239865413033344
PA14_23410	0.1122335381616575
PA14_23420	0.08391145156473719
PA14_23430	0.07970680369883858
PA14_23440	0.0765073263750694
PA14_23450	0.08835844774544935
PA14_23460	0.07236498045986885
PA14_23470	0.028450230422536447
PA14_23480	0.013410503933855638
PA14_23490	0.030784049790211578
PA14_23500	0.31555589982014426
PA14_23510	0.022026760373655283
PA14_23520	0.02387953833135123
PA14_23530	0.0590266010007124
PA14_23540	0.03270560649656991
PA14_23560	0.18785333845310645
PA14_23570	0.33105793301182773
PA14_23580	0.7069196471429895
PA14_23590	0.060870877333851214
PA14_23610	0.059106747157969035
PA14_23620	0.05913974399523261
PA14_23630	0.02867401433825316
PA14_23640	0.07146715752997257
PA14_23650	0.077079898970523
PA14_23670	0.040469561162930275
PA14_23680	0.279875404979172
PA14_23690	0.025621749554439976
PA14_23700	0.18665544469998221
PA14_23720	0.1075509063664496
PA14_23730	0.016162834576439845
PA14_23750	0.26408850513348414
PA14_23760	0.1755845141322285
PA14_23770	0.2548337259389254
PA14_23790	0.12544472675931692
PA14_23800	0.1567083399025832
PA14_23810	0.13253160053917667
PA14_23830	0.038411274830970746
PA14_23840	0.0650959839588985
PA14_23850	0.05074373132787019
PA14_23860	0.07937572141308014
PA14_23880	0.04726778918095649
PA14_23890	0.027667671640574713
PA14_23900	0.03755447960687637
PA14_23920	0.09458349609621734
PA14_23930	0.07149648935696201
PA14_23950	0.04810657249386304
PA14_23970	0.07093378758463348
PA14_23980	0.22367157731526147
PA14_23990	0.1867533578829494
PA14_24010	0.14046504123744583
PA14_24020	0.15411547287025043
PA14_24040	0.16651859847833728
PA14_24050	0.13826405600126807
PA14_24060	0.13476862759897767
PA14_24070	0.12054598795300102
PA14_24080	0.09344469451165217
PA14_24100	0.07833862946861757
PA14_24110	0.03817798736568293
PA14_24120	0.12918946381518245
PA14_24130	0.06323877241278483
PA14_24140	0.5451872057379155
PA14_24150	0.11447274816036783
PA14_24170	0.15840851465857642
PA14_24180	0.10254083448256365
PA14_24190	0.025634187847506467
PA14_24210	0.15153341245716656
PA14_24220	0.01847458997183367
PA14_24230	0.02112487057849575
PA14_24240	0.015771659851138337
PA14_24245	0.02076321802115286
PA14_24260	0.010867371699678528
PA14_24270	0.008482055916466046
PA14_24290	0.22491713606666514
PA14_24300	0.11005687558424983
PA14_24310	0.1685926418353096
PA14_24330	0.26873993336046265
PA14_24340	0.08188818886874416
PA14_24350	0.24778262846299287
PA14_24360	0.3058004184717357
PA14_24370	0.016564789438809555
PA14_24380	0.09874912846331865
PA14_24390	0.05327760468539842
PA14_24400	0.03633631829845618
PA14_24410	0.04235116538116477
PA14_24420	0.04392534276074034
PA14_24430	0.04729585723112686
PA14_24440	0.21779213306416753
PA14_24445	0.046615490437171926
PA14_24480	0.12486704917356972
PA14_24490	0.06091007320933475
PA14_24500	0.04480175590456966
PA14_24510	0.03846084253734402
PA14_24530	0.015454986567512588
PA14_24550	0.02512511246543449
PA14_24560	0.0200936786489581
PA14_24570	0.035893088769493646
PA14_24580	0.025081901323421866
PA14_24590	0.014497411595374318
PA14_24600	0.10450945072560128
PA14_24610	0.043444751496780495
PA14_24620	0.017644707346383556
PA14_24630	0.04629300780554087
PA14_24640	0.07142675944173292
PA14_24650	0.8506423443921572
PA14_24690	0.08782741354999225
PA14_24700	0.07573228079243643
PA14_24710	0.058010703787946656
PA14_24720	0.02410517413001025
PA14_24730	0.05697492483742312
PA14_24740	0.10586120198621951
PA14_24760	0.11332961207073725
PA14_24770	0.0885832499567841
PA14_24780	0.5960878434303933
PA14_24790	0.4187699736419783
PA14_24810	0.09941222444359683
PA14_24820	0.11499453198672868
PA14_24830	0.033616729266902956
PA14_24840	0.02132100267316622
PA14_24850	0.020148855356027243
PA14_24860	4.138584524031542
PA14_24870	0.6290981707030893
PA14_24880	0.06719660829140159
PA14_24890	0.01963511720578151
PA14_24900	0.05420052279289249
PA14_24910	0.040234449036007196
PA14_24920	0.044695305915989754
PA14_24940	0.3935490502881078
PA14_24950	0.19904666894916223
PA14_24960	0.08447722138139965
PA14_24970	0.20063794976137286
PA14_24980	0.42384398105692006
PA14_24990	0.031486360840098204
PA14_25000	0.019774437867238853
PA14_25020	0.1804445792902018
PA14_25030	0.045094127552608165
PA14_25040	0.03343947721198051
PA14_25050	0.01814294691090292
PA14_25060	0.014817970326651183
PA14_25080	0.0929052875304379
PA14_25090	0.041649783779044415
PA14_25100	0.0640921728864958
PA14_25110	0.10583133959607982
PA14_25130	0.018185375988528502
PA14_25140	0.13036022143584794
PA14_25150	0.011868403777042593
PA14_25160	0.012730408882670349
PA14_25180	0.15824358379313697
PA14_25195	0.06655990380667232
PA14_25210	0.04568208951418429
PA14_25220	0.03386337948441578
PA14_25230	0.04261059489575152
PA14_25250	0.18184591600114422
PA14_25270	0.09145709762830992
PA14_25280	0.06475340591309345
PA14_25305	0.07547886338081848
PA14_25320	0.05017934770462048
PA14_25330	0.061035666275759626
PA14_25340	0.0937773175320446
PA14_25350	0.06734117520705774
PA14_25360	0.030983163503571432
PA14_25370	0.043171279450848685
PA14_25390	0.06884160942124459
PA14_25400	0.019184113498779014
PA14_25410	0.060759613297313365
PA14_25420	0.006148912677358097
PA14_25430	0.21009616400064732
PA14_25440	0.12624737541284162
PA14_25450	0.14295748814710563
PA14_25470	0.021763789606979705
PA14_25480	0.023789548759964578
PA14_25490	0.23404954980645448
PA14_25500	0.17863803007062085
PA14_25510	0.05800638600907075
PA14_25520	0.05330455486155337
PA14_25530	0.06724259086595169
PA14_25540	0.09425481706423923
PA14_25550	0.12588983245572788
PA14_25560	0.09356098440458699
PA14_25580	0.05146205236366642
PA14_25590	0.06726619938814131
PA14_25600	0.10021987631932884
PA14_25610	0.030164361365123658
PA14_25620	0.16291732070776643
PA14_25630	0.39681953499103745
PA14_25640	0.46517110797234507
PA14_25650	0.27564373756158195
PA14_25660	0.11892529683035125
PA14_25670	0.03451694446645476
PA14_25690	0.15132243801114806
PA14_25710	0.10539262508063307
PA14_25730	0.06080018593464556
PA14_25740	0.06327441852050555
PA14_25760	0.050407714969851
PA14_25770	0.05079654660437726
PA14_25780	0.038130045375323794
PA14_25790	0.060819425230306916
PA14_25800	0.051481894339555676
PA14_25810	0.06091134600998691
PA14_25820	0.023082796999731734
PA14_25830	0.061747687169659726
PA14_25840	0.34214569288621866
PA14_25860	0.08115480827328407
PA14_25880	0.08103239291748117
PA14_25900	0.17336079692039272
PA14_25910	0.12176495090581779
PA14_25920	0.4500451130073893
PA14_25930	0.4538328233693752
PA14_25960	0.2423590225437837
PA14_25970	0.19295727228026044
PA14_25980	0.28986689168072083
PA14_25990	0.016729970079344795
PA14_26000	0.014588246145963222
PA14_26010	0.06523018969856069
PA14_26020	1.9441494622966424
PA14_26050	0.22228023484718049
PA14_26060	0.34986617305284823
PA14_26070	0.030940164681638897
PA14_26090	0.05294896078788465
PA14_26110	0.08342265293671075
PA14_26130	0.2186569698228505
PA14_26140	0.05933161219706304
PA14_26150	0.09003347833609555
PA14_26160	0.5004243149041073
PA14_26190	0.18127915594742328
PA14_26200	0.02073838533263649
PA14_26210	0.025399957792425987
PA14_26220	0.05614740272835936
PA14_26230	0.08412068667118658
PA14_26240	0.0629650502009498
PA14_26260	0.07177057551729878
PA14_26270	0.05125312370439787
PA14_26280	0.14747125803002875
PA14_26300	0.24637943027174336
PA14_26310	0.17730565952561259
PA14_26330	0.04765965263480228
PA14_26340	0.47349878997881567
PA14_26350	0.10708451295953998
PA14_26360	0.11629845129750228
PA14_26390	0.7585753902776691
PA14_26400	0.8241641416460351
PA14_26420	0.8715804923321412
PA14_26450	0.1578449561609964
PA14_26460	0.02550860582355572
PA14_26470	0.04026571140752835
PA14_26480	0.09367979443754788
PA14_26485	0.1571348733685942
PA14_26500	0.22627641568109824
PA14_26510	0.21054168118971414
PA14_26530	0.1755722649581989
PA14_26540	0.08626590067489553
PA14_26550	0.1234332581399691
PA14_26560	0.09920374537472575
PA14_26570	0.038228721950061204
PA14_26580	0.0478224401750822
PA14_26590	0.16928069984253266
PA14_26600	0.2224700416425034
PA14_26610	0.16730567164639976
PA14_26620	0.0558808845700463
PA14_26640	0.1071343104938118
PA14_26650	0.28505068889077445
PA14_26670	0.18525539875005434
PA14_26690	0.21181081214542546
PA14_26700	0.2512448088171664
PA14_26720	0.16654121880393288
PA14_26730	0.3114315361089972
PA14_26750	0.25075116428484145
PA14_26760	0.054601226489278204
PA14_26770	0.021021969790777483
PA14_26780	0.11704286266502421
PA14_26810	0.16245610260482637
PA14_26830	0.009734912770491932
PA14_26850	0.009941507604885522
PA14_26860	0.07405485799932941
PA14_26870	0.18762190016203736
PA14_26880	0.051988010127284934
PA14_26890	0.18723450807474462
PA14_26910	0.019097524364690675
PA14_26930	0.04026764828961947
PA14_26940	0.014403779598514325
PA14_26960	0.02573456893868724
PA14_26970	0.09894519140364604
PA14_26980	0.4411817345602132
PA14_26990	4.700464572951781
PA14_27000	0.21806892265174166
PA14_27020	0.0409976877657979
PA14_27050	0.023185691646296497
PA14_27070	0.10721922269772477
PA14_27090	0.08470709833715714
PA14_27100	0.3196277891618001
PA14_27110	0.04155359955342282
PA14_27120	0.1463570713025789
PA14_27130	0.0364680710958275
PA14_27140	0.028868538841057872
PA14_27150	0.07654052176227344
PA14_27160	0.04178845679115566
PA14_27170	0.02917173299547258
PA14_27180	0.022006007727540154
PA14_27190	0.16644798626462798
PA14_27200	0.011237266449275012
PA14_27210	0.36025630562432054
PA14_27220	0.17605675236428922
PA14_27230	0.18293186693078906
PA14_27250	0.024689615851149833
PA14_27270	0.20249140940325366
PA14_27280	0.08052178641669859
PA14_27290	0.26270418081920494
PA14_27310	0.041534787552877775
PA14_27330	2.098211710163976
PA14_27350	0.02393446086695722
PA14_27360	0.04570205477781763
PA14_27370	1.0623340361543476
PA14_27390	0.05036096951796238
PA14_27400	0.042810053900407825
PA14_27410	0.037127757042145486
PA14_27420	0.05853620424516184
PA14_27430	0.09144972659866374
PA14_27440	0.030289225599299453
PA14_27450	0.019403606863331292
PA14_27460	0.07782906478239564
PA14_27470	0.22255460798359025
PA14_27480	0.10622658756110313
PA14_27490	0.13728281000657
PA14_27500	0.24736529062569476
PA14_27510	0.03667222906379265
PA14_27520	0.18278989430594694
PA14_27530	0.15522555026935858
PA14_27550	0.017515182505914866
PA14_27560	0.07773689754875943
PA14_27570	0.027376758981021584
PA14_27580	0.011439775446561839
PA14_27590	0.01855645366404644
PA14_27600	0.3386370239322729
PA14_27610	0.3138293399765094
PA14_27620	0.47615137420988074
PA14_27630	1.2564791696020177
PA14_27640	1.2786917900943129
PA14_27650	0.12006846340521576
PA14_27660	0.22893884431768674
PA14_27675	0.11758603652638627
PA14_27680	0.14510649132434963
PA14_27690	0.031268721313918973
PA14_27700	0.03897591542901887
PA14_27710	0.05309941302221316
PA14_27720	0.05287681669788553
PA14_27730	0.10308375851554494
PA14_27740	0.3691124815378945
PA14_27755	0.0354971354029933
PA14_27770	0.08817634574713706
PA14_27780	0.06898597977326316
PA14_27800	0.029210925408522243
PA14_27810	0.03521508486608951
PA14_27830	0.026906804338271535
PA14_27840	0.04445727536892003
PA14_27850	0.1692669497946589
PA14_27870	0.059375397481959157
PA14_27880	0.057328859430833795
PA14_27890	0.057976118255692655
PA14_27900	0.02352145184348315
PA14_27910	0.020691851772757796
PA14_27920	0.04663544339032737
PA14_27930	0.08927178756761346
PA14_27940	0.05915807608222553
PA14_27950	0.026164997971224877
PA14_27960	0.08114368210509061
PA14_27980	0.2152652095955038
PA14_27990	0.10168504242069144
PA14_28000	0.07912635514536066
PA14_28010	0.14647723811348778
PA14_28020	0.057324969451105455
PA14_28030	0.07004101819815695
PA14_28040	0.06351774657497619
PA14_28050	0.21529573877443695
PA14_28060	0.1617681077010788
PA14_28070	0.5406105970428442
PA14_28080	1.5744394602733636
PA14_28090	0.5061393085086053
PA14_28100	0.6784030585794316
PA14_28110	0.06395232194271303
PA14_28120	0.0204242482134851
PA14_28130	0.08270942885635081
PA14_28140	0.17600809836332626
PA14_28150	0.17848545554757883
PA14_28170	0.29416434092177524
PA14_28180	0.25346843934233737
PA14_28190	0.1072594717353089
PA14_28200	0.08886619507264967
PA14_28210	0.0460312839357479
PA14_28220	0.06279934036560704
PA14_28230	0.2353375562095982
PA14_28240	0.03380995475841131
PA14_28250	0.34828683455275494
PA14_28260	0.07352504811976335
PA14_28280	0.03785305435526224
PA14_28290	0.7941136015351946
PA14_28300	0.0542427538334849
PA14_28310	0.06050334968121881
PA14_28320	0.03758258156795574
PA14_28340	0.19876402600725726
PA14_28350	0.01117767465268473
PA14_28360	1.0778262736370783
PA14_28370	0.570102145411946
PA14_28380	0.37346865284638686
PA14_28390	0.33208339301627415
PA14_28400	0.3706928346047676
PA14_28410	0.6110998129671344
PA14_28420	0.05995458416490389
PA14_28430	0.19084685866703446
PA14_28440	0.0805669741050115
PA14_28450	0.11451075604189319
PA14_28460	0.11012988204732126
PA14_28470	0.3177785539633345
PA14_28490	0.2535398321887694
PA14_28500	0.38484850933778936
PA14_28510	0.020350378498054163
PA14_28520	0.3090114017963621
PA14_28530	0.46713706043457304
PA14_28540	0.038991423497180315
PA14_28560	0.0068235829329025294
PA14_28570	0.04383084189183318
PA14_28580	0.07746041953950876
PA14_28590	0.02652194562471617
PA14_28600	1.0593334298530699
PA14_28610	0.16974032665591887
PA14_28620	0.2362438851559857
PA14_28630	0.05981118305436221
PA14_28650	0.09731658449115808
PA14_28660	0.06038719809451001
PA14_28670	0.07764563015740292
PA14_28680	0.07678859132626016
PA14_28690	0.14998367809817584
PA14_28710	0.06342795056169188
PA14_28720	0.06512262478170146
PA14_28730	0.043360953441764154
PA14_28740	0.08951635484019671
PA14_28770	0.056142980440124585
PA14_28800	0.05265953185383118
PA14_28810	0.015306545562912317
PA14_28820	0.0717195905064538
PA14_28830	0.036496352921967366
PA14_28840	0.05533324276421156
PA14_28880	0.09291868261373516
PA14_28895	0.079322149267311
PA14_28910	0.014138215274402894
PA14_28920	0.03341824057751634
PA14_28930	0.06600343865559911
PA14_28940	0.02503759991276258
PA14_28950	0.048905474202692006
PA14_28960	0.06598780422654076
PA14_28970	1.4650625206845085
PA14_28980	1.2484103139890979
PA14_28990	0.08119377899633937
PA14_29000	0.08685867099172505
PA14_29010	0.03433495846527983
PA14_29020	0.17347691351973565
PA14_29030	0.05216479552854857
PA14_29040	0.08081358038512755
PA14_29050	0.07050587481511388
PA14_29060	0.020209062981316948
PA14_29070	0.026408903899500784
PA14_29090	0.04240895415804606
PA14_29100	0.03235878624977489
PA14_29110	0.06945359130662776
PA14_29120	0.24498551560882034
PA14_29130	0.02884250422567314
PA14_29150	0.012322211444843797
PA14_29160	0.01606970075896495
PA14_29180	0.01690190937772136
PA14_29190	0.043786798739789176
PA14_29200	0.03675562851024865
PA14_29210	0.09059606079874699
PA14_29220	0.06976818200040165
PA14_29230	0.1206998143344962
PA14_29240	0.05160152325161092
PA14_29250	0.10155479778602049
PA14_29260	0.09465400476368695
PA14_29270	0.04558500304432484
PA14_29280	0.06402397543335003
PA14_29290	0.07789788344751764
PA14_29300	0.2200186056126795
PA14_29320	1.0499542029147149
PA14_29330	0.1576187010006987
PA14_29340	1.0088990327837555
PA14_29350	0.22262610689302553
PA14_29360	0.3833180994577452
PA14_29375	0.5185327523385351
PA14_29390	0.2563813896017364
PA14_29400	0.28118054757154776
PA14_29410	0.07119339782479338
PA14_29420	0.004674712548603934
PA14_29440	0.020309397736568806
PA14_29460	0.0336719967421013
PA14_29470	0.29944765086792674
PA14_29480	0.05224323188873386
PA14_29490	0.032077201826248465
PA14_29500	0.028956478083307702
PA14_29510	0.06410605752538928
PA14_29520	0.026476997513271296
PA14_29530	0.042765943498238576
PA14_29540	0.044430862046210474
PA14_29550	0.0271086133968827
PA14_29570	0.06004243301566444
PA14_29575	0.05023900830231582
PA14_29590	0.27052275117297064
PA14_29600	0.1688544527289849
PA14_29620	0.244229734032573
PA14_29640	2.375972588762639
PA14_29650	1.500753494763766
PA14_29660	1.2430684453469865
PA14_29690	0.058770919099779516
PA14_29710	0.058231455624913823
PA14_29720	0.03716861943365314
PA14_29730	0.012248847828909535
PA14_29740	0.013423127425230838
PA14_29750	0.06408757056111086
PA14_29760	0.12671144297777653
PA14_29770	0.043226771547401364
PA14_29800	0.05836105478035706
PA14_29820	0.21699149399604778
PA14_29830	0.0316990327920214
PA14_29850	0.637917905719061
PA14_29860	0.618657930278353
PA14_29880	0.5684011716996409
PA14_29890	0.5144514955759102
PA14_29900	0.46000110900459784
PA14_29920	0.5270732153317905
PA14_29930	0.48753778883616933
PA14_29940	0.4705058862377426
PA14_29980	0.3684243617372394
PA14_29990	0.34269590168694886
PA14_30010	0.3305910943187002
PA14_30020	0.39215103629779224
PA14_30030	0.16018759242279967
PA14_30040	0.058981009309539
PA14_30050	0.26080917531606856
PA14_30070	0.039580172718289675
PA14_30080	0.05835196281035205
PA14_30090	0.08973795005554405
PA14_30100	0.6158143485758538
PA14_30110	0.3396722052657379
PA14_30130	0.01411909312676198
PA14_30140	0.20642926069800754
PA14_30150	0.19045892771368111
PA14_30160	0.1882579892866375
PA14_30180	0.2414172201349425
PA14_30190	0.1358224935342017
PA14_30200	0.06443141762743965
PA14_30210	0.08800609752699631
PA14_30230	0.09950903105703313
PA14_30240	0.4427580593194613
PA14_30260	0.1086631438106306
PA14_30270	0.029228873684288566
PA14_30280	0.12286775905880384
PA14_30290	0.028948549471011824
PA14_30310	0.05798021753949034
PA14_30320	0.04096852181896592
PA14_30330	0.05725024951703864
PA14_30340	0.027584036532043252
PA14_30350	0.023774270238762683
PA14_30360	0.033836002153122643
PA14_30370	0.05140992765818706
PA14_30380	0.026142303971994248
PA14_30390	0.006938056189697172
PA14_30400	0.01563129711132784
PA14_30410	0.4155183911791434
PA14_30420	0.03869629692124493
PA14_30430	0.03123093198338466
PA14_30440	0.03733915143463427
PA14_30450	0.047622090872646815
PA14_30460	0.5159421529817056
PA14_30470	0.2539705913604537
PA14_30490	0.2739093771100303
PA14_30500	0.0817975545386668
PA14_30520	0.11195684978912189
PA14_30540	0.1022538361540052
PA14_30550	0.10658597723394614
PA14_30560	0.38988130581246866
PA14_30570	0.33624042813213834
PA14_30580	0.5246392251816845
PA14_30590	0.3772579605445401
PA14_30600	0.4759593318261378
PA14_30620	0.8038895389206829
PA14_30630	0.6463125943162531
PA14_30650	0.014537053116183541
PA14_30660	0.05024509550108262
PA14_30670	0.0742345903062751
PA14_30680	0.03029624105882734
PA14_30690	0.16099334577478014
PA14_30700	0.014456009695669078
PA14_30710	0.014460836597533269
PA14_30720	0.20994026219769418
PA14_30730	0.0814100519123341
PA14_30740	0.31109294676907906
PA14_30750	0.14648959486470667
PA14_30760	0.03334199754461899
PA14_30770	0.03615461196022898
PA14_30790	0.035122067276171225
PA14_30800	0.1389294269937102
PA14_30810	0.0798020639876815
PA14_30820	0.18539044504765306
PA14_30830	0.18415658747963662
PA14_30840	0.27239733431481256
PA14_30850	0.08787860737090843
PA14_30860	0.06209396168690745
PA14_30870	0.10890718823671254
PA14_30880	0.07838818363977502
PA14_30900	0.02989885436600445
PA14_30910	0.03535580454331621
PA14_30930	0.0735759514236451
PA14_30940	0.04551387011634419
PA14_30950	0.03795170024494732
PA14_30960	0.03835032095344278
PA14_30970	0.05108977355481827
PA14_30980	0.017913241135074736
PA14_30990	0.011130721134846611
PA14_31000	0.03374641127756591
PA14_31010	0.018464206295403466
PA14_31030	0.03078478455080236
PA14_31040	0.18380803109031982
PA14_31050	0.03660275899059174
PA14_31070	0.14300253901011076
PA14_31080	0.10314473986927611
PA14_31100	1.231253424928792
PA14_31130	1.4116984166837225
PA14_31150	0.21160112591579452
PA14_31160	1.0487989442649952
PA14_31190	0.016678773315793254
PA14_31200	0.02672217424030936
PA14_31220	0.11312755119137093
PA14_31230	0.16068189207826117
PA14_31240	0.024576539616713636
PA14_31250	0.14605490334870014
PA14_31260	1.1688551732961565
PA14_31270	0.06527147412112085
PA14_31280	0.040805327856864096
PA14_31290	2.344035181768636
PA14_31300	0.1543564381919597
PA14_31310	0.02846952730122514
PA14_31350	0.7712253126267268
PA14_31360	0.9147979364877372
PA14_31370	0.6959657490612996
PA14_31380	0.23319903731458366
PA14_31390	0.10265126032251107
PA14_31400	0.10357345519522418
PA14_31420	0.17840666199989005
PA14_31430	0.33369536494268515
PA14_31440	0.010899843289088369
PA14_31450	0.15132874041063846
PA14_31460	0.03237323841813452
PA14_31470	0.22917615922625015
PA14_31480	0.014237162242674704
PA14_31500	0.2843947396101082
PA14_31510	0.32741514167570906
PA14_31530	0.2917778662679303
PA14_31540	0.2206663082982022
PA14_31560	0.06543277562528566
PA14_31580	0.1376858161765831
PA14_31610	0.13977591754517743
PA14_31620	0.02283361948778739
PA14_31630	0.03150066198291496
PA14_31640	0.018668174619208267
PA14_31650	0.03361798862137753
PA14_31660	0.04514362566585432
PA14_31680	0.05980698604606947
PA14_31690	0.0353575478301552
PA14_31700	0.19988842910877352
PA14_31720	0.2173429913579918
PA14_31730	0.2127121654544574
PA14_31740	0.15840627269864807
PA14_31750	0.15308421776851036
PA14_31760	0.13318369920583278
PA14_31770	0.044907423988769866
PA14_31780	0.017860726810286102
PA14_31800	0.03529019367785201
PA14_31810	0.10520969619681286
PA14_31820	0.846142174888151
PA14_31840	0.021703720705390134
PA14_31850	0.03435094412731237
PA14_31870	0.1404779533985921
PA14_31890	0.07618050988040702
PA14_31900	0.05137685959999336
PA14_31920	0.0522384909214117
PA14_31930	0.06485804407214163
PA14_31950	0.06663843541594168
PA14_31960	0.14831774849779727
PA14_31970	0.7945125183974632
PA14_31990	0.05300511399011139
PA14_32060	0.554974765812823
PA14_32080	0.03707435452206172
PA14_32100	0.05078614654567125
PA14_32110	0.035005187404199514
PA14_32130	0.10278658781029434
PA14_32140	0.22786620204169075
PA14_32150	0.11546063230288879
PA14_32160	0.07778345914356775
PA14_32190	0.1328225171801887
PA14_32200	0.0444184694350714
PA14_32220	1.8052525751217345
PA14_32230	2.546977862715679
PA14_32240	2.3072937068581854
PA14_32250	0.12669511464645875
PA14_32270	0.048318124635152525
PA14_32280	0.1517886184315032
PA14_32290	0.0306163754349609
PA14_32300	0.06032894731283803
PA14_32310	0.1827823094743892
PA14_32330	0.20848298613636226
PA14_32340	0.11580279736197056
PA14_32350	0.081929600196282
PA14_32360	0.10330828399338769
PA14_32370	0.18610603392927513
PA14_32380	0.035513941739166645
PA14_32390	0.05137536156944014
PA14_32400	0.731094169336288
PA14_32420	0.08083989538000107
PA14_32440	0.06600149320864425
PA14_32450	0.018177951507680475
PA14_32460	0.03123506021919543
PA14_32470	0.24635467111271975
PA14_32480	0.1971330777517855
PA14_32500	0.030734424953929407
PA14_32520	0.28758848163433626
PA14_32530	0.15523738701274056
PA14_32540	0.1576660420082139
PA14_32570	0.04606936708567741
PA14_32580	0.12180056856289295
PA14_32590	0.2794778023295872
PA14_32600	0.12319517203755985
PA14_32610	0.18572531756920846
PA14_32630	0.07415888239409595
PA14_32640	0.1472187217591608
PA14_32650	0.07508007655384209
PA14_32660	0.06211355128130594
PA14_32670	0.09996118425402928
PA14_32690	0.13649429781930802
PA14_32700	0.22075803877428274
PA14_32710	0.6646605592281912
PA14_32720	0.4779896590692763
PA14_32740	0.5415751049451912
PA14_32750	0.17077798329445204
PA14_32770	0.04022373665749635
PA14_32780	0.15973806220167366
PA14_32790	0.06478765471507028
PA14_32830	0.04791105539499574
PA14_32840	0.05813650033102463
PA14_32850	0.06164748268039773
PA14_32860	0.028823634400405133
PA14_32880	0.032888472433719534
PA14_32890	0.387231026121576
PA14_32905	1.4790784761352191
PA14_32930	0.5866297090745981
PA14_32940	0.028775263939109834
PA14_32950	0.6979252194966801
PA14_32970	0.01594717488619823
PA14_32985	0.583906848579852
PA14_33000	0.5846437585736683
PA14_33010	0.7800542487549148
PA14_33030	0.1786558385468071
PA14_33040	0.17550001357139294
PA14_33050	0.2579916545126523
PA14_33060	0.4783209328428103
PA14_33070	0.10380698137052816
PA14_33080	0.08335581205756103
PA14_33110	0.11687297763899229
PA14_33120	0.04286348499124978
PA14_33130	0.05010992797823255
PA14_33150	0.13129841430609612
PA14_33160	0.6083564058457334
PA14_33170	0.25046959174274985
PA14_33190	0.10168952279557011
PA14_33200	0.10465649564069923
PA14_33220	0.07020069499304829
PA14_33230	0.3136100565975753
PA14_33240	0.28539222964829675
PA14_33250	0.7269722828772723
PA14_33260	0.7087462392678782
PA14_33270	0.8977801106854343
PA14_33280	0.8467216490646531
PA14_33290	0.29010768506356877
PA14_33300	0.04032297532820002
PA14_33310	0.06533795952456166
PA14_33320	0.0508606655567636
PA14_33330	0.06827203510411428
PA14_33340	0.07182674394138845
PA14_33350	0.10583353090637257
PA14_33370	0.1502793484933472
