TraesCS5A03G0535600	pericycle	TraesCS5A03G0535600	8.97	7.08	6.96	6.77	157.42	35.04	21.7	3.81	13.43	6.76
TraesCS5A03G0536500	phloem	TraesCS5A03G0536500	1.62	0.17	0.07	1.05	1.04	885.66	0.89	0.0	0.24	0.5
TraesCS5A03G0570800	xylem	TraesCS5A03G0570800	0.54	0.35	1.94	1.05	1.04	0.0	0.98	52.41	2.83	151.96
TraesCS5A03G0580100	provascular	TraesCS5A03G0580100	62.81	31.44	26.41	84.53	143.84	103.91	259.81	73.37	53.25	93.88
TraesCS5A03G0603800	pericycle	TraesCS5A03G0603800	3.78	2.94	4.41	4.87	282.8	18.12	2.32	0.0	7.07	2.75
TraesCS5A03G0621200	pericycle	TraesCS5A03G0621200	21.3	11.4	13.46	5.91	527.12	4.83	5.54	6.67	44.3	13.77
TraesCS5A03G0651300	provascular	TraesCS5A03G0651300	72.75	34.89	28.87	118.58	163.34	64.04	523.81	71.47	45.48	60.08
TraesCS5A03G0684700	epidermis	TraesCS5A03G0684700	24.43	13.65	190.08	8.3	18.46	20.54	13.84	161.99	97.55	86.62
TraesCS5A03G0819000	phloem	TraesCS5A03G0819000	0.76	0.69	0.6	0.19	1.39	711.67	0.62	1.91	1.41	1.25
TraesCS5A03G0846400	meristems	TraesCS5A03G0846400	16.86	12.78	63.21	407.17	16.37	149.82	13.48	23.82	17.44	30.54
TraesCS5A03G0930400	epidermis	TraesCS5A03G0930400	7.89	5.53	97.02	4.39	10.45	44.71	4.2	32.4	88.13	39.8
TraesCS5A03G0948700	cortex	TraesCS5A03G0948700	283.45	55.62	104.73	165.43	61.12	102.7	30.18	198.2	173.9	83.61
TraesCS5A03G0986700	meristems	TraesCS5A03G0986700	0.22	2.25	2.39	1.14	4.01	2.42	2.95	0.0	5.42	0.0
TraesCS5A03G1080200	xylem	TraesCS5A03G1080200	15.13	25.05	12.27	16.79	47.89	503.85	69.73	147.7	15.08	314.18
TraesCS5A03G1115100	xylem	TraesCS5A03G1115100	4.32	24.01	13.17	9.35	11.84	43.5	36.61	161.04	10.37	437.1
TraesCS5A03G1163200LC	pericycle	TraesCS5A03G1163200LC	82.05	82.92	56.85	306.33	2320.42	906.2	302.84	209.64	109.1	139.69
TraesCS5B03G0106800	root_hair	TraesCS5B03G0106800	3.35	1.38	34.71	1.53	5.22	3.62	2.77	7.62	263.44	2.25
TraesCS5B03G0138900	pericycle	TraesCS5B03G0138900	1.84	2.25	3.07	5.44	405.92	7.25	3.75	3.81	14.85	21.03
TraesCS5B03G0259700	root_hair	TraesCS5B03G0259700	5.62	3.45	67.7	4.58	8.53	7.25	3.48	20.01	316.93	4.01
TraesCS5B03G0359300	provascular	TraesCS5B03G0359300	10.49	13.3	6.51	30.05	39.88	30.21	179.72	57.17	16.02	20.78
TraesCS5B03G0387000	xylem	TraesCS5B03G0387000	17.08	10.36	21.84	37.4	16.89	7.25	17.23	367.82	43.12	1962.44
TraesCS5B03G0387000	root_cap	TraesCS5B03G0387000	17.08	10.36	21.84	37.4	16.89	7.25	17.23	367.82	43.12	1962.44
TraesCS5B03G0408000	pericycle	TraesCS5B03G0408000	22.7	68.23	24.01	32.82	357.86	15.71	51.87	130.55	28.51	67.84
TraesCS5B03G0538700	endodermis	TraesCS5B03G0538700	2.38	144.07	6.51	18.22	25.77	4.83	2.32	0.95	3.3	3.25
TraesCS5B03G0547100	pericycle	TraesCS5B03G0547100	6.05	5.87	3.81	10.68	236.13	19.33	16.34	4.76	10.37	6.76
TraesCS5B03G0582100	xylem	TraesCS5B03G0582100	0.65	0.35	2.62	1.05	1.39	0.0	0.54	48.6	2.12	126.67
TraesCS5B03G0639000	pericycle	TraesCS5B03G0639000	35.67	17.45	28.65	9.83	812.19	9.67	27.86	20.01	64.56	18.53
TraesCS5B03G0678400LC	provascular	TraesCS5B03G0678400LC	356.74	719.46	151.93	481.58	1481.06	425.31	1371.89	376.4	313.87	340.47
TraesCS5B03G0678500LC	provascular	TraesCS5B03G0678500LC	54.05	115.39	19.45	47.61	206.36	56.79	209.54	63.84	31.81	51.57
TraesCS5B03G0722200	epidermis	TraesCS5B03G0722200	57.51	27.81	448.3	44.08	34.13	117.2	18.75	185.82	316.46	183.5
TraesCS5B03G1000500	root_hair	TraesCS5B03G1000500	2.16	1.21	3.59	0.57	2.96	1.21	1.07	15.25	164.94	0.75
TraesCS5B03G1121200	pericycle	TraesCS5B03G1121200	7.24	2.94	4.56	12.5	305.27	666.96	4.55	1.91	12.02	5.76
TraesCS5B03G1183000	xylem	TraesCS5B03G1183000	5.95	12.96	11.89	8.4	13.58	19.33	35.8	171.52	13.2	387.03
TraesCS5B03G1183000	root_cap	TraesCS5B03G1183000	5.95	12.96	11.89	8.4	13.58	19.33	35.8	171.52	13.2	387.03
TraesCS5B03G1313200	epidermis	TraesCS5B03G1313200	10.7	8.12	159.03	8.97	16.37	66.45	5.98	94.34	27.8	32.79
TraesCS5B03G1313300	epidermis	TraesCS5B03G1313300	7.57	7.08	136.29	12.31	14.98	33.83	4.46	23.82	18.62	21.78
TraesCS5D03G0150000LC	pericycle	TraesCS5D03G0150000LC	1.73	3.8	1.87	6.11	242.58	3.62	2.68	1.91	11.78	28.29
TraesCS5D03G0346300	provascular	TraesCS5D03G0346300	24.11	22.97	12.72	69.83	37.27	20.54	338.38	102.91	38.41	32.29
TraesCS5D03G0360700	pericycle	TraesCS5D03G0360700	23.35	71.69	27.98	54.28	713.11	47.12	82.41	49.55	56.08	61.83
TraesCS5D03G0377000	xylem	TraesCS5D03G0377000	30.7	9.5	28.87	54.19	22.46	7.25	20.62	465.97	48.54	2557.75
TraesCS5D03G0377000	root_cap	TraesCS5D03G0377000	30.7	9.5	28.87	54.19	22.46	7.25	20.62	465.97	48.54	2557.75
TraesCS5D03G0473200	cortex	TraesCS5D03G0473200	180.21	35.58	23.64	82.9	11.84	26.58	13.12	101.01	36.99	47.82
TraesCS5D03G0496400	meristems	TraesCS5D03G0496400	71.24	91.9	101.88	294.5	113.19	155.87	156.33	64.8	66.45	73.1
TraesCS5D03G0557600	phloem	TraesCS5D03G0557600	0.0	0.17	0.07	0.48	0.7	900.16	0.45	0.0	0.24	0.5
TraesCS5D03G0582600	meristems	TraesCS5D03G0582600	32.86	18.66	76.52	558.38	47.71	251.32	24.11	33.35	25.21	49.07
TraesCS5D03G0588300	pericycle	TraesCS5D03G0588300	19.78	8.12	12.79	2.86	458.16	4.83	5.54	16.2	45.71	9.26
TraesCS5D03G0619500LC	provascular	TraesCS5D03G0619500LC	290.8	541.71	82.81	218.28	701.61	157.07	639.88	197.25	114.99	120.67
TraesCS5D03G0619800LC	provascular	TraesCS5D03G0619800LC	193.51	376.92	72.26	208.16	744.28	193.32	900.58	195.34	126.06	140.19
TraesCS5D03G0654200	epidermis	TraesCS5D03G0654200	27.46	17.79	257.18	16.7	24.03	71.29	13.93	103.87	148.69	96.63
TraesCS5D03G0768300	pericycle	TraesCS5D03G0768300	5.41	17.79	5.76	12.4	190.86	16.92	42.59	36.21	7.3	16.77
TraesCS5D03G0906800	root_hair	TraesCS5D03G0906800	2.27	1.9	6.06	1.05	3.66	1.21	0.8	9.53	285.12	1.25
TraesCS5D03G1033800	xylem	TraesCS5D03G1033800	13.19	53.2	13.54	17.74	68.44	350.4	69.55	69.56	18.38	284.64
TraesCS5D03G1067600	xylem	TraesCS5D03G1067600	3.14	13.47	8.98	7.73	5.57	38.66	22.41	121.97	8.25	271.37
TraesCS5D03G1172900	epidermis	TraesCS5D03G1172900	20.76	20.21	300.11	14.88	26.12	97.87	17.77	168.66	51.6	68.59
TraesCS5D03G1173000	epidermis	TraesCS5D03G1173000	26.16	35.58	485.93	25.85	54.85	132.91	30.44	288.73	124.18	122.67
TraesCS6A03G0065500	xylem	TraesCS6A03G0065500	8.11	8.64	10.77	7.73	26.82	6.04	26.34	62.89	6.83	189.01
TraesCS6A03G0076200	meristems	TraesCS6A03G0076200	12.54	5.35	45.33	393.82	15.32	130.49	10.09	13.34	16.02	24.28
TraesCS6A03G0080100	xylem	TraesCS6A03G0080100	0.22	0.86	5.09	1.81	1.04	117.2	0.8	54.32	1.18	217.8
TraesCS6A03G0083500	epidermis	TraesCS6A03G0083500	40.11	20.21	125.89	9.06	17.94	30.21	11.34	33.35	102.97	25.79
TraesCS6A03G0122000	meristems	TraesCS6A03G0122000	41.08	23.32	82.96	520.41	32.56	152.24	23.21	31.45	34.4	41.56
TraesCS6A03G0141200	meristems	TraesCS6A03G0141200	24.43	19.17	77.35	582.71	30.13	120.83	15.89	20.01	17.2	45.31
TraesCS6A03G0197200	meristems	TraesCS6A03G0197200	33.3	26.95	90.96	761.97	48.41	202.99	22.05	27.63	32.05	41.31
TraesCS6A03G0198100	meristems	TraesCS6A03G0198100	65.73	62.7	110.86	941.04	100.65	306.9	74.64	89.57	53.25	70.1
TraesCS6A03G0202900	phloem	TraesCS6A03G0202900	0.43	0.0	0.37	0.48	3.83	1291.63	0.98	0.0	0.24	0.0
TraesCS6A03G0306800	phloem	TraesCS6A03G0306800	0.54	0.0	0.15	0.38	1.04	871.16	0.62	1.91	0.0	0.0
TraesCS6A03G0324800	phloem	TraesCS6A03G0324800	2.16	2.42	4.11	6.68	20.2	630.71	26.16	9.53	6.36	19.53
TraesCS6A03G0325300	pericycle	TraesCS6A03G0325300	8.54	15.03	5.16	53.52	623.6	1105.56	33.93	3.81	17.67	7.76
TraesCS6A03G0325300	phloem	TraesCS6A03G0325300	8.54	15.03	5.16	53.52	623.6	1105.56	33.93	3.81	17.67	7.76
TraesCS6A03G0661700LC	provascular	TraesCS6A03G0661700LC	28.76	114.18	28.65	65.45	110.41	26.58	269.36	119.11	27.8	419.07
TraesCS6A03G0661700LC	xylem	TraesCS6A03G0661700LC	28.76	114.18	28.65	65.45	110.41	26.58	269.36	119.11	27.8	419.07
TraesCS6A03G0661900	endodermis	TraesCS6A03G0661900	8.54	448.09	7.78	18.51	16.54	4.83	5.89	5.72	25.92	5.26
TraesCS6A03G0666600	phloem	TraesCS6A03G0666600	0.86	0.17	0.15	0.86	0.17	1349.63	0.62	0.0	0.24	0.5
TraesCS6A03G0684200	provascular	TraesCS6A03G0684200	11.46	21.94	11.59	37.68	123.99	41.08	126.33	8.58	16.26	21.78
TraesCS6A03G0750200	endodermis	TraesCS6A03G0750200	319.23	1598.71	255.83	270.37	416.02	176.41	391.32	392.6	839.8	291.65
TraesCS6A03G0751000	root_hair	TraesCS6A03G0751000	4.65	3.28	41.07	3.91	6.62	4.83	2.68	3.81	216.78	5.76
TraesCS6A03G0835200	pericycle	TraesCS6A03G0835200	14.7	15.2	9.2	22.9	283.5	37.46	107.41	44.79	9.66	15.52
TraesCS6A03G0890300	root_hair	TraesCS6A03G0890300	1.73	1.38	9.35	1.14	4.01	3.62	1.16	10.48	195.34	1.5
TraesCS6A03G0966200	endodermis	TraesCS6A03G0966200	116.64	207.81	58.8	31.96	54.68	90.62	15.98	60.99	91.9	43.06
TraesCS6A03G0967400	epidermis	TraesCS6A03G0967400	390.58	108.83	625.59	129.55	89.33	228.36	49.46	241.08	400.11	209.79
TraesCS6A03G0967600	epidermis	TraesCS6A03G0967600	37.84	39.73	286.05	14.69	17.41	124.45	19.02	167.71	105.8	98.38
TraesCS6A03G1015200	cortex	TraesCS6A03G1015200	135.89	169.46	68.0	31.96	24.73	20.54	13.12	97.2	48.07	34.8
TraesCS6B03G0004100	epidermis	TraesCS6B03G0004100	17.84	11.4	272.74	8.3	8.53	27.79	4.29	67.66	73.99	21.78
TraesCS6B03G0110700	meristems	TraesCS6B03G0110700	40.97	24.01	73.08	585.57	34.48	204.2	20.8	26.68	29.22	33.3
TraesCS6B03G0116500	xylem	TraesCS6B03G0116500	4.97	2.76	15.33	6.3	5.92	123.24	2.14	77.18	10.13	257.1
TraesCS6B03G0167500	root_cap	TraesCS6B03G0167500	0.0	0.17	0.0	0.1	0.0	0.0	0.0	121.97	0.24	0.0
TraesCS6B03G0186000	meristems	TraesCS6B03G0186000	15.13	8.46	49.07	372.92	18.81	99.08	12.05	10.48	12.02	31.79
TraesCS6B03G0195600	meristems	TraesCS6B03G0195600	28.22	22.8	68.82	576.41	52.94	193.32	31.52	31.45	23.33	32.54
TraesCS6B03G0242600	epidermis	TraesCS6B03G0242600	4.54	7.26	72.63	10.02	2.79	7.25	2.41	9.53	4.95	12.77
TraesCS6B03G0270900	phloem	TraesCS6B03G0270900	0.11	0.0	0.07	0.67	0.35	810.74	0.36	0.0	0.47	0.0
TraesCS6B03G0284500	meristems	TraesCS6B03G0284500	31.24	25.39	63.51	526.33	32.04	113.58	20.89	20.01	20.03	45.06
TraesCS6B03G0284700	meristems	TraesCS6B03G0284700	14.92	13.3	58.27	434.65	29.26	138.95	12.23	8.58	15.79	19.53
TraesCS6B03G0398800	phloem	TraesCS6B03G0398800	0.54	0.0	0.0	0.19	0.17	702.0	0.09	0.0	0.0	0.0
TraesCS6B03G0419400	phloem	TraesCS6B03G0419400	0.43	1.55	0.97	1.62	6.62	666.96	7.68	0.95	3.53	40.81
TraesCS6B03G0419800	pericycle	TraesCS6B03G0419800	4.0	6.39	3.96	25.76	456.42	79.75	12.41	0.0	16.49	3.25
TraesCS6B03G0425000	root_cap	TraesCS6B03G0425000	65.62	23.67	136.89	31.96	18.28	15.71	13.57	342.09	73.52	82.61
TraesCS6B03G0758700	endodermis	TraesCS6B03G0758700	57.84	216.96	47.05	46.56	48.06	49.54	82.41	138.17	53.25	66.34
TraesCS6B03G0810000	phloem	TraesCS6B03G0810000	0.0	0.0	0.07	0.1	0.0	911.03	0.09	0.0	0.24	0.0
TraesCS6B03G0815900	endodermis	TraesCS6B03G0815900	7.57	257.9	6.43	14.88	10.45	7.25	4.91	2.86	21.68	4.26
TraesCS6B03G0832000	meristems	TraesCS6B03G0832000	20.86	15.37	68.52	500.0	29.26	202.99	18.93	17.15	21.68	25.03
TraesCS6B03G0945500	provascular	TraesCS6B03G0945500	34.05	74.11	42.41	75.18	279.32	113.58	290.79	213.45	50.9	121.42
TraesCS6B03G0996700	pericycle	TraesCS6B03G0996700	11.89	13.65	8.75	17.74	217.5	227.15	47.77	12.39	11.07	8.51
TraesCS6B03G1069000	root_hair	TraesCS6B03G1069000	2.92	4.15	20.05	2.1	7.14	3.62	1.52	11.43	304.91	1.0
TraesCS6B03G1074200	epidermis	TraesCS6B03G1074200	12.11	10.71	116.84	12.12	13.58	24.17	5.09	41.93	33.46	26.04
TraesCS6B03G1181300	cortex	TraesCS6B03G1181300	299.45	427.53	63.06	70.22	55.2	68.87	24.11	76.23	66.45	48.32
TraesCS6B03G1181300	endodermis	TraesCS6B03G1181300	299.45	427.53	63.06	70.22	55.2	68.87	24.11	76.23	66.45	48.32
TraesCS6B03G1184200	epidermis	TraesCS6B03G1184200	177.62	81.53	413.37	54.28	44.41	119.62	30.27	157.23	347.56	121.67
TraesCS6B03G1184300	epidermis	TraesCS6B03G1184300	68.11	28.67	260.69	24.71	27.51	67.66	16.61	114.35	299.49	69.85
TraesCS6B03G1250200	endodermis	TraesCS6B03G1250200	76.86	373.98	92.23	23.85	27.86	9.67	18.3	76.23	180.03	32.04
TraesCS6D03G0079900	meristems	TraesCS6D03G0079900	17.19	9.85	43.84	474.81	16.72	125.66	9.11	22.87	17.67	18.02
TraesCS6D03G0082600	xylem	TraesCS6D03G0082600	6.38	4.84	11.15	4.96	5.57	50.75	4.82	88.62	10.6	387.78
TraesCS6D03G0086400	epidermis	TraesCS6D03G0086400	22.59	13.3	104.8	6.3	5.57	43.5	4.82	26.68	98.5	22.28
TraesCS6D03G0280000	pericycle	TraesCS6D03G0280000	4.43	9.33	3.22	20.32	354.2	641.59	16.87	1.91	9.19	5.26
TraesCS6D03G0280000	phloem	TraesCS6D03G0280000	4.43	9.33	3.22	20.32	354.2	641.59	16.87	1.91	9.19	5.26
TraesCS6D03G0526000	endodermis	TraesCS6D03G0526000	60.54	334.77	77.12	80.23	68.79	74.91	188.38	236.32	97.32	164.48
TraesCS6D03G0550100LC	provascular	TraesCS6D03G0550100LC	16.11	95.35	16.68	36.92	37.27	30.21	141.6	57.17	16.49	226.31
TraesCS6D03G0550200	endodermis	TraesCS6D03G0550200	7.35	229.05	5.01	9.06	9.93	3.62	2.86	3.81	24.74	3.0
TraesCS6D03G0633900	endodermis	TraesCS6D03G0633900	480.85	1947.3	304.45	396.39	845.8	196.95	776.39	672.75	820.25	407.06
TraesCS6D03G0635000	root_hair	TraesCS6D03G0635000	4.65	4.49	42.04	2.29	7.66	1.21	2.59	1.91	212.54	2.5
TraesCS6D03G0654300	xylem	TraesCS6D03G0654300	4.0	4.49	5.76	14.69	5.57	2.42	6.16	52.41	7.3	319.44
TraesCS6D03G0765000	root_hair	TraesCS6D03G0765000	2.16	3.11	13.69	1.62	4.7	2.42	2.14	8.58	215.14	1.0
TraesCS6D03G0767200	epidermis	TraesCS6D03G0767200	6.49	5.7	100.91	8.01	11.67	8.46	5.54	48.6	32.05	13.52
TraesCS6D03G0848200	epidermis	TraesCS6D03G0848200	611.01	148.38	980.83	168.57	118.76	315.36	78.92	447.86	685.7	280.63
TraesCS6D03G0852900	epidermis	TraesCS6D03G0852900	6.16	4.84	74.43	13.64	10.1	15.71	3.93	16.2	13.43	18.78
TraesCS6D03G0894200	endodermis	TraesCS6D03G0894200	133.18	389.53	52.21	30.05	34.48	24.17	19.82	49.55	58.44	40.05
TraesCS7A03G0143900	cortex	TraesCS7A03G0143900	214.8	104.51	34.63	81.57	32.91	29.0	19.28	21.92	60.56	31.04
TraesCS7A03G0413900	endodermis	TraesCS7A03G0413900	7.68	334.42	12.87	11.16	15.32	10.87	9.11	48.6	20.26	266.36
TraesCS7A03G0413900	xylem	TraesCS7A03G0413900	7.68	334.42	12.87	11.16	15.32	10.87	9.11	48.6	20.26	266.36
TraesCS7A03G0446200	xylem	TraesCS7A03G0446200	2.92	3.63	3.89	2.39	4.18	1.21	4.11	87.67	8.72	257.85
TraesCS7A03G0475600	endodermis	TraesCS7A03G0475600	24.22	213.51	26.85	31.58	29.08	66.45	27.23	42.88	29.45	27.04
TraesCS7A03G0529100	root_hair	TraesCS7A03G0529100	3.89	5.35	24.24	2.0	4.88	3.62	1.52	13.34	379.37	3.25
TraesCS7A03G0586100	root_hair	TraesCS7A03G0586100	2.7	3.11	19.3	2.0	5.05	1.21	1.61	1.91	341.91	2.0
TraesCS7A03G0757500	pericycle	TraesCS7A03G0757500	4.11	3.8	3.89	15.65	667.83	733.42	14.28	2.86	15.08	2.75
TraesCS7A03G0757500	phloem	TraesCS7A03G0757500	4.11	3.8	3.89	15.65	667.83	733.42	14.28	2.86	15.08	2.75
TraesCS7A03G0816500	root_hair	TraesCS7A03G0816500	4.54	2.07	23.19	2.0	5.75	3.62	2.32	7.62	283.47	1.5
TraesCS7A03G0816900	cortex	TraesCS7A03G0816900	419.99	390.39	188.28	120.01	83.94	76.12	84.82	132.45	203.35	67.34
TraesCS7A03G0969300	xylem	TraesCS7A03G0969300	2.38	5.7	8.0	3.82	4.7	56.79	5.0	88.62	3.06	273.12
TraesCS7A03G0983300	cortex	TraesCS7A03G0983300	163.56	21.77	30.37	51.52	28.04	18.12	9.73	10.48	43.83	22.28
TraesCS7A03G0992200LC	epidermis	TraesCS7A03G0992200LC	11.89	14.68	152.23	10.97	22.64	66.45	7.77	80.04	27.57	30.29
TraesCS7A03G0992500LC	epidermis	TraesCS7A03G0992500LC	21.73	38.87	329.14	28.43	28.04	53.16	10.09	101.96	89.31	33.05
TraesCS7A03G1189700	meristems	TraesCS7A03G1189700	17.84	14.51	59.1	489.41	22.64	144.99	11.52	16.2	19.56	34.05
TraesCS7A03G1218100	endodermis	TraesCS7A03G1218100	79.89	203.66	6.58	26.62	12.36	1.21	4.46	3.81	6.83	8.76
TraesCS7A03G1335600	meristems	TraesCS7A03G1335600	2.16	2.07	4.34	5.06	5.75	2.42	2.23	0.95	4.24	0.5
TraesCS7B03G0218800	endodermis	TraesCS7B03G0218800	10.49	627.22	13.61	26.62	28.21	6.04	8.3	61.94	30.87	168.23
TraesCS7B03G0299800	epidermis	TraesCS7B03G0299800	19.35	10.19	152.08	12.78	16.72	26.58	8.75	60.03	283.7	36.55
TraesCS7B03G0299800	root_hair	TraesCS7B03G0299800	19.35	10.19	152.08	12.78	16.72	26.58	8.75	60.03	283.7	36.55
TraesCS7B03G0335800	phloem	TraesCS7B03G0335800	2.59	2.42	1.05	4.96	2.96	909.82	3.39	5.72	0.24	6.76
TraesCS7B03G0387000	meristems	TraesCS7B03G0387000	3.03	2.42	6.13	6.2	5.22	1.21	4.55	0.0	7.54	1.75
TraesCS7B03G0410500	root_hair	TraesCS7B03G0410500	3.89	2.94	31.27	4.58	7.31	2.42	2.23	3.81	374.66	2.0
TraesCS7B03G0588000	pericycle	TraesCS7B03G0588000	1.62	1.73	1.2	7.06	305.44	194.53	7.59	0.95	5.66	0.75
TraesCS7B03G0662400	pericycle	TraesCS7B03G0662400	48.43	50.96	45.63	49.42	327.38	53.16	92.85	35.26	49.72	69.34
TraesCS7B03G0675000	root_hair	TraesCS7B03G0675000	2.05	1.38	13.02	0.57	5.22	1.21	1.43	6.67	177.9	1.75
TraesCS7B03G0675100	cortex	TraesCS7B03G0675100	444.96	478.32	151.33	76.32	66.7	45.91	29.19	46.69	91.19	47.57
TraesCS7B03G0675100	endodermis	TraesCS7B03G0675100	444.96	478.32	151.33	76.32	66.7	45.91	29.19	46.69	91.19	47.57
TraesCS7B03G0801500	epidermis	TraesCS7B03G0801500	56.54	41.98	137.94	12.12	11.14	29.0	9.29	8.58	127.24	10.51
TraesCS7B03G0805100	xylem	TraesCS7B03G0805100	2.49	1.55	13.91	4.01	1.74	93.04	3.75	99.1	6.13	378.02
TraesCS7B03G0820900	cortex	TraesCS7B03G0820900	348.64	143.03	67.32	129.08	61.47	77.33	28.57	46.69	97.32	41.56
TraesCS7B03G0829700LC	epidermis	TraesCS7B03G0829700LC	5.73	9.85	74.88	8.01	4.18	8.46	2.86	15.25	18.62	9.01
TraesCS7B03G0854100	epidermis	TraesCS7B03G0854100	92.75	75.31	1498.1	77.85	126.77	140.16	37.32	306.83	1397.08	325.95
TraesCS7B03G0901000	meristems	TraesCS7B03G0901000	33.84	53.03	11.82	82.04	17.07	30.21	38.48	12.39	20.5	17.77
TraesCS7B03G0907100	xylem	TraesCS7B03G0907100	6.7	13.82	61.79	4.96	83.41	183.66	4.29	183.91	81.77	331.7
TraesCS7B03G0907100	root_cap	TraesCS7B03G0907100	6.7	13.82	61.79	4.96	83.41	183.66	4.29	183.91	81.77	331.7
TraesCS7B03G1269700	meristems	TraesCS7B03G1269700	2.92	2.25	4.64	6.49	9.4	2.42	2.05	0.95	4.01	2.5
TraesCS7B03G1286700	epidermis	TraesCS7B03G1286700	4.43	5.01	104.65	8.78	2.96	8.46	2.77	2.86	8.25	21.03
TraesCS7D03G0020100	cortex	TraesCS7D03G0020100	181.51	48.54	31.79	72.7	36.22	35.04	27.14	32.4	40.76	27.04
TraesCS7D03G0043000	root_hair	TraesCS7D03G0043000	1.08	2.25	2.99	1.24	2.26	1.21	1.61	5.72	230.22	1.25
TraesCS7D03G0220100	meristems	TraesCS7D03G0220100	16.0	9.16	44.13	386.66	25.42	118.41	10.62	17.15	16.73	25.79
TraesCS7D03G0226600	root_cap	TraesCS7D03G0226600	0.22	0.35	0.22	0.0	0.17	1.21	0.18	642.26	0.47	0.25
TraesCS7D03G0259100	meristems	TraesCS7D03G0259100	11.24	16.06	48.47	458.88	20.37	147.41	8.04	2.86	12.72	19.78
TraesCS7D03G0261200	meristems	TraesCS7D03G0261200	22.27	15.37	61.19	578.99	32.56	173.99	14.46	15.25	22.15	47.57
TraesCS7D03G0261500	meristems	TraesCS7D03G0261500	22.38	43.36	52.89	405.55	23.51	123.24	16.78	9.53	16.97	37.3
TraesCS7D03G0340900	root_cap	TraesCS7D03G0340900	93.4	65.99	86.17	48.65	86.72	72.5	26.07	463.11	57.26	155.21
TraesCS7D03G0401600	endodermis	TraesCS7D03G0401600	15.89	640.35	22.14	30.24	27.51	4.83	12.77	181.05	27.1	286.39
TraesCS7D03G0430200	xylem	TraesCS7D03G0430200	0.86	4.32	3.81	1.34	2.79	2.42	4.11	100.05	4.24	156.96
TraesCS7D03G0500500	phloem	TraesCS7D03G0500500	2.92	2.42	2.17	9.54	4.88	994.4	3.57	13.34	1.89	6.01
TraesCS7D03G0568800	root_hair	TraesCS7D03G0568800	2.49	1.9	18.18	0.86	4.88	1.21	1.87	7.62	291.25	1.25
TraesCS7D03G0620600	epidermis	TraesCS7D03G0620600	123.46	63.91	446.95	62.96	100.3	83.37	28.21	119.11	318.11	86.62
TraesCS7D03G0728800	pericycle	TraesCS7D03G0728800	1.84	3.45	1.42	10.97	431.0	283.94	9.29	0.95	19.09	3.0
TraesCS7D03G0801200	root_hair	TraesCS7D03G0801200	2.27	2.25	14.51	1.14	4.53	1.21	1.16	3.81	215.14	1.25
TraesCS7D03G0805700	xylem	TraesCS7D03G0805700	28.86	51.99	24.83	34.34	39.53	21.75	19.11	194.39	18.85	362.75
TraesCS7D03G0923300	epidermis	TraesCS7D03G0923300	47.24	27.29	129.41	11.83	8.88	16.92	9.46	7.62	167.77	10.26
TraesCS7D03G0942200	cortex	TraesCS7D03G0942200	168.43	37.83	25.21	60.2	23.51	22.96	10.27	10.48	36.29	12.02
TraesCS7D03G0949000	epidermis	TraesCS7D03G0949000	9.84	16.41	97.17	10.21	6.27	10.87	3.3	25.73	45.71	5.51
TraesCS7D03G0954000LC	pericycle	TraesCS7D03G0954000LC	4.32	7.43	4.34	15.55	183.54	152.24	39.02	9.53	9.9	15.27
TraesCS7D03G0969900LC	epidermis	TraesCS7D03G0969900LC	20.0	16.76	321.13	22.13	14.11	13.29	5.8	177.24	93.08	53.57
TraesCS7D03G1015400	root_cap	TraesCS7D03G1015400	5.51	13.13	23.26	3.91	77.84	171.57	4.46	159.13	27.8	150.71
TraesCS7D03G1077100	epidermis	TraesCS7D03G1077100	20.76	17.27	311.93	18.7	22.99	37.46	9.64	88.62	171.31	45.31
TraesCS7D03G1128700LC	meristems	TraesCS7D03G1128700LC	20.65	12.44	41.89	473.28	18.28	198.16	12.41	15.25	15.79	19.78
TraesCS7D03G1129200LC	meristems	TraesCS7D03G1129200LC	29.08	38.52	46.23	487.21	30.3	149.82	15.98	60.99	33.46	37.8
TraesCS7D03G1158700	endodermis	TraesCS7D03G1158700	186.37	403.87	21.17	55.71	20.37	4.83	13.3	8.58	18.85	27.54
TraesCS7D03G1240300	provascular	TraesCS7D03G1240300	153.29	107.96	65.83	129.17	194.86	288.77	483.81	294.45	94.96	385.03
TraesCS7D03G1262100	meristems	TraesCS7D03G1262100	2.38	2.42	4.41	3.43	5.92	1.21	2.05	0.95	3.3	2.5
TraesCS7D03G1268500	meristems	TraesCS7D03G1268500	148.1	183.8	198.31	375.69	246.93	247.69	213.02	211.54	140.91	148.2
TraesCSU03G0016400	root_hair	TraesCSU03G0016400	16.54	10.71	50.42	9.64	26.99	22.96	10.09	49.55	1792.48	11.52
TraesCSU03G0019900	xylem	TraesCSU03G0019900	0.43	2.94	5.24	1.53	3.83	0.0	1.52	131.5	3.53	194.52
TraesCSU03G0019900	root_cap	TraesCSU03G0019900	0.43	2.94	5.24	1.53	3.83	0.0	1.52	131.5	3.53	194.52
TraesCSU03G0020100	xylem	TraesCSU03G0020100	1.19	2.42	3.96	1.91	4.01	3.62	2.68	30.49	2.83	347.98
TraesCSU03G0047200	epidermis	TraesCSU03G0047200	18.81	10.88	129.34	4.39	8.01	78.54	7.86	124.83	34.4	17.27
