Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Pla2g7	3.11453436073561e-17	0.257450428126723	0.132	0.021	6.56761860648319e-13	Bmp4+	
Jmjd6	3.28237602488597e-17	0.250943846165681	0.334	0.185	6.92154632367704e-13	Bmp4+	
Pafah1b3	3.40724215942558e-17	0.258214219484956	0.213	0.076	7.18485154158071e-13	Bmp4+	
Acly	3.78730235011463e-17	0.26451665525107	0.392	0.242	7.98628446568672e-13	Bmp4+	
Cers6	4.24273015771096e-17	0.271871216927303	0.191	0.063	8.9466450835651e-13	Bmp4+	
Stxbp1	5.77815566304223e-17	0.317810803547042	0.264	0.123	1.21843968466571e-12	Bmp4+	
C87436	7.83858735908801e-17	0.288145863884098	0.258	0.106	1.65292291641089e-12	Bmp4+	
Ccdc8	8.77660114347415e-17	0.306844795417145	0.262	0.102	1.85072188312439e-12	Bmp4+	
Ptgfrn	8.98790121194812e-17	0.303924240943308	0.482	0.346	1.8952787285635e-12	Bmp4+	
Arhgap6	9.97208106653164e-17	0.309114219327303	0.353	0.181	2.10281273449953e-12	Bmp4+	
Taldo1	1.01167888315807e-16	0.254196874567862	0.609	0.452	2.13332726091543e-12	Bmp4+	
Hes6	1.0914996933911e-16	0.253707253739556	0.232	0.098	2.30164540345381e-12	Bmp4+	
Rps27	1.09574231049237e-16	0.282921098387915	0.989	0.73	2.31059181013525e-12	Bmp4+	
Prr5	1.51651968735913e-16	0.261861418234015	0.231	0.088	3.19788506473419e-12	Bmp4+	
St5	1.52218882886704e-16	0.286730946611391	0.351	0.196	3.20983958343192e-12	Bmp4+	
Col23a1	3.11621520323496e-16	0.27741777614056	0.167	0.044	6.57116299906156e-12	Bmp4+	
Ube2e3	3.37453773467451e-16	0.266589026342262	0.547	0.378	7.11588772110814e-12	Bmp4+	
Fdx1	6.27021143565242e-16	0.271408419135983	0.542	0.368	1.32219948543603e-11	Bmp4+	
Idi1	6.99963150790769e-16	0.32790396377167	0.231	0.094	1.47601229607249e-11	Bmp4+	
Gna11	7.99770712787589e-16	0.267133291792897	0.5	0.341	1.68647650205519e-11	Bmp4+	
Cirbp	8.32299414523068e-16	0.277678019541701	0.56	0.382	1.75506977540479e-11	Bmp4+	
Atp5g2	8.6418482065397e-16	0.275458551992722	0.605	0.445	1.82230653131303e-11	Bmp4+	
Frmd6	1.31346634644786e-15	0.370095072099904	0.533	0.392	2.76970648475461e-11	Bmp4+	
Igtp	2.29304542164927e-15	0.284293033525022	0.283	0.128	4.83534488063181e-11	Bmp4+	
Hdgf	2.47609584558505e-15	0.255619049093646	0.612	0.459	5.22134330958519e-11	Bmp4+	
Psip1	2.81943426806313e-15	0.279674963833841	0.45	0.313	5.94534104106471e-11	Bmp4+	
Gpsm3	3.20207473691653e-15	0.289986726040414	0.453	0.267	6.75221499773588e-11	Bmp4+	
Cped1	3.63227384829332e-15	0.251200432765885	0.509	0.348	7.65937586389613e-11	Bmp4+	
Ppp1r12a	4.51386127845179e-15	0.266622048970795	0.442	0.268	9.51837927787129e-11	Bmp4+	
Tnfaip1	5.56360695735203e-15	0.260252673794158	0.364	0.221	1.17319779909682e-10	Bmp4+	
Mid1ip1	6.40659161983931e-15	0.260587757054775	0.403	0.23	1.35095797487551e-10	Bmp4+	
Cyp51	6.88476755630854e-15	0.262026159939252	0.228	0.09	1.45179093459878e-10	Bmp4+	
Angptl1	8.40665055642554e-15	0.460852180652731	0.265	0.143	1.77271040283345e-10	Bmp4+	
Cd44	1.52724049592279e-14	0.543196691385754	0.364	0.214	3.22049203375239e-10	Bmp4+	
Agt	1.65585923503947e-14	0.410648429831759	0.216	0.066	3.49171036892774e-10	Bmp4+	
Rdx	2.23802401856083e-14	0.252536056737432	0.683	0.542	4.71932124793922e-10	Bmp4+	
Casp6	3.9129780244908e-14	0.254238631438855	0.266	0.13	8.25129676024375e-10	Bmp4+	
Abhd8	4.00003468696456e-14	0.26511276719962	0.336	0.177	8.43487314440217e-10	Bmp4+	
Hccs	4.23481350774372e-14	0.26127266769833	0.216	0.096	8.92995124377918e-10	Bmp4+	
Abhd2	7.16785840851574e-14	0.304644598110183	0.302	0.153	1.51148630260371e-09	Bmp4+	
Wls	9.95527822350126e-14	0.25641588232382	0.601	0.435	2.09926951898971e-09	Bmp4+	
Irf1	1.15042663730702e-13	0.485173075427883	0.552	0.403	2.42590465008931e-09	Bmp4+	
Man1a2	1.3375181263766e-13	0.269327148272216	0.442	0.297	2.82042447309035e-09	Bmp4+	
Fkbp10	1.82108052027693e-13	0.266205771544108	0.498	0.322	3.84011249310795e-09	Bmp4+	
Ndufs8	2.42872775811949e-13	0.269470337510749	0.547	0.365	5.12145822354657e-09	Bmp4+	
Tob1	3.11657184701295e-13	0.258992853847893	0.397	0.226	6.5719150537962e-09	Bmp4+	
Ttc3	5.06405366351005e-13	0.25154888991101	0.545	0.399	1.06785699602436e-08	Bmp4+	
Itpripl2	5.37652968781694e-13	0.261657396720105	0.45	0.304	1.13374881526996e-08	Bmp4+	
Ankrd12	1.18900090597934e-12	0.27329911866881	0.512	0.355	2.50724621043864e-08	Bmp4+	
Cbx1	1.19808576981762e-12	0.263849658955486	0.445	0.301	2.52640346281441e-08	Bmp4+	
Nr3c1	1.9973755692335e-12	0.269556858025368	0.624	0.488	4.21186586284268e-08	Bmp4+	
Elovl6	2.48383524799242e-12	0.261397620064665	0.2	0.065	5.23766338744162e-08	Bmp4+	
Dut	5.54249851149186e-12	0.280856835578275	0.342	0.192	1.16874666111829e-07	Bmp4+	
Sh3kbp1	6.34928139554264e-12	0.254614255481403	0.306	0.174	1.33887296787808e-07	Bmp4+	
Sap18	1.74793472222876e-11	0.262796275593974	0.545	0.368	3.68586994876379e-07	Bmp4+	
Atf4	2.58032349453911e-11	0.322018489053659	0.712	0.62	5.44112815293463e-07	Bmp4+	
Arfgap2	7.22716426331556e-11	0.258979845847495	0.326	0.197	1.52399212820535e-06	Bmp4+	
Hoxb4	7.64237581352805e-11	0.265792566951079	0.201	0.081	1.61154778779866e-06	Bmp4+	
Fibin	3.06389520606593e-10	0.39431595645441	0.377	0.248	6.46083582103122e-06	Bmp4+	
Lpp	3.37030241451339e-10	0.251811615220364	0.541	0.421	7.10695670148438e-06	Bmp4+	
Msmo1	5.28987585607793e-10	0.289398057587541	0.251	0.125	1.11547612177115e-05	Bmp4+	
Spry2	1.12465786922376e-09	0.319608030724398	0.411	0.3	2.37156604883214e-05	Bmp4+	
Ntf3	1.22754634910371e-09	0.342810624635658	0.234	0.105	2.58852698635498e-05	Bmp4+	
Rnaset2b	1.41488304543139e-09	0.265002533811744	0.417	0.246	2.98356387790118e-05	Bmp4+	
Crem	4.36903812074257e-09	0.272005177710201	0.264	0.154	9.21299068520986e-05	Bmp4+	
Hcar2	1.68158329721908e-08	0.355607345127578	0.104	0.022	0.000354595469884588	Bmp4+	
Hoxc8	2.90982368230479e-08	0.35766452024873	0.204	0.113	0.000613594519887611	Bmp4+	
Ptgs2	1.40274056150218e-06	0.488921018204857	0.321	0.226	0.0295795902203966	Bmp4+	
Rasl11a	1.46015681913429e-06	0.250160132223759	0.322	0.215	0.0307903268450849	Bmp4+	
