guide	target_gene
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I4	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I5	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I6	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I7	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I8	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NT-I9	NT
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
NUDT21-I3	NUDT21
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPC1-I1	PABPC1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PABPN1-I2	PABPN1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAF1-I6	PAF1
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PAPOLA-I3	PAPOLA
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PCF11-I5	PCF11
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
PHF3-I5	PHF3
