rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
165	Microbe_Perturbations_from_GEO_up	pandemic influenza H1N1 (pdmH1N1) A virus (A/Hong Kong/415742/2009) human type I-like alveolar epithelial cells GDS4239 microbe:22	9/365	0.00021436945874146808	0.00040015632298407377	4.794043852950802	40.49916963015474	CDKN2D;IFITM1;ZFP36;IFITM2;NINJ1;PMAIP1;FOS;PSMB8;LGMN
166	Microbe_Perturbations_from_GEO_up	Leishmania major mouse macrophages GSE52624 microbe:253	8/292	0.00024010120216011552	0.0004454889775019011	5.309859154929577	44.2547558878017	NR4A1;ZFP36;LDHA;ID2;GPR171;CCRL2;CD180;PMAIP1
167	Microbe_Perturbations_from_GEO_up	Lactobacillus plantarum (299v A- nonadherent mutant) human colonic intestinal explant tissue GDS4548 microbe:201	7/222	0.00025512985135071545	0.00047053888752108	6.10015503875969	50.47108407079844	EPS8;ZFP36;TSPAN13;FABP5;RNF149;BCL3;BZW2
168	Microbe_Perturbations_from_GEO_up	Rickettsia prowazekii str. Rp22 human endothelial cells GDS3848 microbe:81	10/460	0.0002625428051931386	0.0004813284761874208	4.234858387799564	34.916815740178414	LDHA;XBP1;PSMB5;MRPS24;RNF149;BCL3;TXNIP;DDX54;BZW2;KLF2
169	Microbe_Perturbations_from_GEO_up	Human immunodeficiency virus human basal ganglia GDS4358 microbe:136	8/299	0.000281637483421701	0.0005132801473010882	5.180280200898758	42.34821995054576	SRGN;IFITM1;IFITM2;FABP5;MVP;PSMB8;C1QC;GPR146
170	Microbe_Perturbations_from_GEO_up	Anaplasma phagocytophilum human promyelocytic leukemic cells GDS1237 microbe:219	7/227	0.000292061218632183	0.0005291462078747786	5.96	48.50574086392802	DDX5;LDHA;MAFB;CFL1;MYADM;NEAT1;PDIA6
171	Microbe_Perturbations_from_GEO_up	Aeromonas caviae mouse small intestine (neonatal) GDS2552 microbe:166	8/303	0.0003078987893138163	0.0005513536459805548	5.108996088657106	41.3100111479158	EPS8;IFITM1;IFITM2;LAMP2;LY6A;PABPC1;PSMB8;LGMN
172	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:267	8/303	0.0003078987893138163	0.0005513536459805548	5.108996088657106	41.3100111479158	EIF5A;EIF6;MRPS24;DAD1;MYADM;NEAT1;HSD17B10;HSPA1A
173	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:35	8/306	0.00032888122594195964	0.000585522645029616	5.056788848735158	40.55450543652893	SRGN;SOCS3;ZFP36;ZEB2;RNF149;ID2;CCRL2;CYBB
174	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:277	8/308	0.0003435077177067702	0.0006080481439866967	5.022564102564102	40.06148296688266	IFITM2;MRPS24;FABP5;DAD1;CFL1;MYADM;MRPS7;HSD17B10
175	Microbe_Perturbations_from_GEO_up	Helicobacter pylori mouse gastric epithelial progenitor (mGEP) cells GDS3346 microbe:72	6/166	0.0003458424913739784	0.000608682784818202	6.979245283018868	55.621284516857045	EIF5A;DDX39;LDHA;CFL1;MT1;EIF4G1
176	Microbe_Perturbations_from_GEO_up	Brucella abortus mouse splenocytes GDS2859 microbe:217	8/313	0.000382410261079541	0.0006692179568891968	4.938965952080706	38.864804786089394	EIF5A;CDKN2D;MRPL20;DDX5;DNAJC7;DNAJB11;LY6A;CALR
177	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:184	7/244	0.0004509848474553861	0.0007847645933121973	5.527707454289732	42.58588284801541	EIF5A;LDHA;PSMB5;VARS;H2-DMA;LY6A;PSMB8
178	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus (pandemic strain) human peripheral blood cells GDS4240 microbe:173	9/406	0.0004668891592423556	0.0008078756238575591	4.28991709667164	32.90117029474001	SOCS3;IFITM1;LDHA;XBP1;DNAJB11;CD38;MCEMP1;CST7;LMNB1
179	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi human smooth muscle GSE13791 microbe:246	6/177	0.000486429863607946	0.0008369854636382535	6.526646805693479	49.78798887556633	SRGN;IFITM1;IFITM2;RNF149;PMAIP1;PSMB8
180	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa GSE56168 microbe:280	8/326	0.0005006163758105832	0.0008566102430536646	4.733913884857281	35.97618554471167	IFITM1;IFITM2;TSPAN13;DAD1;SSR2;TXNIP;PDIA6;MANF
181	Microbe_Perturbations_from_GEO_up	influenza A mouse spleen, 10 days post-infection GSE57454 microbe:327	8/327	0.0005108151525832898	0.0008692324143406259	4.718832891246684	35.76640696957226	XBP1;ID2;SSR2;GPR171;LY6A;CRELD2;LMNB1;C1QC
182	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:274	8/330	0.0005424277760753044	0.000917954697973592	4.6741519350215	35.14707800414359	IFITM1;IFITM2;DAD1;SSR2;TXNIP;TGFBI;ATP5G1;MANF
183	Microbe_Perturbations_from_GEO_up	Leishmania donovani mouse liver GSE38985 microbe:259	6/182	0.0005634496082399803	0.0009483195592235736	6.339622641509434	47.42945984964141	H2-DMA;LY6A;CYP7B1;CRELD2;PSMB8;C1QC
184	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:31	7/267	0.0007686381756928166	0.0012866334680075	5.032820512820513	36.08980335382366	SRGN;SOCS3;ZFP36;ID2;CCRL2;CD180;PABPC1
185	Microbe_Perturbations_from_GEO_up	Neisseria gonorrhoeae human peripheral blood mononuclear cells (PBMC) GDS1646 microbe:172	8/352	0.0008259753196669686	0.001375137288959	4.370304114490161	31.02455144491555	LDHA;RNH1;GPR171;BZW2;CRELD2;HSD17B10;MANF;HSPA1A
186	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa GSE56168 microbe:281	8/357	0.0009046490224136746	0.0014980209618463	4.306590257879656	30.18042737984357	EIF5A;COX7A2L;LDHA;FABP5;RNF149;TRAPPC5;BZW2;PDIA6
187	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin GSE13522 microbe:252	7/275	0.0009133667963113198	0.0015043688409833	4.880597014925373	34.156238420106995	EIF5A;XBP1;RNH1;TXNIP;CALR;NEAT1;EIF4G1
188	Microbe_Perturbations_from_GEO_up	influenza mouse B cell GSE3203 microbe:297	8/359	0.0009377564729481344	0.0015363244344043	4.281612973920666	29.85149242700808	LYN;EIF5A;VARS;GPR171;CCRL2;CYBB;LY6A;MS4A6D
189	Microbe_Perturbations_from_GEO_up	Brucella melitensis mouse splenocytes GDS2859 microbe:218	7/292	0.001292189055212	0.0020947064684489	4.585497076023392	30.50005575794768	EIF5A;SDC3;CYBB;TSPO;LY6A;CALR;PSMB8
190	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:275	7/292	0.001292189055212	0.0020947064684489	4.585497076023392	30.50005575794768	EIF5A;COX7A2L;LDHA;FABP5;SSR2;PDIA6;HSD17B10
191	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:33	7/293	0.0013178023551883	0.0021250425413508	4.569230769230769	30.302178065312912	SRGN;SOCS3;ZFP36;ID2;CCRL2;CD180;CYBB
192	Microbe_Perturbations_from_GEO_up	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:96	7/295	0.0013702216481781	0.0021868228937631	4.537037037037037	29.911699583019097	XBP1;TSPAN13;EIF6;TXNIP;PABPC1;MANF;HSPA1A
193	Microbe_Perturbations_from_GEO_up	Salmonella enterica serovar Typhimurium mouse cecum GDS4622 microbe:67	8/381	0.0013703143457671	0.0021868228937631	4.024541142503609	26.532653225133416	CD53;SOCS3;H2-DMA;CCRL2;BCL3;CYBB;MS4A6D;PSMB8
194	Microbe_Perturbations_from_GEO_up	Leishmania braziliensis human skin GSE55664 microbe:257	7/300	0.0015084266584627	0.0023825405682386	4.458475540386803	28.96532507385945	LYN;SRGN;IFITM1;IFITM2;FABP5;CFL1;C1QC
195	Microbe_Perturbations_from_GEO_up	Aspergillus fumigatus human dendritic cells GDS2749 microbe:282	7/300	0.0015084266584627	0.0023825405682386	4.458475540386803	28.96532507385945	TIMM10B;IFITM2;NCF1;GPR171;MRPS7;CST7;LGMN
196	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human THP-1 macrophages GDS4781 microbe:224	8/388	0.0015370852975346	0.0024154197532686	3.948987854251012	25.58101936752424	LYN;IFITM1;NR4A3;NCF1;BCL3;CD38;SCIMP;LGMN
197	Microbe_Perturbations_from_GEO_up	Streptococcus pneumoniae G54 human pharyngeal epithelial cells GDS3041 microbe:19	7/309	0.0017844246567145	0.0027898618998379	4.3236203090507725	27.36271960561673	TSPAN13;SPINT1;FABP5;RNF149;TGFBI;BZW2;NEAT1
198	Microbe_Perturbations_from_GEO_up	HCV human CD8+ T-cells GSE49954 microbe:28	7/314	0.0019538730835024	0.0030393581298926	4.252117263843648	26.524459506758696	MAFB;NR4A3;NINJ1;IL21R;TGFBI;FKBP5;HSPA1A
199	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (C57/B6 mice) GDS3145 microbe:195	7/318	0.0020982136881581	0.0032474865123252	4.196570203644159	25.878859049295723	SRGN;TXNIP;LY6A;MT1;PSMB8;FKBP5;C1QC
200	Microbe_Perturbations_from_GEO_up	rhinovirus human bronchial epithelial cells (BECs) GDS4832 microbe:214	6/236	0.0021417787126225	0.0032819295695908	4.8378999179655455	29.73430677263073	LYN;IFITM1;IFITM2;CFL1;TXNIP;PMAIP1
201	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa GSE56168 microbe:279	6/236	0.0021417787126225	0.0032819295695908	4.8378999179655455	29.73430677263073	IFITM1;PRELID1;IFITM2;SSR2;NINJ1;ATP5G1
202	Microbe_Perturbations_from_GEO_up	vesicular stomatitis virus (VSV) mouse brain GDS4842 microbe:126	7/320	0.0021734137902565	0.0033139180564307	4.169329073482428	25.564058482121386	OLFM1;NR4A1;XBP1;FABP5;LY6A;FOS;MANF
203	Microbe_Perturbations_from_GEO_up	Rift Valley fever virus mouse fibroblasts GDS4216 microbe:168	6/237	0.0021875701718938	0.0033190719849423	4.816711590296496	29.50218442263845	LAMP2;CFL1;DNAJB11;MYADM;FOS;MANF
204	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human trans-cervical endometrial GSE41075 microbe:272	6/238	0.0022340976225091	0.0033730493516315	4.795705920624593	29.27259511978117	SRGN;CD53;SOCS3;ZFP36;LDHA;FKBP5
205	Microbe_Perturbations_from_GEO_up	Neisseria gonorrhoeae human peripheral blood mononuclear cells (PBMC) GDS1646 microbe:171	8/413	0.0022685099396281	0.0034082978605144	3.700474833808167	22.53082977430559	NR4A2;SRGN;FABP5;DAD1;ID2;GPR171;IER5;PDIA6
206	Microbe_Perturbations_from_GEO_up	Rift Valley fever virus mouse fibroblasts GDS4216 microbe:169	6/240	0.0023293906624929	0.0034827782720768	4.754233188195452	28.820867894025884	IFITM2;FABP5;LAMP2;LY6A;TGFBI;FOS
207	Microbe_Perturbations_from_GEO_up	Burkholderia pseudomallei mouse blood GSE61106 microbe:285	7/325	0.0023705543531914	0.0035046736216924	4.10272536687631	24.799462770558534	OLFM1;SOCS3;PRELID1;IFITM2;H2-DMA;CYBB;MS4A6D
208	Microbe_Perturbations_from_GEO_up	H5N1 influenza virus human macrophage GDS3595 microbe:93	8/416	0.0023720626456682	0.0035046736216924	3.672699849170437	22.197780948834264	NR4A2;SOCS3;IFITM1;IFITM2;NR4A3;NCF1;PMAIP1;CD38
209	Microbe_Perturbations_from_GEO_up	Lymphocytic choriomeningitis virus (strain Armstrong) mouse spleen GDS4556 microbe:101	6/241	0.0023781713861484	0.0035046736216924	4.733761541549579	28.598657802804336	FABP5;NINJ1;FOS;CST7;SCIMP;MS4A6D
210	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (Balb/C mice) GDS3145 microbe:198	7/326	0.0024115875978205	0.0035202321333115	4.089655172413793	24.65027383786045	COX7A2L;BTG2;CFL1;LY6A;ATP5G1;PSMB8;SEPT3
211	Microbe_Perturbations_from_GEO_up	vesicular stomatitis virus (VSV) mouse brain GDS4842 microbe:125	7/326	0.0024115875978205	0.0035202321333115	4.089655172413793	24.65027383786045	SRGN;SOCS3;DDX5;LY6A;MT1;PABPC1;PSMB8
212	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:181	6/242	0.0024277183691536	0.0035270625363175	4.713463383434602	28.378836390435847	SOCS3;LDHA;CFL1;DNAJB11;LY6A;PSMB8
213	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse Peyer's patch GDS2100 microbe:84	8/418	0.0024431376298461	0.003532799953017	3.654409005628518	21.97934119594968	DDX5;LDHA;BTG2;SPINT1;ID2;FOS;PABPC1;FKBP5
214	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (Balb/C mice) GDS3145 microbe:196	6/257	0.0032680968282115	0.0047036159957436	4.428399609110727	25.34615539316791	COX7A2L;BTG2;DNAJC7;LY6A;MT1;SEPT3
215	Microbe_Perturbations_from_GEO_up	HBV human Liver GSE38941 microbe:23	7/351	0.0036277735219754	0.005196996487295	3.7875968992248064	21.28302274787388	NCF1;FABP5;GPR171;CCRL2;TXNIP;TSPO;C1QC
216	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:141	5/184	0.0037880161698252	0.0054014304643804	5.145146974364329	28.68889105216592	LDHA;FABP5;CLEC4N;KLF2;HSPA1A
217	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:142	5/186	0.0039658119011861	0.005628894311361	5.087778179377291	28.1356406429435	SRGN;LDHA;LY6A;NEAT1;KLF2
218	Microbe_Perturbations_from_GEO_up	Helicobacter pylori mouse gastric epithelial progenitor (mGEP) cells GDS3346 microbe:73	7/362	0.004291183020449	0.0060627723408178	3.668169014084507	19.995896598415698	EIF5A;LDHA;EIF6;DAD1;BCL3;TXNIP;MT1
219	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin (IFNARKO) GSE13522 microbe:254	7/366	0.0045539254944026	0.0064046075446392	3.6265552460538535	19.55353608309667	LDHA;IFITM2;LY6A;WFDC17;MS4A6D;LGMN;C1QC
220	Microbe_Perturbations_from_GEO_up	Hepatitis C virus human CD4+ T-lymphocytes GDS4880 microbe:118	7/376	0.0052640349388631	0.0073696489144083	3.52646793134598	18.50287452951374	ZEB2;NCF1;CCRL2;NINJ1;DNAJB11;PMAIP1;MANF
221	Microbe_Perturbations_from_GEO_up	Lassa virus human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:129	7/384	0.0058897155287331	0.0082082913251123	3.4502210433244915	17.715324107824507	IFITM1;PRELID1;IFITM2;VARS;MYADM;CD38;PSMB8
222	Microbe_Perturbations_from_GEO_up	Mopeia/Lassa reassortant 29 (ML29) human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:130	6/293	0.0061533770111508	0.0085371176551102	3.86582078758793	19.67994356690003	NR4A2;EIF5A;MYADM;IL21R;CD38;PABPC1
223	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 0 days post-infection GSE57453 microbe:328	5/209	0.0064612806378938	0.0089241006119789	4.50888766721642	22.733485804415903	CD53;SMDT1;GPR171;FOS;CBL
224	Microbe_Perturbations_from_GEO_up	Francisella tularensis tularensis Schu S4 human Peripheral blood monocyte GDS3298 microbe:206	6/298	0.0066663068908875	0.0091661719749703	3.798655983458258	19.033884746040027	EPS8;ID2;DNAJB11;PMAIP1;CD38;HSPA1A
225	Microbe_Perturbations_from_GEO_up	Helicobacter pylori mouse gastric epithelial progenitor (mGEP) cells GDS3346 microbe:74	7/399	0.0072110613129165	0.009871141708348	3.315646258503401	16.353228680624404	EIF5A;LDHA;EIF6;BCL3;MYADM;TXNIP;MT1
226	Microbe_Perturbations_from_GEO_up	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:98	6/306	0.0075506969990015	0.010290330423418	3.6958490566037736	18.05834499980249	XBP1;TSPAN13;EIF6;MYADM;TXNIP;HSD17B10
227	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:32	6/309	0.0079032536695067	0.0107233574017977	3.6586960582850736	17.709847830714754	SRGN;SOCS3;ZFP36;LDHA;CCRL2;CD180
228	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin GSE13522 microbe:249	6/315	0.0086437874328743	0.0116766953040583	3.5865543139769187	17.039412651179436	IFITM2;WFDC17;FOS;KLF2;LGMN;C1QC
229	Microbe_Perturbations_from_GEO_up	Staphylococcus aureus human bronchial epithelial BEAS-2B cells GDS2606 microbe:135	5/226	0.0089007116673328	0.0119200766677577	4.1584556180488015	19.63466402717584	SRGN;LDHA;CFL1;TGFBI;PABPC1
230	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa human bronchial epithelial BEAS-2B cells GDS2606 microbe:133	6/317	0.0089013559531957	0.0119200766677577	3.563125644603531	16.82348180048834	SRGN;IFITM1;DDX5;NINJ1;PMAIP1;TGFBI
231	Microbe_Perturbations_from_GEO_up	Francisella tularensis subsp. novicida  human Peripheral blood monocyte GDS3298 microbe:205	6/321	0.0094329510086112	0.0125772680114817	3.5171608265947887	16.40244233455701	NR4A2;NR4A3;ID2;PMAIP1;CD38;LGMN
232	Microbe_Perturbations_from_GEO_up	Lassa virus human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:127	6/328	0.010417325576383	0.0138298977479568	3.4394702918082736	15.69872244806534	NR4A2;NR4A1;CCRL2;MYADM;PMAIP1;CD38
233	Microbe_Perturbations_from_GEO_up	gammaherpesvirus 68 (MHV-68) mouse brain GDS4775 microbe:110	6/331	0.0108608039231432	0.0143567708511936	3.407198838896952	15.409380232267136	SRGN;ZFP36;GPR171;CYBB;LY6A;PSMB8
234	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus (pandemic strain) human peripheral blood cells GDS4240 microbe:174	7/447	0.0129315282714997	0.0170209859300082	2.9466666666666668	12.812362724332663	LDHA;DNAJB11;TSPO;CD38;MCEMP1;CST7;LMNB1
235	Microbe_Perturbations_from_GEO_up	Mopeia/Lassa reassortant 29 (ML29) human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:132	6/359	0.0156655350510768	0.0205318501946028	3.1324496231760115	13.019375933604676	IFITM1;IFITM2;NCF1;DNAJC7;MVP;CD38
236	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human whole blood GSE42825 microbe:239	6/360	0.0158604731473125	0.0206992615651366	3.1234409977614326	12.9433059565295	IFITM1;BCL3;CD38;MCEMP1;LMNB1;C1QC
237	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:276	6/377	0.0194365957118833	0.0252593733302112	2.977724660529929	11.73401468941442	LDHA;CFL1;DNAJB11;TXNIP;BZW2;MANF
238	Microbe_Perturbations_from_GEO_up	Leishmania major human dendritic cells GDS5086 microbe:152	6/387	0.0217794818104876	0.0281804471226199	2.898083494280196	11.090348106786733	MAFB;DNAJB11;TXNIP;TSPO;LGMN;C1QC
239	Microbe_Perturbations_from_GEO_up	Lactobacillus paracasei (BL23) human colonic intestinal explant tissue GDS4548 microbe:199	5/284	0.0218672950074875	0.0281804471226199	3.2842595384048505	12.55494629580243	IFITM2;ID2;IER5;ATP5G1;HSPA1A
240	Microbe_Perturbations_from_GEO_up	Leishmania amazonensis mouse dendritic cells (Bone marrow-derived ) GSE16644 microbe:262	5/287	0.0227575337702387	0.0292055016718064	3.2488234904222177	12.289841289539847	RNH1;TSPAN13;FABP5;FOS;LGMN
241	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis mouse lung GDS4257 microbe:63	4/193	0.0233060112996429	0.0297852758518258	3.860278267685675	14.510955690594262	XBP1;CRELD2;MANF;HSPA1A
242	Microbe_Perturbations_from_GEO_up	human herpesvirus-8 (HHV-8) human pulmonary microvascular endothelial cells (HMVEC-L) GDS3310 microbe:13	5/297	0.0258939642040232	0.0328462026144281	3.135962104724107	11.458007051209709	SOCS3;IFITM1;ZFP36;NEAT1;PSMB8
243	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human whole blood GSE42826 microbe:238	6/403	0.0259143741406039	0.0328462026144281	2.7790028991017537	10.151579421937502	IFITM1;MAFB;CYBB;CD38;LMNB1;C1QC
244	Microbe_Perturbations_from_GEO_up	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:94	5/298	0.026222081696878	0.0331000047649116	3.125099677841217	11.378967349575444	XBP1;TSPAN13;TXNIP;PABPC1;BZW2
245	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (C57/B6 mice) GDS3145 microbe:194	5/299	0.026552857164365	0.033380734720916	3.114311145018755	11.30064523739036	OLFM1;NR4A1;LDHA;CFL1;SEPT3
246	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:146	4/203	0.0273950791064627	0.0342995299381728	3.664433277498604	13.182402503979992	LDHA;FABP5;CLEC4N;MCEMP1
247	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (C57/B6 mice) GDS3145 microbe:193	5/307	0.0292954804309182	0.03639234775414	3.030574982979513	10.698905614953004	OLFM1;NR4A1;MT1;FOS;SEPT3
248	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi  HeLa GSE7047 microbe:248	3/119	0.0293029293604764	0.03639234775414	4.691236950332174	16.560384452609046	SRGN;LDHA;CFL1
249	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:147	4/210	0.0304973721237834	0.0377236570848405	3.5386551600143834	12.350312600824484	FABP5;PABPC1;KLF2;HSPA1A
250	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:273	5/322	0.0349075360651126	0.0430060844322187	2.884961231168372	9.679196506393067	IFITM1;PRELID1;IFITM2;FABP5;ATP5G1
251	Microbe_Perturbations_from_GEO_up	Streptococcus pneumoniae D39 human pharyngeal epithelial cells GDS3041 microbe:15	4/222	0.0362812077049287	0.0445203664267651	3.341828066598709	11.083023623186923	EIF5A;TSPAN13;DAD1;CFL1
252	Microbe_Perturbations_from_GEO_up	Hepatitis C virus human CD8+ T-lymphocytes GDS4880 microbe:119	5/329	0.0377398295169836	0.0461264582985356	2.821622245298258	9.24656686444683	MAFB;NR4A3;NCF1;TGFBI;FKBP5
253	Microbe_Perturbations_from_GEO_up	human papilloma virus (HPV) human head and neck squamous cell carcinoma (HNSCC) tumors GDS1667 microbe:170	5/337	0.0411453193057152	0.0500899539373925	2.7525053484967907	8.782267717922647	FABP5;DNAJB11;FOS;EIF4G1;LMNB1
254	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human monocytes GSE57736 microbe:236	5/339	0.0420249682436188	0.0509594103111599	2.7357434663383517	8.670915266993475	DOK2;SPINT1;FABP5;CD180;C1QC
255	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human LCC (enteroendcrine) cell line GSE58151 microbe:266	5/340	0.042469049276041	0.0512959497138064	2.727437578462826	8.615919999797597	NINJ1;BCL3;PMAIP1;CST7;PDIA6
256	Microbe_Perturbations_from_GEO_up	Coxiella burnetii human monocyte-derived dendritic cells GSE49016 microbe:289	6/457	0.043625924981633	0.0524874409935272	2.4394845835250805	7.640718679581455	NR4A2;SOCS3;NR4A3;PMAIP1;CD38;CYP7B1
257	Microbe_Perturbations_from_GEO_up	Streptococcus pneumoniae D39 human pharyngeal epithelial cells GDS3041 microbe:14	3/140	0.0440707174893606	0.052816268430829	3.967923391147124	12.387696997562289	LDHA;CFL1;PABPC1
258	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis H37Rv human macrophage GDS3540 microbe:80	3/149	0.0513403511012466	0.0612900315472246	3.721628754555737	11.050551370616594	DOK2;CD180;IL21R
259	Microbe_Perturbations_from_GEO_up	Burkholderia pseudomallei mouse Spleen GSE61106 microbe:288	5/383	0.0642707594157402	0.0764300922781776	2.4118577856895613	6.619706686216953	SOCS3;GPR35;CCRL2;RAB3IL1;MS4A6D
260	Microbe_Perturbations_from_GEO_up	Mopeia/Lassa reassortant 29 (ML29) human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:131	4/281	0.0733133321688035	0.0868481011845826	2.622141997593261	6.851690607459864	FABP5;MVP;TGFBI;FOS
261	Microbe_Perturbations_from_GEO_up	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:97	4/293	0.0825521479988949	0.0974178604737916	2.511726259131104	6.265061823279332	XBP1;EIF6;TXNIP;PABPC1
262	Microbe_Perturbations_from_GEO_up	HCV human CD4+ T-cells GSE49954 microbe:25	4/304	0.0915024176809135	0.107567727655425	2.418271604938272	5.783030253557474	TSPAN13;NCF1;PMAIP1;MCEMP1
263	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis H37Rv human macrophage GDS3540 microbe:77	3/191	0.0921405242742298	0.1079060132184896	2.8840523130977944	6.876850936190319	DOK2;CD180;TGFBI
264	Microbe_Perturbations_from_GEO_up	respiratory syncytial virus (RSV) human bronchial epithelial cells GDS2023 microbe:179	3/206	0.1091791971330372	0.1273757299885435	2.6689112848556062	5.911010597915084	ZFP36;IFITM2;PABPC1
265	Microbe_Perturbations_from_GEO_up	Helicobacter pylori mouse gastric epithelial progenitor (mGEP) cell GDS3346 microbe:71	3/210	0.1139166718557386	0.1324012638927076	2.616806275761202	5.684456992828412	LDHA;CFL1;MT1
266	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human placenta, uninflamed, acute malaria, with prior infection control GSE7586 microbe:345	4/334	0.1181314806455428	0.1367838196948391	2.195061728395061	4.68855753458297	MAFB;FOS;LGMN;HSPA1A
267	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:148	3/218	0.1236212714078697	0.1426043130847336	2.518412630680606	5.2648238306018085	FABP5;CALR;KLF2
268	Microbe_Perturbations_from_GEO_up	coxsackievirus B3 mouse heart, male GDS4436 microbe:346	4/342	0.1257494561174195	0.1445180316573328	2.1422309883848345	4.44183839520357	ID2;MVP;TSPO;WFDC17
269	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis mouse lung GDS4257 microbe:64	3/228	0.1361590234933623	0.1558995510630319	2.4052599388379203	4.795924245500138	ZFP36;WFDC17;FOS
270	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:143	2/125	0.1551743823631367	0.1770137398809115	2.9216555801921658	5.443645467623913	NEAT1;C1QC
271	Microbe_Perturbations_from_GEO_up	Lactobacillus plantarum (299v) human colonic intestinal explant tissue GDS4548 microbe:200	3/252	0.1678888664340784	0.1908109625892847	2.170774842489223	3.87364574033822	IFITM2;TSPAN13;RNF149
272	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human A2EN (Human endocervical epithelial) cells GSE54336 microbe:268	4/385	0.169993124265533	0.1924922142418536	1.896276854282104	3.3601974435528343	NR4A2;ID2;PMAIP1;NEAT1
