metric	value1	value2	value3	value4
common_feature_count	11858	
same_position_count	2558	
ref_control_count	922	
query_control_count	1424	
ref_noncontrol_count	33	
query_noncontrol_count	32	
ref_guide_target	guide	target	cell_count
ref_guide_target	CDC73-I2	CDC73	77
ref_guide_target	CPSF1-I3	CPSF1	306
ref_guide_target	CPSF2-I1	CPSF2	151
ref_guide_target	CPSF3-I3	CPSF3	125
ref_guide_target	CPSF3L-I8	CPSF3L	33
ref_guide_target	CPSF4-I8	CPSF4	63
ref_guide_target	CPSF6-I5	CPSF6	107
ref_guide_target	CPSF7-I1	CPSF7	156
ref_guide_target	CSTF1-I5	CSTF1	31
ref_guide_target	CSTF2-I4	CSTF2	93
ref_guide_target	CSTF3-I5	CSTF3	116
ref_guide_target	CTR9-I7	CTR9	108
ref_guide_target	FIP1L1-I1	FIP1L1	74
ref_guide_target	LEO1-I2	LEO1	246
ref_guide_target	NUDT21-I3	NUDT21	178
ref_guide_target	PABPC1-I1	PABPC1	67
ref_guide_target	PABPN1-I2	PABPN1	29
ref_guide_target	PAF1-I6	PAF1	28
ref_guide_target	PAPOLA-I3	PAPOLA	164
ref_guide_target	PCF11-I5	PCF11	43
ref_guide_target	PHF3-I5	PHF3	158
ref_guide_target	RBBP6-I4	RBBP6	83
ref_guide_target	RPAP2-I2	RPAP2	5
ref_guide_target	RPRD1A-I5	RPRD1A	89
ref_guide_target	RPRD1B-I1	RPRD1B	120
ref_guide_target	SCAF1-I2	SCAF1	61
ref_guide_target	SCAF11-I3	SCAF11	144
ref_guide_target	SCAF4-I4	SCAF4	139
ref_guide_target	SCAF8-I3	SCAF8	199
ref_guide_target	SF3A1-I5	SF3A1	12
ref_guide_target	SRSF3-I1	SRSF3	27
ref_guide_target	SYMPK-I3	SYMPK	8
ref_guide_target	THOC5-I1	THOC5	21
match	ref_guide	target	method	query_guide	score	rank
match	PABPN1-I2	PABPN1	cosine_all	guide4	0.31262053989384114	2
match	PABPN1-I2	PABPN1	cosine_all	guide22	0.3115897677413144	3
match	PABPN1-I2	PABPN1	cosine_all	guide16	0.3004254071709977	4
match	PABPN1-I2	PABPN1	cosine_all	guide25	0.283223582427732	5
match	PABPN1-I2	PABPN1	pearson_var100	guide24	0.5488122240837808	1
match	PABPN1-I2	PABPN1	pearson_var100	guide28	0.44453934814051865	2
match	PABPN1-I2	PABPN1	pearson_var100	guide16	0.43240525828472204	3
match	PABPN1-I2	PABPN1	pearson_var100	guide27	0.41039987355395785	4
match	PABPN1-I2	PABPN1	pearson_var100	guide30	0.4033555323934114	5
match	PABPN1-I2	PABPN1	pearson_var250	guide24	0.5826839507154292	1
match	PABPN1-I2	PABPN1	pearson_var250	guide16	0.37157875349690717	2
match	PABPN1-I2	PABPN1	pearson_var250	guide28	0.3275661552327484	3
match	PABPN1-I2	PABPN1	pearson_var250	guide30	0.32536991183004016	4
match	PABPN1-I2	PABPN1	pearson_var250	guide27	0.3212694336320142	5
match	PABPN1-I2	PABPN1	pearson_var500	guide24	0.562521958825031	1
match	PABPN1-I2	PABPN1	pearson_var500	guide25	0.3217474877556338	2
match	PABPN1-I2	PABPN1	pearson_var500	guide27	0.30936736425796296	3
match	PABPN1-I2	PABPN1	pearson_var500	guide16	0.3015277035799445	4
match	PABPN1-I2	PABPN1	pearson_var500	guide22	0.30130186145258714	5
match	PABPN1-I2	PABPN1	pearson_var1000	guide24	0.5091698187971313	1
match	PABPN1-I2	PABPN1	pearson_var1000	guide22	0.26318230695100725	2
match	PABPN1-I2	PABPN1	pearson_var1000	guide25	0.2559831352561495	3
match	PABPN1-I2	PABPN1	pearson_var1000	guide4	0.24911229848388997	4
match	PABPN1-I2	PABPN1	pearson_var1000	guide16	0.23298802239216418	5
match	PABPN1-I2	PABPN1	pearson_var2000	guide24	0.46421736452125295	1
match	PABPN1-I2	PABPN1	pearson_var2000	guide22	0.2434332447263892	2
match	PABPN1-I2	PABPN1	pearson_var2000	guide4	0.22947831862833706	3
match	PABPN1-I2	PABPN1	pearson_var2000	guide25	0.21402697256532205	4
match	PABPN1-I2	PABPN1	pearson_var2000	guide27	0.2104796933097746	5
match	PABPN1-I2	PABPN1	pearson_var5000	guide24	0.40772607308779146	1
match	PABPN1-I2	PABPN1	pearson_var5000	guide4	0.23967585246584583	2
match	PABPN1-I2	PABPN1	pearson_var5000	guide22	0.23350160447959178	3
match	PABPN1-I2	PABPN1	pearson_var5000	guide25	0.21562723565580813	4
match	PABPN1-I2	PABPN1	pearson_var5000	guide27	0.20629644521192844	5
match	PAF1-I6	PAF1	pearson_all	guide14	0.3592170453163097	1
match	PAF1-I6	PAF1	pearson_all	guide16	0.32458359221671296	2
match	PAF1-I6	PAF1	pearson_all	guide28	0.31135867036329573	3
match	PAF1-I6	PAF1	pearson_all	guide30	0.2987619918439298	4
match	PAF1-I6	PAF1	pearson_all	guide20	0.29611319685609716	5
match	PAF1-I6	PAF1	cosine_all	guide14	0.41910765425496804	1
match	PAF1-I6	PAF1	cosine_all	guide16	0.40309535708623634	2
match	PAF1-I6	PAF1	cosine_all	guide20	0.38139242491704867	3
match	PAF1-I6	PAF1	cosine_all	guide17	0.37647678414279395	4
match	PAF1-I6	PAF1	cosine_all	guide28	0.3553049455506732	5
match	PAF1-I6	PAF1	pearson_var100	guide14	0.3954217939461781	1
match	PAF1-I6	PAF1	pearson_var100	guide28	0.38570291311936217	2
match	PAF1-I6	PAF1	pearson_var100	guide30	0.3463568740504794	3
match	PAF1-I6	PAF1	pearson_var100	guide12	0.31884631716550144	4
match	PAF1-I6	PAF1	pearson_var100	guide16	0.3117372749089403	5
match	PAF1-I6	PAF1	pearson_var250	guide14	0.41036353762104677	1
match	PAF1-I6	PAF1	pearson_var250	guide28	0.31055026659570767	2
match	PAF1-I6	PAF1	pearson_var250	guide30	0.27857757293539864	3
match	PAF1-I6	PAF1	pearson_var250	guide12	0.2776783930812895	4
match	PAF1-I6	PAF1	pearson_var250	guide16	0.2665950504569391	5
match	PAF1-I6	PAF1	pearson_var500	guide14	0.397938342693087	1
match	PAF1-I6	PAF1	pearson_var500	guide28	0.2838694824481961	2
match	PAF1-I6	PAF1	pearson_var500	guide30	0.26019028357370727	3
match	PAF1-I6	PAF1	pearson_var500	guide12	0.2526283257566729	4
match	PAF1-I6	PAF1	pearson_var500	guide13	0.2472708889949381	5
match	PAF1-I6	PAF1	pearson_var1000	guide14	0.35083653223406364	1
match	PAF1-I6	PAF1	pearson_var1000	guide28	0.27405296759041115	2
match	PAF1-I6	PAF1	pearson_var1000	guide30	0.25607199912561823	3
match	PAF1-I6	PAF1	pearson_var1000	guide20	0.2489284155099486	4
match	PAF1-I6	PAF1	pearson_var1000	guide25	0.23772712734123438	5
match	PAF1-I6	PAF1	pearson_var2000	guide14	0.32940994346850555	1
match	PAF1-I6	PAF1	pearson_var2000	guide28	0.26676319625948347	2
match	PAF1-I6	PAF1	pearson_var2000	guide30	0.24191780825165018	3
match	PAF1-I6	PAF1	pearson_var2000	guide25	0.22284770535966764	4
match	PAF1-I6	PAF1	pearson_var2000	guide20	0.21953639341372194	5
match	PAF1-I6	PAF1	pearson_var5000	guide14	0.32570539209130117	1
match	PAF1-I6	PAF1	pearson_var5000	guide28	0.2870208038831906	2
match	PAF1-I6	PAF1	pearson_var5000	guide30	0.2760383862488269	3
match	PAF1-I6	PAF1	pearson_var5000	guide16	0.2626909600918937	4
match	PAF1-I6	PAF1	pearson_var5000	guide20	0.24351687326676688	5
match	PAPOLA-I3	PAPOLA	pearson_all	guide7	0.3284506077116416	1
match	PAPOLA-I3	PAPOLA	pearson_all	guide20	0.26598878506687157	2
match	PAPOLA-I3	PAPOLA	pearson_all	guide17	0.26006201653422106	3
match	PAPOLA-I3	PAPOLA	pearson_all	guide9	0.25562966093675116	4
match	PAPOLA-I3	PAPOLA	pearson_all	guide4	0.23155115719849226	5
match	PAPOLA-I3	PAPOLA	cosine_all	guide7	0.33593659545779087	1
match	PAPOLA-I3	PAPOLA	cosine_all	guide20	0.2801937625832856	2
match	PAPOLA-I3	PAPOLA	cosine_all	guide17	0.27491758121859317	3
match	PAPOLA-I3	PAPOLA	cosine_all	guide9	0.26930324245118537	4
match	PAPOLA-I3	PAPOLA	cosine_all	guide4	0.24723968605772345	5
match	PAPOLA-I3	PAPOLA	pearson_var100	guide7	0.566704259872202	1
match	PAPOLA-I3	PAPOLA	pearson_var100	guide9	0.46211619619000505	2
match	PAPOLA-I3	PAPOLA	pearson_var100	guide20	0.35337376472661314	3
match	PAPOLA-I3	PAPOLA	pearson_var100	guide22	0.3138764125711253	4
match	PAPOLA-I3	PAPOLA	pearson_var100	guide17	0.2856483230503803	5
match	PAPOLA-I3	PAPOLA	pearson_var250	guide7	0.4945633039809518	1
match	PAPOLA-I3	PAPOLA	pearson_var250	guide9	0.3949629440576225	2
match	PAPOLA-I3	PAPOLA	pearson_var250	guide20	0.36699279476494817	3
match	PAPOLA-I3	PAPOLA	pearson_var250	guide22	0.31892380785499924	4
match	PAPOLA-I3	PAPOLA	pearson_var250	guide17	0.30433154844811394	5
match	PAPOLA-I3	PAPOLA	pearson_var500	guide7	0.4960201733938531	1
match	PAPOLA-I3	PAPOLA	pearson_var500	guide9	0.38173243571900917	2
match	PAPOLA-I3	PAPOLA	pearson_var500	guide20	0.35762447685568766	3
match	PAPOLA-I3	PAPOLA	pearson_var500	guide17	0.29301106547686107	4
match	PAPOLA-I3	PAPOLA	pearson_var500	guide22	0.26338632986978033	5
match	PAPOLA-I3	PAPOLA	pearson_var1000	guide7	0.4701854482415002	1
match	PAPOLA-I3	PAPOLA	pearson_var1000	guide9	0.34127676827922765	2
match	PAPOLA-I3	PAPOLA	pearson_var1000	guide20	0.31184268563064327	3
match	PAPOLA-I3	PAPOLA	pearson_var1000	guide17	0.28363627543850706	4
match	PAPOLA-I3	PAPOLA	pearson_var1000	guide22	0.25927249774652056	5
match	PAPOLA-I3	PAPOLA	pearson_var2000	guide7	0.426524182495651	1
match	PAPOLA-I3	PAPOLA	pearson_var2000	guide9	0.3002274474718543	2
match	PAPOLA-I3	PAPOLA	pearson_var2000	guide20	0.28812711413751485	3
match	PAPOLA-I3	PAPOLA	pearson_var2000	guide17	0.27232987738984366	4
match	PAPOLA-I3	PAPOLA	pearson_var2000	guide22	0.23579320132671766	5
match	PAPOLA-I3	PAPOLA	pearson_var5000	guide7	0.35833541196929675	1
match	PAPOLA-I3	PAPOLA	pearson_var5000	guide9	0.2657260455677204	2
match	PAPOLA-I3	PAPOLA	pearson_var5000	guide20	0.2631474194789231	3
match	PAPOLA-I3	PAPOLA	pearson_var5000	guide17	0.2580586345241719	4
match	PAPOLA-I3	PAPOLA	pearson_var5000	guide4	0.22273020382482833	5
match	PCF11-I5	PCF11	pearson_all	guide20	0.557725607129125	1
match	PCF11-I5	PCF11	pearson_all	guide4	0.4994768386051447	2
match	PCF11-I5	PCF11	pearson_all	guide17	0.4835239599607189	3
match	PCF11-I5	PCF11	pearson_all	guide22	0.459528181843731	4
match	PCF11-I5	PCF11	pearson_all	guide5	0.453337710441869	5
match	PCF11-I5	PCF11	cosine_all	guide20	0.6023603584932489	1
match	PCF11-I5	PCF11	cosine_all	guide4	0.5386520914914225	2
match	PCF11-I5	PCF11	cosine_all	guide17	0.5352092020359762	3
match	PCF11-I5	PCF11	cosine_all	guide22	0.5088656979401969	4
match	PCF11-I5	PCF11	cosine_all	guide5	0.4805355150927313	5
match	PCF11-I5	PCF11	pearson_var100	guide20	0.5296329738719472	1
match	PCF11-I5	PCF11	pearson_var100	guide29	0.5214750779225349	2
match	PCF11-I5	PCF11	pearson_var100	guide12	0.514581551251018	3
match	PCF11-I5	PCF11	pearson_var100	guide4	0.5129737316043094	4
match	PCF11-I5	PCF11	pearson_var100	guide9	0.49749890474158487	5
match	PCF11-I5	PCF11	pearson_var250	guide20	0.564683574242544	1
match	PCF11-I5	PCF11	pearson_var250	guide4	0.47964381537984135	2
match	PCF11-I5	PCF11	pearson_var250	guide9	0.47238707825254317	3
match	PCF11-I5	PCF11	pearson_var250	guide29	0.46379263060853837	4
match	PCF11-I5	PCF11	pearson_var250	guide3	0.45766916657814855	5
match	PCF11-I5	PCF11	pearson_var500	guide20	0.592613228234196	1
match	PCF11-I5	PCF11	pearson_var500	guide4	0.4692841652321822	2
match	PCF11-I5	PCF11	pearson_var500	guide29	0.4612569053897713	3
match	PCF11-I5	PCF11	pearson_var500	guide9	0.4608596866362762	4
match	PCF11-I5	PCF11	pearson_var500	guide5	0.4460445457774125	5
match	PCF11-I5	PCF11	pearson_var1000	guide20	0.5897966837266954	1
match	PCF11-I5	PCF11	pearson_var1000	guide9	0.4672938348666832	2
match	PCF11-I5	PCF11	pearson_var1000	guide4	0.4596557414296681	3
match	PCF11-I5	PCF11	pearson_var1000	guide5	0.44814008777392367	4
match	PCF11-I5	PCF11	pearson_var1000	guide22	0.44749991928073435	5
match	PCF11-I5	PCF11	pearson_var2000	guide20	0.5657002209893333	1
match	PCF11-I5	PCF11	pearson_var2000	guide4	0.44773900882257683	2
match	PCF11-I5	PCF11	pearson_var2000	guide9	0.44158045364604515	3
match	PCF11-I5	PCF11	pearson_var2000	guide5	0.4330069592535946	4
match	PCF11-I5	PCF11	pearson_var2000	guide22	0.42608991291962983	5
match	PCF11-I5	PCF11	pearson_var5000	guide20	0.5426750321905973	1
match	PCF11-I5	PCF11	pearson_var5000	guide4	0.47242291840800665	2
match	PCF11-I5	PCF11	pearson_var5000	guide17	0.4459179943003881	3
match	PCF11-I5	PCF11	pearson_var5000	guide5	0.4388557506225423	4
match	PCF11-I5	PCF11	pearson_var5000	guide22	0.42958266720008853	5
match	PHF3-I5	PHF3	pearson_all	guide1	0.06105169164710922	1
match	PHF3-I5	PHF3	pearson_all	guide2	0.014665153411704214	2
match	PHF3-I5	PHF3	pearson_all	guide32	5.6237094179340796e-05	3
match	PHF3-I5	PHF3	pearson_all	guide7	-0.013765411091746301	4
match	PHF3-I5	PHF3	pearson_all	guide8	-0.030654941665223766	5
match	PHF3-I5	PHF3	cosine_all	guide1	0.055650982592962125	1
match	PHF3-I5	PHF3	cosine_all	guide2	0.013080790988367626	2
match	PHF3-I5	PHF3	cosine_all	guide32	0.0006123586427847191	3
match	PHF3-I5	PHF3	cosine_all	guide7	-0.016826894885103583	4
match	PHF3-I5	PHF3	cosine_all	guide8	-0.03406983477436621	5
match	PHF3-I5	PHF3	pearson_var100	guide1	0.0644275827306755	1
match	PHF3-I5	PHF3	pearson_var100	guide32	0.02475008337925236	2
match	PHF3-I5	PHF3	pearson_var100	guide9	0.003696878456850129	3
match	PHF3-I5	PHF3	pearson_var100	guide7	0.0011378349251030468	4
match	PHF3-I5	PHF3	pearson_var100	guide31	-0.0445680318443507	5
match	PHF3-I5	PHF3	pearson_var250	guide1	0.10337840802322865	1
match	PHF3-I5	PHF3	pearson_var250	guide32	0.0999668208716522	2
match	PHF3-I5	PHF3	pearson_var250	guide31	0.004964629408942247	3
match	PHF3-I5	PHF3	pearson_var250	guide5	-0.009625837120030574	4
match	PHF3-I5	PHF3	pearson_var250	guide9	-0.012088259459658362	5
match	PHF3-I5	PHF3	pearson_var500	guide1	0.16139057159657977	1
match	PHF3-I5	PHF3	pearson_var500	guide32	0.010355380074257264	2
match	PHF3-I5	PHF3	pearson_var500	guide7	-0.0003635191684744885	3
match	PHF3-I5	PHF3	pearson_var500	guide2	-0.024615536712933216	4
match	PHF3-I5	PHF3	pearson_var500	guide23	-0.030017885741028334	5
match	PHF3-I5	PHF3	pearson_var1000	guide1	0.17891058998908782	1
match	PHF3-I5	PHF3	pearson_var1000	guide2	0.05614845239506761	2
match	PHF3-I5	PHF3	pearson_var1000	guide32	0.027706632517935377	3
match	PHF3-I5	PHF3	pearson_var1000	guide7	0.005291701887702191	4
match	PHF3-I5	PHF3	pearson_var1000	guide8	-0.015142281781396797	5
match	PHF3-I5	PHF3	pearson_var2000	guide1	0.1472144973318	1
match	PHF3-I5	PHF3	pearson_var2000	guide2	0.052611398838568184	2
match	PHF3-I5	PHF3	pearson_var2000	guide32	0.020254541190199735	3
match	PHF3-I5	PHF3	pearson_var2000	guide7	-0.00027746170489968263	4
match	PHF3-I5	PHF3	pearson_var2000	guide8	-0.019580332080169238	5
match	PHF3-I5	PHF3	pearson_var5000	guide1	0.08479234522654933	1
match	PHF3-I5	PHF3	pearson_var5000	guide2	0.021007436352057145	2
match	PHF3-I5	PHF3	pearson_var5000	guide32	0.006162075644222004	3
match	PHF3-I5	PHF3	pearson_var5000	guide7	-0.0017487657702202149	4
match	PHF3-I5	PHF3	pearson_var5000	guide8	-0.02120219313020505	5
match	RBBP6-I4	RBBP6	pearson_all	guide9	0.4521682885319823	1
match	RBBP6-I4	RBBP6	pearson_all	guide20	0.4445543344638009	2
match	RBBP6-I4	RBBP6	pearson_all	guide4	0.3898180527183963	3
match	RBBP6-I4	RBBP6	pearson_all	guide17	0.36874751912771	4
match	RBBP6-I4	RBBP6	pearson_all	guide5	0.3671916806840085	5
match	RBBP6-I4	RBBP6	cosine_all	guide9	0.4705027188869765	1
match	RBBP6-I4	RBBP6	cosine_all	guide20	0.46457602784051716	2
match	RBBP6-I4	RBBP6	cosine_all	guide4	0.41264225041658237	3
match	RBBP6-I4	RBBP6	cosine_all	guide17	0.3952784733646452	4
match	RBBP6-I4	RBBP6	cosine_all	guide5	0.38535324734403137	5
match	RBBP6-I4	RBBP6	pearson_var100	guide9	0.5491073131932471	1
match	RBBP6-I4	RBBP6	pearson_var100	guide7	0.4827143904113349	2
match	RBBP6-I4	RBBP6	pearson_var100	guide29	0.45853448822200527	3
match	RBBP6-I4	RBBP6	pearson_var100	guide20	0.42403082130365094	4
match	RBBP6-I4	RBBP6	pearson_var100	guide4	0.4080911609372337	5
match	RBBP6-I4	RBBP6	pearson_var250	guide9	0.550823936968087	1
match	RBBP6-I4	RBBP6	pearson_var250	guide20	0.4720345926005956	2
match	RBBP6-I4	RBBP6	pearson_var250	guide29	0.4163402612206828	3
match	RBBP6-I4	RBBP6	pearson_var250	guide4	0.37918231540387287	4
match	RBBP6-I4	RBBP6	pearson_var250	guide7	0.3755476703939492	5
match	RBBP6-I4	RBBP6	pearson_var500	guide9	0.531217129909463	1
match	RBBP6-I4	RBBP6	pearson_var500	guide20	0.49812651648445394	2
match	RBBP6-I4	RBBP6	pearson_var500	guide29	0.4176888118321073	3
match	RBBP6-I4	RBBP6	pearson_var500	guide4	0.3654569986748102	4
match	RBBP6-I4	RBBP6	pearson_var500	guide7	0.3497671627809458	5
match	RBBP6-I4	RBBP6	pearson_var1000	guide9	0.5450285794242147	1
match	RBBP6-I4	RBBP6	pearson_var1000	guide20	0.4980249507851801	2
match	RBBP6-I4	RBBP6	pearson_var1000	guide29	0.4142555195497083	3
match	RBBP6-I4	RBBP6	pearson_var1000	guide4	0.38380894577819913	4
match	RBBP6-I4	RBBP6	pearson_var1000	guide5	0.3700301340259827	5
match	RBBP6-I4	RBBP6	pearson_var2000	guide9	0.5096478226979245	1
match	RBBP6-I4	RBBP6	pearson_var2000	guide20	0.47825749923428534	2
match	RBBP6-I4	RBBP6	pearson_var2000	guide4	0.3728822138040479	3
match	RBBP6-I4	RBBP6	pearson_var2000	guide29	0.36731601736632774	4
match	RBBP6-I4	RBBP6	pearson_var2000	guide5	0.36577013250704976	5
match	RBBP6-I4	RBBP6	pearson_var5000	guide9	0.4631218035997752	1
match	RBBP6-I4	RBBP6	pearson_var5000	guide20	0.451177630401672	2
match	RBBP6-I4	RBBP6	pearson_var5000	guide4	0.38180635511824434	3
match	RBBP6-I4	RBBP6	pearson_var5000	guide5	0.36566339066945036	4
match	RBBP6-I4	RBBP6	pearson_var5000	guide17	0.35956044064306	5
match	RPAP2-I2	RPAP2	pearson_all	guide16	0.3019664188670181	1
match	RPAP2-I2	RPAP2	pearson_all	guide4	0.2596741854080645	2
match	RPAP2-I2	RPAP2	pearson_all	guide28	0.25632567610240453	3
match	RPAP2-I2	RPAP2	pearson_all	guide27	0.23854351068159224	4
match	RPAP2-I2	RPAP2	pearson_all	guide12	0.2376584381793758	5
match	RPAP2-I2	RPAP2	cosine_all	guide16	0.3274564869221192	1
match	RPAP2-I2	RPAP2	cosine_all	guide4	0.2843427699247253	2
match	RPAP2-I2	RPAP2	cosine_all	guide28	0.27638533247142216	3
match	RPAP2-I2	RPAP2	cosine_all	guide17	0.2652588182091802	4
match	RPAP2-I2	RPAP2	cosine_all	guide3	0.2613670550249666	5
match	RPAP2-I2	RPAP2	pearson_var100	guide12	0.42148737711524153	1
match	RPAP2-I2	RPAP2	pearson_var100	guide16	0.4068117528397047	2
match	RPAP2-I2	RPAP2	pearson_var100	guide27	0.40595436602403756	3
match	RPAP2-I2	RPAP2	pearson_var100	guide13	0.40109515834324727	4
match	RPAP2-I2	RPAP2	pearson_var100	guide19	0.3917591024472495	5
match	RPAP2-I2	RPAP2	pearson_var250	guide16	0.35172127150500804	1
match	RPAP2-I2	RPAP2	pearson_var250	guide12	0.32275726981581443	2
match	RPAP2-I2	RPAP2	pearson_var250	guide13	0.31169543763701535	3
match	RPAP2-I2	RPAP2	pearson_var250	guide19	0.30806941263126375	4
match	RPAP2-I2	RPAP2	pearson_var250	guide27	0.3021113620259595	5
match	RPAP2-I2	RPAP2	pearson_var500	guide16	0.28438288465148	1
match	RPAP2-I2	RPAP2	pearson_var500	guide12	0.2665448109045163	2
match	RPAP2-I2	RPAP2	pearson_var500	guide28	0.25883615574696767	3
match	RPAP2-I2	RPAP2	pearson_var500	guide30	0.2587063030480061	4
match	RPAP2-I2	RPAP2	pearson_var500	guide3	0.24891806997541696	5
match	RPAP2-I2	RPAP2	pearson_var1000	guide16	0.24632569220261075	1
match	RPAP2-I2	RPAP2	pearson_var1000	guide28	0.24124733625105044	2
match	RPAP2-I2	RPAP2	pearson_var1000	guide13	0.23294750625803648	3
match	RPAP2-I2	RPAP2	pearson_var1000	guide12	0.22581815306338943	4
match	RPAP2-I2	RPAP2	pearson_var1000	guide19	0.2251405548945828	5
match	RPAP2-I2	RPAP2	pearson_var2000	guide16	0.25430047665429106	1
match	RPAP2-I2	RPAP2	pearson_var2000	guide28	0.2515214644059838	2
match	RPAP2-I2	RPAP2	pearson_var2000	guide13	0.23148876215119832	3
match	RPAP2-I2	RPAP2	pearson_var2000	guide19	0.2241104143143762	4
match	RPAP2-I2	RPAP2	pearson_var2000	guide30	0.2213813777128901	5
match	RPAP2-I2	RPAP2	pearson_var5000	guide16	0.2851549553071766	1
match	RPAP2-I2	RPAP2	pearson_var5000	guide28	0.2500618411288187	2
match	RPAP2-I2	RPAP2	pearson_var5000	guide4	0.24424370678201834	3
match	RPAP2-I2	RPAP2	pearson_var5000	guide27	0.23729108168846663	4
match	RPAP2-I2	RPAP2	pearson_var5000	guide13	0.23568091849189934	5
match	RPRD1A-I5	RPRD1A	pearson_all	guide5	0.14461809378884002	1
match	RPRD1A-I5	RPRD1A	pearson_all	guide20	0.14241872402533734	2
match	RPRD1A-I5	RPRD1A	pearson_all	guide17	0.13372447334137266	3
match	RPRD1A-I5	RPRD1A	pearson_all	guide9	0.12271814873532778	4
match	RPRD1A-I5	RPRD1A	pearson_all	guide8	0.11351536653491985	5
match	RPRD1A-I5	RPRD1A	cosine_all	guide20	0.1748103896470377	1
match	RPRD1A-I5	RPRD1A	cosine_all	guide17	0.16593107821274808	2
match	RPRD1A-I5	RPRD1A	cosine_all	guide5	0.1629038007237063	3
match	RPRD1A-I5	RPRD1A	cosine_all	guide9	0.14585019818955944	4
match	RPRD1A-I5	RPRD1A	cosine_all	guide4	0.13223766183389019	5
match	RPRD1A-I5	RPRD1A	pearson_var100	guide17	0.24790744574808998	1
match	RPRD1A-I5	RPRD1A	pearson_var100	guide5	0.2452160584181002	2
match	RPRD1A-I5	RPRD1A	pearson_var100	guide9	0.23446967645323685	3
match	RPRD1A-I5	RPRD1A	pearson_var100	guide20	0.20413190690533206	4
match	RPRD1A-I5	RPRD1A	pearson_var100	guide18	0.19572942585382527	5
match	RPRD1A-I5	RPRD1A	pearson_var250	guide5	0.24327145495824817	1
match	RPRD1A-I5	RPRD1A	pearson_var250	guide17	0.23356432762512785	2
match	RPRD1A-I5	RPRD1A	pearson_var250	guide9	0.2266227998506336	3
match	RPRD1A-I5	RPRD1A	pearson_var250	guide20	0.22060970715673278	4
match	RPRD1A-I5	RPRD1A	pearson_var250	guide8	0.21147518664930667	5
match	RPRD1A-I5	RPRD1A	pearson_var500	guide9	0.24698804831249113	1
match	RPRD1A-I5	RPRD1A	pearson_var500	guide5	0.22825087934283553	2
match	RPRD1A-I5	RPRD1A	pearson_var500	guide20	0.21110851664662897	3
match	RPRD1A-I5	RPRD1A	pearson_var500	guide8	0.2059629940378141	4
match	RPRD1A-I5	RPRD1A	pearson_var500	guide17	0.19617191579156257	5
match	RPRD1A-I5	RPRD1A	pearson_var1000	guide5	0.2205297908043021	1
match	RPRD1A-I5	RPRD1A	pearson_var1000	guide9	0.21299981569062262	2
match	RPRD1A-I5	RPRD1A	pearson_var1000	guide8	0.205957577866896	3
match	RPRD1A-I5	RPRD1A	pearson_var1000	guide17	0.19077829310727232	4
match	RPRD1A-I5	RPRD1A	pearson_var1000	guide20	0.18655204134724437	5
match	RPRD1A-I5	RPRD1A	pearson_var2000	guide5	0.1762728706453912	1
match	RPRD1A-I5	RPRD1A	pearson_var2000	guide20	0.1715047421590984	2
match	RPRD1A-I5	RPRD1A	pearson_var2000	guide17	0.16099226637893194	3
match	RPRD1A-I5	RPRD1A	pearson_var2000	guide9	0.15638701533179483	4
match	RPRD1A-I5	RPRD1A	pearson_var2000	guide8	0.15384201236407333	5
match	RPRD1A-I5	RPRD1A	pearson_var5000	guide5	0.1507715396322298	1
match	RPRD1A-I5	RPRD1A	pearson_var5000	guide20	0.14380749264384773	2
match	RPRD1A-I5	RPRD1A	pearson_var5000	guide17	0.13071320723085694	3
match	RPRD1A-I5	RPRD1A	pearson_var5000	guide9	0.12558837619328025	4
match	RPRD1A-I5	RPRD1A	pearson_var5000	guide8	0.12158165190896526	5
match	RPRD1B-I1	RPRD1B	pearson_all	guide30	0.3613451228247123	1
match	RPRD1B-I1	RPRD1B	pearson_all	guide16	0.35128861919055476	2
match	RPRD1B-I1	RPRD1B	pearson_all	guide28	0.34003178130573153	3
match	RPRD1B-I1	RPRD1B	pearson_all	guide19	0.3238453305273418	4
match	RPRD1B-I1	RPRD1B	pearson_all	guide5	0.3234553907775977	5
match	RPRD1B-I1	RPRD1B	cosine_all	guide30	0.34495684556915546	1
match	RPRD1B-I1	RPRD1B	cosine_all	guide28	0.31442680289718505	2
match	RPRD1B-I1	RPRD1B	cosine_all	guide13	0.3102287920857354	3
match	RPRD1B-I1	RPRD1B	cosine_all	guide19	0.3055771617048097	4
match	RPRD1B-I1	RPRD1B	cosine_all	guide5	0.30114318706336113	5
match	RPRD1B-I1	RPRD1B	pearson_var100	guide28	0.49804524458653204	1
match	RPRD1B-I1	RPRD1B	pearson_var100	guide16	0.4747014936549799	2
match	RPRD1B-I1	RPRD1B	pearson_var100	guide12	0.443409651345441	3
match	RPRD1B-I1	RPRD1B	pearson_var100	guide13	0.43903091652324855	4
match	RPRD1B-I1	RPRD1B	pearson_var100	guide19	0.43184647837540163	5
match	RPRD1B-I1	RPRD1B	pearson_var250	guide28	0.4803693993910877	1
match	RPRD1B-I1	RPRD1B	pearson_var250	guide30	0.44857431402561826	2
match	RPRD1B-I1	RPRD1B	pearson_var250	guide16	0.4132808071976905	3
match	RPRD1B-I1	RPRD1B	pearson_var250	guide13	0.39684805796026956	4
match	RPRD1B-I1	RPRD1B	pearson_var250	guide19	0.39394667664239846	5
