geneID	WL1
ENSMUSG00000042460	233
ENSMUSG00000042462	47
ENSMUSG00000042472	225
ENSMUSG00000042473	129
ENSMUSG00000042474	0
ENSMUSG00000042476	54
ENSMUSG00000042477	0
ENSMUSG00000042485	21
ENSMUSG00000042487	325
ENSMUSG00000042489	44
ENSMUSG00000042492	2044
ENSMUSG00000042496	223
ENSMUSG00000042498	135
ENSMUSG00000042499	0
ENSMUSG00000042500	122
ENSMUSG00000042501	7
ENSMUSG00000042502	827
ENSMUSG00000042505	6
ENSMUSG00000042506	554
ENSMUSG00000042507	581
ENSMUSG00000042508	524
ENSMUSG00000042510	12
ENSMUSG00000042514	0
ENSMUSG00000042515	15
ENSMUSG00000042520	2975
ENSMUSG00000042523	22
ENSMUSG00000042524	1032
ENSMUSG00000042525	0
ENSMUSG00000042529	0
ENSMUSG00000042532	0
ENSMUSG00000042535	931
ENSMUSG00000042540	0
ENSMUSG00000042541	1690
ENSMUSG00000042548	626
ENSMUSG00000042554	0
ENSMUSG00000042557	703
ENSMUSG00000042558	292
ENSMUSG00000042564	0
ENSMUSG00000042567	2
ENSMUSG00000042569	140
ENSMUSG00000042570	617
ENSMUSG00000042572	2148
ENSMUSG00000042581	0
ENSMUSG00000042589	0
ENSMUSG00000042590	170
ENSMUSG00000042594	1381
ENSMUSG00000042595	70
ENSMUSG00000042596	0
ENSMUSG00000042599	1534
ENSMUSG00000042604	5
ENSMUSG00000042605	788
ENSMUSG00000042606	37
ENSMUSG00000042607	6
ENSMUSG00000042608	1622
ENSMUSG00000042613	1918
ENSMUSG00000042616	13
ENSMUSG00000042622	325
ENSMUSG00000042625	1980
ENSMUSG00000042626	1532
ENSMUSG00000042628	328
ENSMUSG00000042631	0
ENSMUSG00000042632	116
ENSMUSG00000042638	0
ENSMUSG00000042641	3
ENSMUSG00000042642	313
ENSMUSG00000042644	117
ENSMUSG00000042647	65
ENSMUSG00000042650	1027
ENSMUSG00000042655	0
ENSMUSG00000042659	1100
ENSMUSG00000042660	284
ENSMUSG00000042662	0
ENSMUSG00000042670	40
ENSMUSG00000042671	0
ENSMUSG00000042672	0
ENSMUSG00000042675	95
ENSMUSG00000042677	4338
ENSMUSG00000042678	2
ENSMUSG00000042680	4
ENSMUSG00000042682	775
ENSMUSG00000042684	41
ENSMUSG00000042686	10
ENSMUSG00000042688	3210
ENSMUSG00000042694	79
ENSMUSG00000042699	1575
ENSMUSG00000042700	1299
ENSMUSG00000042705	232
ENSMUSG00000042707	0
ENSMUSG00000042708	2
ENSMUSG00000042709	233
ENSMUSG00000042712	398
ENSMUSG00000042717	1
ENSMUSG00000042719	3521
ENSMUSG00000042724	10
ENSMUSG00000042726	9480
ENSMUSG00000042729	212
ENSMUSG00000042734	9
ENSMUSG00000042737	92
ENSMUSG00000042742	468
ENSMUSG00000042743	49
ENSMUSG00000042744	1802
ENSMUSG00000042745	76
ENSMUSG00000042747	447
ENSMUSG00000042750	0
ENSMUSG00000042751	36
ENSMUSG00000042757	0
ENSMUSG00000042759	1061
ENSMUSG00000042761	0
ENSMUSG00000042763	0
ENSMUSG00000042766	17
ENSMUSG00000042770	65
ENSMUSG00000042772	2901
ENSMUSG00000042774	0
ENSMUSG00000042784	3
ENSMUSG00000042787	34
ENSMUSG00000042788	0
ENSMUSG00000042790	732
ENSMUSG00000042793	44
ENSMUSG00000042796	0
ENSMUSG00000042797	0
ENSMUSG00000042800	0
ENSMUSG00000042801	0
ENSMUSG00000042804	85
ENSMUSG00000042807	0
ENSMUSG00000042808	0
ENSMUSG00000042810	25
ENSMUSG00000042812	17
ENSMUSG00000042814	22
ENSMUSG00000042816	0
ENSMUSG00000042817	3
ENSMUSG00000042821	82
ENSMUSG00000042826	7
ENSMUSG00000042828	13
ENSMUSG00000042831	116
ENSMUSG00000042834	5
ENSMUSG00000042842	204
ENSMUSG00000042845	0
ENSMUSG00000042846	0
ENSMUSG00000042848	0
ENSMUSG00000042849	0
ENSMUSG00000042851	65
ENSMUSG00000042854	53
ENSMUSG00000042861	0
ENSMUSG00000042863	0
ENSMUSG00000042869	0
ENSMUSG00000042870	221
ENSMUSG00000042873	0
ENSMUSG00000042888	0
ENSMUSG00000042894	0
ENSMUSG00000042895	0
ENSMUSG00000042901	4501
ENSMUSG00000042903	93
ENSMUSG00000042909	0
ENSMUSG00000042918	0
ENSMUSG00000042942	8
ENSMUSG00000042961	2
ENSMUSG00000042978	15
ENSMUSG00000042985	8
ENSMUSG00000042988	0
ENSMUSG00000042992	38
ENSMUSG00000042993	0
ENSMUSG00000042997	1054
ENSMUSG00000043003	0
ENSMUSG00000043004	389
ENSMUSG00000043008	93
ENSMUSG00000043013	0
ENSMUSG00000043015	22
ENSMUSG00000043017	594
ENSMUSG00000043019	580
ENSMUSG00000043020	3
ENSMUSG00000043029	0
ENSMUSG00000043036	16
ENSMUSG00000043050	10
ENSMUSG00000043051	53
ENSMUSG00000043059	1018
ENSMUSG00000043060	0
ENSMUSG00000043061	207
ENSMUSG00000043065	69
ENSMUSG00000043066	0
ENSMUSG00000043067	662
ENSMUSG00000043068	2
ENSMUSG00000043073	0
ENSMUSG00000043079	110
ENSMUSG00000043085	2
ENSMUSG00000043087	0
ENSMUSG00000043088	0
ENSMUSG00000043089	0
ENSMUSG00000043090	135
ENSMUSG00000043091	2274
ENSMUSG00000043099	46
ENSMUSG00000043102	0
ENSMUSG00000043110	0
ENSMUSG00000043119	0
ENSMUSG00000043122	0
ENSMUSG00000043131	4650
ENSMUSG00000043140	78
ENSMUSG00000043144	0
ENSMUSG00000043153	17
ENSMUSG00000043154	111
ENSMUSG00000043155	0
ENSMUSG00000043157	386
ENSMUSG00000043162	72
ENSMUSG00000043164	0
ENSMUSG00000043165	0
ENSMUSG00000043183	116
ENSMUSG00000043190	81
ENSMUSG00000043207	621
ENSMUSG00000043219	1
ENSMUSG00000043226	0
ENSMUSG00000043230	1
ENSMUSG00000043241	774
ENSMUSG00000043243	35
ENSMUSG00000043251	6
ENSMUSG00000043252	52
ENSMUSG00000043257	540
ENSMUSG00000043259	0
ENSMUSG00000043262	124
ENSMUSG00000043263	24655
ENSMUSG00000043267	0
ENSMUSG00000043274	0
ENSMUSG00000043279	3560
ENSMUSG00000043282	0
ENSMUSG00000043284	441
ENSMUSG00000043286	1
ENSMUSG00000043289	0
ENSMUSG00000043290	24
ENSMUSG00000043298	0
ENSMUSG00000043300	53
ENSMUSG00000043301	0
ENSMUSG00000043308	0
ENSMUSG00000043310	0
ENSMUSG00000043311	358
ENSMUSG00000043312	1
ENSMUSG00000043313	2
ENSMUSG00000043314	0
ENSMUSG00000043319	0
ENSMUSG00000043323	1336
ENSMUSG00000043331	0
ENSMUSG00000043333	1
ENSMUSG00000043336	4320
ENSMUSG00000043342	0
ENSMUSG00000043354	0
ENSMUSG00000043357	0
ENSMUSG00000043366	6
ENSMUSG00000043372	11
ENSMUSG00000043383	0
ENSMUSG00000043384	204
ENSMUSG00000043385	0
ENSMUSG00000043388	0
ENSMUSG00000043391	884
ENSMUSG00000043398	2
ENSMUSG00000043410	2
ENSMUSG00000043411	524
ENSMUSG00000043415	369
ENSMUSG00000043418	0
ENSMUSG00000043419	3
ENSMUSG00000043421	100
ENSMUSG00000043424	25
ENSMUSG00000043429	0
ENSMUSG00000043430	0
ENSMUSG00000043432	208
ENSMUSG00000043439	101
ENSMUSG00000043441	3
ENSMUSG00000043445	199
ENSMUSG00000043448	0
ENSMUSG00000043453	0
ENSMUSG00000043456	5
ENSMUSG00000043458	3
ENSMUSG00000043460	0
ENSMUSG00000043461	2
ENSMUSG00000043463	0
ENSMUSG00000043467	244
ENSMUSG00000043468	5
ENSMUSG00000043472	0
ENSMUSG00000043485	0
ENSMUSG00000043487	7
ENSMUSG00000043496	0
ENSMUSG00000043501	0
ENSMUSG00000043505	0
ENSMUSG00000043510	37
ENSMUSG00000043518	1
ENSMUSG00000043529	0
ENSMUSG00000043531	9
ENSMUSG00000043535	695
ENSMUSG00000043537	0
ENSMUSG00000043541	9
ENSMUSG00000043542	253
ENSMUSG00000043549	0
ENSMUSG00000043556	3
ENSMUSG00000043557	50
ENSMUSG00000043569	0
ENSMUSG00000043572	34
ENSMUSG00000043583	0
ENSMUSG00000043587	26
ENSMUSG00000043592	0
ENSMUSG00000043602	36
ENSMUSG00000043605	0
ENSMUSG00000043613	33
ENSMUSG00000043614	4
ENSMUSG00000043621	1
ENSMUSG00000043629	1
ENSMUSG00000043631	4
ENSMUSG00000043633	1
ENSMUSG00000043635	7
ENSMUSG00000043639	1
ENSMUSG00000043648	0
ENSMUSG00000043659	4
ENSMUSG00000043664	54
ENSMUSG00000043668	0
ENSMUSG00000043670	0
ENSMUSG00000043671	46
ENSMUSG00000043673	1
ENSMUSG00000043681	0
ENSMUSG00000043683	328
ENSMUSG00000043687	0
ENSMUSG00000043692	0
ENSMUSG00000043698	0
ENSMUSG00000043702	222
ENSMUSG00000043705	0
ENSMUSG00000043715	0
ENSMUSG00000043716	4677
ENSMUSG00000043719	0
ENSMUSG00000043727	20
ENSMUSG00000043733	2760
ENSMUSG00000043740	5333
ENSMUSG00000043747	0
ENSMUSG00000043753	0
ENSMUSG00000043760	1
ENSMUSG00000043782	0
ENSMUSG00000043787	0
ENSMUSG00000043789	2
ENSMUSG00000043795	0
ENSMUSG00000043807	3
ENSMUSG00000043811	13
ENSMUSG00000043822	500
ENSMUSG00000043827	0
ENSMUSG00000043831	86
ENSMUSG00000043832	419
ENSMUSG00000043843	0
ENSMUSG00000043850	0
ENSMUSG00000043855	0
ENSMUSG00000043857	0
ENSMUSG00000043865	0
ENSMUSG00000043866	892
ENSMUSG00000043872	34
ENSMUSG00000043873	0
ENSMUSG00000043880	0
ENSMUSG00000043881	205
ENSMUSG00000043885	791
ENSMUSG00000043892	0
ENSMUSG00000043895	2502
ENSMUSG00000043897	0
ENSMUSG00000043903	225
ENSMUSG00000043909	249
ENSMUSG00000043911	0
ENSMUSG00000043913	0
ENSMUSG00000043923	118
ENSMUSG00000043924	1
ENSMUSG00000043925	0
ENSMUSG00000043929	69
ENSMUSG00000043931	0
ENSMUSG00000043932	1
ENSMUSG00000043939	278
ENSMUSG00000043940	2959
ENSMUSG00000043943	48
ENSMUSG00000043945	0
ENSMUSG00000043948	0
ENSMUSG00000043953	7563
ENSMUSG00000043962	2735
ENSMUSG00000043964	207
ENSMUSG00000043969	19
ENSMUSG00000043972	0
ENSMUSG00000043982	0
ENSMUSG00000043986	0
ENSMUSG00000043987	285
ENSMUSG00000043991	472
ENSMUSG00000043998	868
ENSMUSG00000043999	1
ENSMUSG00000044005	1
ENSMUSG00000044006	0
ENSMUSG00000044014	0
ENSMUSG00000044017	2
ENSMUSG00000044018	146
ENSMUSG00000044021	2
ENSMUSG00000044022	0
ENSMUSG00000044024	1
ENSMUSG00000044025	0
ENSMUSG00000044026	7
ENSMUSG00000044029	0
ENSMUSG00000044030	263
ENSMUSG00000044033	30
ENSMUSG00000044034	0
ENSMUSG00000044037	53
ENSMUSG00000044039	0
ENSMUSG00000044040	0
ENSMUSG00000044041	0
ENSMUSG00000044042	981
ENSMUSG00000044043	2
ENSMUSG00000044052	6
ENSMUSG00000044055	5
ENSMUSG00000044056	0
ENSMUSG00000044061	0
ENSMUSG00000044066	98
ENSMUSG00000044067	0
ENSMUSG00000044068	88
ENSMUSG00000044071	1
ENSMUSG00000044072	137
ENSMUSG00000044080	2450
ENSMUSG00000044083	9
ENSMUSG00000044084	0
ENSMUSG00000044086	2
ENSMUSG00000044092	23
ENSMUSG00000044098	533
ENSMUSG00000044103	181
ENSMUSG00000044106	0
ENSMUSG00000044117	3
ENSMUSG00000044120	0
ENSMUSG00000044121	0
ENSMUSG00000044122	2
ENSMUSG00000044134	53
ENSMUSG00000044139	0
ENSMUSG00000044145	15
ENSMUSG00000044147	2956
ENSMUSG00000044148	704
ENSMUSG00000044149	74
ENSMUSG00000044150	170
ENSMUSG00000044155	215
ENSMUSG00000044156	0
ENSMUSG00000044162	3578
ENSMUSG00000044164	0
ENSMUSG00000044165	10
ENSMUSG00000044167	154
ENSMUSG00000044170	0
ENSMUSG00000044172	0
ENSMUSG00000044176	1
ENSMUSG00000044177	1
ENSMUSG00000044186	0
ENSMUSG00000044197	119
ENSMUSG00000044199	38
ENSMUSG00000044201	10
ENSMUSG00000044205	0
ENSMUSG00000044206	29
ENSMUSG00000044213	0
ENSMUSG00000044216	0
ENSMUSG00000044217	0
ENSMUSG00000044220	0
ENSMUSG00000044221	874
ENSMUSG00000044222	0
ENSMUSG00000044224	504
ENSMUSG00000044227	0
ENSMUSG00000044229	24
ENSMUSG00000044231	17
ENSMUSG00000044243	1
ENSMUSG00000044244	286
ENSMUSG00000044248	0
ENSMUSG00000044249	0
ENSMUSG00000044250	145
ENSMUSG00000044252	237
ENSMUSG00000044254	1
ENSMUSG00000044258	8
ENSMUSG00000044265	0
ENSMUSG00000044279	0
ENSMUSG00000044286	0
ENSMUSG00000044287	0
ENSMUSG00000044288	0
ENSMUSG00000044292	0
ENSMUSG00000044293	0
ENSMUSG00000044294	0
ENSMUSG00000044296	0
ENSMUSG00000044303	32
ENSMUSG00000044308	816
ENSMUSG00000044309	480
ENSMUSG00000044312	0
ENSMUSG00000044313	46
ENSMUSG00000044317	3
ENSMUSG00000044320	1
ENSMUSG00000044322	0
ENSMUSG00000044328	46
ENSMUSG00000044337	11
ENSMUSG00000044338	4
ENSMUSG00000044339	28
ENSMUSG00000044340	2564
ENSMUSG00000044345	106
ENSMUSG00000044348	29
ENSMUSG00000044349	2
ENSMUSG00000044350	9162
ENSMUSG00000044352	0
ENSMUSG00000044359	0
ENSMUSG00000044361	0
ENSMUSG00000044362	1
ENSMUSG00000044364	0
ENSMUSG00000044365	0
ENSMUSG00000044367	59
ENSMUSG00000044375	0
ENSMUSG00000044378	0
ENSMUSG00000044390	7
ENSMUSG00000044393	1
ENSMUSG00000044400	0
ENSMUSG00000044405	0
ENSMUSG00000044408	192
ENSMUSG00000044429	0
ENSMUSG00000044430	0
ENSMUSG00000044433	0
ENSMUSG00000044441	0
ENSMUSG00000044442	186
ENSMUSG00000044444	0
ENSMUSG00000044447	220
ENSMUSG00000044452	45
ENSMUSG00000044453	9
ENSMUSG00000044454	0
ENSMUSG00000044456	691
ENSMUSG00000044461	0
ENSMUSG00000044465	173
ENSMUSG00000044468	1433
ENSMUSG00000044469	9
ENSMUSG00000044475	63
ENSMUSG00000044477	2398
ENSMUSG00000044485	28
ENSMUSG00000044487	0
ENSMUSG00000044496	1217
ENSMUSG00000044499	0
ENSMUSG00000044501	113
ENSMUSG00000044502	148
ENSMUSG00000044505	0
ENSMUSG00000044518	0
ENSMUSG00000044519	0
ENSMUSG00000044526	0
ENSMUSG00000044528	5
ENSMUSG00000044533	5532
ENSMUSG00000044534	0
ENSMUSG00000044537	0
ENSMUSG00000044542	0
ENSMUSG00000044548	11
ENSMUSG00000044550	2
ENSMUSG00000044551	1
ENSMUSG00000044556	0
ENSMUSG00000044560	0
ENSMUSG00000044562	0
ENSMUSG00000044566	5
ENSMUSG00000044573	507
ENSMUSG00000044576	6
ENSMUSG00000044581	0
ENSMUSG00000044583	6764
ENSMUSG00000044594	0
ENSMUSG00000044595	21
ENSMUSG00000044597	0
ENSMUSG00000044600	458
ENSMUSG00000044617	154
ENSMUSG00000044624	0
ENSMUSG00000044626	8
ENSMUSG00000044627	926
ENSMUSG00000044628	2
ENSMUSG00000044629	15
ENSMUSG00000044636	59
ENSMUSG00000044641	2
ENSMUSG00000044646	33
ENSMUSG00000044647	0
ENSMUSG00000044649	0
ENSMUSG00000044664	0
ENSMUSG00000044667	8
ENSMUSG00000044674	1723
ENSMUSG00000044676	1
ENSMUSG00000044678	0
ENSMUSG00000044681	0
ENSMUSG00000044700	125
ENSMUSG00000044701	4416
ENSMUSG00000044702	29
ENSMUSG00000044703	3336
ENSMUSG00000044705	0
ENSMUSG00000044707	0
ENSMUSG00000044708	18
ENSMUSG00000044709	403
ENSMUSG00000044712	1429
ENSMUSG00000044715	339
ENSMUSG00000044716	138
ENSMUSG00000044719	7
ENSMUSG00000044724	0
ENSMUSG00000044726	0
ENSMUSG00000044730	156
ENSMUSG00000044734	87
ENSMUSG00000044737	0
ENSMUSG00000044743	0
ENSMUSG00000044748	0
ENSMUSG00000044749	9
ENSMUSG00000044763	200
ENSMUSG00000044768	2408
ENSMUSG00000044770	1
ENSMUSG00000044772	0
ENSMUSG00000044783	829
ENSMUSG00000044786	4720
ENSMUSG00000044787	0
ENSMUSG00000044788	12
ENSMUSG00000044791	1506
ENSMUSG00000044792	158
ENSMUSG00000044795	122
ENSMUSG00000044798	0
ENSMUSG00000044801	0
ENSMUSG00000044807	8
ENSMUSG00000044811	2535
ENSMUSG00000044813	62
ENSMUSG00000044814	0
ENSMUSG00000044816	0
ENSMUSG00000044819	0
ENSMUSG00000044820	3
ENSMUSG00000044824	0
ENSMUSG00000044827	4073
ENSMUSG00000044835	0
ENSMUSG00000044847	167
ENSMUSG00000044854	3
ENSMUSG00000044857	1214
ENSMUSG00000044860	6
ENSMUSG00000044863	0
ENSMUSG00000044864	672
ENSMUSG00000044876	131
ENSMUSG00000044881	154
ENSMUSG00000044894	681
ENSMUSG00000044897	0
ENSMUSG00000044899	0
ENSMUSG00000044903	0
ENSMUSG00000044906	283
ENSMUSG00000044912	0
ENSMUSG00000044916	5
ENSMUSG00000044921	0
ENSMUSG00000044923	0
ENSMUSG00000044927	24
ENSMUSG00000044933	0
ENSMUSG00000044934	104
ENSMUSG00000044937	1
ENSMUSG00000044938	2
ENSMUSG00000044948	4
ENSMUSG00000044949	102
ENSMUSG00000044950	163
ENSMUSG00000044951	0
ENSMUSG00000044952	228
ENSMUSG00000044957	0
ENSMUSG00000044966	10
ENSMUSG00000044968	220
ENSMUSG00000044976	0
ENSMUSG00000044982	25
ENSMUSG00000044985	0
ENSMUSG00000044986	14
ENSMUSG00000044988	0
ENSMUSG00000044991	28
ENSMUSG00000044994	0
ENSMUSG00000045004	0
ENSMUSG00000045005	190
ENSMUSG00000045007	2
ENSMUSG00000045009	0
ENSMUSG00000045010	1
ENSMUSG00000045013	0
ENSMUSG00000045019	0
ENSMUSG00000045022	0
ENSMUSG00000045027	1
ENSMUSG00000045030	0
ENSMUSG00000045031	7
ENSMUSG00000045034	0
ENSMUSG00000045036	0
ENSMUSG00000045038	191
ENSMUSG00000045039	488
ENSMUSG00000045045	34
ENSMUSG00000045052	0
ENSMUSG00000045053	0
ENSMUSG00000045062	1
ENSMUSG00000045064	0
ENSMUSG00000045065	30
ENSMUSG00000045071	38
ENSMUSG00000045078	735
ENSMUSG00000045083	0
ENSMUSG00000045087	0
ENSMUSG00000045091	0
ENSMUSG00000045092	425
ENSMUSG00000045094	1561
ENSMUSG00000045095	6
ENSMUSG00000045098	604
ENSMUSG00000045100	66
ENSMUSG00000045102	2
ENSMUSG00000045103	15
ENSMUSG00000045106	4
ENSMUSG00000045107	125
ENSMUSG00000045109	0
ENSMUSG00000045111	0
ENSMUSG00000045114	0
ENSMUSG00000045126	0
ENSMUSG00000045128	4058
ENSMUSG00000045132	0
ENSMUSG00000045136	48
ENSMUSG00000045140	54
ENSMUSG00000045148	0
ENSMUSG00000045150	0
ENSMUSG00000045160	183
ENSMUSG00000045165	135
ENSMUSG00000045174	0
ENSMUSG00000045176	269
ENSMUSG00000045179	0
ENSMUSG00000045180	2
ENSMUSG00000045193	131
ENSMUSG00000045201	0
ENSMUSG00000045202	0
ENSMUSG00000045204	0
ENSMUSG00000045205	477
ENSMUSG00000045210	3435
ENSMUSG00000045211	176
ENSMUSG00000045215	2
ENSMUSG00000045216	672
ENSMUSG00000045225	0
ENSMUSG00000045232	0
ENSMUSG00000045236	0
ENSMUSG00000045237	83
ENSMUSG00000045246	0
ENSMUSG00000045248	91
ENSMUSG00000045251	103
ENSMUSG00000045252	219
ENSMUSG00000045257	15
ENSMUSG00000045259	1
ENSMUSG00000045267	0
ENSMUSG00000045268	159
ENSMUSG00000045273	13
ENSMUSG00000045275	3
ENSMUSG00000045281	0
ENSMUSG00000045282	123
ENSMUSG00000045284	0
ENSMUSG00000045287	2
ENSMUSG00000045288	0
ENSMUSG00000045291	0
ENSMUSG00000045294	459
ENSMUSG00000045302	742
ENSMUSG00000045306	0
ENSMUSG00000045312	2968
ENSMUSG00000045314	0
ENSMUSG00000045316	11
ENSMUSG00000045318	8
ENSMUSG00000045319	10
ENSMUSG00000045322	846
ENSMUSG00000045326	33
ENSMUSG00000045328	208
ENSMUSG00000045330	0
ENSMUSG00000045331	0
ENSMUSG00000045333	3
ENSMUSG00000045336	0
ENSMUSG00000045337	0
ENSMUSG00000045340	0
ENSMUSG00000045341	0
ENSMUSG00000045348	10
ENSMUSG00000045349	16
ENSMUSG00000045350	0
ENSMUSG00000045362	246
ENSMUSG00000045364	0
ENSMUSG00000045374	1244
ENSMUSG00000045377	8
ENSMUSG00000045378	0
ENSMUSG00000045381	41
ENSMUSG00000045382	12
ENSMUSG00000045392	0
ENSMUSG00000045394	0
ENSMUSG00000045395	0
ENSMUSG00000045404	45
ENSMUSG00000045409	279
ENSMUSG00000045410	106
ENSMUSG00000045411	113
ENSMUSG00000045414	97
ENSMUSG00000045417	0
ENSMUSG00000045421	0
ENSMUSG00000045427	2807
ENSMUSG00000045435	82
ENSMUSG00000045438	164
ENSMUSG00000045440	0
ENSMUSG00000045441	8
ENSMUSG00000045466	16
ENSMUSG00000045467	0
ENSMUSG00000045471	0
ENSMUSG00000045474	0
ENSMUSG00000045475	0
ENSMUSG00000045479	0
ENSMUSG00000045482	1994
ENSMUSG00000045493	0
ENSMUSG00000045498	0
ENSMUSG00000045502	1716
ENSMUSG00000045503	160
ENSMUSG00000045506	5
ENSMUSG00000045508	0
ENSMUSG00000045509	2
ENSMUSG00000045514	1
ENSMUSG00000045515	0
ENSMUSG00000045518	0
ENSMUSG00000045519	46
ENSMUSG00000045521	0
ENSMUSG00000045528	0
ENSMUSG00000045532	0
ENSMUSG00000045534	0
ENSMUSG00000045538	216
ENSMUSG00000045539	0
ENSMUSG00000045540	0
ENSMUSG00000045545	0
ENSMUSG00000045551	4233
ENSMUSG00000045555	0
ENSMUSG00000045559	0
ENSMUSG00000045566	0
ENSMUSG00000045569	0
ENSMUSG00000045573	466
ENSMUSG00000045575	2
ENSMUSG00000045576	204
ENSMUSG00000045581	0
ENSMUSG00000045584	0
ENSMUSG00000045587	0
ENSMUSG00000045589	0
ENSMUSG00000045591	0
ENSMUSG00000045594	789
ENSMUSG00000045598	120
ENSMUSG00000045608	0
ENSMUSG00000045613	0
ENSMUSG00000045620	0
ENSMUSG00000045624	606
ENSMUSG00000045625	17
ENSMUSG00000045629	1
ENSMUSG00000045631	0
ENSMUSG00000045636	925
ENSMUSG00000045639	217
ENSMUSG00000045648	0
ENSMUSG00000045655	0
ENSMUSG00000045657	1
ENSMUSG00000045658	4851
ENSMUSG00000045659	37
ENSMUSG00000045662	14
ENSMUSG00000045664	748
ENSMUSG00000045665	827
ENSMUSG00000045667	0
ENSMUSG00000045671	274
ENSMUSG00000045672	111
ENSMUSG00000045678	0
ENSMUSG00000045679	625
ENSMUSG00000045680	0
ENSMUSG00000045684	0
ENSMUSG00000045689	5
ENSMUSG00000045690	23
ENSMUSG00000045691	17
ENSMUSG00000045693	0
ENSMUSG00000045699	0
ENSMUSG00000045708	0
ENSMUSG00000045725	6
ENSMUSG00000045730	15
ENSMUSG00000045731	0
ENSMUSG00000045733	0
ENSMUSG00000045744	6
ENSMUSG00000045751	29
ENSMUSG00000045752	108
ENSMUSG00000045757	29
ENSMUSG00000045761	0
ENSMUSG00000045763	3502
ENSMUSG00000045767	613
ENSMUSG00000045775	0
ENSMUSG00000045776	1
ENSMUSG00000045777	17
ENSMUSG00000045780	3
ENSMUSG00000045790	27
ENSMUSG00000045792	0
ENSMUSG00000045794	0
ENSMUSG00000045795	1190
ENSMUSG00000045797	0
ENSMUSG00000045802	0
ENSMUSG00000045812	0
ENSMUSG00000045817	1955
ENSMUSG00000045822	58
ENSMUSG00000045824	0
ENSMUSG00000045826	4
ENSMUSG00000045827	5280
ENSMUSG00000045835	0
ENSMUSG00000045838	19
ENSMUSG00000045854	135
ENSMUSG00000045867	33
ENSMUSG00000045868	748
ENSMUSG00000045871	0
ENSMUSG00000045875	9
ENSMUSG00000045876	1
ENSMUSG00000045883	0
ENSMUSG00000045886	1
ENSMUSG00000045896	88
ENSMUSG00000045903	7
ENSMUSG00000045912	0
ENSMUSG00000045915	0
ENSMUSG00000045917	920
ENSMUSG00000045930	0
ENSMUSG00000045932	119010
ENSMUSG00000045934	24
ENSMUSG00000045942	0
ENSMUSG00000045948	185
ENSMUSG00000045954	14
ENSMUSG00000045962	7338
ENSMUSG00000045967	0
ENSMUSG00000045968	0
ENSMUSG00000045969	479
ENSMUSG00000045973	547
ENSMUSG00000045975	133
ENSMUSG00000045980	1865
ENSMUSG00000045983	7424
ENSMUSG00000045989	0
ENSMUSG00000045991	0
ENSMUSG00000045994	0
ENSMUSG00000045996	137
ENSMUSG00000046000	0
ENSMUSG00000046006	9
ENSMUSG00000046008	0
ENSMUSG00000046010	196
ENSMUSG00000046016	0
ENSMUSG00000046020	830
ENSMUSG00000046027	1589
ENSMUSG00000046031	4257
ENSMUSG00000046032	732
ENSMUSG00000046034	534
ENSMUSG00000046041	0
ENSMUSG00000046049	0
ENSMUSG00000046056	25
ENSMUSG00000046058	19
ENSMUSG00000046062	6707
ENSMUSG00000046070	0
ENSMUSG00000046079	1594
ENSMUSG00000046080	71
ENSMUSG00000046082	0
ENSMUSG00000046085	2
ENSMUSG00000046093	3
ENSMUSG00000046095	0
ENSMUSG00000046096	364
ENSMUSG00000046101	38
ENSMUSG00000046108	0
ENSMUSG00000046110	1
ENSMUSG00000046111	277
ENSMUSG00000046130	0
ENSMUSG00000046133	0
ENSMUSG00000046138	543
ENSMUSG00000046139	1075
ENSMUSG00000046150	0
ENSMUSG00000046152	33
ENSMUSG00000046157	3017
ENSMUSG00000046159	5
ENSMUSG00000046160	0
ENSMUSG00000046167	7
ENSMUSG00000046168	3
ENSMUSG00000046169	86
ENSMUSG00000046173	0
ENSMUSG00000046178	0
ENSMUSG00000046179	214
ENSMUSG00000046180	0
ENSMUSG00000046182	0
ENSMUSG00000046185	255
ENSMUSG00000046186	60
ENSMUSG00000046191	0
ENSMUSG00000046192	0
ENSMUSG00000046196	0
ENSMUSG00000046201	595
ENSMUSG00000046203	2
ENSMUSG00000046204	0
ENSMUSG00000046207	1244
ENSMUSG00000046210	0
ENSMUSG00000046213	0
ENSMUSG00000046215	0
ENSMUSG00000046223	7866
ENSMUSG00000046229	850
ENSMUSG00000046230	317
ENSMUSG00000046240	0
ENSMUSG00000046242	0
ENSMUSG00000046245	7970
ENSMUSG00000046248	0
ENSMUSG00000046258	0
ENSMUSG00000046259	0
ENSMUSG00000046262	0
ENSMUSG00000046269	26
ENSMUSG00000046272	10
ENSMUSG00000046275	7
ENSMUSG00000046280	1
ENSMUSG00000046282	0
ENSMUSG00000046287	0
ENSMUSG00000046295	1
ENSMUSG00000046300	0
ENSMUSG00000046311	666
ENSMUSG00000046312	6
ENSMUSG00000046314	6
ENSMUSG00000046317	0
ENSMUSG00000046318	292
ENSMUSG00000046321	0
ENSMUSG00000046323	0
ENSMUSG00000046324	320
ENSMUSG00000046329	3
ENSMUSG00000046330	2844
ENSMUSG00000046337	0
ENSMUSG00000046338	0
ENSMUSG00000046345	0
ENSMUSG00000046351	176
ENSMUSG00000046352	59
ENSMUSG00000046354	0
ENSMUSG00000046364	3552
ENSMUSG00000046367	0
ENSMUSG00000046378	2
ENSMUSG00000046380	27
ENSMUSG00000046387	9
