geneID	KL3
ENSMUSG00000038602	2
ENSMUSG00000038604	232
ENSMUSG00000038605	67
ENSMUSG00000038607	12
ENSMUSG00000038608	1641
ENSMUSG00000038611	387
ENSMUSG00000038612	14020
ENSMUSG00000038615	3619
ENSMUSG00000038618	2
ENSMUSG00000038619	3078
ENSMUSG00000038622	102
ENSMUSG00000038623	827
ENSMUSG00000038624	0
ENSMUSG00000038628	238
ENSMUSG00000038630	0
ENSMUSG00000038633	3813
ENSMUSG00000038637	33
ENSMUSG00000038641	0
ENSMUSG00000038642	151489
ENSMUSG00000038644	21
ENSMUSG00000038646	527
ENSMUSG00000038648	29
ENSMUSG00000038650	5413
ENSMUSG00000038651	0
ENSMUSG00000038656	0
ENSMUSG00000038658	1606
ENSMUSG00000038663	1
ENSMUSG00000038664	690
ENSMUSG00000038665	4
ENSMUSG00000038668	117
ENSMUSG00000038670	0
ENSMUSG00000038671	216
ENSMUSG00000038676	0
ENSMUSG00000038677	10
ENSMUSG00000038679	545
ENSMUSG00000038683	883
ENSMUSG00000038685	31
ENSMUSG00000038690	2641
ENSMUSG00000038691	0
ENSMUSG00000038692	71
ENSMUSG00000038695	204
ENSMUSG00000038696	383
ENSMUSG00000038697	272
ENSMUSG00000038700	0
ENSMUSG00000038702	285
ENSMUSG00000038704	0
ENSMUSG00000038705	203
ENSMUSG00000038708	1162
ENSMUSG00000038709	0
ENSMUSG00000038712	1972
ENSMUSG00000038717	2441
ENSMUSG00000038718	47
ENSMUSG00000038721	0
ENSMUSG00000038722	1093
ENSMUSG00000038725	0
ENSMUSG00000038729	0
ENSMUSG00000038732	7
ENSMUSG00000038733	3935
ENSMUSG00000038736	48
ENSMUSG00000038738	1
ENSMUSG00000038740	189
ENSMUSG00000038742	6
ENSMUSG00000038745	0
ENSMUSG00000038750	0
ENSMUSG00000038751	0
ENSMUSG00000038754	0
ENSMUSG00000038756	0
ENSMUSG00000038759	245
ENSMUSG00000038760	0
ENSMUSG00000038762	1339
ENSMUSG00000038763	1
ENSMUSG00000038764	180
ENSMUSG00000038765	0
ENSMUSG00000038766	430
ENSMUSG00000038768	0
ENSMUSG00000038770	0
ENSMUSG00000038773	736
ENSMUSG00000038774	2172
ENSMUSG00000038775	141
ENSMUSG00000038776	901
ENSMUSG00000038777	2
ENSMUSG00000038780	1434
ENSMUSG00000038781	96
ENSMUSG00000038782	3
ENSMUSG00000038784	311
ENSMUSG00000038791	0
ENSMUSG00000038793	2
ENSMUSG00000038797	18
ENSMUSG00000038801	0
ENSMUSG00000038803	2485
ENSMUSG00000038805	0
ENSMUSG00000038806	670
ENSMUSG00000038807	18
ENSMUSG00000038811	1364
ENSMUSG00000038812	516
ENSMUSG00000038816	8
ENSMUSG00000038822	123
ENSMUSG00000038827	61
ENSMUSG00000038828	383
ENSMUSG00000038831	202
ENSMUSG00000038836	8
ENSMUSG00000038838	13
ENSMUSG00000038840	0
ENSMUSG00000038843	66
ENSMUSG00000038844	240
ENSMUSG00000038845	537
ENSMUSG00000038848	1281
ENSMUSG00000038855	1408
ENSMUSG00000038859	0
ENSMUSG00000038860	12
ENSMUSG00000038861	504
ENSMUSG00000038866	4595
ENSMUSG00000038871	24
ENSMUSG00000038872	186
ENSMUSG00000038876	419
ENSMUSG00000038879	0
ENSMUSG00000038880	232
ENSMUSG00000038883	0
ENSMUSG00000038884	212
ENSMUSG00000038886	253
ENSMUSG00000038888	107
ENSMUSG00000038891	0
ENSMUSG00000038893	3
ENSMUSG00000038894	111
ENSMUSG00000038895	126
ENSMUSG00000038900	5844
ENSMUSG00000038902	187
ENSMUSG00000038903	0
ENSMUSG00000038909	705
ENSMUSG00000038910	1050
ENSMUSG00000038914	425
ENSMUSG00000038916	6
ENSMUSG00000038925	0
ENSMUSG00000038930	7
ENSMUSG00000038932	0
ENSMUSG00000038936	52
ENSMUSG00000038943	24
ENSMUSG00000038949	71
ENSMUSG00000038954	160
ENSMUSG00000038957	292
ENSMUSG00000038963	453
ENSMUSG00000038965	4778
ENSMUSG00000038967	15
ENSMUSG00000038968	0
ENSMUSG00000038970	142
ENSMUSG00000038973	1
ENSMUSG00000038975	284
ENSMUSG00000038976	2812
ENSMUSG00000038980	0
ENSMUSG00000038982	110
ENSMUSG00000038984	0
ENSMUSG00000038987	8
ENSMUSG00000038990	423
ENSMUSG00000038991	990
ENSMUSG00000038994	0
ENSMUSG00000038997	0
ENSMUSG00000039000	395
ENSMUSG00000039001	2265
ENSMUSG00000039004	1
ENSMUSG00000039005	946
ENSMUSG00000039007	473
ENSMUSG00000039013	244
ENSMUSG00000039016	704
ENSMUSG00000039018	42
ENSMUSG00000039021	4
ENSMUSG00000039031	27
ENSMUSG00000039032	0
ENSMUSG00000039033	21
ENSMUSG00000039037	0
ENSMUSG00000039041	1289
ENSMUSG00000039043	353
ENSMUSG00000039046	269
ENSMUSG00000039047	857
ENSMUSG00000039048	411
ENSMUSG00000039050	257
ENSMUSG00000039055	15
ENSMUSG00000039057	0
ENSMUSG00000039058	0
ENSMUSG00000039059	0
ENSMUSG00000039062	7364
ENSMUSG00000039063	1
ENSMUSG00000039065	71
ENSMUSG00000039067	2212
ENSMUSG00000039068	468
ENSMUSG00000039069	47
ENSMUSG00000039070	0
ENSMUSG00000039079	0
ENSMUSG00000039081	145
ENSMUSG00000039084	0
ENSMUSG00000039086	103
ENSMUSG00000039087	468
ENSMUSG00000039089	119
ENSMUSG00000039092	0
ENSMUSG00000039095	0
ENSMUSG00000039096	29
ENSMUSG00000039097	1
ENSMUSG00000039099	0
ENSMUSG00000039100	596
ENSMUSG00000039103	4
ENSMUSG00000039105	2946
ENSMUSG00000039106	0
ENSMUSG00000039108	265
ENSMUSG00000039109	152
ENSMUSG00000039110	3
ENSMUSG00000039114	0
ENSMUSG00000039115	4
ENSMUSG00000039116	183
ENSMUSG00000039117	244
ENSMUSG00000039126	34
ENSMUSG00000039128	398
ENSMUSG00000039130	95
ENSMUSG00000039131	31
ENSMUSG00000039137	3
ENSMUSG00000039145	263
ENSMUSG00000039146	0
ENSMUSG00000039148	546
ENSMUSG00000039153	919
ENSMUSG00000039154	0
ENSMUSG00000039155	5
ENSMUSG00000039156	446
ENSMUSG00000039157	33
ENSMUSG00000039158	2121
ENSMUSG00000039159	252
ENSMUSG00000039163	227
ENSMUSG00000039164	193
ENSMUSG00000039166	89
ENSMUSG00000039167	0
ENSMUSG00000039168	4152
ENSMUSG00000039174	0
ENSMUSG00000039176	214
ENSMUSG00000039178	52
ENSMUSG00000039179	0
ENSMUSG00000039182	19
ENSMUSG00000039183	551
ENSMUSG00000039187	15
ENSMUSG00000039191	4944
ENSMUSG00000039193	347
ENSMUSG00000039194	0
ENSMUSG00000039195	1192
ENSMUSG00000039196	289
ENSMUSG00000039197	115
ENSMUSG00000039198	0
ENSMUSG00000039199	202
ENSMUSG00000039200	52
ENSMUSG00000039201	44
ENSMUSG00000039202	489
ENSMUSG00000039205	664
ENSMUSG00000039206	131
ENSMUSG00000039208	246
ENSMUSG00000039209	16
ENSMUSG00000039210	185
ENSMUSG00000039215	0
ENSMUSG00000039217	583
ENSMUSG00000039218	3228
ENSMUSG00000039219	372
ENSMUSG00000039220	837
ENSMUSG00000039221	106
ENSMUSG00000039224	0
ENSMUSG00000039230	466
ENSMUSG00000039231	179
ENSMUSG00000039232	986
ENSMUSG00000039233	561
ENSMUSG00000039234	471
ENSMUSG00000039236	4754
ENSMUSG00000039238	3
ENSMUSG00000039239	7
ENSMUSG00000039242	288
ENSMUSG00000039244	374
ENSMUSG00000039246	2
ENSMUSG00000039252	0
ENSMUSG00000039253	6
ENSMUSG00000039254	49
ENSMUSG00000039257	0
ENSMUSG00000039262	823
ENSMUSG00000039263	316
ENSMUSG00000039264	1
ENSMUSG00000039269	0
ENSMUSG00000039270	173
ENSMUSG00000039275	480
ENSMUSG00000039278	0
ENSMUSG00000039285	2721
ENSMUSG00000039286	342
ENSMUSG00000039294	1136
ENSMUSG00000039296	0
ENSMUSG00000039298	180
ENSMUSG00000039304	717
ENSMUSG00000039307	14
ENSMUSG00000039308	433
ENSMUSG00000039313	0
ENSMUSG00000039315	0
ENSMUSG00000039316	1979
ENSMUSG00000039318	461
ENSMUSG00000039321	0
ENSMUSG00000039323	0
ENSMUSG00000039328	5
ENSMUSG00000039329	0
ENSMUSG00000039330	0
ENSMUSG00000039335	0
ENSMUSG00000039337	0
ENSMUSG00000039342	0
ENSMUSG00000039345	55
ENSMUSG00000039347	0
ENSMUSG00000039349	0
ENSMUSG00000039354	146
ENSMUSG00000039356	58
ENSMUSG00000039357	136
ENSMUSG00000039358	0
ENSMUSG00000039361	3659
ENSMUSG00000039364	0
ENSMUSG00000039367	848
ENSMUSG00000039372	0
ENSMUSG00000039375	0
ENSMUSG00000039376	3
ENSMUSG00000039377	387
ENSMUSG00000039382	54
ENSMUSG00000039384	22
ENSMUSG00000039385	2
ENSMUSG00000039391	0
ENSMUSG00000039395	190
ENSMUSG00000039396	2
ENSMUSG00000039405	0
ENSMUSG00000039410	13
ENSMUSG00000039414	360
ENSMUSG00000039419	0
ENSMUSG00000039427	217
ENSMUSG00000039428	395
ENSMUSG00000039431	418
ENSMUSG00000039438	0
ENSMUSG00000039449	384
ENSMUSG00000039450	292
ENSMUSG00000039452	6
ENSMUSG00000039456	2143
ENSMUSG00000039457	0
ENSMUSG00000039458	313
ENSMUSG00000039461	90
ENSMUSG00000039462	0
ENSMUSG00000039463	419
ENSMUSG00000039470	144
ENSMUSG00000039473	347
ENSMUSG00000039474	2915
ENSMUSG00000039476	0
ENSMUSG00000039477	812
ENSMUSG00000039478	34
ENSMUSG00000039480	192
ENSMUSG00000039481	0
ENSMUSG00000039483	566
ENSMUSG00000039485	1
ENSMUSG00000039488	0
ENSMUSG00000039492	0
ENSMUSG00000039496	2
ENSMUSG00000039497	913
ENSMUSG00000039501	11361
ENSMUSG00000039508	0
ENSMUSG00000039509	94
ENSMUSG00000039512	341
ENSMUSG00000039515	866
ENSMUSG00000039518	1
ENSMUSG00000039519	0
ENSMUSG00000039521	0
ENSMUSG00000039523	311
ENSMUSG00000039529	38
ENSMUSG00000039530	1051
ENSMUSG00000039531	1362
ENSMUSG00000039533	0
ENSMUSG00000039536	1023
ENSMUSG00000039539	0
ENSMUSG00000039540	1
ENSMUSG00000039542	4
ENSMUSG00000039543	1
ENSMUSG00000039546	0
ENSMUSG00000039552	0
ENSMUSG00000039555	0
ENSMUSG00000039556	1
ENSMUSG00000039568	309
ENSMUSG00000039577	0
ENSMUSG00000039578	12
ENSMUSG00000039579	0
ENSMUSG00000039585	532
ENSMUSG00000039599	117
ENSMUSG00000039601	0
ENSMUSG00000039607	9
ENSMUSG00000039608	0
ENSMUSG00000039611	0
ENSMUSG00000039615	485
ENSMUSG00000039616	1066
ENSMUSG00000039620	0
ENSMUSG00000039621	4021
ENSMUSG00000039623	398
ENSMUSG00000039628	0
ENSMUSG00000039629	33
ENSMUSG00000039630	3943
ENSMUSG00000039632	0
ENSMUSG00000039633	53
ENSMUSG00000039634	25
ENSMUSG00000039637	673
ENSMUSG00000039639	0
ENSMUSG00000039640	477
ENSMUSG00000039646	453
ENSMUSG00000039648	2
ENSMUSG00000039652	23
ENSMUSG00000039653	1
ENSMUSG00000039656	324
ENSMUSG00000039660	153
ENSMUSG00000039661	0
ENSMUSG00000039662	321
ENSMUSG00000039670	16
ENSMUSG00000039671	727
ENSMUSG00000039672	0
ENSMUSG00000039676	0
ENSMUSG00000039678	8600
ENSMUSG00000039680	28
ENSMUSG00000039682	6232
ENSMUSG00000039683	19
ENSMUSG00000039686	85
ENSMUSG00000039691	1
ENSMUSG00000039693	1590
ENSMUSG00000039697	474
ENSMUSG00000039699	886
ENSMUSG00000039701	467
ENSMUSG00000039703	1208
ENSMUSG00000039704	185
ENSMUSG00000039706	0
ENSMUSG00000039710	0
ENSMUSG00000039713	18
ENSMUSG00000039714	0
ENSMUSG00000039715	17
ENSMUSG00000039716	0
ENSMUSG00000039717	0
ENSMUSG00000039720	0
ENSMUSG00000039725	196
ENSMUSG00000039728	0
ENSMUSG00000039735	237
ENSMUSG00000039737	312
ENSMUSG00000039738	173
ENSMUSG00000039740	89
ENSMUSG00000039741	35
ENSMUSG00000039742	0
ENSMUSG00000039745	1015
ENSMUSG00000039747	622
ENSMUSG00000039748	1
ENSMUSG00000039753	1546
ENSMUSG00000039754	61
ENSMUSG00000039756	905
ENSMUSG00000039759	44
ENSMUSG00000039760	0
ENSMUSG00000039763	9
ENSMUSG00000039765	8
ENSMUSG00000039768	478
ENSMUSG00000039770	3032
ENSMUSG00000039771	225
ENSMUSG00000039774	21
ENSMUSG00000039775	0
ENSMUSG00000039781	13
ENSMUSG00000039782	190
ENSMUSG00000039783	14
ENSMUSG00000039785	0
ENSMUSG00000039787	95
ENSMUSG00000039789	178
ENSMUSG00000039795	16
ENSMUSG00000039801	103
ENSMUSG00000039804	426
ENSMUSG00000039809	3
ENSMUSG00000039810	289
ENSMUSG00000039813	20
ENSMUSG00000039814	0
ENSMUSG00000039824	3
ENSMUSG00000039826	293
ENSMUSG00000039828	198
ENSMUSG00000039830	0
ENSMUSG00000039831	22
ENSMUSG00000039834	327
ENSMUSG00000039835	0
ENSMUSG00000039838	0
ENSMUSG00000039840	163
ENSMUSG00000039841	894
ENSMUSG00000039842	25
ENSMUSG00000039844	2481
ENSMUSG00000039849	440
ENSMUSG00000039850	47
ENSMUSG00000039851	0
ENSMUSG00000039852	173
ENSMUSG00000039853	1189
ENSMUSG00000039860	0
ENSMUSG00000039865	0
ENSMUSG00000039873	18
ENSMUSG00000039878	0
ENSMUSG00000039879	243
ENSMUSG00000039883	0
ENSMUSG00000039886	631
ENSMUSG00000039887	79
ENSMUSG00000039891	15
ENSMUSG00000039899	3047
ENSMUSG00000039901	187
ENSMUSG00000039903	0
ENSMUSG00000039904	0
ENSMUSG00000039908	44
ENSMUSG00000039910	439
ENSMUSG00000039911	262
ENSMUSG00000039913	0
ENSMUSG00000039914	87
ENSMUSG00000039917	148
ENSMUSG00000039929	61
ENSMUSG00000039934	3619
ENSMUSG00000039936	3565
ENSMUSG00000039942	102
ENSMUSG00000039943	6
ENSMUSG00000039952	365
ENSMUSG00000039953	55
ENSMUSG00000039954	0
ENSMUSG00000039956	0
ENSMUSG00000039958	6
ENSMUSG00000039959	314
ENSMUSG00000039960	167
ENSMUSG00000039962	0
ENSMUSG00000039963	7
ENSMUSG00000039967	262
ENSMUSG00000039968	486
ENSMUSG00000039976	20
ENSMUSG00000039977	0
ENSMUSG00000039981	79
ENSMUSG00000039982	371
ENSMUSG00000039983	228
ENSMUSG00000039985	38
ENSMUSG00000039987	720
ENSMUSG00000039988	502
ENSMUSG00000039989	123
ENSMUSG00000039990	82
ENSMUSG00000039994	256
ENSMUSG00000039997	10549
ENSMUSG00000040003	30
ENSMUSG00000040006	475
ENSMUSG00000040007	809
ENSMUSG00000040009	6
ENSMUSG00000040010	94
ENSMUSG00000040013	0
ENSMUSG00000040016	2
ENSMUSG00000040017	0
ENSMUSG00000040018	451
ENSMUSG00000040021	608
ENSMUSG00000040022	40
ENSMUSG00000040025	609
ENSMUSG00000040026	14832
ENSMUSG00000040028	539
ENSMUSG00000040029	225
ENSMUSG00000040033	7181
ENSMUSG00000040034	17
ENSMUSG00000040035	0
ENSMUSG00000040037	0
ENSMUSG00000040040	34
ENSMUSG00000040043	416
ENSMUSG00000040044	250
ENSMUSG00000040046	0
ENSMUSG00000040048	381
ENSMUSG00000040054	1473
ENSMUSG00000040055	0
ENSMUSG00000040061	492
ENSMUSG00000040065	0
ENSMUSG00000040084	67
ENSMUSG00000040086	1
ENSMUSG00000040093	15
ENSMUSG00000040097	652
ENSMUSG00000040102	38
ENSMUSG00000040105	78
ENSMUSG00000040111	1096
ENSMUSG00000040112	100
ENSMUSG00000040113	0
ENSMUSG00000040118	0
ENSMUSG00000040121	0
ENSMUSG00000040123	276
ENSMUSG00000040124	100
ENSMUSG00000040125	0
ENSMUSG00000040127	0
ENSMUSG00000040128	1834
ENSMUSG00000040132	0
ENSMUSG00000040133	201
ENSMUSG00000040134	0
ENSMUSG00000040136	1
ENSMUSG00000040138	1
ENSMUSG00000040139	276
ENSMUSG00000040140	0
ENSMUSG00000040146	1
ENSMUSG00000040147	22
ENSMUSG00000040148	0
ENSMUSG00000040151	171
ENSMUSG00000040152	3416
ENSMUSG00000040154	0
ENSMUSG00000040158	567
ENSMUSG00000040163	0
ENSMUSG00000040164	0
ENSMUSG00000040165	0
ENSMUSG00000040167	119
ENSMUSG00000040170	0
ENSMUSG00000040174	165
ENSMUSG00000040177	60
ENSMUSG00000040181	2
ENSMUSG00000040183	4
ENSMUSG00000040187	0
ENSMUSG00000040188	1441
ENSMUSG00000040189	8
ENSMUSG00000040195	131
ENSMUSG00000040197	0
ENSMUSG00000040204	8
ENSMUSG00000040205	0
ENSMUSG00000040209	768
ENSMUSG00000040212	3715
ENSMUSG00000040213	70
ENSMUSG00000040219	504
ENSMUSG00000040220	217
ENSMUSG00000040225	4452
ENSMUSG00000040229	0
ENSMUSG00000040231	1
ENSMUSG00000040234	191
ENSMUSG00000040236	256
ENSMUSG00000040242	1429
ENSMUSG00000040247	0
ENSMUSG00000040249	6629
ENSMUSG00000040250	117
ENSMUSG00000040253	6408
ENSMUSG00000040254	4
ENSMUSG00000040258	0
ENSMUSG00000040260	1
ENSMUSG00000040263	370
ENSMUSG00000040264	752
ENSMUSG00000040265	5
ENSMUSG00000040268	1123
ENSMUSG00000040269	105
ENSMUSG00000040270	0
ENSMUSG00000040272	52
ENSMUSG00000040274	975
ENSMUSG00000040276	25
ENSMUSG00000040280	1
ENSMUSG00000040282	7
ENSMUSG00000040283	5
ENSMUSG00000040284	0
ENSMUSG00000040287	3
ENSMUSG00000040289	4
ENSMUSG00000040296	7283
ENSMUSG00000040297	1671
ENSMUSG00000040298	18
ENSMUSG00000040302	31
ENSMUSG00000040310	0
ENSMUSG00000040312	39
ENSMUSG00000040314	8
ENSMUSG00000040321	25
ENSMUSG00000040322	320
ENSMUSG00000040325	183
ENSMUSG00000040327	133
ENSMUSG00000040328	1681
ENSMUSG00000040329	98
ENSMUSG00000040331	202
ENSMUSG00000040339	4614
ENSMUSG00000040340	0
ENSMUSG00000040345	575
ENSMUSG00000040350	15
ENSMUSG00000040351	1336
ENSMUSG00000040354	114
ENSMUSG00000040356	691
ENSMUSG00000040359	154
ENSMUSG00000040363	129
ENSMUSG00000040364	0
ENSMUSG00000040365	455
ENSMUSG00000040367	2
ENSMUSG00000040370	683
ENSMUSG00000040372	0
ENSMUSG00000040373	0
ENSMUSG00000040374	262
ENSMUSG00000040380	2
ENSMUSG00000040383	334
ENSMUSG00000040385	5153
ENSMUSG00000040387	0
ENSMUSG00000040389	62
ENSMUSG00000040390	94
ENSMUSG00000040396	301
ENSMUSG00000040405	2
ENSMUSG00000040407	389
ENSMUSG00000040410	47
ENSMUSG00000040412	0
ENSMUSG00000040413	0
ENSMUSG00000040414	226
ENSMUSG00000040415	168
ENSMUSG00000040420	1
ENSMUSG00000040423	490
ENSMUSG00000040424	0
ENSMUSG00000040428	1573
ENSMUSG00000040429	30
ENSMUSG00000040430	221
ENSMUSG00000040432	1
ENSMUSG00000040433	149
ENSMUSG00000040434	0
ENSMUSG00000040435	4297
ENSMUSG00000040441	2
ENSMUSG00000040446	138
ENSMUSG00000040447	15
ENSMUSG00000040451	473
ENSMUSG00000040452	0
ENSMUSG00000040455	277
ENSMUSG00000040456	0
ENSMUSG00000040459	563
ENSMUSG00000040462	2248
ENSMUSG00000040463	547
ENSMUSG00000040464	64
ENSMUSG00000040466	20184
ENSMUSG00000040471	0
ENSMUSG00000040472	92
ENSMUSG00000040473	0
ENSMUSG00000040478	0
ENSMUSG00000040479	1767
ENSMUSG00000040481	831
ENSMUSG00000040482	126
ENSMUSG00000040483	3618
ENSMUSG00000040485	0
ENSMUSG00000040488	0
ENSMUSG00000040489	1
ENSMUSG00000040490	0
ENSMUSG00000040495	0
ENSMUSG00000040498	0
ENSMUSG00000040502	11
ENSMUSG00000040505	0
ENSMUSG00000040506	563
ENSMUSG00000040511	592
ENSMUSG00000040514	0
ENSMUSG00000040520	155
ENSMUSG00000040521	87
ENSMUSG00000040522	1274
ENSMUSG00000040524	181
ENSMUSG00000040525	0
ENSMUSG00000040528	2232
ENSMUSG00000040532	140
ENSMUSG00000040533	0
ENSMUSG00000040536	0
ENSMUSG00000040537	3
ENSMUSG00000040541	0
ENSMUSG00000040543	0
ENSMUSG00000040548	115
ENSMUSG00000040549	318
ENSMUSG00000040550	385
ENSMUSG00000040552	1393
ENSMUSG00000040554	2
ENSMUSG00000040557	111
ENSMUSG00000040560	219
ENSMUSG00000040562	2031
ENSMUSG00000040563	3
ENSMUSG00000040564	0
ENSMUSG00000040565	724
ENSMUSG00000040569	0
ENSMUSG00000040570	9
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	103
ENSMUSG00000040586	71
ENSMUSG00000040591	36
ENSMUSG00000040592	1
ENSMUSG00000040594	0
ENSMUSG00000040596	776
ENSMUSG00000040599	457
ENSMUSG00000040600	0
ENSMUSG00000040601	0
ENSMUSG00000040605	1
ENSMUSG00000040606	16
ENSMUSG00000040610	0
ENSMUSG00000040612	0
ENSMUSG00000040613	3028
ENSMUSG00000040614	0
ENSMUSG00000040616	219
ENSMUSG00000040618	54
ENSMUSG00000040620	335
ENSMUSG00000040621	7
ENSMUSG00000040624	824
ENSMUSG00000040627	2
ENSMUSG00000040629	0
ENSMUSG00000040631	50
ENSMUSG00000040632	0
ENSMUSG00000040640	1
ENSMUSG00000040648	677
ENSMUSG00000040649	1
ENSMUSG00000040650	0
ENSMUSG00000040651	341
ENSMUSG00000040652	282
ENSMUSG00000040653	0
ENSMUSG00000040658	3
ENSMUSG00000040659	12580
ENSMUSG00000040660	0
ENSMUSG00000040661	390
ENSMUSG00000040663	332
ENSMUSG00000040666	0
ENSMUSG00000040667	1107
ENSMUSG00000040669	62
ENSMUSG00000040675	83
ENSMUSG00000040680	0
ENSMUSG00000040681	244
ENSMUSG00000040687	272
ENSMUSG00000040688	184
ENSMUSG00000040690	4
ENSMUSG00000040693	0
ENSMUSG00000040694	0
ENSMUSG00000040697	294
ENSMUSG00000040699	183
ENSMUSG00000040701	320
ENSMUSG00000040703	0
ENSMUSG00000040706	0
ENSMUSG00000040710	396
ENSMUSG00000040711	2696
ENSMUSG00000040712	1407
ENSMUSG00000040713	23232
ENSMUSG00000040714	1
ENSMUSG00000040715	0
ENSMUSG00000040717	19
ENSMUSG00000040720	443
ENSMUSG00000040721	91
ENSMUSG00000040722	183
ENSMUSG00000040723	121
ENSMUSG00000040724	19
ENSMUSG00000040725	1121
ENSMUSG00000040726	2
ENSMUSG00000040728	0
ENSMUSG00000040729	10
ENSMUSG00000040731	3363
ENSMUSG00000040732	2
ENSMUSG00000040734	14
ENSMUSG00000040738	178
ENSMUSG00000040740	4
ENSMUSG00000040746	108
ENSMUSG00000040747	53690
ENSMUSG00000040749	22
ENSMUSG00000040751	2604
ENSMUSG00000040752	0
ENSMUSG00000040759	0
ENSMUSG00000040760	1465
ENSMUSG00000040761	1298
ENSMUSG00000040767	100
ENSMUSG00000040770	0
ENSMUSG00000040771	134
ENSMUSG00000040774	4434
ENSMUSG00000040782	935
ENSMUSG00000040785	134
ENSMUSG00000040794	1
ENSMUSG00000040795	102
ENSMUSG00000040797	0
ENSMUSG00000040808	0
ENSMUSG00000040809	7044
ENSMUSG00000040811	342
ENSMUSG00000040812	11
ENSMUSG00000040813	841
ENSMUSG00000040818	471
ENSMUSG00000040820	61
ENSMUSG00000040822	469
ENSMUSG00000040824	397
ENSMUSG00000040828	6
ENSMUSG00000040829	410
ENSMUSG00000040836	2
ENSMUSG00000040838	0
ENSMUSG00000040841	12
ENSMUSG00000040842	2754
ENSMUSG00000040843	362
ENSMUSG00000040848	606
ENSMUSG00000040850	2744
ENSMUSG00000040852	0
ENSMUSG00000040855	24
ENSMUSG00000040856	0
ENSMUSG00000040857	336
ENSMUSG00000040859	681
ENSMUSG00000040860	20
ENSMUSG00000040865	435
ENSMUSG00000040866	0
ENSMUSG00000040867	1
ENSMUSG00000040875	6
ENSMUSG00000040877	24
ENSMUSG00000040883	217
ENSMUSG00000040888	122
ENSMUSG00000040891	0
ENSMUSG00000040896	0
ENSMUSG00000040899	0
ENSMUSG00000040901	0
ENSMUSG00000040907	1584
ENSMUSG00000040913	174
ENSMUSG00000040918	53
ENSMUSG00000040919	0
ENSMUSG00000040928	239
ENSMUSG00000040929	8
ENSMUSG00000040935	0
ENSMUSG00000040936	7
ENSMUSG00000040938	0
ENSMUSG00000040940	1284
ENSMUSG00000040943	541
ENSMUSG00000040945	339
ENSMUSG00000040950	920
ENSMUSG00000040952	2718
ENSMUSG00000040957	1
ENSMUSG00000040963	15
ENSMUSG00000040964	48
ENSMUSG00000040966	0
ENSMUSG00000040969	0
ENSMUSG00000040972	0
ENSMUSG00000040978	16
ENSMUSG00000040985	0
ENSMUSG00000040987	147
ENSMUSG00000040990	1413
ENSMUSG00000040997	1151
ENSMUSG00000040998	1
ENSMUSG00000041000	39
ENSMUSG00000041009	0
ENSMUSG00000041012	26
ENSMUSG00000041014	0
ENSMUSG00000041020	4
ENSMUSG00000041025	177
ENSMUSG00000041028	8960
ENSMUSG00000041035	299
ENSMUSG00000041037	148
ENSMUSG00000041040	147
ENSMUSG00000041044	0
ENSMUSG00000041046	2
ENSMUSG00000041052	0
ENSMUSG00000041057	764
ENSMUSG00000041058	158
ENSMUSG00000041062	1
ENSMUSG00000041064	2
ENSMUSG00000041068	0
ENSMUSG00000041073	0
ENSMUSG00000041075	1009
ENSMUSG00000041078	12
ENSMUSG00000041079	75
ENSMUSG00000041084	565
ENSMUSG00000041096	101
ENSMUSG00000041112	592
ENSMUSG00000041115	1053
ENSMUSG00000041117	2
ENSMUSG00000041119	0
ENSMUSG00000041120	4
ENSMUSG00000041124	483
ENSMUSG00000041126	43
ENSMUSG00000041130	257
ENSMUSG00000041132	151
ENSMUSG00000041133	480
ENSMUSG00000041134	0
ENSMUSG00000041135	2238
ENSMUSG00000041138	2
ENSMUSG00000041141	0
ENSMUSG00000041143	407
ENSMUSG00000041144	0
ENSMUSG00000041147	3
ENSMUSG00000041153	527
ENSMUSG00000041161	57
ENSMUSG00000041164	1041
ENSMUSG00000041165	0
ENSMUSG00000041168	306
ENSMUSG00000041180	13
ENSMUSG00000041187	40
ENSMUSG00000041189	0
ENSMUSG00000041193	4
ENSMUSG00000041199	94
ENSMUSG00000041202	23
ENSMUSG00000041203	2571
ENSMUSG00000041205	2
ENSMUSG00000041215	98
ENSMUSG00000041216	5
ENSMUSG00000041219	317
ENSMUSG00000041220	1
ENSMUSG00000041225	304
ENSMUSG00000041229	231
ENSMUSG00000041231	209
ENSMUSG00000041235	269
ENSMUSG00000041236	1458
ENSMUSG00000041237	0
ENSMUSG00000041238	721
ENSMUSG00000041241	443
ENSMUSG00000041245	0
ENSMUSG00000041247	0
ENSMUSG00000041248	0
ENSMUSG00000041255	0
ENSMUSG00000041258	586
ENSMUSG00000041261	0
ENSMUSG00000041263	33
ENSMUSG00000041264	449
ENSMUSG00000041268	394
ENSMUSG00000041272	0
ENSMUSG00000041278	3196
ENSMUSG00000041287	2
ENSMUSG00000041293	15
ENSMUSG00000041297	647
ENSMUSG00000041298	48
ENSMUSG00000041301	0
ENSMUSG00000041303	277
ENSMUSG00000041308	254
ENSMUSG00000041309	0
ENSMUSG00000041313	107
ENSMUSG00000041319	363
ENSMUSG00000041323	5
ENSMUSG00000041324	9471
ENSMUSG00000041328	1128
ENSMUSG00000041329	0
