sampleID	panel	mean_cptt	detected_cell_fraction	present_genes	missing_genes
Patient_031	endothelial	0.05399821990681952	0.011245314452311536	PECAM1,VWF,EMCN,KDR,ENG	
Patient_031	fibroblast	16.731539297809658	0.2782174094127447	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_032	leukocyte	7.044828667983233	0.7201986754966887	PTPRC	
Patient_032	t_nk	43.690123201602724	0.8791390728476821	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_032	b_cell	36.2487271655473	0.8807947019867549	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_032	myeloid	10.126433935640728	0.4470198675496689	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_032	dendritic	0.5496689109892651	0.04470198675496689	FCER1A,CD1C,CLEC10A,CD1A	
Patient_032	dendritic_hla	37.02240880275298	0.7731788079470199	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_032	macrophage	3.744608332381994	0.11092715231788079	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_032	mast	10.145374727168385	0.06456953642384106	TPSAB1,TPSB2,KIT,MS4A2	
Patient_032	granulocyte	1.084873606152082	0.08774834437086093	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_032	epithelial	0.36309355860524645	0.029801324503311258	EPCAM,KRT8,KRT18,KRT19	
Patient_032	basal	0.11334030947293565	0.014900662251655629	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_032	squamous_tumor	0.028399531090399423	0.004966887417218543	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_032	alveolar_at2	20.81106673310852	0.17880794701986755	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_032	luad_tumor	0.6011662114122653	0.029801324503311258	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_032	endothelial	0.2834364433728599	0.06788079470198675	PECAM1,VWF,EMCN,KDR,ENG	
Patient_032	fibroblast	0.02038783252298099	0.006622516556291391	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_033	leukocyte	7.389122566361918	0.7205387205387206	PTPRC	
Patient_033	t_nk	44.397918887825874	0.8686868686868687	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_033	b_cell	36.30950609695564	0.8720538720538721	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_033	myeloid	10.11402835621386	0.4292929292929293	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_033	dendritic	0.606521548382464	0.050505050505050504	FCER1A,CD1C,CLEC10A,CD1A	
Patient_033	dendritic_hla	37.02611672758212	0.7373737373737373	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_033	macrophage	3.385136277685978	0.1111111111111111	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_033	mast	10.191339585253353	0.04208754208754209	TPSAB1,TPSB2,KIT,MS4A2	
Patient_033	granulocyte	1.0862178148230004	0.09090909090909091	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_033	epithelial	0.37785287725631506	0.030303030303030304	EPCAM,KRT8,KRT18,KRT19	
Patient_033	basal	0.11265017662346091	0.015151515151515152	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_033	squamous_tumor	0.016747502262708117	0.003367003367003367	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_033	alveolar_at2	16.54334098938042	0.14983164983164984	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_033	luad_tumor	0.49155870829092746	0.021885521885521887	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_033	endothelial	0.32112272750278187	0.06902356902356903	PECAM1,VWF,EMCN,KDR,ENG	
Patient_033	fibroblast	0.020143666080279857	0.005050505050505051	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_034	leukocyte	7.194382306235957	0.715	PTPRC	
Patient_034	t_nk	43.802537167574094	0.8766666666666667	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_034	b_cell	36.30269741802839	0.8883333333333333	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_034	myeloid	10.15040585757186	0.445	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_034	dendritic	0.6010186983127602	0.055	FCER1A,CD1C,CLEC10A,CD1A	
Patient_034	dendritic_hla	36.69009864444693	0.7416666666666667	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_034	macrophage	3.349893734983602	0.12	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_034	mast	9.960406644722596	0.04833333333333333	TPSAB1,TPSB2,KIT,MS4A2	
Patient_034	granulocyte	1.1139988196784913	0.095	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_034	epithelial	0.3817437185195921	0.03166666666666667	EPCAM,KRT8,KRT18,KRT19	
Patient_034	basal	0.11938394857798011	0.016666666666666666	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_034	squamous_tumor	0.01688460808023986	0.005	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_034	alveolar_at2	16.238448415303694	0.16166666666666665	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_034	luad_tumor	0.5058053465401326	0.02	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_034	endothelial	0.2913787092150181	0.06666666666666667	PECAM1,VWF,EMCN,KDR,ENG	
Patient_034	fibroblast	0.027530502820583027	0.008333333333333333	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_035	leukocyte	7.172121747889762	0.7195325542570952	PTPRC	
Patient_035	t_nk	43.99219855476017	0.8881469115191987	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_035	b_cell	36.53063753463432	0.8848080133555927	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_035	myeloid	10.167923982523561	0.44908180300500833	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_035	dendritic	0.5892498386928331	0.05008347245409015	FCER1A,CD1C,CLEC10A,CD1A	
Patient_035	dendritic_hla	36.923656461595336	0.7545909849749582	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_035	macrophage	3.3635090034509147	0.11853088480801335	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_035	mast	10.074308359519877	0.0651085141903172	TPSAB1,TPSB2,KIT,MS4A2	
Patient_035	granulocyte	1.081989543301286	0.09181969949916527	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_035	epithelial	0.3683949095396087	0.0333889816360601	EPCAM,KRT8,KRT18,KRT19	
Patient_035	basal	0.11032188294309098	0.015025041736227046	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_035	squamous_tumor	0.01815980083859064	0.00333889816360601	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_035	alveolar_at2	16.428621842288102	0.17195325542570952	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_035	luad_tumor	0.5721922437632656	0.025041736227045076	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_035	endothelial	0.2744251719384405	0.0667779632721202	PECAM1,VWF,EMCN,KDR,ENG	
Patient_035	fibroblast	0.021301028478063172	0.008347245409015025	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_036	leukocyte	4.897838388615159	0.6432637571157496	PTPRC	
Patient_036	t_nk	29.621834309835375	0.5362428842504744	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_036	b_cell	67.50822326190183	0.927134724857685	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_036	myeloid	45.368494414294666	0.7935483870967742	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_036	dendritic	0.9736007964591871	0.13206831119544593	FCER1A,CD1C,CLEC10A,CD1A	
Patient_036	dendritic_hla	166.43597936352137	0.9358633776091082	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_036	macrophage	43.71134357856443	0.5571157495256167	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_036	mast	0.2529568334470689	0.010246679316888045	TPSAB1,TPSB2,KIT,MS4A2	
Patient_036	granulocyte	19.957676563299	0.5430740037950664	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_036	epithelial	0.13188814099575827	0.017836812144212524	EPCAM,KRT8,KRT18,KRT19	
Patient_036	basal	0.12396505708144404	0.012144212523719165	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_036	squamous_tumor	0.01295746935830748	0.0018975332068311196	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_036	alveolar_at2	3.488049358879031	0.05616698292220114	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_036	luad_tumor	0.19464454655684416	0.018975332068311195	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_036	endothelial	0.9403793715868053	0.2500948766603416	PECAM1,VWF,EMCN,KDR,ENG	
Patient_036	fibroblast	0.004665172596423258	0.0015180265654648956	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_037	leukocyte	4.909938699831917	0.6394636015325671	PTPRC	
Patient_037	t_nk	28.068502330452166	0.5195402298850574	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_037	b_cell	67.51540208911395	0.9256704980842911	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_037	myeloid	45.78348614863868	0.7923371647509578	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_037	dendritic	0.9603446695629354	0.1310344827586207	FCER1A,CD1C,CLEC10A,CD1A	
Patient_037	dendritic_hla	168.14758791132047	0.9448275862068966	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_037	macrophage	43.72969495288368	0.5586206896551724	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_037	mast	0.24290456920857886	0.008045977011494253	TPSAB1,TPSB2,KIT,MS4A2	
Patient_037	granulocyte	20.344858001713106	0.5310344827586206	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_037	epithelial	0.13932882648180656	0.017624521072796936	EPCAM,KRT8,KRT18,KRT19	
Patient_037	basal	0.11587660136039171	0.010344827586206896	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_037	squamous_tumor	0.016399693883296755	0.0030651340996168583	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_037	alveolar_at2	3.5542853996858046	0.057088122605363986	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_037	luad_tumor	0.19516909790125161	0.01954022988505747	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_037	endothelial	0.9394383949469839	0.2471264367816092	PECAM1,VWF,EMCN,KDR,ENG	
Patient_037	fibroblast	0.004170443646075299	0.0019157088122605363	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_038	leukocyte	4.691810884430593	0.6203229617959827	PTPRC	
Patient_038	t_nk	27.77112253217614	0.5049231981094919	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_038	b_cell	68.93127385797264	0.9283182355257975	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_038	myeloid	46.899564137157626	0.7849547065773926	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_038	dendritic	1.0354130087308069	0.13666797951949586	FCER1A,CD1C,CLEC10A,CD1A	
Patient_038	dendritic_hla	170.82477776547637	0.9401339109885781	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_038	macrophage	44.80169976299751	0.557306025994486	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_038	mast	0.2583244986424411	0.006301693580149665	TPSAB1,TPSB2,KIT,MS4A2	
Patient_038	granulocyte	20.74740488362133	0.5443087829854273	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_038	epithelial	0.1353478928108734	0.01732965734541158	EPCAM,KRT8,KRT18,KRT19	
Patient_038	basal	0.1244186916545915	0.011815675462780622	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_038	squamous_tumor	0.01537580072059328	0.0023631350925561244	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_038	alveolar_at2	3.650337126464477	0.052776683733753445	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_038	luad_tumor	0.1922704235924663	0.016935801496652227	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_038	endothelial	0.9762906936606486	0.2544308782985427	PECAM1,VWF,EMCN,KDR,ENG	
Patient_038	fibroblast	0.003790988941039264	0.0019692792437967705	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_039	leukocyte	4.7809889215242345	0.6302063059556248	PTPRC	
Patient_039	t_nk	28.462652596785116	0.5181004281821721	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_039	b_cell	68.53571063085779	0.9342156481121059	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_039	myeloid	46.18223768216002	0.7898014791747762	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_039	dendritic	0.9822624084822544	0.1339042428960685	FCER1A,CD1C,CLEC10A,CD1A	
Patient_039	dendritic_hla	169.88658745270064	0.9396652393927598	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_039	macrophage	44.3550354721615	0.55858310626703	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_039	mast	0.2517029034660821	0.0058388478007006615	TPSAB1,TPSB2,KIT,MS4A2	
Patient_039	granulocyte	20.153311337641398	0.5360062281043207	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_039	epithelial	0.13992204644423314	0.016738030362008563	EPCAM,KRT8,KRT18,KRT19	
Patient_039	basal	0.11199280552589586	0.01012066952121448	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_039	squamous_tumor	0.017116928876978833	0.0027247956403269754	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_039	alveolar_at2	3.600751545918077	0.055663682366679644	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_039	luad_tumor	0.1933361181016398	0.017905799922148698	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_039	endothelial	0.9640981232562587	0.2522382249902686	PECAM1,VWF,EMCN,KDR,ENG	
Patient_039	fibroblast	0.00369446182579705	0.001946282600233554	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_040	leukocyte	0.018683942532933748	0.0037223560324063936	PTPRC	
Patient_040	t_nk	0.22150358328634462	0.05276987081234946	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_040	b_cell	2.0822725931255266	0.0418217648346836	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_040	myeloid	0.951021927256856	0.027370264944164658	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_040	dendritic	0.018736168680779194	0.0019706590759798557	FCER1A,CD1C,CLEC10A,CD1A	
Patient_040	dendritic_hla	3.21323489287665	0.051675060214582874	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_040	macrophage	2.896746690097008	0.15502518064374862	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_040	mast	0.0435956116611645	0.0021896211955331727	TPSAB1,TPSB2,KIT,MS4A2	
Patient_040	granulocyte	0.6330501978347883	0.04028902999781038	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_040	epithelial	40.87175372735595	0.95314210641559	EPCAM,KRT8,KRT18,KRT19	
Patient_040	basal	186.31354690445878	0.9908035909787607	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_040	squamous_tumor	66.18592771278823	0.977227939566455	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_040	alveolar_at2	0.025875655839482432	0.00875848478213269	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_040	luad_tumor	0.01409217887924928	0.004379242391066345	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_040	endothelial	0.053900916004587476	0.00810159842347274	PECAM1,VWF,EMCN,KDR,ENG	
Patient_040	fibroblast	9.31546222918901	0.20429165754324502	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_041	leukocyte	2.277755867651046	0.4671318398824826	PTPRC	
Patient_041	t_nk	4.174846213737141	0.26551597502754315	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_041	b_cell	67.54431209889394	0.9375688578773411	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_041	myeloid	46.53610597593556	0.7961806830701432	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_041	dendritic	1.3932698511921107	0.1626882115313992	FCER1A,CD1C,CLEC10A,CD1A	
Patient_041	dendritic_hla	104.93748587371623	0.9401395519647447	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_041	macrophage	64.00343727576221	0.7337495409474843	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_041	mast	0.3787394338351548	0.017260374586852735	TPSAB1,TPSB2,KIT,MS4A2	
Patient_041	granulocyte	5.550834357405357	0.5464561145795079	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_041	epithelial	7.531351254625243	0.3848696290855674	EPCAM,KRT8,KRT18,KRT19	
Patient_041	basal	0.2750879758996212	0.06940874035989718	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_041	squamous_tumor	0.6528133195478484	0.152772677194271	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_041	alveolar_at2	36.73037524438531	0.4278369445464561	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_041	luad_tumor	20.95000763620971	0.43114212265883217	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_041	endothelial	1.5129326910806606	0.39992655159750273	PECAM1,VWF,EMCN,KDR,ENG	
Patient_041	fibroblast	0.7339111802812286	0.16893132574366507	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_042	leukocyte	1.999687896155867	0.25776754890678943	PTPRC	
Patient_042	t_nk	1.8544079091585257	0.15420023014959724	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_042	b_cell	69.08031288438299	0.9205983889528193	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_042	myeloid	51.099894498885504	0.7640966628308401	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_042	dendritic	0.9676343068405727	0.08400460299194476	FCER1A,CD1C,CLEC10A,CD1A	
Patient_042	dendritic_hla	102.78660027569565	0.9079401611047181	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_042	macrophage	72.78416928920433	0.6841196777905638	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_042	mast	0.03837883855616409	0.005178365937859608	TPSAB1,TPSB2,KIT,MS4A2	
Patient_042	granulocyte	6.154770121819297	0.4378596087456847	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_042	epithelial	7.6341561997163625	0.32968929804372843	EPCAM,KRT8,KRT18,KRT19	
Patient_042	basal	0.29275589430684595	0.043153049482163405	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_042	squamous_tumor	0.7011470122824051	0.09781357882623705	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_042	alveolar_at2	34.43942557675925	0.3475258918296893	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_042	luad_tumor	24.988217652116877	0.3532796317606444	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_042	endothelial	1.865481496242344	0.24856156501726123	PECAM1,VWF,EMCN,KDR,ENG	
Patient_042	fibroblast	0.5359148060419485	0.08918296892980437	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_043	leukocyte	2.1880933037416086	0.4502967359050445	PTPRC	
Patient_043	t_nk	3.9041062191625784	0.2629821958456973	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_043	b_cell	68.39239258829096	0.9421364985163204	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_043	myeloid	46.480699378497874	0.7896884272997032	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_043	dendritic	1.390359638953576	0.15652818991097922	FCER1A,CD1C,CLEC10A,CD1A	
Patient_043	dendritic_hla	104.98467917451215	0.9402818991097923	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_043	macrophage	65.4957421396722	0.740727002967359	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_043	mast	0.3619884294237408	0.017804154302670624	TPSAB1,TPSB2,KIT,MS4A2	
Patient_043	granulocyte	5.457450884550328	0.5393175074183977	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_043	epithelial	7.671190880875312	0.3839020771513353	EPCAM,KRT8,KRT18,KRT19	
Patient_043	basal	0.2658636881370962	0.0693620178041543	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_043	squamous_tumor	0.6902110507071835	0.15207715133531158	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_043	alveolar_at2	37.50440088720224	0.4247032640949555	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_043	luad_tumor	21.404970226294868	0.4176557863501484	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_043	endothelial	1.4994885036618346	0.3987388724035608	PECAM1,VWF,EMCN,KDR,ENG	
Patient_043	fibroblast	0.7077484239833551	0.17210682492581603	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_044	leukocyte	2.3547456230914507	0.48483767392079913	PTPRC	
Patient_044	t_nk	5.063652012490441	0.2929004637887977	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_044	b_cell	65.91254573748941	0.9468426685693899	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_044	myeloid	45.5513638344687	0.7948626471637531	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_044	dendritic	1.3504514415495206	0.15661790938280415	FCER1A,CD1C,CLEC10A,CD1A	
Patient_044	dendritic_hla	102.47155420348295	0.9354263289332858	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_044	macrophage	63.04794013693144	0.7274348911880129	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_044	mast	0.37948788621693885	0.020692115590438816	TPSAB1,TPSB2,KIT,MS4A2	
Patient_044	granulocyte	5.34471088418003	0.543346414555833	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_044	epithelial	7.4462485375248555	0.3877987870139137	EPCAM,KRT8,KRT18,KRT19	
Patient_044	basal	0.27297268466039865	0.07313592579379237	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_044	squamous_tumor	0.6541141132962065	0.15519086692829112	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_044	alveolar_at2	36.03857772994567	0.4452372458080628	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_044	luad_tumor	20.296271987333892	0.4320371031038173	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_044	endothelial	1.4486034895190005	0.4059935783089547	PECAM1,VWF,EMCN,KDR,ENG	
Patient_044	fibroblast	0.6853469220214214	0.17659650374598646	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_045	leukocyte	5.287722893783017	0.5112828438948995	PTPRC	
Patient_045	t_nk	47.05806955603077	0.8494590417310665	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_045	b_cell	19.627222333952787	0.8262751159196291	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_045	myeloid	8.828157974390436	0.4071097372488408	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_045	dendritic	0.2270697745397377	0.03647604327666151	FCER1A,CD1C,CLEC10A,CD1A	
Patient_045	dendritic_hla	19.943120171261786	0.7013910355486862	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_045	macrophage	7.893640723057891	0.22812982998454404	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_045	mast	65.40691136963818	0.40401854714064916	TPSAB1,TPSB2,KIT,MS4A2	
Patient_045	granulocyte	3.0687325996059607	0.15548686244204019	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_045	epithelial	2.6254369375367324	0.1418856259659969	EPCAM,KRT8,KRT18,KRT19	
Patient_045	basal	1.365739829210658	0.08068006182380216	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_045	squamous_tumor	0.7632727936729754	0.05378670788253478	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_045	alveolar_at2	0.15626638337718946	0.00865533230293663	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_045	luad_tumor	0.08688956534939694	0.02194744976816074	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_045	endothelial	0.30316643451485303	0.09428129829984544	PECAM1,VWF,EMCN,KDR,ENG	
Patient_045	fibroblast	31.463823205233382	0.3350850077279753	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_046	leukocyte	5.239972166270532	0.503525641025641	PTPRC	
Patient_046	t_nk	46.89985402350308	0.8355769230769231	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_046	b_cell	19.74192710189883	0.8365384615384616	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_046	myeloid	8.97200317691553	0.40865384615384615	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_046	dendritic	0.2609307767960193	0.04423076923076923	FCER1A,CD1C,CLEC10A,CD1A	
Patient_046	dendritic_hla	20.216235857283902	0.6939102564102564	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_046	macrophage	8.030662909562489	0.2230769230769231	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_046	mast	65.82533996792272	0.3996794871794872	TPSAB1,TPSB2,KIT,MS4A2	
Patient_046	granulocyte	3.0791439268415726	0.15320512820512822	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_046	epithelial	2.6956068319328046	0.13493589743589743	EPCAM,KRT8,KRT18,KRT19	
Patient_046	basal	1.4083365968134167	0.08333333333333333	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_046	squamous_tumor	0.8146373701537879	0.051923076923076926	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_046	alveolar_at2	0.15485492657156644	0.008974358974358974	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_046	luad_tumor	0.0828723508941229	0.022756410256410255	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_046	endothelial	0.28956567857872684	0.0907051282051282	PECAM1,VWF,EMCN,KDR,ENG	
Patient_046	fibroblast	32.0276751849277	0.33557692307692305	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_047	leukocyte	5.406064936422489	0.5333916593759114	PTPRC	
Patient_047	t_nk	46.51396364797167	0.8518518518518519	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_047	b_cell	19.465139967840347	0.8433945756780402	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_047	myeloid	8.546694912127878	0.40857392825896766	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_047	dendritic	0.23000176574320128	0.03849518810148731	FCER1A,CD1C,CLEC10A,CD1A	
Patient_047	dendritic_hla	19.93428301228104	0.7063283756197142	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
