barcode	B_Cell	Endothelial	Fibroblast_Stroma	Macrophage	T_Cell	Tumor_Core	relative_residual
Spot_640-1	0.009266522548	0	0.97248553	0	0.01077829341	0.007469654082	0.3200689083
Spot_641-1	0.02686056981	0.006812796421	0.9537854707	0.005904349341	0.006636813748	0	0.3743352596
Spot_642-1	0.001377277236	0.9527038581	0	0	0.001414610078	0.04450425459	0.5134525034
Spot_643-1	0.004717655218	0.0002211470461	0.4781186578	0.5008384488	0.01610409116	0	0.4260060312
Spot_644-1	0.4726584205	0	0.5270236225	0.0003179570533	0	0	0.4206417624
Spot_645-1	0.02241309865	0	0.01670965848	0.9496925308	0.01118471212	0	0.4749725096
Spot_646-1	0.3535909736	0.33331406	0.302865298	0	0.01022966844	0	0.3886554078
Spot_647-1	0.002850555859	0.01428309659	0.4904670335	0.4773738037	0.008428146933	0.006597363424	0.4239501608
Spot_648-1	0.3420309302	0.01429687457	0.3218729417	0.0008704274134	0.3056743984	0.01525442763	0.4068298959
Spot_649-1	0.01677906881	0	0.9726003443	0.01062058686	0	0	0.3726948932
Spot_650-1	0.005792810572	0.3342812932	0.6460247743	0.01013661161	0.0009040384344	0.00286047185	0.3669680192
Spot_651-1	0.2462750677	0	0.7511854184	0	0	0.002539513879	0.3053148202
Spot_652-1	0.03165594343	0.9603978264	0	0.00794623022	0	0	0.5215636418
Spot_653-1	0.007587068043	0	0.959413417	0	0	0.03299951491	0.4861503844
Spot_654-1	0.01287466849	0.4991262431	0.4832975901	0.004411749299	0.0002897489455	0	0.4678409091
Spot_655-1	0.01114494942	0.9888550506	0	0	0	0	0.4705993785
Spot_656-1	0	0	0	0.646167258	0.353832742	0	0.3494086981
Spot_657-1	0.9793243492	0	0	0.008904454538	0.008067209427	0.003703986841	0.3899284298
Spot_658-1	0	0.9881591857	0.002085081593	0	0.009755732755	0	0.4935170533
Spot_659-1	0.9654584226	0.01138876521	0.01388590882	0.009266903322	0	0	0.5135491253
Spot_660-1	0.5388394689	0	0.001321600693	0.4531785838	0	0.006660346701	0.4451344081
Spot_661-1	0	0	0.01648782674	0	0.9835121733	0	0.5058390434
Spot_662-1	0	0	0.004648578198	0	0.9953514218	0	0.502891578
Spot_663-1	0.01068201126	0	0.3382801074	0	0.6463287794	0.004709101935	0.3666185059
Spot_664-1	0	0.4916461887	0	0	0.5083538113	0	0.4290810244
Spot_665-1	0.4892353171	0.005266295814	0	0	0.5054983871	0	0.4522630723
Spot_666-1	0	0.01520129039	0.01070047095	0.9740982387	0	0	0.5050733769
Spot_667-1	0.263556313	0.005829394561	0.481224627	0	0.2493896655	0	0.333024264
Spot_668-1	0.01689088815	0.01504663264	0.7140821193	0.007311639779	0.2466687202	0	0.3024439509
Spot_669-1	0	0.008322646151	0.9916773538	0	0	0	0.3661118048
Spot_670-1	0.01243365019	0	0.9775509061	0.01001544369	0	0	0.5110255476
Spot_671-1	0	0.0228119518	0	0.9553170884	0.02078437126	0.001086588574	0.514179349
Spot_672-1	0	0.007620374659	0.4880444881	0.4951876271	0.009147510152	0	0.4465023136
Spot_673-1	0	0	0.6802986384	0	0	0.3197013616	0.3542504901
Spot_674-1	0.03785224419	0.02514690558	0.01388129942	0.9231195508	0	0	0.5213007737
Spot_675-1	0.0007087025846	0	0	0.996952644	0.002338653443	0	0.5085135184
Spot_676-1	0	0	1	0	0	0	0.3051775379
Spot_677-1	0	0	0.5075202006	0.487790263	0.004689536443	0	0.4399754938
Spot_678-1	0.01320647231	0.00413401119	0.9826595165	0	0	0	0.474604124
Spot_679-1	0.005107708898	0	0	0.009822018637	0.9850702725	0	0.378526809
Spot_680-1	0.4933358066	0	0.4968536681	0.009810525252	0	0	0.4455499052
Spot_681-1	0.009249970583	0	0.02440538202	0	0.9637074615	0.002637185854	0.4866214107
Spot_682-1	0	0.01558305431	0.4588913723	0.5202434625	0	0.005282110849	0.4481969605
Spot_683-1	0.01844982865	0.3075743919	0.6645519481	0	0.006120962129	0.003302869221	0.3546816626
Spot_684-1	0.5192359792	0.01360822334	0	0.4671557975	0	0	0.4304926846
Spot_685-1	0.4814916987	0.003798307438	0.5145537334	0.0001562605139	0	0	0.4347625618
Spot_686-1	0	0.007359100553	0.9926408994	0	0	0	0.4869264605
Spot_687-1	0	0.465472296	0.01255329483	0	0.5033867358	0.01858767336	0.4519400961
Spot_688-1	0.004940882867	0.2503068815	0.2346260982	0.2616905055	0.2484356319	0	0.3406342456
Spot_689-1	0.6603190212	0.3074256339	0.00886191946	0.002149589924	0.0096351156	0.01160871999	0.3460661643
Spot_690-1	0	0	0.006519878875	0	0.9934801211	0	0.3602126224
Spot_691-1	0	0.5079965891	0	0.01126542988	0.480737981	0	0.4434648513
Spot_692-1	0	0	0	0.0002176763444	0.9997823237	0	0.4997760257
Spot_693-1	0	0.469828822	0.03077773196	0	0.499393446	0	0.4206478578
Spot_694-1	0.009557320602	0.01692405204	0.4764126689	0.4753232718	0.00600911668	0.01577356996	0.4506611637
Spot_695-1	0.0191754378	0	0.02388154053	0.02264620852	0.9059325422	0.028364271	0.4984936035
Spot_696-1	0	0.9911575751	0.008842424943	0	0	0	0.4842535615
Spot_697-1	0.4958352202	0	0.4830741316	0	0.02109064814	0	0.4497292783
Spot_698-1	0.004523587525	0	0.9794266083	0.002244409034	0.01380539513	0	0.4733149644
Spot_699-1	0	0.002395615715	0	0.9976043843	0	0	0.5060253281
Spot_700-1	0.03026438986	0	0.9689730777	0	0	0.0007625324211	0.3676134358
Spot_701-1	0	0.01096319152	0.9890368085	0	0	0	0.3205968223
Spot_702-1	1	0	0	0	0	0	0.5037907556
Spot_703-1	0.003928746708	0.010753296	0.6326211336	0.336884293	0.003482586055	0.0123299446	0.3695907206
Spot_704-1	0.004735771454	0	0.4934723588	0.5017918698	0	0	0.4471734645
Spot_705-1	0	0	0.5059523533	0	0.0006316197196	0.493416027	0.4434827902
Spot_706-1	0	0	0.002478975664	0.007716692362	0.4767222977	0.5130820343	0.4365877984
Spot_707-1	0.334944391	0	0.6341760715	0.004791454731	0.0187195731	0.007368509673	0.3663012713
Spot_708-1	0	0	0.9704700465	0	0.02952995346	0	0.5027317875
Spot_709-1	0	0	0.5140564118	0	0.4859435882	0	0.4271134867
Spot_710-1	0.3230404931	0.3468421228	0	0.318705728	0.01141165601	0	0.4028929827
Spot_711-1	0	0.002371253854	0.9879313915	0	0	0.009697354689	0.3772599333
Spot_712-1	0	0	0.6589188602	0	0.3410811398	0	0.3606250285
Spot_713-1	0.4903315078	0.0009047884926	0.01519294123	0	0.482528411	0.01104235142	0.433978557
Spot_714-1	0.9855189079	0	0	0	0.01448109206	0	0.3835862129
Spot_715-1	1	0	0	0	0	0	0.4862171336
Spot_716-1	0.985912273	0.01408772697	0	0	0	0	0.5006934379
Spot_717-1	0.03508547316	0.4666056114	0.4983089154	0	0	0	0.447646974
Spot_718-1	0.4780574206	0.4577894832	0.02365350729	0.01244109295	0.01481922439	0.01323927163	0.445880488
Spot_719-1	0.6743157159	0.3204755267	0	0	0.005208757426	0	0.3794340444
Spot_720-1	0.01388583841	0.004109696295	0.005792447762	0.9181416201	0.02049739789	0.03757299949	0.5242842939
Spot_721-1	0.6636147301	0.3239302269	0.003583111992	0	0.007449523507	0.001422407562	0.3715920516
Spot_722-1	0	0.9930571308	0.004650675975	0	0	0.002292193271	0.3792547304
Spot_723-1	0.001676330718	0	0	0.9983236693	0	0	0.5030403431
Spot_724-1	0	0.6637779643	0.3362220357	0	0	0	0.3565494866
Spot_725-1	0.4721849183	0.009690694725	0.5151045725	0.003019814462	0	0	0.4518626188
Spot_726-1	0.003605963773	0.01743797787	0	0.9789560584	0	0	0.5107534581
Spot_727-1	0	0	0.9654631036	0.01505441343	0.01948248295	0	0.4825352153
Spot_728-1	0	0	0.9686540591	0	0.01658992901	0.01475601188	0.4822128872
Spot_729-1	0.006760028275	0.005046704194	0.9881932675	0	0	0	0.3812647302
Spot_730-1	0.01601559409	0.005536978119	0.9759145831	0	0	0.00253284465	0.3552716231
Spot_731-1	0	0.6691559226	0	0	0.3308440774	0	0.3510079459
Spot_732-1	0.005022865626	0.258365745	0.7115054208	0.01730588334	0	0.007800085168	0.3029636094
Spot_733-1	0.03359231463	0	0.9452959518	0	0.02111173359	0	0.5079999235
Spot_734-1	0	0.007162664174	0.5098048134	0	0.4830325224	0	0.4501393972
Spot_735-1	0	0.01548350333	0.9576965598	0	0.02007469671	0.006745240132	0.4945190029
Spot_736-1	0	0.02666793076	0.655126079	0.2999336687	0	0.01827232157	0.3647842065
Spot_737-1	0	0	0.9965875801	0	0.003412419948	0	0.4679932162
Spot_738-1	0.01672600339	0	0.9824089472	0	0	0.0008650493921	0.3741344885
Spot_739-1	0	0	0.9664648547	0.03353514526	0	0	0.3888378013
Spot_740-1	0	0.002514323372	0.993380045	0	0.004105631603	0	0.3777795467
Spot_741-1	0.002121614927	0.9819773273	0	0	0.01590105778	0	0.3747833723
Spot_742-1	0.0143400215	0.00858229258	0.9770776859	0	0	0	0.3728799202
Spot_743-1	0	0	0	0.02684917052	0.9731508295	0	0.5021445391
Spot_744-1	0.3250456126	0.3451871875	0.01370416324	0.3159648175	0	9.821921789e-05	0.4047983335
Spot_745-1	0.460971319	0	0.5113004848	0.007277271583	0.02045092461	0	0.4375748476
Spot_746-1	0.5109985547	0	0	0.4747802283	0.01367838386	0.0005428330987	0.4674807689
Spot_747-1	0.3041865618	0.3676676083	0	0.3281458299	0	0	0.3957919189
Spot_748-1	0	0.3167011402	0.001178622534	0.3529141507	0.3223004939	0.006905592628	0.3967757995
Spot_749-1	0.4711802871	0.5201189175	0	0.0001830217101	0.008517773713	0	0.4341539472
Spot_750-1	0.9971507531	0	0	0.002849246868	0	0	0.5245251941
Spot_751-1	0.01036092876	0	0	0.01443209674	0.9735469385	0.001660035992	0.3805674626
Spot_752-1	0.5013687568	0.0141175253	0.001556992214	0	0.4826791767	0.0002775489373	0.450272212
Spot_753-1	0.9552221782	0	0.04477782184	0	0	0	0.4957837415
Spot_754-1	0.9517545701	0.01681290071	0	0	0.02063885874	0.01079367049	0.4897365558
Spot_755-1	0.006811123801	0.2628816696	0.004044295675	0.2359040334	0.4857642962	0.004594581342	0.3371837198
Spot_756-1	0.02064026604	0	0	0.478119895	0.4966843748	0.004555464155	0.4374013481
Spot_757-1	0.005358293363	0	0.4899969399	0.4933690479	0	0.0112757189	0.3190036818
Spot_758-1	0.4711564105	0.006697972774	0.01094942633	0.4991833757	0.001477679211	0.01053513542	0.4461352386
Spot_759-1	0.9711730083	0.01157611977	0.00952895328	0.007721918658	0	0	0.3836659697
Spot_760-1	0.003541949683	0	0.9842030834	0	0.0003630208126	0.01189194608	0.2937726027
Spot_761-1	0.0008427095021	0.0039400621	0.9802669122	0.009306433174	0	0.005643882988	0.33539999
Spot_762-1	0	0.01436039752	0.6543066301	0.3313329724	0	0	0.3364860994
Spot_763-1	0.9780177101	0.02198228988	0	0	0	0	0.5057968828
Spot_764-1	0	0	0.9858098394	0.005933717835	0.008256442723	0	0.3634728893
Spot_765-1	0.4871252229	0	0	0	0.5011770826	0.01169769449	0.4438792517
Spot_766-1	0	0.4713150339	0.5072467593	0	0	0.02143820685	0.441168679
Spot_767-1	0.3438816113	0	0.3193886165	0.3353840238	0.001093020566	0.0002527279406	0.3941008985
Spot_768-1	0	0.03070138335	0.9454430877	0.02137638584	0	0.002479143125	0.501421022
Spot_769-1	0.004323096366	0	0	0	0.9956769036	0	0.5108008104
Spot_770-1	0.007662764153	0.6626472677	0.3263843394	0	0	0.003305628731	0.3628681236
Spot_771-1	0	0.01180865225	0.9660675679	0	0.005528816744	0.01659496313	0.3026460926
Spot_772-1	0.4677236063	0	0.008055269616	0.5242211241	0	0	0.4581820096
Spot_773-1	0.01351465416	0.3132589795	0	0.006911730225	0.6663146361	0	0.356154422
Spot_774-1	0	0.9946553485	0	0	0	0.005344651493	0.5449427218
Spot_775-1	0	0	0.02595726465	0.9730962326	0.0009465027602	0	0.3895276335
Spot_776-1	0	0.001261386069	0	0.4728275293	0.5259110846	0	0.4248273384
Spot_777-1	0.01382108826	0.0028057919	0	0.4686154183	0.5111128084	0.003644893145	0.4444439517
Spot_778-1	0	0.2277037534	0	0.2314920994	0.5348446331	0.00595951415	0.3492132697
Spot_779-1	0.4842690251	0.5157309749	0	0	0	0	0.4124922635
Spot_780-1	0	0.9996072511	0	0	0	0.0003927488672	0.4965526626
Spot_781-1	0	0.455338724	0	0.02656507044	0.4910594064	0.02703679919	0.4438649019
Spot_782-1	0.007216002575	0.2877080521	0.0002318779028	0.3633532105	0.3414908569	0	0.3892348894
Spot_783-1	0.00508062252	0.3250332157	0	0.3252791436	0.3446070182	0	0.3717182216
Spot_784-1	0.4818565151	0.4858790192	0	0.004827122036	0.01626721828	0.01117012546	0.4488726709
Spot_785-1	0.9806468341	0	0.01163169962	0	0.007721466234	0	0.3841341167
Spot_786-1	0	0.9872089258	0.01279107416	0	0	0	0.4900577159
Spot_787-1	0.6856290872	0	0	0	0.3066625396	0.007708373227	0.3598279883
Spot_788-1	0	0.0117678851	0.4815964159	0.003045014219	0.5035906848	0	0.4460711775
Spot_789-1	0.003111164101	0	0.9911397215	0	0.005749114423	0	0.3545732181
Spot_790-1	0.003627909951	0.01458975423	0.9715365801	0	0	0.01024575571	0.3840118232
Spot_791-1	0.0002480479082	0	0.3456443613	0.3441777214	0.3099298694	0	0.3953734673
Spot_792-1	0.24792785	0.2495842092	0.2507557813	0.0008233207552	0.2422464182	0.008662420478	0.3507916376
Spot_793-1	0.001640359092	0.5145971618	0.4646726058	0.01908987332	0	0	0.4441969386
Spot_794-1	0	0	0.9877252876	0.009355446313	0.002919266116	0	0.3583685416
Spot_795-1	0	0	1	0	0	0	0.481745756
Spot_796-1	0.5061903615	0	0.01190619466	0	0.4819034438	0	0.4479499889
Spot_797-1	0.01561901925	0.002277118762	0	0	0.9614829801	0.0206208819	0.3816655341
Spot_798-1	0	0.01373151284	0.004506596005	0.01211737403	0.9696445171	0	0.5074794474
Spot_799-1	0	0	0.5083659652	0.01269256434	0.4752978753	0.003643595139	0.4416983201
Spot_800-1	0	0.01170796992	0.9882920301	0	0	0	0.3741596716
Spot_801-1	0.002233685589	0	0.9851203931	0.003914272846	0.008731648446	0	0.3729408323
Spot_802-1	0	0.6557546638	0.001065451746	0	0.3431798845	0	0.3658730853
Spot_803-1	0.975500885	0	0.01958863954	0	0.004910475506	0	0.5138983166
Spot_804-1	0.5020051013	0	0.007022905905	0.2345076438	0.2552433224	0.001221026633	0.3297351888
Spot_805-1	0	0.007218108828	0	0.002745589605	0.9900363016	0	0.2815274244
Spot_806-1	0.5308541134	0.01828023264	0.001446069734	0	0.4494195842	0	0.4587270923
Spot_807-1	0.9705554812	0.02801750178	0	0	0.001427016984	0	0.5006476346
Spot_808-1	0.006085899203	0.9708976581	3.417669176e-05	0.008030140768	0.01495212527	0	0.3905505477
Spot_809-1	0	0.2709577972	0.02257380227	0.002500463844	0.6988986273	0.005069309403	0.3173086552
Spot_810-1	0	1	0	0	0	0	0.2972174412
Spot_811-1	0.01473588131	0.0038720646	0	0.5209243967	0.4514530404	0.009014617063	0.4471095719
Spot_812-1	0.9640209847	0	0	0	0	0.03597901532	0.4902212173
Spot_813-1	0.314038091	0.0246211281	0	0	0.6603543463	0.000986434622	0.379288545
Spot_814-1	0	0	0.01255406288	0	0.9835703803	0.003875556778	0.5014529399
Spot_815-1	0	0.9584463605	0	0	0	0.04155363954	0.4938394783
Spot_816-1	0	0	0	1	0	0	0.5009916829
Spot_817-1	0.4775025326	0.01807008752	0.00275251809	0.01945662572	0.482218236	0	0.4489183805
Spot_818-1	0.04154650175	0.9247501371	0.03370336115	0	0	0	0.4952491706
Spot_819-1	0	0.2601325301	0.24548027	0.005436647465	0.4889505525	0	0.3430580433
Spot_820-1	0	0	0.003461346747	0.004217783618	0.9923208696	0	0.4592075261
Spot_821-1	0.005020095663	0	0	0.01192691068	0.9830529937	0	0.5036282542
Spot_822-1	0	0.9960316868	0	0	0.003968313234	0	0.4773833658
Spot_823-1	0	0	0.9662436372	0.004252342405	0.02950402035	0	0.3592774098
Spot_824-1	0	0	0.5039838608	0.01089406139	0.4851220778	0	0.4206233389
Spot_825-1	0	0.4628384224	0	0.01990467196	0.5172569056	0	0.4445540833
Spot_826-1	0	0.000740320384	0.4890421335	0.01110012738	0.4991174187	0	0.4302261055
Spot_827-1	0	0.9662683757	0	0.02909029487	0	0.004641329403	0.5024267179
Spot_828-1	0	0.006631920209	0.9871365318	0	0.006231548012	0	0.496972906
Spot_829-1	0	0	0.2544298495	0.2649910672	0.4792410123	0.001338070941	0.3534859559
Spot_830-1	0	0.4648939919	0	0.5259552714	0.009150736723	0	0.4349106003
Spot_831-1	0	0	0.9639568727	0	0	0.03604312731	0.4930419053
Spot_832-1	0	0.9914727274	0	0	0.008527272555	0	0.5059401887
Spot_833-1	0.977035171	0.005582739244	0	0.0156184571	0	0.001763632682	0.3989241549
Spot_834-1	0	0.9635477976	0.008266962775	0.02676295904	0	0.001422280613	0.380266605
Spot_835-1	0.9652384872	0	0	0.02451596753	0.006022733923	0.004222811335	0.5022364644
Spot_836-1	0	0	0.008143976825	0.009074371929	0.9827816512	0	0.5239189184
Spot_837-1	0.4789952021	0	0.006092089001	0.5035124119	0.01140029705	0	0.4468713007
Spot_838-1	0	0	0	0.9967557877	0.003244212322	0	0.4860768075
Spot_839-1	0.01883210812	0.9657504573	0.0006626836906	0.003263760261	0.006370129646	0.005120860974	0.5054121297
Spot_840-1	0.01090768562	0.5093576042	0	0	0.4730638846	0.006670825598	0.43218392
Spot_841-1	0.0177002878	0.4742349696	0	0.5080647426	0	0	0.4374998059
Spot_842-1	0.4791665533	0	0.016566528	0.2517877475	0.2524791712	0	0.3445782089
Spot_843-1	0.006925708787	0.9741317852	0.000522905451	0.01509552538	0	0.00332407517	0.366031982
Spot_844-1	0	0.6900725588	0.005436742908	0	0.3044906983	0	0.3443055381
Spot_845-1	0	0	0	0.01532549615	0.964440383	0.02023412081	0.5035391533
Spot_846-1	0.02234536861	0.6817722947	0.001071812787	0.001097688388	0.2937128356	0	0.3515173861
Spot_847-1	0	0.9953382486	0.004661751403	0	0	0	0.3682799463
Spot_848-1	0	0.01131653432	0	0.009429728512	0.9792537372	0	0.5010331128
Spot_849-1	0.001741272704	0	0.007886848594	0	0.9824197601	0.007952118599	0.3023631011
Spot_850-1	0	0.3233594006	0.3625096279	0.3141309715	0	0	0.3756803694
Spot_851-1	0.6644624112	0	0	0	0.3355375888	0	0.3769900021
Spot_852-1	0.6472568416	0.001716118364	0.004177436584	0	0.3368012827	0.0100483208	0.3825063715
Spot_853-1	0	0.003300403591	0.6620321082	0	0.3346674882	0	0.3370349343
Spot_854-1	0.3474659969	0	0.3238824097	0.3080875643	0.02056402908	0	0.403319022
Spot_855-1	0.4844891609	0	0.5155108391	0	0	0	0.4323327958
Spot_856-1	0.002361366337	0.9642123342	0	0.006852785368	0.01785854565	0.008714968433	0.5056709775
Spot_857-1	1	0	0	0	0	0	0.4681409826
Spot_858-1	0.489064507	0.005842886794	0.5044246395	0.0006679666421	0	0	0.4115259312
Spot_859-1	0	0	0	0.9409798446	0.04834116632	0.01067898911	0.5109823007
Spot_860-1	0.3307546794	0.3100995389	0.01238155526	0.3383253976	0.008438828815	0	0.3963341353
Spot_861-1	0	1	0	0	0	0	0.3656782514
Spot_862-1	0.4980814595	0	0	0.03783432061	0.4640842199	0	0.4388342238
Spot_863-1	0.006893491934	0.3322723369	0	0.009499297749	0.6513348734	0	0.3547069715
Spot_864-1	0	0.97843874	0	0	0.02156125998	0	0.495160862
Spot_865-1	0.2340983036	0.5213253333	0	0.002131501867	0.2424448612	0	0.3413288503
Spot_866-1	0.01088832403	0	0	0	0.989111676	0	0.5010919552
Spot_867-1	0	0.9344959265	0.009830911522	0.003701413103	0.02828324305	0.02368850583	0.5263151557
Spot_868-1	0.4882433355	0.5101552333	0	0.001419826314	0	0.0001816048746	0.4189957615
Spot_869-1	0.009233320424	0	0.002146522773	0.4986909084	0.4701263925	0.01980285591	0.426788956
Spot_870-1	0	0.495511545	0	0	0.504488455	0	0.4199235049
Spot_871-1	0	0.9777977762	0	0	0.0121299524	0.01007227144	0.4714072418
Spot_872-1	0.9580839029	0.02524947615	0	0	0.001266586915	0.015400034	0.5301085431
Spot_873-1	0	0.6694553301	0.01425525204	0.3162894179	0	0	0.3683997906
Spot_874-1	0	0	0	0.9946134527	0	0.005386547257	0.5032663967
Spot_875-1	0	0.9977838367	0	0.002216163271	0	0	0.5125027454
Spot_876-1	0.673275631	0	0	0	0.326724369	0	0.3694354733
Spot_877-1	0.2511493222	0	0.006126045109	0.7319809948	0	0.01074363793	0.3250073047
Spot_878-1	0.2460944792	0.7364761641	0.008480942142	0.008948414582	0	0	0.2969108963
Spot_879-1	0	0.02955269534	0.001569495783	0.0251887536	0.9436890553	0	0.3881185775
Spot_880-1	0.02552098763	0	0.005005373271	0.9694736391	0	0	0.5131368729
Spot_881-1	0	0.4895498196	0.4873612991	0	0.008796937861	0.01429194347	0.4309278245
Spot_882-1	0.4843006479	0	0	0	0.510252992	0.005446360135	0.4416037713
Spot_883-1	0.002377194984	0.007874326023	0	0.01224268854	0.9775057905	0	0.3827186209
Spot_884-1	0	0.4700552342	0.03296721908	0	0.4922523333	0.004725213377	0.4654296279
Spot_885-1	0.2619213004	0.2321318855	0	0	0.5039679654	0.001978848717	0.3633328108
Spot_886-1	0.01642410665	0.02080042686	0.9375942732	0.001986465761	0	0.02319472748	0.498776935
Spot_887-1	0.02436353826	0	0.3388568828	0.3430587402	0.2937208387	0	0.3790942355
Spot_888-1	0.6521532567	0	0.009027480788	0	0.3388192625	0	0.358787724
Spot_889-1	0.004282977632	0.6561312093	0.01455618869	0	0.3250296244	0	0.3562742769
Spot_890-1	0	0.3359484203	0.01208238543	0.01853524597	0.6334339483	0	0.362423043
Spot_891-1	0.7531928854	0.2438285037	0	0	0.002978610929	0	0.305721477
Spot_892-1	0.9448107236	0	0	0.04258122017	0	0.01260805622	0.5295333974
Spot_893-1	0.9823607299	0	0	0.0108778039	0	0.006761466211	0.5230608605
Spot_894-1	0	0	0	0	1	0	0.4849830285
Spot_895-1	0.504806802	0.495193198	0	0	0	0	0.4271975794
Spot_896-1	0.9606114449	0	0.01139059838	0.0102784466	0.01210425667	0.00561525342	0.5405079985
Spot_897-1	0.9842062711	0.003821064716	0.01197266423	0	0	0	0.492845309
Spot_898-1	0	0.9697704399	0.00484093262	0.008714801416	0	0.01667382607	0.4938990116
Spot_899-1	0	0	0.0115589282	0	0.9863325011	0.00210857066	0.3244958587
